"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"135",-27.966,6.5056,-15.795,-2.9092,-14.61,-2.2675,0.62053,-23.728,11.493,15.918,19.78,7.7389,-6.853,4.9183,-22.729,-17.205,-34.559,-21.997,19.475,-31.342,-29.892,-7.6414,29.923,-5.8158,3.4013,-15.119,-9.1169,17.513,17.907,-1.6733
"137",-42.055,1.3026,24.117,47.804,-22.247,-30.313,17.899,-17.89,43.532,7.9734,12.455,-32.713,-8.9218,43.712,-16.942,-19.181,-6.7099,-36.914,-15.284,-32.052,-13.217,-32.353,0.52546,-17.772,26.858,-9.3374,-5.4743,21.725,35.928,-10.535
"141",-45.045,-13.981,-10.21,68.502,-28.058,0.21137,13.569,-9.828,1.063,27.718,25.729,6.725,3.3081,23.138,-23.533,-2.476,-7.6029,-7.2725,-27.194,-42.862,-2.6359,-18.649,36.246,9.6851,-2.4244,-14.451,1.7096,27.8,13.667,7.4584
"143",-32.07,-3.3269,-15.16,44.45,-14.592,-21.153,2.8558,-17.545,22.47,21.597,21.596,18.057,3.9198,8.3472,-23.03,-2.6742,-10.992,-27.019,-9.0163,-41.609,-15.035,-17.737,31.776,-8.7522,-9.7156,-5.5426,3.4761,22.293,25.907,4.8426
"144",-24.766,-15.174,-5.6217,42.382,-23.397,-0.24266,1.4662,-10.633,6.7959,34.015,29.037,28.5,-9.557,10.948,-37.353,-10.575,-7.4011,-7.7919,-11.885,-48.33,-7.1262,-11.025,47.626,-8.634,1.2202,-19.185,-1.9178,21.202,14.245,16.265
"147",-4.6816,20.422,-12.387,17.963,-10.269,9.7161,-4.8158,-11.984,12.717,28.352,25.876,14.213,6.8647,-4.4319,-26.031,-5.032,-31.245,-10.456,1.5985,-29.938,-26.997,-13.507,14.033,-1.5059,-12.684,-3.5122,0.65938,10.958,14.636,20.517
"160",-170.44,-130.86,86.154,-28.002,44.085,62.194,-70.752,-13.072,-3.2625,35.037,19.106,46.876,-1.2526,-69.903,-17.063,22.249,-51.326,-50.431,9.8692,-10.367,-58.135,-67.448,-15.809,19.569,47.49,21.407,-24.924,-24.815,9.639,9.522
"169",11.758,-34.852,134.72,-45.354,141.87,-39.622,-156.5,208.62,21.896,-72.431,-95.919,-13.42,-39.009,-96.934,-78.621,91.622,33.358,-65.932,-80.037,-104.31,1.7064,-16.034,10.666,-19.999,25.272,-11.523,29.749,11.09,-6.8194,-26.159
"174",-182.46,-42.866,38.932,46.92,-2.0968,-50.538,-22.084,26.349,7.1352,8.4197,-51.777,-29.85,-25.432,50.078,-25.818,-61.239,5.4643,-47.756,-16.509,-0.61358,23.828,-0.46068,-20.489,9.4014,43.441,3.4286,-5.3585,52.154,10.475,14.89
"176",-130.82,-141.78,78.847,-164.72,13.94,1.0136,-32.08,-162.58,43.636,121.25,46.191,-16.783,-77.632,52.953,27.665,69.436,-41.627,-59.777,24.538,30.1,115.46,47.541,-7.5951,-37.012,-27.697,-44.885,17.326,-6.7811,-22.4,52.37
"178",-200.5,-160.57,100.06,-45.955,42.31,62.199,-17.996,-59.994,26.671,-9.659,27.047,-0.85598,-35.054,-37.33,-81.639,16.604,-38.618,-36.138,12.463,-22.485,-56.71,-44.027,13.682,34.372,48.558,-5.0021,-18.834,-11.055,43.957,8.4295
"181",11.045,-200.12,-133.38,105.73,80.845,-49.958,-6.7444,-1.2649,-24.512,-50.709,-50.249,45.211,-0.10293,51.572,-21.251,54.373,-81.767,8.215,-17.541,-7.247,-34.972,-8.1652,12.153,36.267,-48.257,-28.95,-57.208,17.769,6.9189,12.857
"182",-31.374,-229.23,-134.75,25.086,12.994,6.9308,1.8528,-123.35,-39.333,-24.5,-56.746,80.031,-4.6692,-1.726,-109.18,41.126,63.657,-11.597,30.018,-53.642,4.5125,-26.039,-26.858,31.424,72.47,-39.894,1.5208,15.693,-5.104,-56.145
"187",66.845,-186,-127.41,110.34,61.669,-164.49,-68.842,-24.434,-16.421,40.326,-30.823,-9.5386,-2.604,8.0451,-19.039,-19.01,-38.873,21.806,-38.108,-21.5,-32.7,-61.79,-6.8954,22.716,0.87555,-31.319,-41.622,-40.635,16.754,39.455
"200",41.028,-171.5,-168.32,84.308,48.532,-14.397,25.589,2.8924,15.953,-43.668,13.048,-20.718,-89.028,79.625,7.3718,-14.214,-18.745,-22.839,-15.544,-15.996,-24.955,-31.274,-7.0328,11.589,0.92015,29.056,4.8387,50.835,-1.8567,2.9972
"207",109.47,-223.08,20.796,-11.928,-132.37,-145.14,44.561,-30.921,9.7331,63.248,-37.092,60.378,-20.088,-8.029,17.328,17.88,117.74,-5.8806,-21.166,54.938,-23.206,-27.293,25.087,65.722,5.9025,-37.082,-42.961,34.465,5.6853,4.2037
"212",-100.98,26.892,-29.299,25.926,-26.952,-44.724,-4.4421,8.0521,-3.1989,35.748,3.0172,-21.223,27.434,-0.44874,20.157,-28.87,-15.882,-22.779,10.614,-13.069,-4.305,-8.8309,-10.002,9.5804,-14.017,4.1571,2.6127,21.155,19.67,6.9475
"215",-145.43,-51.166,24.729,65.246,-9.8643,-0.29472,-3.8526,41.683,-12.849,62.719,9.0764,-8.9619,21.256,56.129,-31.187,-20.919,-14.267,-9.162,-27.789,-37.874,-7.4924,-2.8858,-15.318,14.885,3.4195,-28.348,-1.9809,6.2027,20.038,-11.698
"220",32.734,-158.39,-97.96,-119.77,23.364,94.57,47.486,94.142,42.192,105.14,-41.564,-27.043,25.522,-10.582,-45.715,-17.869,-27.263,-26.857,-28.644,-68.358,-59.985,33.719,10.453,-16.583,52.637,-88.412,24.742,-29.132,-57.21,-5.5925
"222",48.647,-169.81,-73.036,67.067,3.4653,-82.5,-54.27,-26.384,84.848,80.271,55.199,-76.325,13.33,-32.776,-52.602,-46.829,29.731,0.87317,12.952,-8.7493,-31.221,25.229,3.4778,11.903,47.231,-23.918,30.83,-23.661,35.668,9.7261
"228",-129.05,2.7879,6.0375,81.099,-30.355,-24.577,-3.6848,15.955,-27.803,10.393,-11.937,-16.837,7.1984,30.44,2.2005,-21.915,-18.727,1.2419,-8.3744,-17.974,-12.757,-6.7506,6.355,-13.5,16.756,1.8821,-7.8571,11.005,3.7239,11.118
"233",-146.66,-25.127,-46.071,-67.726,-27.568,-0.89489,-6.9459,4.3209,19.028,-2.8891,30.467,12.038,-24.876,-19.224,-25.067,-8.9993,-19.052,13.794,-27.965,-9.4826,-23.057,-28.28,12.418,24.413,-15.468,-29.794,10.607,17.595,-21.649,2.108
"234",-154.69,-26.779,2.0218,-19.379,-14.033,-61.91,15.143,-50.484,40.127,17.754,-58.64,-36.9,-18.677,29.16,11.613,-1.4617,-38.914,-97.923,-65.98,-32.494,0.42142,-7.6954,45.259,-33.435,43.686,-5.7282,-35.369,10.36,20.575,18.083
"243",-130.34,-36.4,-5.0405,5.9447,-25.82,5.7056,8.6399,-23.446,-13.839,53.186,12.664,-10.033,-4.9692,20.874,9.5413,10.289,-25.047,-9.3617,-21.285,-42.411,-2.6242,-20.03,33.978,30.875,9.4951,-24.36,-12.443,21.461,-2.1002,-15.365
"246",-146.81,-44.723,-50.245,-22.574,-37.552,19.509,-16.162,4.8145,-12.305,47.08,29.309,-15.749,-18.335,1.1231,-14.991,7.7464,-22.417,-11.57,-32.578,-15.045,-6.5343,-28.416,37.548,31.402,13.539,-27.686,-3.7671,14.028,-1.6208,-14.418
"249",-105.93,34.86,-27.926,18.276,-52.84,-50.28,5.2394,-5.6542,57.412,47.579,35.629,25.404,16.623,-38.144,-16.408,-16.258,-34.309,-12.681,2.267,-36.334,-4.9614,4.2044,12.867,0.74524,-22.87,2.784,8.3894,16.84,0.14574,5.3707
"255",-150.64,-68.1,-32.358,-48.538,-21.08,33.756,-38.772,10.865,-37.477,7.1791,36.943,19.402,-11.51,1.3807,-37.673,-9.4458,-48.548,-11.126,-23.409,2.567,-18.297,-9.14,22.219,17.08,12.381,-14.165,13.546,-8.1502,-8.8065,-6.5544
"263",52.327,23.508,13.418,-3.0689,9.2552,8.13,10.522,-11.276,3.8608,21.585,14.202,0.28151,3.6554,12.795,-18.084,-2.9421,-14.411,-4.5775,-14.328,-11.445,-10.948,-1.6098,7.76,3.5747,2.6054,-1.5276,-6.9081,16.78,15.025,9.6401
"266",38.2,21.881,20.394,-15.933,14.358,-5.2359,18.745,-13.102,23.037,16.261,10.443,1.1735,-2.7628,37.439,-31.421,-13.144,-21.223,-25.285,-11.431,-18.992,-15.677,-16.193,-3.5023,4.3604,23.196,-6.2242,-4.8179,2.5266,24.777,-6.0199
"270",51.713,16.536,9.8523,-0.8155,20.609,7.9403,13.206,-25.227,9.765,13.296,1.3213,-2.7012,10.96,15.872,-19.656,-10.389,-17.661,-20.98,-30.079,-16.084,-16.765,-10.735,2.0471,9.4372,4.2696,-9.4444,-3.9749,14.888,23.978,5.1216
"274",36.361,5.389,22.083,-14.085,11.675,7.7031,16.747,-5.7482,1.0539,29.699,1.4335,8.9997,-3.9283,15.343,-22.394,-7.3869,-25.102,-18.71,-15.833,-8.5031,-11.904,-9.9265,13.15,1.9851,10.333,-12.203,-6.1113,-0.95315,18.304,13.182
"284",43.276,22.216,17.156,-13.263,4.2626,1.1489,14.455,-22.469,0.32519,27.039,-2.0438,-3.3369,-9.5187,21.966,-17.973,-11.942,-15.244,-6.7302,-14.038,-22.471,-18.91,-11.74,-4.5404,0.50155,13.229,-11.25,-7.4051,7.305,17.416,5.7977
"294",-37.301,-29.654,33.499,29.357,27.568,-33.185,36.675,-36.219,11.611,-5.5241,-2.204,17.966,-15.101,-15.518,-10.349,-51.909,22.2,-11.391,-26.69,-18.942,-4.2696,10.353,11.569,-32.892,13.617,-7.9365,-4.3284,24.208,3.1183,-8.0556
"298",33.779,37.268,5.7289,11.017,6.801,-6.7349,17.294,-23.924,-12.038,7.974,3.003,-1.9079,7.7373,8.1543,-12.81,-5.6507,-2.0289,1.1486,-13.19,-18.916,-23.074,3.5438,7.8011,10.312,28.95,-4.1691,4.8887,32.675,9.1637,11.425
"309",25.152,29.334,16.81,16.018,12.043,-9.8319,29.366,-21.763,-10.351,10.66,-7.9882,-4.3994,-7.9218,0.44564,-9.4281,-18.911,5.7859,2.0254,-10.001,-15.029,-22.554,-7.4645,19.471,3.0683,22.628,3.5074,14.683,12.15,11.421,6.4839
"313",30.986,10.314,13.397,-3.9692,16.775,-12.779,14.592,-23.21,-1.5925,3.7119,-8.9739,-11.357,-4.9304,19.416,-11.87,-12.626,4.6949,-8.3102,-2.0921,-22.177,-27.466,3.6069,9.6818,3.9162,24.496,-9.3725,-9.3018,12.077,16.566,1.8758
"314",36.928,25.341,2.6135,-19.267,23.367,1.306,14.892,-19.012,-6.7763,9.1083,5.0396,4.1161,9.9429,19.297,-16.56,-5.3645,-10.009,-4.2117,-2.5004,-9.7489,-16.933,-0.39731,8.8616,13.519,16.23,-4.4561,-12.62,5.3632,8.1557,17.255
"324",-23.753,18.649,-8.9824,18.149,-13.211,-12.801,5.0316,-27.664,-20.082,9.1686,-15.484,7.7022,-6.9967,17.217,-21.747,-10.317,-4.4779,-2.1685,-23.073,-25.243,-22.003,-7.1618,16.121,21.779,15.64,-15.256,12.053,39.853,-0.3798,9.5039
"329",39.707,-7.4306,19.608,-34.862,7.2836,24.559,-0.88395,3.2953,-11.81,15.912,-6.7996,8.2747,-31.236,6.1826,-14.913,1.3479,-15.712,9.3866,3.4796,-1.9596,11.943,-5.5588,-3.3036,8.3949,-4.6542,-3.2263,8.3479,2.4029,6.227,5.0157
"332",-29.736,13.02,27.272,35.318,-4.6922,-10.72,21.097,-11.398,-20.985,40.012,-3.1149,-11.92,-11.236,5.2176,-21.348,-19.037,-17.649,-13.826,-6.6499,-30.639,-19.18,-17.54,19.02,0.97426,17.09,-0.19385,1.8903,28.709,5.3112,0.56477
"334",10.547,41.803,-7.9093,-14.237,-15.937,-15.44,3.2169,-17.214,27.434,12.671,27.57,9.177,-20.863,18.297,-40.215,-7.7395,-11.958,-20.066,-0.48744,-27.941,-12.999,-20.902,11.56,20.314,9.9687,-1.9223,1.7196,12.542,8.1895,-9.6028
"336",1.0592,1.1863,21.045,31.96,-0.71462,13.924,27.086,-20.833,30.683,19.248,14.927,-29.126,7.3948,19.61,-25.022,-8.8312,-44.418,-13.166,-23.673,-19.479,-27.066,-24.545,12.182,3.2325,5.6553,-12.456,3.3035,15.344,15.704,-3.1268
"338",-7.1997,7.675,21.193,42.11,-20.266,-3.612,20.755,-21.872,25.955,24.743,8.764,-28.509,-13.357,6.127,-25.771,-5.7223,-21.108,-1.0175,-23.206,-18.707,-23.236,-30.773,20.98,-0.12344,4.14,-8.4016,0.41615,26.471,2.2087,3.2917
"343",-20.487,14.979,20.771,54.101,-0.92685,-4.5068,23.925,-9.818,-10.646,30.32,-8.7621,-25.274,3.2396,18.739,-13.178,-3.3905,-26.357,-8.0816,-10.048,-38.154,-19.69,-21.756,3.7952,-2.8481,5.8998,-12.457,5.2809,38.32,14.161,-1.2364
"347",-7.8358,13.774,-22.264,-22.7,-7.4662,-17.992,6.083,-17.623,46.578,-7.245,24.279,33.195,-8.1405,27.006,-51.501,-17.39,-2.3621,-20.757,-3.4123,-22.295,-17.043,-4.6386,0.97059,21.185,11.206,-9.294,-19.382,7.7523,20.968,-1.6196
"353",44.656,21.924,13.911,19.114,9.4701,-13.779,21.393,-25.898,9.9068,5.0068,-12.351,-5.5559,4.8184,9.4664,-13.179,-30.543,-5.802,-10.826,-28.503,-8.9579,-7.9528,-2.139,7.4771,-2.3262,13.047,-3.1264,0.11938,15.365,16.942,9.4752
"355",54.94,8.3458,14.59,5.3663,17.608,-7.7078,17.417,-19.606,6.8367,16.132,10.055,-14.13,11.31,16.126,-24.333,-6.9378,-11.81,-5.6822,-17.253,-16.509,-24.773,-7.533,0.81543,-0.032835,6.847,-12.101,-8.9031,16.666,14.907,15.115
"361",30.823,6.7653,41.649,17.011,-9.5317,5.5522,38.191,-27.217,15.085,15.141,25.935,-2.1608,-24.34,25.649,-44.772,-25.656,-21.289,-15.559,-47.433,-37.703,-15.74,-35.052,30.778,12.337,-15.803,-27.868,3.256,10.859,-8.3741,-1.6511
"366",53.744,15.72,25.447,-1.6473,14.357,-2.1718,24.409,-25.066,10.008,0.74968,4.0436,-8.2068,-2.692,8.3484,-21.317,-13.188,-22.903,-18,-24.727,-8.2815,-17.535,-9.8878,-2.8567,12.556,0.5352,-13.735,-9.7667,26.526,6.1589,5.6683
"369",46.7,20.173,22.954,-4.8963,11.389,1.5317,20.539,-7.612,-2.721,27.805,-15.793,-1.9704,2.738,15.829,-18.868,-13.5,-19.125,-7.4053,-15.009,-14.699,-10.567,-15.365,-1.3311,-1.9454,15,-9.6191,5.7899,14.92,12.576,4.7467
"378",35.585,16.647,9.8269,13.108,20.418,-7.3389,21.751,-28.3,4.3165,12.718,-14.1,-8.0666,12.653,14.906,-20.226,-10.73,-22.091,-15.994,-12.608,-10.9,-22.906,-18.126,0.057235,-2.6683,14.639,-3.5469,2.4368,14.999,23.179,14.071
"379",55.885,19.467,6.5966,2.5693,8.279,-3.0378,19.972,-21.349,22.189,15.358,15.67,-13.9,-4.3156,7.2587,-30.257,-14.329,-6.6024,-12.474,-19.43,-20.87,-14.686,-13.878,-0.42917,20.7,-8.5286,-7.3561,-4.3985,20.443,15.714,5.2811
"380",56.57,16.248,20.093,6.2979,14.547,-12.48,25.428,-34.851,7.5808,6.094,-8.3956,-14.106,-4.6092,-2.6978,-13.349,-17.014,-11.309,-3.8521,-17.19,-12.562,-16.111,-14.342,6.3381,-1.6653,5.8912,-13.529,-7.1024,23.964,7.9137,12.784
"385",43.718,-175.46,-142.32,45.311,36.723,68.276,72.628,-40.473,28.533,-23.792,63.095,51.161,-38.027,73.808,20.045,-36.232,-21.188,-49.259,5.242,-5.5838,-44.068,2.7721,16.639,0.69355,21.394,-0.091283,27.342,43.365,1.7151,-8.8884
"388",-155.04,-24.687,-34.131,-41.919,-32.492,-35.126,2.186,2.2839,-34.121,12.65,1.7131,40.236,34.961,11.065,-35.793,-34.683,-32.682,-8.9418,-13.568,-20.347,-36.294,-21.136,12.34,0.48,14.029,-2.2993,-1.9461,9.5307,16.429,-5.3306
"395",-157.05,-70.746,70.665,50.601,21.869,8.6825,8.0599,1.2207,-0.47137,-7.9833,4.413,14.243,31.11,34.912,-58.527,-3.2162,-33.234,-12.506,-17.904,-6.4192,-27.918,-8.8252,22.583,18.344,30.733,-8.9271,2.7568,0.22622,2.0934,11.683
"397",-179.69,-42.709,21.413,35.033,14.818,-51.732,13.966,-2.5685,-14.722,7.6441,-13.121,45.101,-3.2396,15.009,-46.938,-47.142,-24.995,-10.452,-20.005,-18.894,-2.3568,2.8158,15.185,-10.128,24.474,12.72,-4.4705,14.378,-1.3363,6.9322
"398",-181.24,-31.085,22.921,19.835,-12.192,-41.753,21.638,-4.5075,-16.848,40.956,-3.7338,20.204,9.6226,34.6,-57.044,-27.348,-13.092,-7.6607,-16.112,-14.993,-23.5,-27.121,14.741,1.8867,19.853,16.694,-4.5449,20.299,16.449,1.9059
"403",-167.13,-17.961,4.6647,2.1155,-29.177,-58.036,17.096,19.805,-31.294,45.438,2.6334,13.811,7.4385,25.889,-36.414,-36.025,-6.9297,-23.773,-1.2161,-23.028,15.31,-28.441,8.0366,-13.913,21.034,-2.4931,-23.184,25.422,13.372,-2.9853
"404",-149.03,4.913,-32.865,11.03,-28.089,-37.405,27.29,1.5612,-24.101,47.822,24.943,30.677,22.104,5.1143,-20.601,-27.914,-33.82,23.209,-5.9815,-29.943,-12.109,-6.2349,23.955,-3.896,17.67,1.49,0.057213,22.736,28.718,0.39701
"405",-160.74,-33.035,47.286,31.489,13.889,-27.136,29.158,-3.4782,12.509,-19.195,-13.21,20.624,4.3998,40.864,-43.562,-11.161,-8.8252,5.9494,-31.276,-32.635,-16.679,3.5967,28.051,22.198,18.04,-2.3552,-9.0817,30.141,5.7547,15.623
"413",25.407,-241.87,158.35,73.311,-262.97,-25.032,62.345,-49.243,33.377,-69.501,78.6,9.0459,13.632,40.21,10.42,-4.9389,-84.776,4.7298,17.378,-8.1799,-35.947,57.749,63.407,4.747,15.16,1.2824,-59.354,18.809,9.7365,-35.397
"415",-32.431,16.116,-8.3335,2.9788,-19.307,-39.407,-7.344,-8.0949,5.7964,36.926,13.312,25.501,37.547,-14.351,-0.16051,-30.538,-30.481,-35.739,-12.622,-10.435,-6.0369,-2.8523,-1.1015,22.092,-7.669,-12.212,-10.854,7.9867,-2.37,-20.827
"424",-110.12,-84.841,96.779,33.317,58.204,18.247,32.939,-62.773,31.999,18.105,-26.299,39.651,31.07,45.574,-87.635,-62.018,-24.033,-13.63,10.699,18.366,12.222,-23.757,9.8978,33.449,4.6077,-25.244,-10.392,20.754,0.31853,-15.621
"429",-84.904,-5.2045,10.112,59.671,7.4988,-61.91,-9.7887,7.2044,-1.2706,62.218,-17.327,12.924,19.63,28.288,-14.914,-28.888,8.2335,-21.396,-13.674,-18.246,-28.588,-9.3112,-9.4247,-0.1797,2.8647,9.6552,-8.2608,23.874,28.033,-6.5894
"444",-52.236,-3.2656,-50.5,-50.374,-12.298,-6.5072,-17.752,-8.106,-23.152,47.018,21.439,24.655,39.386,16.454,-7.227,-2.2057,-9.4587,-43.952,-11.14,-34.426,9.6027,-19.538,15.617,27.528,16.397,-7.5464,-7.013,29.809,17.485,-13.369
"445",-57.836,11.525,-17.47,-0.64642,-15.378,-44.535,24.454,-15.347,4.6179,50.146,-10.352,19.846,37.571,17.203,-27.051,-13.032,-36.069,-31.351,-28.798,-10.967,-21.118,-21.743,23.194,17.05,-12.213,-10.572,-17.357,-0.8221,6.9067,12.796
"446",-67.044,13.848,-4.0629,7.0747,-13.602,-54.294,-5.0036,1.8419,30.815,70.469,8.2916,44.68,27.524,0.38728,-5.0407,-12.252,-22.396,-29.364,-23.956,-24.143,-31.003,3.1164,6.8078,12.341,-9.2303,3.5688,0.14886,17.142,4.4732,2.4363
