"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"76",-172.22,-6.0677,-26.948,-39.219,-16.711,-46.698,13.666,-41.462,27.205,37.265,-47.759,-32.397,-4.8035,-10.618,-7.5416,-1.9808,-66.861,-45.923,-6.6813,8.2693,-27.475,-7.8476,30.196,10.111,12.916,12.844,13.414,6.1068,15.072,-0.8995
"81",-178.74,-53.016,-2.1172,9.0636,-1.1492,-32.47,5.2143,-12.94,-25.063,-5.7547,-0.90367,5.0405,-8.1864,5.9605,-8.7251,-11.966,3.7122,-33.156,-21.056,-3.4678,-20.558,2.4761,4.7092,15.831,22.703,-21.531,20.257,9.4425,3.2505,12.078
"89",-160.29,-26.85,-43.288,-9.3102,-35.938,-22.82,8.7396,-31.543,-12.324,7.9172,1.6405,-3.9137,7.5865,-6.0794,-33.091,-6.4274,-30.456,3.9646,-10.269,-12.573,-28.642,-23.156,33.713,9.3875,10.913,0.7676,18.795,8.3343,8.7706,2.5667
"91",-100.68,4.5057,-25.934,-32.356,-7.7967,-22.144,8.3081,-17.925,9.6684,22.254,18.093,33.143,9.7086,2.1554,-44.881,-18.997,-15.905,10.52,2.2482,-21.4,-45.604,-4.9569,2.4892,6.6224,2.7385,-4.5472,-2.1111,4.9642,5.3582,-0.9869
"113",-95.327,8.4375,-43.102,-55.383,-14.818,-24.11,19.244,-45.816,21.896,10.221,-40.889,1.4537,18.02,37.21,-21.92,-0.14478,-39.523,-37.686,-26.501,-1.8046,-32.067,-2.4013,19.627,25.42,11.422,-10.338,-16.573,-4.8497,10.258,-4.0199
"115",-107.71,8.2282,-25.623,-26.374,-11.604,-51.849,34.363,-53.932,33.32,19.356,-32.122,-18.681,12.88,12.285,-4.5324,4.715,-26.693,-23.798,-10.837,-11.5,-19.96,-9.3563,27.983,5.7776,4.3056,-3.8293,-27.636,-1.122,-3.0211,2.5274
"116",-111.54,-13.742,-20.641,-36.125,-3.6238,-40.303,26.319,-53.622,-24.399,28.855,-14.988,8.5173,-1.1037,-3.4222,-27.584,-9.028,-18.742,0.80442,-3.4659,-22.151,-37.204,-6.3763,24.952,2.6999,21.226,-16.807,-9.3209,6.0922,14.287,-2.4693
"117",-89.461,-13,-40.685,-49.179,-17.038,-30.907,15.986,-60.601,-25.628,25.708,4.8206,20.356,4.2523,-2.4258,-44.889,4.4117,-18.296,-10.348,-13.731,-16.257,-28.002,-22.537,47.049,2.413,18.527,-13.452,-19.635,7.3868,6.5272,-2.4264
"126",-10.733,11.48,-4.0004,38.149,-30.954,-13.283,9.6473,-18.205,29.907,12.459,20.197,-8.7162,3.6958,11.408,-32.661,-5.5924,-5.7083,-10.662,-28.671,-34.699,-29.424,-26.502,33.385,7.2014,5.7027,-7.2486,-6.0326,9.6868,14.326,4.105
"132",14.596,31.677,-1.8668,23.789,-15.43,-4.4757,10.095,-9.0554,31.593,7.7112,37.179,3.4894,1.4701,3.7943,-53.076,-4.6958,-24.758,-19.468,-21.806,-42.293,-22.22,-25.3,34.578,17.991,-5.7949,-3.6905,-0.38322,7.6498,10.882,8.7213
"133",-21.232,8.3614,-20.969,4.2958,-30.262,-22.134,7.7802,-4.279,68.127,10.787,26.131,12.916,-7.7081,25.174,-41.92,-6.5355,-27.706,-22.003,-7.0523,-40.411,-25.285,-8.637,14.003,1.6128,-1.9757,-20.013,-11.349,-6.1138,18.839,-2.4994
"134",-11.167,13.709,9.5756,32.503,-23.321,-13.722,7.5477,-6.2397,55.351,16.924,28.941,-45.396,-23.457,33.134,-29.096,-2.4831,-23.472,-25.991,-11.149,-34.494,-14.05,-43.922,9.9648,1.7176,16.403,-14.408,-14.914,9.0096,27.824,-18.864
"142",-35.169,-2.9515,0.86114,44.618,-30.298,-15.685,8.9166,-20.028,14.395,21.105,21.283,-2.4011,8.1205,2.1305,-28.405,-2.2377,-18.809,-16.428,-25.488,-41.772,-32.738,-19.749,29.679,5.5244,8.8522,-15.758,-1.0352,19.204,1.8541,6.0419
"146",-13.652,28.36,-35.638,-12.112,-26.983,-29.052,4.8902,-18.86,76.889,-3.2107,14.183,24.446,-6.1539,13.804,-41.831,-15.896,-15.886,-21.548,1.6514,-42.08,-30.513,2.9221,-3.2005,-14.164,-0.91859,-4.0381,-19.243,0.086315,21.016,-9.5125
"148",5.3086,22.537,-20.613,17.741,-16.139,14.637,-8.2737,-16.71,21.35,16.813,31.061,11.082,7.9945,-4.29,-26.51,-8.9635,-28.976,-10.436,-3.496,-17.72,-25.834,-19.364,13.951,0.10906,-6.9507,-2.3924,-2.4434,8.9602,13.628,17.417
"158",-58.743,-77.13,86.501,-83.494,62.709,-152.42,-153.22,76.379,77.475,30.453,-71.017,-63.242,5.4157,8.4316,-77.079,66.04,44.524,-16.582,60.875,-55.777,-100.67,-29.038,28.83,57.623,-30.019,-15.417,-43.962,46.527,-43.427,-24.658
"163",-103.09,-203.62,63.728,-180.48,15.9,-192.57,101.54,35.434,93.332,19.908,80.497,-32.77,41.567,43.388,-51.726,22.381,-19.416,-42.22,0.59477,-29.653,32.693,-2.8024,-18.01,22.062,-12.915,26.811,34.316,73.002,-7.1485,45.514
"170",43.844,-114.73,299.09,-143.76,15.002,-18.278,-18.043,71.049,40.612,-29.959,15.653,0.48286,67.353,-16.053,91.687,-93.847,-47.593,99.416,-85.19,37.943,-104.77,-117.83,0.93899,-40.083,41.27,6.5158,-101.64,36.23,-51.887,-2.5589
"172",-115.01,-206.27,59.737,24.345,13.956,68.712,-35.975,-94.49,44.842,59.769,9.7492,44.955,5.7885,-33.64,49.346,45.499,83.059,14.455,-10.277,-22.382,-27.994,-19.539,5.6045,19.948,45.959,2.4734,-6.7523,-22.91,75.39,-61.783
"177",-147.19,-139.06,-49.515,-151.6,47.446,-85.149,-3.8283,-5.6501,17.194,14.411,96.345,-90.175,21.294,25.434,-67.959,13.325,-3.1944,32.691,-34.358,-26.391,22.396,38.35,-27.982,-57.001,-108.07,27.058,-8.0775,8.8682,16.581,-36.006
"180",47.797,-177.13,-174.33,98.365,67.22,-56.652,24.55,17.878,-16.102,-51.256,14.736,2.0909,-38.879,37.734,19.081,22.058,-40.377,-20.167,-4.7923,6.2736,-13.244,-4.589,32.572,56.436,-46.013,-15.076,-36.715,42.09,4.3226,16.427
"183",20.57,-75.171,125.67,-55.891,69.228,-107.12,-91.476,240.36,76.398,-53.9,-6.3983,2.5937,24.612,18.12,-70.641,29.18,0.4405,-81.96,41.811,27.588,27.01,-13.355,45.801,-47.524,21.595,-106.49,9.096,37.704,7.6563,-27.726
"190",-96.36,28.36,-16.029,53.264,-18.587,-19.823,-15.087,14.349,12.824,49.395,26.906,-21.658,10.673,17.193,10.39,10.917,-13.832,-12.205,22.017,-38.973,-20.916,-13.206,11.083,8.3124,-13.857,-9.1344,27.63,37.214,33.647,12.116
"198",15.54,-231.19,29.85,102.28,-67.419,-4.4975,-2.634,-70.262,19.073,18.391,-88.401,-12.122,52.531,-0.061244,-94.838,85.55,43.957,51.91,-26.895,17.561,-42.757,35.909,53.466,-8.7946,-33.527,-31.584,-34.111,-13.525,45.713,-0.9253
"203",-139.68,7.636,-26.958,54.121,-48.09,-20.212,-27.85,46.975,-16.76,87.885,13.712,7.369,10.296,10.508,-9.9383,-30.446,-29.975,-16.025,7.6225,-21.06,-14.872,-18.446,11.446,12.286,10.828,-8.3416,-11.779,19.519,6.304,-20.324
"210",-121.52,5.3219,-17.391,54.887,-39.335,-33.154,-10.696,15.788,6.8849,49.018,18.377,1.27,41.103,12.217,-0.31802,-13.852,-42.88,-12.991,-1.929,-31.118,-6.8961,-9.7533,14.32,16.67,-10.223,-13.777,-12.764,14.257,9.3637,9.8948
"211",65.014,-162.13,-152.76,109.24,84.355,-120.83,-34.822,6.3679,-22.892,-5.4748,-11.707,-22.314,-7.4716,11.536,19.181,0.32946,-49.756,10.071,-74.953,-10.703,-9.424,-31.928,7.4037,25.586,-29.263,-36.414,-43.888,-19.74,39.225,26.579
"214",-117.57,28.55,-32.414,32.058,-46.882,-55.652,-6.1727,16.105,9.4802,66.756,22.732,9.6065,27.884,-13.076,16.607,-36.932,-4.0293,-27.94,-7.1323,-14.929,-6.883,-18.649,-24.999,11.85,-25.399,-17.485,2.4609,5.7861,-0.12392,-5.7877
"216",-67.665,5.8934,-27.967,-31.281,-14.486,14.711,-10.999,1.9065,25.097,28.673,-4.3617,-2.9502,-36.637,3.4853,2.3674,17.662,-31.884,6.0067,25.776,-0.53458,2.7084,1.5464,-9.3972,-23.217,6.1496,6.8095,-27.756,-13.737,12.783,-6.8396
"217",-162.11,-23.043,7.4659,58.356,-9.4355,-62.894,-8.0687,16.101,-6.3977,30.141,-17.866,14.194,23.676,34.678,-58.726,-51.634,5.3532,-15.013,-14.954,-10.507,4.0677,-12.826,-15.065,12.637,4.1698,9.7775,-5.1072,8.8363,1.5467,-5.9722
"221",-67.523,-4.4831,-15.671,-42.86,-12.409,13.995,-11.776,5.5009,26.815,21.684,3.6932,-11.422,-44.644,10.499,10.353,9.7488,-33.018,8.1728,26.218,-1.7746,0.010028,-2.7345,-9.5152,-13.445,4.6291,2.2017,-20.828,-13.638,18.9,-1.7407
"225",-41.721,-161.05,-84.786,-78.588,-41.11,80.673,-3.0913,65.751,82.083,179.67,-119.72,68.683,-55.639,-1.294,-0.69342,-9.4935,-75.198,146.44,-49.177,-38.151,-109.51,6.3726,-105.2,-22.739,54.602,-36.335,21.196,69.626,25.25,28.787
"239",-121.96,-56.121,-99.367,-85.872,17.691,-37.321,-4.5867,-17.527,23.011,-37.155,0.59007,5.1335,50.624,-43.354,-32.394,1.3751,7.7879,5.2536,-2.1431,0.99061,-5.162,-34.738,10.198,11.343,-14.591,6.4558,-4.1323,56.651,2.7541,-5.3945
"245",-173.76,-105.67,36.12,-21.105,17.806,2.0242,3.6439,-33.716,20.102,-2.0978,-43.689,38.566,-14.574,25.594,-80.921,-41.717,21.008,-34.559,-13.96,27.578,11.238,43.276,2.163,56.446,-18.615,-38.303,-21.706,3.7646,7.6855,10.314
"247",-130.53,-18.318,-33.284,32.587,-26.936,-24.176,-9.5729,31.146,-15.577,37.593,12.217,-21.023,16.231,22.725,-41.473,-11.141,-24.638,-3.4144,-9.8852,-22.536,-7.9004,-32.148,4.3647,-1.631,11.609,-13.046,-2.8886,15.066,9.8502,9.7626
"248",-109.84,-16.342,-83.481,-71.516,-60.004,11.337,-21.474,5.9843,23.607,4.6563,53.851,1.5556,-23.921,-0.97185,-48.768,-0.67884,2.4836,21.507,18.01,-13.398,-15.389,-18.131,4.3861,20.827,15.968,-20.574,-8.3882,23.289,1.5617,-5.1803
"267",40.766,29.011,16.231,-2.9524,7.8525,-4.3012,17.034,-13.902,26.637,17.672,9.8882,-15.104,-2.6256,26.418,-34.213,-12.758,-26.186,-30.327,-18.844,-15.422,-9.1634,-30.106,0.62212,12.868,14.414,-11.437,0.80588,8.048,23.975,-3.0271
"278",57.712,31.378,9.6458,2.2049,12.514,-10.645,19.342,-32.162,12.294,12.542,-9.021,-10.059,-2.2155,6.0616,-10.444,-5.1226,-11.704,-3.2226,-15.302,-13.863,-6.3687,7.0271,-12.523,9.5541,-3.1213,7.1782,-5.9356,28.233,7.1219,-3.598
"280",-156.55,-31.911,53.45,74.649,-19.756,-20.969,29.122,-21.546,47.393,-24.601,-34.008,-6.1115,-11.889,35.354,2.6997,-30.774,-3.297,-29.245,-58.951,-28.05,-17.437,-16.272,19.6,10.825,-17.749,-18.105,-2.7214,10.569,29.793,15.429
"295",-66.136,-22.555,27.96,7.083,16.246,-14.444,29.107,-25.831,-20.455,27.985,-9.3004,-17.513,-24.904,19.656,-2.4202,-17.003,8.7909,-17.999,-33.982,-20.151,-17.615,-18.096,14.31,12.985,21.993,-27.749,-0.51625,26.872,9.3296,-7.1506
"302",33.432,18.74,7.72,6.5804,12.152,-2.4624,9.0643,-21.19,-9.3153,-1.7295,-6.563,-4.8041,8.6094,9.3601,-19.293,-10.122,-8.1818,-14.624,-12.322,-9.7956,-17.402,-4.4357,6.4191,18.417,19.02,-14.169,9.3962,26.517,6.5829,9.0232
"304",34.153,19.662,28.815,9.0853,15.373,-8.0737,28.407,-31.826,-5.778,11.609,5.4563,-9.6749,-7.1812,8.1969,-12.912,-15.517,-12.309,0.34248,-7.8253,-13.379,-17.768,-1.4632,22.969,-2.2381,16.603,-4.3902,4.2772,8.5492,9.5661,10.533
"310",-17.101,7.7287,9.2074,13.881,12.509,-14.21,15.546,-35.689,-17.429,19.151,-17.987,2.7271,-1.6628,-8.721,-2.582,-24.867,-5.0273,-8.0548,-15.126,-17.466,-20.332,-4.1846,21.055,6.3879,23.57,-14.693,4.1304,34.598,5.2981,4.3272
"315",21.614,23.931,12.158,-0.088754,12.652,-0.94446,20.932,-20.085,-12.25,10.682,-2.5242,-1.5344,-5.2857,11.486,-13.303,-12.42,-0.60162,-1.1681,-17.792,-26.729,-27.436,2.9096,21.487,0.69682,18.132,-0.87599,5.3582,10.892,10.249,19.297
"316",27.465,18.764,17.632,8.1356,22.463,-4.0007,20.273,-12.341,-11.146,18.695,-7.8787,2.4046,4.9483,10.119,-8.9394,-6.2753,-13.552,-1.2749,-12.77,-14.604,-25.141,-1.9572,9.1042,1.2698,15.558,-11.989,4.3913,14.473,9.2954,14.799
"317",4.1794,-33.273,60.544,27.635,35.382,-4.2618,25.825,-17.232,-18.255,9.3543,3.6535,-3.2626,-4.1648,18.428,-13.454,-26.67,-11.806,-6.1386,-21.805,-13.061,-14.822,-11.709,28.569,-10.548,21.516,-12.28,5.9983,7.064,21.97,1.6389
"319",26.154,12.066,2.8999,-17.363,25.517,-6.1158,18.339,-14.76,-15.234,-1.2631,0.48593,13.73,-0.63341,13.863,-10.277,-4.6236,3.0407,-2.643,-7.6375,-17.906,-24.862,-6.0009,14.425,0.15544,19.645,-5.7847,-5.0009,13.883,10.677,18.427
"327",-52.322,25.217,2.1748,-12.108,-10.344,-46.254,33.71,-50.251,30.296,41.239,-27.567,30.846,-6.326,10.32,-32.987,-34.476,-26.182,-11.484,-14.715,-24.882,-37.922,-0.72582,-0.54285,10.717,5.0045,-33.072,3.2514,25.164,-10.536,1.8704
"339",26.314,-23.052,4.7232,-28.043,13.394,17.277,-5.4125,6.0189,0.23675,14.564,-2.7691,18.029,-19.665,15.814,-19.269,-11.889,-10.763,-16.021,11.964,0.38994,-5.2649,-17.739,0.83883,4.7336,4.6082,-18.131,-4.6454,12.455,12.878,9.113
"346",-50.186,14.463,10.711,-3.9798,-17.557,-36.789,26.819,-36.609,37.247,29.305,-0.96192,31.463,-12.351,-11.08,-48.721,-31.797,-17.657,-27.578,-7.9164,-31.728,-31.547,-7.7267,28.427,16.943,-9.7111,-3.9399,-1.1146,16.152,2.5145,0.10626
"349",27.914,40.447,13.551,-8.3293,11.331,-13.9,19.466,-47.008,0.15334,4.1412,-2.4645,24.855,-9.4667,-11.548,-28.786,-24.126,-9.4061,-10.355,-16.308,-26.669,-31.316,-1.2407,17.48,9.4231,3.0085,5.7318,2.2232,11.252,-7.1855,11.998
"350",36.676,27.99,25.427,10.53,9.8753,-7.7056,25.556,-37.971,11.784,-1.2249,5.7331,-1.8876,-9.8932,-2.7016,-29.981,-27.365,-17.866,-11.715,-15.983,-23.169,-25.934,-19.069,18.056,4.6442,3.6673,1.9729,8.407,9.1148,7.8685,10.72
"351",38.481,31.498,30.917,-2.5207,22.925,-26.717,31.056,-26.82,9.5716,17.316,-3.3503,16.775,-18.52,-2.1342,-37.827,-30.741,-14.467,-21.221,-19.093,-24.109,-26.273,-4.6531,14.651,14.877,-3.3174,6.7374,10.961,-4.6988,-0.24206,-5.3002
"352",48.18,29.936,15.603,4.3055,22.773,-16.666,24.151,-31.835,20.41,-5.8508,11.207,-1.8475,1.2591,14.454,-29.332,-23.644,-12.314,-13.514,-12.454,-12.043,-29.658,-7.5577,1.4088,5.7947,16.885,-0.72318,-5.7916,13.518,15.523,9.9125
"358",60.369,16.871,17.174,-3.8781,23.533,-8.9424,24.49,-28.757,-9.4223,18.406,-4.3391,-15.743,7.8077,1.503,-13.568,-6.0552,-17.643,-7.3485,-7.7674,-7.2663,-12.59,-2.5792,-6.6439,15.321,11.246,-15.63,-2.0314,40.875,2.9258,1.9996
"359",43.803,-0.26816,16.803,-9.3634,8.0743,-4.4236,18.744,-24.607,-4.4993,20.431,2.5664,12.312,-2.2161,16.823,-32.652,-22.373,-7.6614,-9.843,-4.3349,-19.537,-20.974,-23.058,19.891,-5.0999,19.77,-6.5377,-6.0644,14.458,18.907,6.2098
"362",57.009,11.692,26.538,1.7198,17.945,1.6005,31.446,-23.331,6.1118,19.039,-5.6011,-10.56,-1.8026,21.697,-23.448,-16.63,-19.684,-15.756,-27.741,-13.774,-15.978,-21.033,1.4999,-0.66964,17.308,-15.441,-1.3627,8.736,21.821,9.263
"363",43.246,25.533,27.458,-12.931,19.568,-12.109,27.653,-24.422,18.52,7.6568,5.8036,10.501,0.65457,10.656,-44.199,-29.24,-21.494,-26.149,-19.223,-8.1114,-23.361,-16.571,15.556,14.31,20.124,-6.0337,-1.1895,2.1502,13.054,5.304
"364",39.977,4.2346,21.795,-21.942,17.759,-2.0668,18.427,-20.351,7.6765,4.5321,19.986,15.595,1.0351,18.772,-41.807,-20.008,-16.208,-22.474,-26.078,-15.875,-19.613,-17.626,15.94,11.829,4.3262,-17.262,-9.9211,5.7897,11.205,13.256
"365",45.866,18.641,20.673,18.337,10.916,-7.6441,20.049,-19.621,4.2453,22.946,11.196,-19.493,-2.3168,2.654,-32.663,-11.579,-17.648,-14.924,-14.431,-23.552,-9.0131,-26.535,22.045,9.3938,1.3963,-14.684,9.0634,17.517,8.8071,1.8203
"381",37.329,4.0519,28.213,17.212,5.5922,-10.332,26.87,-32.379,10.27,21.807,-3.7629,-20.332,-9.8676,0.9324,-13.4,-12.227,-13.982,-18.601,-20.422,-13.147,-17.835,-13.894,3.9875,7.8204,1.4034,-21.974,-14.248,36.531,0.071661,-3.6258
"384",34.504,16.987,24.044,-2.5305,4.6123,-7.1797,28.516,-24.358,21.673,15.113,4.9098,0.28986,-1.8568,11.676,-43.904,-16.256,-31.358,-25.953,-25.264,-21.187,-26.696,-27.429,13.108,11.664,5.4758,-10.161,4.4295,7.4117,6.6132,1.4994
"392",83.835,-210.73,35.845,-42.428,-173.82,-63.184,19.61,-16.341,-101.5,31.588,31.349,-64.048,-60.926,13.688,-14.589,-32.227,-101.87,-92.421,1.9727,-111.57,-95.445,61.679,-60.118,26.606,15.836,24.855,-41.253,-22.172,-67.036,-8.3039
"408",23.281,-203.85,-144.65,75.407,59.931,59.381,39.98,-54.144,23.286,33.266,29.687,79.647,-17.712,68.19,-25.915,36.003,-66.326,-36.837,-10.497,-48.67,-48.594,3.6883,-1.8616,29.477,-19.499,3.1283,29.894,29.428,14.732,-25.819
"418",-12.63,49.038,-47.581,-22.562,-43.097,-14.139,-56.057,-26.339,34.51,-14.237,53.68,36.37,-9.0825,25.294,0.39521,49.989,30.573,-39.978,-33.09,-26.745,-11.684,4.5947,25.48,8.1156,38.976,-22.668,-4.7323,45.826,5.7074,-11.635
"422",-56.611,20.16,-25.601,-15.029,-23.651,-38.975,-25.367,-18.469,25.753,49.8,18.136,32.68,38.183,-26.927,10.673,-0.074726,-35.943,-39.3,-25.594,-57.935,-48.778,14.073,-8.7419,-28.349,10.331,-22.008,-24.118,10.539,16.164,-8.5965
"426",-66.603,8.5967,-17.475,9.102,-24.072,-59.631,-12.786,-42.212,23.874,74.571,8.9248,56.645,35.22,4.1406,1.7073,-2.4107,-10.45,-21.124,-33.046,-17.522,-25.372,-4.3487,18.368,-4.868,-8.1155,-12.887,10.529,14.375,3.3668,2.69
"430",-83.233,-17.175,15.655,18.772,-3.5965,-26.932,13.383,4.6572,4.359,37.152,-22.153,7.9439,14.318,30.679,-46.598,-24.923,-23.261,-13.533,-18.607,-9.2399,-28.835,-31.219,18.35,17.312,14.323,-16.667,-23.596,23.65,0.71649,6.2426
"431",2.8443,45.171,-11.862,-30.087,-16.982,1.1851,-22.106,-39.832,47.384,-28.584,45.966,28.082,27.148,14.002,17.089,36.577,-1.7357,-12.415,-19.525,-63.595,-48.52,15.701,14.943,-73.604,-20.306,-23.416,-31.241,30.668,28.919,31.236
"433",-64.049,9.3183,-61.874,-46.478,-2.3247,-22.707,-14.114,-48.848,14.516,4.9063,6.5692,28.77,30.92,19.102,12.224,40.655,-34.236,-50.798,-29.935,-47.959,-20.435,12.922,42.464,-10.578,29.51,0.053401,-4.336,24.356,22.857,12.878
"437",-15.386,40.249,-60.601,-33.479,-27.155,-39.211,-47.367,-33.644,38.702,14.761,23.539,41.222,32.581,29.299,-0.035967,32.046,6.1828,-18.781,-42.077,-18.647,4.5053,-9.4265,-11.656,-2.4901,34.087,-15.68,-18.275,28.928,27.78,-2.1524
"440",-67.585,11.766,-15.462,21.804,-4.1232,-47.886,26.9,-12.091,4.086,62.402,-0.24371,20.008,6.5595,-3.7792,-27.724,-29.075,1.3539,-14.608,-7.5092,-33.193,-8.8279,-2.25,13.129,17.847,6.5897,4.4853,-9.3016,4.3374,18.4,-28.227
"449",-95.538,-40.294,49.077,-0.74195,36.985,-8.7236,25.715,-12.87,-20.802,34.121,-0.40874,26.669,32.656,69.814,-71.468,-30.977,-21.86,-6.944,-26.318,12.219,-25.049,-1.2697,16.392,35.139,34.904,-23.183,-1.4342,13.109,6.2554,-3.1174
"455",-51.299,19.387,-11.3,17.6,-9.3192,-55.903,1.1941,-7.5925,10.684,56.942,29.232,18.105,3.8565,5.8154,4.0661,-47.149,16.766,-28.794,2.0552,-25.215,-15.525,-2.2242,0.90102,17.147,-4.4336,-3.8093,-10.659,11.454,18.748,-11.289
"456",-69.056,-0.14241,6.3457,5.804,-9.4316,-44.972,7.3589,0.64944,-40.333,62.705,-8.6666,-0.2571,20.173,35.219,-24.794,-15.847,-13.126,-15.431,-25.449,-13.883,6.4969,-11.766,1.4096,-2.4852,35.201,-10.32,-14.064,-4.8594,14.647,-7.2885
"457",-57.449,-29.125,44.694,19.438,30.211,-8.7642,29.693,6.8799,-28.733,8.6624,-13.029,-2.4465,-6.0461,37.391,-25.499,-7.1714,-5.385,6.9017,-15.525,-28.565,-13.277,0.20375,2.9851,3.4693,22.815,-19.506,-0.03948,30.445,15.568,-10.69
"465",-49.184,10.031,-17.548,-21.196,3.5397,-19.114,20.024,-9.103,-31.819,73.172,32.626,22.715,18.932,10.13,-35.028,-9.5091,-7.9688,-8.1417,-0.47988,-19.805,-16.618,-6.3847,23.022,22.438,18.167,-5.6801,-9.3556,11.658,7.5871,-5.2306
