"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"125",6.3823,6.3667,6.3255,6.2174,5.625,5.4685,6.0941,6.2231,4.0806,2.9676,2.3879,1.238,1.6598,-0.59263,-1.4076,1.0259,5.0508,9.2772,12.694,13.72,12.57,9.0764,5.2182,0.1539,-4.3707,-5.0891,-3.4985,-1.8902,-1.8128,-3.9818,-5.0072,-2.6689,-1.8046,-3.8098,-6.2903,-8.7175,-10.751,-10.313,-8.9881,-8.9266,-8.0157,-4.8072,-2.8601,-3.4986,-4.4991,-4.0419,1.2402,9.3729,6.0943,-0.79115,-0.59609,4.7632,11.167,-43.236,-46.04,-18.87,-9.8731,3.4897,4.9653,-0.73468,-6.5358,-7.775,-5.5997,-5.2649,-7.178,-7.6985,-4.8414,-0.17829,3.5498,6.658,9.5327,12.252,13.96,14.213,14.172,12.723,2.9293,-14.39,-21.271,-17.545,-9.7113,-2.7211,2.9652,4.956,3.5926,2.6744,3.3418,4.6173,6.3367,7.4249,6.5668,5.7903,6.098,7.2517,10.064,12.946,14.715,15.823,8.4863,4.6516,-3.5204,-3.4966,-3.3871,-3.2779,-3.0731,-2.5967,-1.9209,-1.4224,-3.2406,-4.5568,-2.9734,-0.80366,0.5196,0.30818,-0.53443,-1.1113,-3.5906,-6.4815,-8.7522,-10.531,-11.49,-9.6142,-6.3706,-4.6076,-3.8421,-3.5986,-0.57094,2.2247,1.1867,-0.72302,-0.9853,-2.0425,-5.1443,-9.1875,-13.733,-17.848,-19.884,-20.273,-17.276,-12.633,-9.6095,-6.6387,-4.2542,-3.212,-2.9706,4.4961,7.834,8.4896,14.085,16.745,14.09,7.1941,0.15587,3.6828,-8.8297,2.5343,10.717,2.6811,4.6208,8.1946,11.059,15.439,16.468,11.193,-0.099973,-5.8242,-3.9724,1.6414,5.3696,8.6367,12.392,15.838,18.497,21.126,22.099,16.376,1.5395,-7.7509,-9.1197,-8.9592,-7.5037,-3.7675,-0.94663,-0.12287,-0.044025,-0.34363,-0.60997,-2.202,-3.0376,-3.2654,-4.1858,-5.1153,-6.9005,-11.362,-15.851,-17.169,-16.134,-11.168,-10.315,-13.862
"126",-3.4974,-3.5131,-3.5543,-3.5256,-1.5985,0.6909,1.3165,1.7834,2.7502,3.8721,4.9153,3.9757,3.6031,2.7662,1.5285,1.1636,-0.059971,-0.63175,0.04387,3.1738,8.2169,10.991,10.434,7.4309,4.365,1.895,2.2138,1.7055,1.9376,3.3711,4.4592,5.3922,5.0537,3.0837,-0.19648,-2.8824,-4.0529,-5.0081,-6.4548,-6.8147,-5.7581,-5.3625,-5.8586,-4.4152,-1.7072,-2.3431,-2.3615,-1.9638,4.7107,7.2113,11.363,11.464,6.9829,-2.558,-47.587,-40.771,-19.867,-0.35574,3.8221,1.092,-1.1146,-3.8271,-4.5014,-1.8404,-0.089653,-1.0763,-1.727,0.18773,3.7513,6.2573,7.9716,5.3043,1.2338,1.3569,1.1108,2.1397,2.9697,-1.1526,-3.968,-3.0703,-12.499,-23.352,-21.667,-4.1877,6.5005,4.7216,3.4115,6.2918,8.5476,9.1545,8.3485,7.4515,8.6046,11.112,12.462,13.074,13.783,12.75,0.40179,-5.2122,1.1919,1.2157,1.3251,1.3856,0.51347,0.014446,0.69029,1.0877,-0.62376,-1.7783,-0.9333,-1.844,-2.8448,-2.5203,-1.5571,0.38032,2.6163,3.6639,0.98019,-5.085,-10.664,-13.821,-13.135,-10.465,-9.9569,-6.292,-2.1363,2.0096,5.4465,5.8019,5.4837,4.68,2.9203,-0.017187,-3.9632,-6.7661,-6.9534,-6.264,-5.5487,-5.9823,-6.2768,-5.7007,-4.3626,-2.7701,-2.3294,-2.8276,2.1445,5.5565,2.1246,-0.58943,-1.5556,-1.3401,-10.074,-13.275,-13.923,-5.8819,9.2472,7.4046,6.4454,8.8265,13.92,14.417,11.687,11.059,5.5147,-3.2133,-0.97566,8.8689,14.174,16.812,15.03,12.449,10.839,9.0661,7.8903,7.8335,9.4439,7.7504,6.914,8.9355,-1.4539,-2.7791,-0.84767,-8.0882,-10.668,-10.182,-5.8712,-3.3234,-6.4162,-8.6592,-10,-11.186,-10.755,-10.146,-11.06,-10.961,-9.3204,-8.3426,0.72466,6.2568
"127",1.5328,1.5171,1.476,1.4415,1.6632,2.2358,2.8614,1.8556,1.0972,1.3106,1.2161,2.0657,1.7956,1.8569,1.4786,3.6563,10.507,16.103,17.747,12.196,6.6707,6.3553,6.9129,7.1941,7.2597,3.0621,0.30611,0.13877,-0.81513,-1.7059,-1.7644,-2.4223,-3.0625,-1.3201,0.007084,-0.63365,-1.5578,-2.6966,-3.4272,-1.2739,1.5091,1.5893,1.6458,1.3107,0.28481,4.21,6.9864,9.0033,8.8613,6.0648,5.6291,6.4499,5.8081,-59.208,-48.849,-15.537,0.17707,6.2034,3.8234,0.84633,-2.2522,-3.6222,-1.6809,-2.9923,-4.9787,-3.8142,-3.9533,-5.3085,-5.1089,-4.011,-2.7522,1.9911,5.9153,6.7734,5.6823,3.9676,-7.5408,-21.502,-24.174,-21.21,-15.599,-8.5571,-2.5258,0.8366,2.5571,2.6962,1.5575,2.7521,5.578,7.3067,8.6503,10.484,11.758,12.16,12.214,11.394,10.361,9.3486,-1.6967,-7.0284,-1.8992,-1.8754,-1.766,-1.6655,-3.094,-4.1465,-3.4707,-3.5954,-3.897,-3.0406,-1.5825,-0.4093,-0.24397,-0.41584,-3.428,-7.7215,-10.809,-13.081,-13.937,-12.487,-3.9455,5.119,5.4038,7.225,4.8359,6.6184,8.2396,4.8295,0.030379,-4.0438,-6.1824,-5.6138,-3.8029,-3.3345,-3.5617,-3.7249,-3.8699,-3.713,-2.7449,-1.9964,-2.3333,-2.7672,-2.9939,-3.511,-3.9214,1.8483,4.1724,1.8083,2.7249,2.196,-0.11102,-0.89971,-2.9149,7.2819,-0.97987,4.0813,9.8557,5.7541,3.6713,9.1256,11.164,10.573,9.6573,8.0647,7.0672,5.6749,0.92596,-3.8054,-6.1085,-1.8557,3.7285,5.8186,7.9018,8.3267,7.4521,5.71,-2.904,-7.2641,-7.1684,-6.5649,-5.2526,-3.795,-6.5299,-9.0318,-8.4439,-7.9761,-7.4714,-4.6489,-3.046,-5.8264,-8.2495,-9.0119,-9.4034,-10.588,-10.709,-9.7545,-7.981,-3.0301,9.4678,14.791
"128",-0.075776,-0.091444,-0.13263,-0.16426,0.22705,0.9805,1.6061,2.0091,2.0312,2.3933,3.4918,3.1758,3.2552,2.5433,1.8414,2.4879,2.9485,3.6004,4.3861,4.8465,5.7073,7.5604,9.1269,9.1733,8.0728,-0.86821,0.32613,8.6501,6.2169,-1.8104,-7.5259,-9.5034,-10.356,-11.548,-12.493,-9.3498,-4.9394,-4.0177,-4.2876,-4.9752,-4.595,-1.7727,1.3568,1.4152,-0.19302,-1.3937,0.80688,2.5008,8.3994,8.7284,10.862,17.217,12.189,10.139,-30.145,-34.532,-25.916,-9.4144,-1.3287,-0.50507,-1.8074,-2.3013,-4.6937,-7.5469,-6.6754,-6.1052,-5.3264,-3.3574,0.62279,4.8513,8.2448,10.791,12.244,11.211,4.8652,-0.79544,0.81877,-0.53881,-3.0414,-3.9947,-4.2555,-3.7261,-2.32,-0.29259,1.8887,3.267,4.0113,6.0676,8.807,10.106,9.2456,6.9593,6.1182,7.257,7.928,8.0719,8.7023,7.9107,-1.888,-4.7343,-1.5372,-1.5134,-1.4039,-1.3042,-1.2376,-0.90955,-0.2337,0.20874,-0.91741,-1.6334,-0.80191,-1.9161,-3.0981,-2.875,-2.4583,-1.6799,-1.5086,-2.0932,-2.7046,-4.0082,-6.0984,-8.5962,-11.33,-12.149,-12.532,-3.7044,13.255,22.061,18.938,9.7587,-1.3854,-11.681,-19.099,-20.619,-15.903,-11.824,-8.6983,-5.3164,-3.501,-2.3404,-1.5667,-0.64948,-0.0059253,-0.39952,-0.80677,0.20086,3.1762,2.7478,2.3714,7.6734,3.5621,-6.2109,-2.6435,-8.7776,-7.0356,6.1263,13.315,3.7976,1.6493,-0.31345,2.2504,3.479,0.17077,-3.3997,-3.0977,-2.5985,-3.1082,-1.9101,1.9849,7.8397,14.509,19.796,19.891,10.469,4.023,3.515,2.8171,0.90866,0.46132,0.60229,1.2495,-0.32095,-2.3478,-1.5712,-1.0775,-0.81,-1.3198,-3.6566,-6.9724,-9.5168,-10.861,-11.258,-9.379,-7.6168,-8.0095,-7.7127,-6.2764,-11.418,-7.573,-3.2293
"129",-4.6259,-4.6415,-4.6827,-4.6526,-3.2518,-1.6909,-0.99324,0.29852,1.5723,2.6797,4.2952,5.7863,4.3832,1.9609,-0.12719,-2.0109,-2.5749,-3.8999,-2.5298,2.2859,8.094,14.367,17.402,15.442,11.011,0.57885,2.8545,9.5008,3.8683,-3.8045,-4.1831,-1.2985,-1.0437,-1.4271,-2.3788,-3.1863,-2.8919,-2.0035,-2.2892,-3.0611,-2.8724,-2.3904,-3.3488,-5.0337,-4.3878,-3.9719,-3.6449,8.0744,13.981,12.232,13.997,18.494,9.8377,2.6429,-42.728,-37.466,-21.25,-8.6926,0.51885,3.3554,0.46084,-1.9244,-0.53869,-2.3014,-5.2454,-6.2128,-11.415,-19.259,-17.097,-4.0741,5.9616,11.062,13.323,13.699,12.789,6.6848,-1.7439,-2.8383,-7.6384,-12.682,-14.713,-11.877,-5.3068,-0.84533,0.85026,1.8588,3.0816,3.6394,3.1914,3.9448,5.3897,6.1511,8.1992,10.903,12.295,11.855,10.92,6.0675,-10.348,-17.428,1.1606,1.1845,1.2939,1.3438,-1.1828,-3.0434,-2.4043,-3.5547,-4.7489,-4.299,-3.6559,-2.8025,-3.6534,-3.606,-0.32001,3.1739,4.7586,2.275,-2.9005,-8.6352,-14.208,-18.629,-21.523,-19.372,-14.794,-2.6654,15.654,22.609,17.163,7.606,-0.51013,-4.4853,-4.8263,-5.1476,-5.6833,-5.8661,-5.7627,-4.542,-2.9947,-2.0569,-2.409,-3.2809,-3.4709,-3.7962,-3.5464,-3.9822,-2.6699,2.6511,-0.30004,-3.8627,0.34239,-4.5584,-8.7731,-20.533,-18.109,7.0276,20.186,4.1293,2.7799,1.7414,5.29,8.8874,8.6734,6.8034,4.5429,0.97088,-6.8013,-12.83,-11.976,-2.944,7.6499,13.543,16.224,16.958,12.951,8.7452,5.6353,3.4676,-0.8275,-3.0011,-0.35542,1.9768,2.4299,0.047706,-1.8839,-1.5971,-1.8469,-2.9818,-4.5838,-4.6967,-4.9745,-6.9868,-8.9725,-10.627,-11.652,-11.056,-8.5324,-5.3018,6.8529,14
"131",-0.62236,-0.63803,-0.67921,-0.71367,-0.75117,-0.41457,0.21104,0.37797,0.68026,1.5311,2.7018,4.1772,4.6116,5.103,6.4543,6.7706,6.3672,5.885,6.4483,5.6389,4.541,5.1263,5.0935,4.8323,3.2109,11.402,10.944,-3.2421,-9.1742,-9.0516,-7.7898,-6.8022,-4.063,-1.6191,-2.5232,-3.232,-3.317,-3.1434,-4.5675,-7.3761,-8.3814,-6.1901,-0.09053,4.8503,5.399,10.911,13.473,8.2898,9.0879,9.3146,5.362,10.784,12.327,-2.8183,-42.086,-33.913,-21.204,-0.049655,1.9511,0.43414,-2.1404,-2.1577,-1.9013,-3.0601,-4.0081,-3.5064,-0.38406,-0.38189,-1.8148,-0.32922,0.81776,-0.10662,-1.4446,-0.73406,0.43952,1.5309,3.3701,3.4399,0.24247,-0.82972,-4.9422,-7.2066,-5.5948,-4.4804,-2.6967,0.040995,2.9259,5.846,8.1015,8.6671,7.7796,6.8761,6.5789,7.6946,9.6585,10.358,10.539,6.6687,-7.0452,-11.893,-0.62286,-0.59904,-0.48958,-0.38913,-1.7295,-2.7,-2.0241,-2.6301,-3.3934,-2.8503,-2.0505,-1.2217,-2.9497,-4.7148,-4.317,-3.6278,-3.1259,-1.4845,-0.35771,-2.0693,-3.7707,-4.9546,-4.3511,-3.8735,12.952,27.985,25.916,9.2527,-4.1916,-4.9686,-3.2714,-3.3004,-5.6554,-7.6244,-7.7009,-7.2905,-5.9869,-4.1661,-4.6921,-6.5015,-6.615,-5.1347,-3.5021,-4.1514,-5.0736,-3.0898,-4.0782,-6.8794,-0.83915,5.3942,-0.76684,-18.641,-17.192,-15.688,-11.082,9.4514,16.416,-3.3628,-3.621,-0.76232,3.9305,4.1762,-0.65877,-7.0507,-10.252,-9.3228,-5.9268,-0.70025,2.0866,1.2338,0.043448,0.45606,1.5432,1.2161,1.9157,4.1506,5.8655,4.8271,3.8843,4.9764,2.3647,1.0214,2.2974,2.5867,2.4656,2.3282,1.4941,0.97501,-0.24053,-2.2953,-3.2497,-4.0919,-5.4186,-7.0389,-8.5803,-8.7887,-6.9793,-4.2037,5.7631,10.812
"132",-0.53054,-0.5462,-0.58739,-0.62184,-0.30049,0.78774,1.5395,2.5516,4.3151,5.7753,5.9365,6.0207,6.1865,5.4181,5.075,3.3508,1.864,2.4264,5.9858,11.357,14.527,14.191,10.046,4.5093,10.95,21.116,21.831,15.426,7.0522,0.042888,-4.9083,-6.5855,-6.6646,-7.6174,-9.2412,-5.2581,0.63459,0.33294,0.94737,1.3272,4.1257,6.9,6.6102,5.9334,3.8006,3.2104,6.0258,5.0167,7.477,8.0873,7.5864,8.3765,0.75856,-7.6858,-44.256,-42.615,-22.952,3.4521,3.7742,0.46263,-2.476,-1.564,-4.0513,-8.3454,-7.1131,-6.6442,-5.4027,-2.8534,-1.3065,-0.42389,1.9602,4.3213,5.8579,3.917,2.162,3.2878,3.5599,3.551,-7.8484,-23.276,-28.309,-24.179,-15.333,-7.1293,-1.6017,4.2102,9.9416,13.702,14.004,12.291,9.3701,8.2468,10.878,14.74,16.004,13.288,10.467,9.1617,-2.3135,-7.8609,1.6687,1.6925,1.802,1.9025,1.9868,-1.6935,-4.2461,-3.9998,-4.1331,-3.7543,-5.4031,-6.6436,-5.6148,-4.344,-3.0802,-1.7615,-0.99797,-1.4414,-5.8602,-11.787,-14.917,-15.773,-13.793,-2.4499,17.298,22.754,21.301,16.737,9.3171,2.1805,-1.873,-3.9168,-4.9019,-6.2083,-7.9565,-9.4921,-9.6536,-8.3836,-6.3401,-4.996,-3.9176,-4.0059,-4.7817,-5.7319,-6.3666,-3.833,-0.63661,-0.62957,1.782,5.5952,1.5702,-3.6437,-2.41,-11.969,-21.466,0.61672,15.67,-0.76448,1.6131,7.3323,13.14,13.478,7.9835,3.1151,2.0571,0.26501,-0.54014,1.245,5.442,9.0672,10.186,10.821,10.635,10.01,10.408,10.711,9.0068,7.638,0.69301,0.61515,5.7053,7.0467,4.6065,-3.1212,-8.3452,-9.2046,-6.3124,-3.7854,-6.4506,-8.0649,-8.5391,-9.4738,-12.385,-15.293,-16.262,-14.714,-9.7379,-2.0516,10.866,16.396
"133",3.5164,3.5007,3.4595,3.4251,3.7297,4.0021,4.2605,4.6597,5.0232,4.2385,4.1043,5.267,3.903,3.2962,2.4469,2.9175,6.4887,10.345,14.869,18.163,18.696,15.724,10.618,6.2295,2.2801,0.73526,-0.79593,-2.5037,-3.2078,-3.7712,-3.4586,-2.8772,-4.239,-5.4091,-3.7784,-3.2647,-5.4679,-8.0846,-10.458,-11.596,-10.393,-8.1671,-6.2157,-4.8292,-2.9436,1.4965,4.7614,9.2184,9.0126,3.8266,-0.29836,2.7013,11.298,-33.431,-47.917,-24.585,-1.2553,8.5538,1.6997,-5.5168,-6.5614,-4.7103,-5.87,-7.9636,-5.9334,-4.8175,-4.2622,-3.6366,-1.5394,0.26574,2.0235,4.728,6.7638,6.6178,3.7693,-0.4442,-2.3368,-5.7584,-13.033,-17.689,-13.469,-6.0804,-2.1533,-1.2674,1.309,7.4371,8.832,6.1571,7.8442,13.528,18.008,19.109,17.304,16.413,16.92,16.902,17.665,18.334,7.0611,1.1909,-1.24,-1.2162,-1.1067,-1.0062,-0.91687,-1.5161,-1.7397,-1.2968,-1.0134,-1.5235,-1.747,-0.78912,-1.6868,-2.872,-5.5336,-8.7966,-10.53,-12.575,-14.726,-13.528,-11.294,-12.779,-12.198,-10.349,-5.1977,0.195,3.2215,4.1731,0.56889,-2.5626,-3.9709,-5.085,-4.9364,-3.2628,-2.583,-3.7008,-5.4303,-6.8857,-7.0045,-5.6022,-4.3603,-3.3805,-1.7497,-0.94353,5.0231,8.5618,4.9494,7.6297,11.055,11.019,14.682,13.488,1.9196,3.3356,-5.4726,3.6761,12.472,9.7621,7.9592,9.6766,13.566,12.92,8.5685,5.9226,5.6822,3.9987,2.8692,2.4219,2.4099,3.5983,4.8752,6.0399,7.0169,6.357,7.7139,8.186,5.7075,-2.5301,-8.2425,-7.7977,-6.4586,-4.8425,-7.7609,-10.334,-9.8402,-10.449,-10.893,-8.2486,-7.4344,-11.543,-14.626,-16.65,-18.178,-16.791,-14.634,-14.31,-12.617,-7.4392,0.71536,2.2062
"134",-4.5162,-4.5319,-4.5731,-4.5036,-2.8676,-0.9341,-0.3085,0.34549,1.8377,3.1611,4.8704,7.19,9.0512,9.6648,10.201,9.6607,8.3831,4.0215,1.5751,5.1214,12.005,18.56,22.203,23.493,20.825,10.572,1.2161,2.4303,7.4211,8.769,8.1249,1.7962,-7.2162,-12.769,-9.9952,-4.0629,-3.0681,-3.1318,-3.8601,-4.6396,-5.9217,-6.9863,-7.2525,-7.6836,-8.5953,-8.6024,-4.4525,0.21188,8.4166,8.606,6.7156,8.7328,10.943,-40.026,-44.86,-19.447,-7.0741,2.0911,3.3595,-1.4864,-5.9474,-4.682,-1.2269,-2.7077,-5.1979,-3.183,-1.4267,-1.2942,-1.3643,0.52289,2.6267,4.8188,6.937,7.6828,8.8034,8.8936,9.025,10.153,8.9113,5.7961,-14.533,-36.822,-33.388,-13.242,-1.8456,4.5337,8.387,10.826,12.468,12.205,9.7627,6.9391,8.1736,12.127,14.687,15.276,14.552,9.5076,-6.6664,-13.406,0.59422,0.61805,0.7275,0.75576,-0.029571,-0.43856,0.23728,0.55183,-2.5452,-4.7172,-4.1052,-3.5589,-3.0632,-3.9583,-4.7682,-3.8411,-2.9878,-4.7513,-7.0548,-10.348,-15.6,-19.701,-17.586,-14.914,-18.169,-22.319,-15.286,4.2392,12.123,12.835,11.171,9.5233,2.278,-9.2303,-13.334,-10.496,-6.4155,-4.3926,-5.3895,-6.4292,-6.4869,-6.8881,-6.2514,-4.796,-3.4534,-3.2102,2.949,5.572,0.94999,3.2041,7.735,5.9067,-5.8896,6.5128,0.15339,8.0621,11.88,4.5463,6.9763,10.319,13.036,13.597,9.7276,7.6302,9.2901,11.156,9.0231,5.9005,2.7614,2.0135,3.7742,5.6158,6.7714,6.7829,7.7274,10.473,11.583,10.611,10.599,10.202,3.2506,11.741,3.5846,-9.5077,-9.8778,-11.058,-12.162,-10.231,-8.6381,-10.611,-11.185,-11.241,-11.089,-11.689,-13.394,-13.409,-11.066,-8.0219,3.2772,9.6549
"136",-5.0784,-5.094,-5.1352,-5.0634,-3.3958,-1.43,-0.80441,-0.17415,1.0356,2.1395,3.7942,6.0306,7.9403,8.9283,9.8223,9.7373,8.7869,4.1359,0.27137,1.4928,7.3678,15.397,20.128,17.982,8.8479,0.26997,1.4989,3.2161,2.9639,1.7151,0.50311,-0.50394,-2.0212,-4.102,-5.9322,-7.7371,-6.1155,-3.104,-4.9591,-7.432,-7.7696,-7.0247,-7.3839,-8.5685,-7.9684,-7.197,-6.4209,-4.906,7.5747,12.227,13.565,12.939,10.228,20.316,-35.641,-34.8,-20.539,-7.817,1.8434,4.252,1.014,0.73027,2.3867,3.7334,-1.0254,-8.6869,-7.5723,-5.9981,-3.6627,-3.1589,-3.0042,-0.37105,1.2204,1.6572,1.722,1.8803,3.4175,4.8721,0.68738,-4.3689,-7.4264,-11.222,-12.94,-9.7604,-5.4356,-0.90265,2.8064,4.6667,6.7937,8.2127,9.1716,8.8904,6.8693,5.9174,7.1564,8.433,9.5,8.8655,-5.5735,-13.382,1.2425,1.2663,1.3758,1.3929,0.47437,-0.049259,0.62659,0.93534,-2.1623,-4.3309,-3.7203,-3.1786,-2.6991,-3.659,-4.5295,-3.671,-2.8869,-4.8667,-6.5201,-8.3901,-13.661,-18.962,-22.861,-25.393,-22.761,-8.5473,6.0505,9.8681,8.5775,5.5158,1.9088,-2.1806,-6.4133,-10.743,-13.903,-12.594,-9.0809,-6.0902,-5.1235,-5.1126,-6.3336,-7.3617,-6.6761,-6.3721,-5.4216,-0.64212,6.3792,8.7778,5.3713,5.404,7.1268,6.4384,-5.4572,-31.465,-11.878,11.358,21.819,7.6375,5.9583,6.3779,13.073,15.746,13.58,12.893,11.841,6.0749,3.0836,2.4476,2.5778,4.7494,7.0809,7.9629,7.9303,7.1278,7.9238,8.4221,7.6175,7.3895,5.6261,5.0555,1.4712,-0.46481,1.856,2.3818,-4.3867,-10.649,-11.786,-9.0245,-6.8292,-9.4002,-11.503,-12.954,-13.528,-13.424,-13.874,-14.403,-13.214,-7.6623,4.8422,9.6957
"138",2.458,2.4424,2.4012,2.3667,2.7275,3.589,4.3245,4.7237,5.1419,4.7758,4.9564,6.1202,4.86,4.3063,4.6433,5.6154,7.8936,11.49,15.831,18.719,20.967,19.461,17.677,16.116,7.5538,-0.40044,-0.47672,3.4041,1.483,-5.3498,-9.0225,-9.3861,-9.4671,-7.256,-5.114,-6.0374,-6.4134,-7.742,-10.411,-11.244,-9.8003,-8.1375,-7.611,-8.0832,-7.9959,-6.556,-2.0598,8.6697,7.6881,3.2665,9.8985,10.346,9.9966,-34.102,-49.638,-28.814,-11.223,-4.1508,-0.69515,-0.5353,-1.8102,-1.5202,-4.2617,-7.422,-5.7819,-4.6681,-2.757,-1.8943,-1.1009,1.2242,5.382,9.8627,12.07,12.215,10.63,3.1915,-9.8786,-21.36,-26.934,-23.623,-14.329,-5.5257,0.81082,4.2103,5.5919,6.4469,6.3147,6.943,8.7434,9.9417,10.689,11.264,12.067,13.66,15.498,16.195,16.472,14.693,2.2815,-2.9574,-0.62601,-0.60218,-0.49273,-0.39227,-0.31685,-1.0384,-1.3547,-0.91174,-0.64532,-1.2665,-1.5819,-0.63432,-1.5866,-2.7893,-3.3036,-4.3975,-5.4626,-7.4264,-9.5759,-9.1309,-8.4897,-9.3008,-10.456,-12.823,-16.141,-13.477,-1.8701,6.0177,9.9976,5.2972,-3.6924,-6.6716,-6.9596,-8.3649,-9.8946,-9.6312,-8.1882,-7.6358,-8.2071,-9.0786,-8.5741,-6.4552,-5.0919,-4.4169,-3.5314,4.7028,8.8248,7.8382,11.23,14.929,6.9913,-0.74842,-3.5131,0.10977,-4.0195,2.1119,2.6538,0.9501,2.2246,4.2166,7.2225,7.8144,5.6757,4.6128,3.9018,2.3879,2.4261,3.7634,4.37,4.9489,7.0126,11.482,18.641,20.947,13.627,0.21762,-8.1839,-9.3182,-6.7985,-5.8556,-5.8775,-4.8243,-4.0566,-3.3666,-2.8151,-2.7226,-2.8258,-1.7045,-1.7789,-4.293,-6.3292,-8.1985,-10.311,-12.228,-13.492,-13.539,-11.742,-10.494,-1.4089,4.0207
"139",1.1212,1.1055,1.0643,1.0299,1.4514,2.9413,4.1834,4.5826,5.137,5.7889,6.7371,7.9291,7.0667,6.5386,4.514,1.6436,0.18354,-2.2414,-1.7642,3.6638,12.187,20.719,24.142,18.857,6.7738,-2.9215,-2.1514,-1.187,-2.406,-5.5466,-5.2114,-1.6826,-0.22079,-0.30609,-2.5896,-5.7647,-7.7401,-8.6152,-9.6037,-11.018,-11.585,-10.455,-8.6795,-6.5845,-3.948,-2.5445,1.4016,3.7664,9.4565,15.947,18.082,13.277,10.724,-38.121,-51.863,-32.568,-17.402,-8.2282,-0.34576,1.0071,-3.0297,-4.4809,-2.2986,0.82461,0.01025,0.18061,0.96244,0.21367,2.6077,3.9441,2.8087,2.0255,2.4472,2.4856,4.1202,5.7875,7.8127,7.8493,1.9964,-10.622,-17.356,-15.679,-10.963,-4.2054,1.0257,3.5052,5.9732,8.7369,11.314,11.772,7.9669,5.8285,6.9307,8.1416,8.6063,7.233,5.9244,5.6814,-3.7143,-8.1216,-0.73954,-0.71572,-0.60626,-0.5058,-0.45903,-1.5003,-2.0555,-1.6126,-1.3851,-2.3677,-2.9775,-2.0589,-3.3985,-4.8001,-5.1782,-4.7671,-3.0775,-1.9112,-2.751,-7.492,-13.971,-16.139,-16.333,-21.939,-20.941,-5.2918,5.5961,6.5847,1.6865,-3.4134,-4.2351,-1.91,0.056838,-0.12391,-2.8561,-6.7728,-9.0449,-8.4595,-6.4117,-5.1081,-4.3611,-3.0978,-1.3652,0.020456,0.82912,0.13884,3.0931,4.5183,7.0201,13.615,9.3776,-0.2447,-9.7195,-2.4024,-2.1281,2.5238,3.7434,3.6336,2.6431,2.6388,9.2944,14.04,12.638,3.9875,-10.042,-12.372,-2.9909,5.5327,6.2635,4.4797,4.474,5.7265,6.4904,8.3031,10.314,11.226,11.162,6.2679,0.20822,-1.9329,0.37926,2.8639,-1.3644,-6.2745,-6.7988,-5.2754,-4.2977,-6.5198,-9.6768,-11.73,-11.589,-9.204,-8.3778,-9.9918,-10.199,-8.6502,-6.626,-2.3658,8.8572,13.523
