"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"106",-83.752,-15.96,-57.772,-57.53,12.838,-25.726,20.86,-48.404,-11.423,-10.569,-8.2624,19.034,48.216,22.326,-46.234,-18.351,-31.542,-31.595,-33.389,-26.8,-12.752,-10.91,-0.51448,5.9454,16.314,-2.9219,18.118,10.863,37.978,-5.956
"107",-81.271,-5.3358,-23.065,-9.4881,-12.524,-7.0286,13.669,-20.54,-36.218,25.171,13.601,11.265,1.1994,4.8362,-34.303,-4.6217,-14.907,-1.648,-2.1664,-34.71,-32.536,-3.507,19.226,12.987,9.798,-20.58,1.4739,9.9045,-1.2584,-4.6391
"109",-103.4,9.9462,-21.329,-29.552,-13.086,-45.932,35.1,-31.445,16.523,25.849,-16.322,-28.799,8.9906,15.068,-17.5,-10.655,-32.466,-27.554,3.6941,-17.69,-22.085,-10.219,29.811,10.753,17.694,-4.8409,-20.827,5.3514,10.478,-5.5722
"110",-78.37,0.8621,-62.218,-49.085,-4.928,-18.118,8.638,-34.608,1.9715,-14.334,-9.6094,11.251,32.508,33.352,-30.437,-4.9677,-18.335,-22.167,-38.383,-18.684,-8.206,-23.141,15.328,4.5332,7.8422,8.0071,-18.245,0.95184,8.7946,10.928
"111",-28.281,-44.539,-46.938,-51.965,-2.0184,4.9866,-7.6645,-18.903,-3.7685,2.397,28.405,24.549,-6.8952,-3.7264,-28.047,-2.8097,-3.8,-10.921,-10.111,-12.1,-7.7107,-12.914,36.311,6.8272,-3.027,-24.373,-26.713,15.289,-6.622,-3.5177
"120",19.421,29.701,-19.672,18.643,-31.994,-10.717,-1.435,-9.4093,47.183,-8.6364,32.446,4.6857,-3.1316,17.908,-42.598,-2.975,-13.255,-13.152,-23.859,-35.309,-19.273,-20.143,13.705,12.459,4.2569,2.536,-13.938,1.4302,15.174,6.3296
"128",-17.383,8.8008,-14.555,26.224,-32.651,0.6163,2.1858,-12.542,11.179,22.208,32.643,2.5098,-13.778,-11.544,-34.783,-10.613,-13.969,2.326,7.309,-28.859,-24.918,-26.484,21.842,3.6334,2.1949,-14.577,2.9754,24.812,2.9751,2.7773
"131",12.938,27.453,-20.291,26.717,-13.318,12.824,-0.92539,-0.03619,9.3493,13.186,30.245,7.0649,21.26,3.5401,-17.057,-3.6974,-27.992,-17.072,-4.2228,-19.941,-18.582,-1.2041,24.225,10.495,9.2421,-8.6205,-5.4623,14.723,9.7816,24.155
"138",-25.731,17.285,-13.005,18.091,-25.603,-19.505,21.035,-9.5762,59.615,23.158,33.078,26.616,-24.624,25.256,-41.031,-17.934,-12.087,-7.7439,9.3119,-48.412,-18.687,-6.4606,16.133,5.6241,0.31626,-20.377,-14.917,21.753,18.108,-6.5477
"139",-19.443,14.335,-4.3325,34.711,-34.742,-10.942,16.491,-1.9087,45.102,22.479,33.163,-20.13,1.1941,24.82,-32.273,0.064003,-19.476,-9.5613,0.9002,-25.504,-22.428,-7.2756,29.244,18.255,11.113,-8.119,-20.304,-2.4358,21.481,5.9951
"145",-8.5142,32.908,-35.301,24.512,-26.386,-16.63,-8.82,-9.2683,34.476,-3.8048,23.591,25.829,2.62,11.615,-25.902,-8.0636,-8.1583,-15.229,-22.67,-31.324,-19.028,-8.4067,10.536,13.914,-7.1089,-9.8904,-0.033831,18.954,4.402,15.247
"151",29.286,-81.475,19.046,61.349,32.414,1.4895,17.713,-9.8862,-2.9487,-0.67964,9.7373,17.783,45.202,-20.55,-6.3081,2.9829,-6.6414,27.148,33.637,4.7803,14.876,17.524,26.436,-7.2425,6.7967,15.097,-1.9334,6.9465,19.42,-1.4072
"156",-139.08,-115.64,48.003,-116.17,68.289,-8.0327,-116.04,-76.333,35.555,100.11,79.392,-15.467,-143.97,107.15,-22.983,-11.143,-50.435,-77.572,11.107,26.582,-32.678,44.354,8.7313,-2.7375,53.799,-15.166,-28.223,45.451,25.996,19.005
"157",-201.56,-109.31,29.337,-3.8936,39.85,38.83,-13.272,0.0047571,16.948,-11.245,-10.166,-33.13,-22.183,3.5374,56.226,-17.795,37.6,-37.393,-46.94,-26.047,-0.50581,10.285,-44.982,67.071,36.181,-0.45532,9.7017,1.5875,-22.67,-0.50893
"159",8.6532,-217.18,-15.315,-136.88,-92.4,191.77,-6.7047,9.673,63.211,46.029,7.5634,-38.511,60.599,42.932,-45.49,-99.164,23.746,-36.426,-63.59,-58.821,-7.4756,15.993,42.307,6.8215,60.888,66.537,-69.837,37.883,1.1112,31.047
"165",-219.06,-79.909,39.124,1.5833,29.834,5.7101,17.867,-26.466,15.743,6.7281,-23.269,-5.7079,-56.966,-35.629,39.198,-51.053,21.997,-11.474,-35.65,-39.745,4.3558,-11.647,-7.4085,9.3503,-17.114,13.202,-26.799,35.077,0.92136,-6.8337
"167",-17.667,-129.39,83.09,26.106,-164.35,-115.74,17.923,-89.025,-112.6,-31.329,-31.546,-160.85,20.045,16.122,-24.919,-40.318,9.1019,-100.17,51.21,-141.31,-92.854,0.45567,-97.798,32.884,-38.306,-89.138,-27.909,-5.3783,44.692,27.831
"184",9.8533,-225.58,-175.88,99.738,30.111,21.58,82.839,-0.89975,22.823,-23.142,41.372,18.434,-34.289,72.455,-35.309,-52.924,-2.9115,-25.033,-0.28475,-28.772,-31.774,-43.689,28.811,-40.312,9.2168,11.741,-0.38737,54.031,-63.61,-16.782
"191",33.468,-184.16,-21.097,96.655,-52.707,18.76,39.406,36.615,-6.9177,-0.2679,-8.7832,-54.997,55.136,-16.408,-39.431,-27.724,24.898,8.8934,17.707,27.087,-71.501,50.444,78.292,-62.985,-33.949,9.8236,-35.778,18.461,-15.205,-18.783
"195",20.812,-243.1,-152.83,136.7,62.465,-39.554,-2.1924,-45.429,-9.8852,56.289,2.2073,-8.5493,-25.864,35.045,-109.25,12.397,-25.644,-15.133,-36.604,-28.761,24.933,-119.72,-25.373,4.2204,20.74,14.217,-41.647,11.134,2.5893,18.687
"202",-41.996,-262.64,39.895,30.081,-81.045,17.762,66.781,-96.698,-20.697,40.408,-83.568,-37.038,-17.14,-47.993,-126.55,31.392,-0.45725,-27.325,-15.537,4.1567,-47.847,35.428,28.676,-17.446,-5.1326,21.245,-4.041,58.001,69.492,15.572
"205",8.6343,-187.29,-125.72,61.505,43.895,36.759,-18.606,-63.284,28.703,-16.541,-8.6662,50.126,7.9348,56.46,73.133,36.733,-64.831,-0.49834,-12.065,-39.801,-70.457,0.040217,3.1791,43.258,-16.242,-12.935,-5.4723,2.6956,36.881,-12.127
"209",-128.71,17.903,-27.259,-15.513,-33.289,-32.422,19.488,-38.351,63.04,4.5032,-54.578,-42.148,-16.164,41.678,-4.8797,0.53693,-24.661,-50.565,-37.508,-24.914,-9.3295,-0.6956,18.225,-1.2828,75.335,-23.068,-31.376,14.948,16.89,-18.443
"223",9.0447,-180.04,-131.5,47.329,43.781,48.218,48.923,16.371,23.649,8.3002,52.161,79.401,7.3123,52.714,95.523,-35.507,-48.355,-49.394,-44.974,-31.625,-62.803,-11,14.355,32.982,-0.98131,-8.016,11.349,14.907,32.733,-72.558
"224",-103.45,-177.81,123.68,-94.655,83.903,-160.44,149.65,5.2646,28.467,2.8061,42.984,51.727,14.17,66.397,4.8525,8.931,-43.087,58.904,26.472,-47.768,-8.042,-4.6779,2.7203,20.125,18.233,-28.098,-37.397,41.381,72.004,38.893
"227",8.0652,-226.58,-94.038,77.405,-40.781,-54.416,92.904,-18.572,-1.178,16.219,25.646,-27.768,33.217,-24.19,-64.228,-39.17,-39.885,-65.526,-25.628,35.551,-44.82,29.618,51.795,-68.161,19.44,14.938,-20.069,58.262,12.237,-17.991
"232",-162.41,-6.9606,6.6837,56.219,-10.736,-25.674,-9.5127,30.055,-14.691,40.353,3.0398,-5.1792,35.292,27.056,5.867,-20.965,-32.061,-14.636,-19.304,-27.201,-3.7209,-11.284,4.7192,-10.011,5.1358,16.163,-6.295,5.0598,16.892,-4.5446
"237",-50.623,-152.01,-84.423,-151.67,-3.2872,68.906,187.17,59.702,-3.3993,101.13,-8.3536,-74.146,11.168,38.308,-0.46438,16.365,71.658,67.345,-111.4,-102.08,24.98,-38.793,-2.6002,-53.599,-22.977,-63.791,14.76,-43.881,21.963,-25.634
"241",-174.97,-160.37,70.559,-18.756,60.712,36.161,-35.049,-68.376,53.743,15.762,19.862,54.327,-31.576,-69.028,-52.653,-14.263,6.8049,-33.004,-10.558,-48.752,-63.009,-31.481,-19.363,30.491,-19.587,22.641,-5.3446,-0.25043,30.853,12.075
"251",-138.73,-28.34,-62.637,-67.965,-36.501,21.843,-25.184,4.3018,16.251,5.8748,26.005,-10.139,-26.705,-8.6257,-15.301,-19.648,-16.561,1.7507,-7.321,-9.1193,-20.009,-23.834,22.169,18.365,-0.055936,-12.814,7.5954,-4.9238,-0.16398,5.7424
"253",-115.47,34.621,-32.821,29.965,-61.957,-45.645,-24.942,3.0699,17.25,80.055,13.963,6.2816,17.158,-28.464,5.9686,-8.2924,-28.633,-18.659,11.952,-27.658,-15.185,-19.044,11.34,1.9926,-14.223,24.376,-8.5445,23.853,7.8618,-27.5
"256",-179.07,-38.133,-32.818,57.748,-32.989,-21.004,-10.033,14.055,-6.9175,20.919,31.891,29.565,42.853,24.306,-35.983,-12.017,-11.875,-7.9504,-20.689,-17.52,-8.3056,12.639,-7.9496,8.1183,12.596,-13.561,-11.821,-17.169,-11.656,5.7938
"257",-175.85,-25.623,-8.2118,31.207,-35.673,-34.301,-14.353,38.646,-8.1254,39.453,-0.91982,6.7136,36.035,26.593,-36.928,-27.852,-20.18,-8.5969,-15.631,-20.835,-4.8118,-22.138,16.703,-9.7187,15.309,-9.2156,-8.6525,11.286,22.107,2.7017
"259",21.661,7.5523,32.531,9.3736,9.8522,-5.4384,16.579,-20.578,13.589,34.237,-13.213,-0.03501,-18.477,14.052,-23.937,-12.955,-26.371,-27.472,-25.174,-12.926,-17.52,-24.294,7.4373,0.7811,1.2392,-19.157,1.2334,10.207,9.0386,-2.4006
"261",41.366,20.861,18.219,1.274,16.851,-7.8505,11.48,-20.191,19.294,30.206,-2.9402,-8.7901,0.1696,16.028,-8.3645,-11.09,-17.723,-11.01,-4.1401,-9.3949,-18.959,-6.6021,-1.2981,-4.511,10.771,-8.0332,-1.0138,11.744,28.865,-2.2391
"264",41.961,27.704,32.449,-9.4317,6.811,-6.6156,19.407,-28.292,32.215,16.096,11.316,3.2055,-9.8839,8.8306,-39.899,-19.793,-31.259,-21.487,-13.678,-24.727,-13.584,-21.11,5.3695,6.2662,-1.5161,7.8307,-1.6165,-7.8855,13.399,-6.4552
"265",37.779,14.695,25.07,1.0987,8.757,6.2021,20.357,-8.3571,8.1767,31.78,-0.014506,4.9663,2.76,19.226,-11.359,-9.2581,-20.547,-5.5947,-15.42,-16.843,-14.066,-7.7439,6.8435,-2.5578,7.2062,-10.685,0.3136,5.4173,25.007,7.3631
"268",36.223,18.472,22.343,0.72729,7.0651,-0.064669,22.827,-12.621,10.498,24.576,10.966,-2.5709,-0.34243,13.352,-30.546,-20.58,-22.881,-16.822,-10.507,-18.162,-24.612,-21.725,5.7889,5.0616,9.5443,-14.436,-5.0272,9.6927,16.797,11.6
"269",19.258,4.3148,34.409,2.4789,3.1982,-3.0453,25.835,-18.72,17.46,32.178,-5.1968,-3.192,-19.041,26.389,-18.762,-19.014,-23.555,-20.586,-23.436,-16.946,-20.695,-18.386,0.68231,-5.2447,-2.1511,-21.02,-1.7316,4.7723,6.4558,1.0227
"277",42.789,17.449,16.99,7.4294,8.1999,-0.35278,23.987,-15.839,17.984,29.45,-6.9876,-12.236,-10.893,10.257,-25.819,-6.6512,-16.828,-19.001,-20.378,-10.879,-10.348,-22.474,5.2643,5.9456,-2.2958,-8.9831,2.5723,27.38,14.476,2.1624
"281",-173.69,-19.424,-13.513,-27.8,-54.433,-37.329,3.3327,-53.737,71.542,64.866,-17.002,5.8555,-73.961,29.057,-47.067,-41.847,-25.464,-58.978,-28.799,-19.058,-10.584,-28.725,32.912,-6.2231,-12.15,-51.492,-1.6933,29.606,40.289,-1.9472
"290",54.202,25.207,18.563,-7.3424,15.96,-10.45,31.586,-15.075,20.685,0.21588,-6.2033,-4.4221,0.7287,27.028,-15.558,-4.7722,-13.849,-18.749,-29.465,-3.0944,-15.927,-8.2484,-5.2324,16.335,6.0203,-10.402,-4.0952,12.089,14.28,5.5047
"299",11.448,4.2683,24.677,20.788,-0.15086,-4.3086,25.787,-21.895,0.19873,8.1968,2.5458,-22.655,-8.6762,6.5455,-20.116,-16.264,-4.1291,1.184,-9.6358,-27.663,-14.301,-9.1226,30.48,19.928,28.643,-10.401,6.3848,23.494,14.388,-10.39
"300",32.815,24.728,16.672,-12.209,12.749,0.045641,9.2078,-26.088,-3.8882,16.453,-1.6298,13.474,-4.0141,4.435,-19.665,-10.769,-15.431,-6.4175,-5.6283,-9.5426,-20.455,1.0933,12.991,1.273,24.836,-7.8252,-3.4528,23.603,5.754,15.078
"303",22.489,24.765,12.509,3.1937,13.05,-4.4443,23.102,-26.354,-15.564,15.34,-2.9843,-2.0771,-2.02,7.7942,-27.169,-18.161,-10.95,-12.75,-7.1788,-13.58,-27.709,-2.1073,17.94,20.738,23.301,-5.7579,7.7841,13.653,13.556,5.6919
"305",13.423,40.464,10.15,8.7693,4.8262,-25.599,30.805,-38.812,14.773,7.5241,-28.84,-4.9522,-2.8658,-11.226,-10.92,-25.358,-11.402,-4.212,1.2279,-20.872,-41.148,12.324,3.8134,9.6112,-1.7481,-8.0575,5.9405,20.097,6.0314,5.5928
"311",22.363,-0.050621,28.344,15.427,22.81,5.855,20.975,-20.37,-5.9876,11.808,1.834,-3.7692,-2.0292,23.131,-11.971,-14.791,-18.194,4.3098,-15.416,-22.63,-18.63,5.0478,24.329,-1.0149,17.232,-8.3636,-1.7207,13.724,21.413,8.1447
"312",35.891,5.6088,18.101,14.602,25.098,-7.6451,24.453,-25.246,-19.093,17.111,2.2515,2.9177,11.668,7.6841,-14.853,-12.889,-7.227,0.21562,-15.372,-12.286,-12.84,1.6688,26.395,10.176,19.913,-20.638,7.2605,26.065,12.091,15.151
"325",-47.005,15.211,1.1286,0.85034,-1.3288,-29.313,33.815,-34.794,15.386,11.147,-25.275,1.1284,-9.7174,5.6271,-10.491,-25.57,-7.2773,-19.127,-21.204,-36.029,-31.994,1.9416,13.943,24.012,3.4241,-6.2926,5.5248,35.043,6.1002,-7.0365
"328",15.508,22.339,-6.8995,12.273,4.2447,9.7911,19.069,-3.8733,-6.0849,16.686,25.084,-3.5944,5.7766,21.416,-27.605,3.9768,-13.743,-0.96827,-7.3577,-20.715,-17.718,-9.4013,11.57,22.201,8.4083,-16.864,8.4058,16.671,0.31682,24.07
"331",-2.4612,22.742,5.5696,8.2586,-5.3308,11.978,11.227,-15.698,-3.8194,17.843,9.9092,7.9898,-4.3686,16.382,-20.595,-27.904,-28.647,-18.184,-13.473,-10.618,-21.387,-15.67,14.314,2.6598,17.083,-17.371,9.2716,16.357,18.721,10.359
"341",16.737,4.4084,-8.0591,6.9678,2.5915,14.528,-4.5158,1.5502,-8.6092,20.324,11.772,18.45,10.399,8.4066,-11.219,-5.7133,-17.632,5.8371,9.2584,-14.646,-7.7498,-8.3964,14.543,-0.9229,12.546,-6.0954,-5.5695,15.311,15.12,9.9204
"348",-31.852,11.182,2.7155,19.783,-9.3489,-19.918,19.098,-18.191,6.7047,24.524,4.6346,24.108,1.1356,1.3348,-38.285,-24.739,-19.096,-16.634,-13.005,-27.78,-22.921,-11.919,36.056,16.136,1.6138,-9.7921,-4.454,14.213,8.9617,8.5108
"357",59.769,14.808,23.136,4.548,21.975,0.66822,25.251,-29.587,15.331,10.854,5.6094,-18.81,1.8241,0.46364,-27.214,-14.16,-18.876,-17.116,-20.242,-5.9648,-11.209,-23.844,4.5276,22.282,13.477,-1.4786,-1.7317,19.076,10.736,1.8636
"367",30.069,7.65,32.907,11.723,17.446,-5.1136,30.961,-24.881,11.249,20.349,-1.3689,-14.884,-0.61205,18.487,-26.261,-25.096,-20.278,-19.094,-20.334,-20.046,-24.591,-32.449,9.5111,-6.9824,11.164,-1.0228,1.3572,11.695,17.036,3.4392
"371",47.289,2.9813,15.435,15.055,16.937,-8.8575,26.281,-25.034,0.45329,20.609,-9.6184,-8.6682,4.9275,18.159,-13.83,-20.392,-15.018,-18.195,-23.636,-13.026,-14.194,-6.8769,-2.8133,-2.2156,5.8595,-7.8563,4.7338,15.303,21.585,3.455
"372",43.196,17.225,32.797,-1.8514,20.512,5.7498,24.561,-22.96,4.9482,25.15,1.3192,-3.1246,-3.7547,11.943,-30.215,-13.071,-25.238,-16.633,-18.74,-18.31,-10.5,-17.092,6.1959,6.6158,5.4009,-10.405,1.3739,9.4625,11.28,4.5409
"376",55.808,15,21.777,-8.7238,18.871,9.0315,15.199,-17.971,-6.7523,16.683,27.557,-1.1904,1.7821,29.552,-31.983,-10.61,-22.287,-23.971,-16.419,-10.329,-7.6308,-20.351,10.728,10.458,14.271,-1.6946,-4.6,20.096,10.822,8.881
"382",40.029,12.491,30.119,4.9735,11.94,-8.0147,27.261,-22.427,9.943,26.121,5.0715,-9.6284,13.522,10.978,-35.104,-22.564,-28.199,-20.007,-23.643,-22.636,-21.895,-17.795,6.0181,8.3544,2.4476,-20.398,6.0713,12.6,11.41,5.1005
"387",166.67,-177.21,120.47,-26.785,-242.45,-34.509,2.9646,-13.873,-36.681,12.76,16.764,1.1138,-11.109,-5.5565,-30.225,36.959,-42.648,-40.758,-74.31,-24.224,3.4679,24.775,-8.8326,-26.721,51.338,-1.8114,11.515,9.8827,-2.4339,1.4625
"393",-178.45,-44.478,36.864,37.781,14.405,-43.479,16.98,18.177,-21.703,6.5965,-15.778,38.604,2.7633,23.112,-56.432,-44.514,-17.984,-9.8107,-12.144,-10.815,3.4202,7.7876,13.393,-16.949,11.313,14.283,-7.3959,9.0794,6.7207,16.174
"394",-167.16,-51.775,59.168,60.698,19.438,-26.599,19.422,26.083,-2.4223,17.591,-7.9589,44.51,-0.015331,42.114,-62.25,-39.745,1.5336,-15.356,-27.512,-26.665,-5.6539,-4.2814,13.767,5.3372,10.965,10.264,-6.6857,4.9111,16.423,11.996
"401",-189.24,-106.8,64.43,19.341,17.509,-25.765,18.492,-19.298,-4.4966,45.53,-3.0741,39.536,-24.617,25.468,-84.042,-38.763,17.154,4.13,-41.804,-29.431,-7.1332,-2.1965,8.9051,9.7065,-4.0721,-10.289,-25.078,1.8537,-5.949,16.17
"410",-119.72,-130.88,102.24,63.841,33.667,66.133,28.849,-78.326,66.841,19.635,0.057295,4.7871,35.589,-33.28,-48.107,-4.4557,-36.935,-6.7684,32.794,-21.826,12.968,-28.572,15.322,14.433,10.377,-6.1009,-15.496,42.496,34.53,-29.004
"411",-150.03,-54.222,34.44,32.388,10.855,-43.353,-5.2843,28.597,3.6696,57.988,24.538,55.474,-18.12,13.466,-13.249,-34.54,-14.273,-48.686,-12.581,-46.342,3.8941,10.356,10.981,-49.011,-21.545,4.5373,2.8989,10.435,24.314,5.0388
"416",-70.368,-41.325,-29.686,-63.467,-1.0073,17.11,-1.0136,-4.0095,-11.577,0.41225,6.4903,-1.4693,-30.32,-3.8253,-10.805,-34.71,-15.126,-21.411,-13.732,-15.496,-2.6269,-11.251,-0.075479,6.8987,-11.379,-1.8284,3.1036,13.293,10.102,-4.9596
"423",-104.95,-75.459,77.79,39.274,48.884,-26.907,17.514,1.7157,24.142,73.965,3.8053,78.395,14.851,50.435,-57.889,-45.139,8.3231,-11.858,-34.935,2.072,2.0616,10.421,6.5316,26.301,6.8253,-20.254,12.303,-9.0772,1.4636,-15.848
"428",-62.547,-15.925,-73.924,-54.416,-0.97887,-36.358,-0.72534,-15.854,-4.804,12.644,14.106,22.098,57.924,3.21,-23.057,-2.1388,23.965,-18.603,-31.65,-25.458,-3.6958,-33.195,7.1806,-4.2935,17.388,-0.90525,-14.489,19.732,28.338,9.1145
"434",-25.2,22.727,-70.074,-40.691,-17.385,-26.021,-45.131,-48.983,20.651,-6.6701,-8.4326,16.838,31.741,14.345,10.607,43.819,15.255,-44.878,-38.165,-46.955,-9.1685,-14.485,44.151,-22.485,33.112,6.4837,-16.284,47.809,17.177,12.468
"439",-33.738,20.615,-48.468,-35.396,-12.123,-27.124,1.9666,-33.634,24.688,47.063,-16.096,17.885,39.439,17.584,1.2885,0.8699,-16.269,-51.096,-50.633,-26.275,-13.693,-10.965,6.1162,-1.4426,19.885,6.8349,-10.362,11.037,24.629,-14.496
"458",-71.581,-42.444,-15.783,-69.315,13.279,-3.521,5.7725,-13.256,-31.887,10.734,5.1098,8.9807,-17.948,5.0645,-14.9,-30.156,-23.836,-15.283,-2.963,-12.37,-15.149,-8.1619,10.165,-5.2728,6.8535,-16.113,-8.8114,11.507,21.768,-11.339
"459",-84.859,-8.6027,-5.7758,7.0738,-0.20157,-49.106,19.367,-27.741,-20.851,51.259,-16.038,-2.0271,17.882,7.5565,-20.953,-23.973,-4.6465,-21.611,-23.986,-23.53,-22.368,-11.492,9.389,3.9639,7.2024,-20.4,-22.841,23.882,10.354,-7.4604
"462",-153.3,-91.596,-51.329,-104.71,-15.684,-36.237,-36.335,-17.386,5.2968,-13.508,12.189,-28.272,-54.594,-14.301,-7.9755,-89.338,-33.707,-36.337,27.529,35.833,-11.883,-26.272,-18.984,32.168,-25.137,-19.584,41.265,42.422,21.706,9.9829
"464",-44.05,-11.013,-29.704,-52.128,4.9101,-12.74,4.9299,-35.122,-11.935,25.185,13.622,35.745,39.502,7.2327,-10.765,11.659,-17.78,-37.403,-29.365,-31.403,-16.728,-6.8226,15.329,14.27,1.8373,-7.0899,4.3113,27.333,12.694,-3.8738
