"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"131",-0.62236,-0.63803,-0.67921,-0.71367,-0.75117,-0.41457,0.21104,0.37797,0.68026,1.5311,2.7018,4.1772,4.6116,5.103,6.4543,6.7706,6.3672,5.885,6.4483,5.6389,4.541,5.1263,5.0935,4.8323,3.2109,11.402,10.944,-3.2421,-9.1742,-9.0516,-7.7898,-6.8022,-4.063,-1.6191,-2.5232,-3.232,-3.317,-3.1434,-4.5675,-7.3761,-8.3814,-6.1901,-0.09053,4.8503,5.399,10.911,13.473,8.2898,9.0879,9.3146,5.362,10.784,12.327,-2.8183,-42.086,-33.913,-21.204,-0.049655,1.9511,0.43414,-2.1404,-2.1577,-1.9013,-3.0601,-4.0081,-3.5064,-0.38406,-0.38189,-1.8148,-0.32922,0.81776,-0.10662,-1.4446,-0.73406,0.43952,1.5309,3.3701,3.4399,0.24247,-0.82972,-4.9422,-7.2066,-5.5948,-4.4804,-2.6967,0.040995,2.9259,5.846,8.1015,8.6671,7.7796,6.8761,6.5789,7.6946,9.6585,10.358,10.539,6.6687,-7.0452,-11.893,-0.62286,-0.59904,-0.48958,-0.38913,-1.7295,-2.7,-2.0241,-2.6301,-3.3934,-2.8503,-2.0505,-1.2217,-2.9497,-4.7148,-4.317,-3.6278,-3.1259,-1.4845,-0.35771,-2.0693,-3.7707,-4.9546,-4.3511,-3.8735,12.952,27.985,25.916,9.2527,-4.1916,-4.9686,-3.2714,-3.3004,-5.6554,-7.6244,-7.7009,-7.2905,-5.9869,-4.1661,-4.6921,-6.5015,-6.615,-5.1347,-3.5021,-4.1514,-5.0736,-3.0898,-4.0782,-6.8794,-0.83915,5.3942,-0.76684,-18.641,-17.192,-15.688,-11.082,9.4514,16.416,-3.3628,-3.621,-0.76232,3.9305,4.1762,-0.65877,-7.0507,-10.252,-9.3228,-5.9268,-0.70025,2.0866,1.2338,0.043448,0.45606,1.5432,1.2161,1.9157,4.1506,5.8655,4.8271,3.8843,4.9764,2.3647,1.0214,2.2974,2.5867,2.4656,2.3282,1.4941,0.97501,-0.24053,-2.2953,-3.2497,-4.0919,-5.4186,-7.0389,-8.5803,-8.7887,-6.9793,-4.2037,5.7631,10.812
"132",-0.53054,-0.5462,-0.58739,-0.62184,-0.30049,0.78774,1.5395,2.5516,4.3151,5.7753,5.9365,6.0207,6.1865,5.4181,5.075,3.3508,1.864,2.4264,5.9858,11.357,14.527,14.191,10.046,4.5093,10.95,21.116,21.831,15.426,7.0522,0.042888,-4.9083,-6.5855,-6.6646,-7.6174,-9.2412,-5.2581,0.63459,0.33294,0.94737,1.3272,4.1257,6.9,6.6102,5.9334,3.8006,3.2104,6.0258,5.0167,7.477,8.0873,7.5864,8.3765,0.75856,-7.6858,-44.256,-42.615,-22.952,3.4521,3.7742,0.46263,-2.476,-1.564,-4.0513,-8.3454,-7.1131,-6.6442,-5.4027,-2.8534,-1.3065,-0.42389,1.9602,4.3213,5.8579,3.917,2.162,3.2878,3.5599,3.551,-7.8484,-23.276,-28.309,-24.179,-15.333,-7.1293,-1.6017,4.2102,9.9416,13.702,14.004,12.291,9.3701,8.2468,10.878,14.74,16.004,13.288,10.467,9.1617,-2.3135,-7.8609,1.6687,1.6925,1.802,1.9025,1.9868,-1.6935,-4.2461,-3.9998,-4.1331,-3.7543,-5.4031,-6.6436,-5.6148,-4.344,-3.0802,-1.7615,-0.99797,-1.4414,-5.8602,-11.787,-14.917,-15.773,-13.793,-2.4499,17.298,22.754,21.301,16.737,9.3171,2.1805,-1.873,-3.9168,-4.9019,-6.2083,-7.9565,-9.4921,-9.6536,-8.3836,-6.3401,-4.996,-3.9176,-4.0059,-4.7817,-5.7319,-6.3666,-3.833,-0.63661,-0.62957,1.782,5.5952,1.5702,-3.6437,-2.41,-11.969,-21.466,0.61672,15.67,-0.76448,1.6131,7.3323,13.14,13.478,7.9835,3.1151,2.0571,0.26501,-0.54014,1.245,5.442,9.0672,10.186,10.821,10.635,10.01,10.408,10.711,9.0068,7.638,0.69301,0.61515,5.7053,7.0467,4.6065,-3.1212,-8.3452,-9.2046,-6.3124,-3.7854,-6.4506,-8.0649,-8.5391,-9.4738,-12.385,-15.293,-16.262,-14.714,-9.7379,-2.0516,10.866,16.396
"133",3.5164,3.5007,3.4595,3.4251,3.7297,4.0021,4.2605,4.6597,5.0232,4.2385,4.1043,5.267,3.903,3.2962,2.4469,2.9175,6.4887,10.345,14.869,18.163,18.696,15.724,10.618,6.2295,2.2801,0.73526,-0.79593,-2.5037,-3.2078,-3.7712,-3.4586,-2.8772,-4.239,-5.4091,-3.7784,-3.2647,-5.4679,-8.0846,-10.458,-11.596,-10.393,-8.1671,-6.2157,-4.8292,-2.9436,1.4965,4.7614,9.2184,9.0126,3.8266,-0.29836,2.7013,11.298,-33.431,-47.917,-24.585,-1.2553,8.5538,1.6997,-5.5168,-6.5614,-4.7103,-5.87,-7.9636,-5.9334,-4.8175,-4.2622,-3.6366,-1.5394,0.26574,2.0235,4.728,6.7638,6.6178,3.7693,-0.4442,-2.3368,-5.7584,-13.033,-17.689,-13.469,-6.0804,-2.1533,-1.2674,1.309,7.4371,8.832,6.1571,7.8442,13.528,18.008,19.109,17.304,16.413,16.92,16.902,17.665,18.334,7.0611,1.1909,-1.24,-1.2162,-1.1067,-1.0062,-0.91687,-1.5161,-1.7397,-1.2968,-1.0134,-1.5235,-1.747,-0.78912,-1.6868,-2.872,-5.5336,-8.7966,-10.53,-12.575,-14.726,-13.528,-11.294,-12.779,-12.198,-10.349,-5.1977,0.195,3.2215,4.1731,0.56889,-2.5626,-3.9709,-5.085,-4.9364,-3.2628,-2.583,-3.7008,-5.4303,-6.8857,-7.0045,-5.6022,-4.3603,-3.3805,-1.7497,-0.94353,5.0231,8.5618,4.9494,7.6297,11.055,11.019,14.682,13.488,1.9196,3.3356,-5.4726,3.6761,12.472,9.7621,7.9592,9.6766,13.566,12.92,8.5685,5.9226,5.6822,3.9987,2.8692,2.4219,2.4099,3.5983,4.8752,6.0399,7.0169,6.357,7.7139,8.186,5.7075,-2.5301,-8.2425,-7.7977,-6.4586,-4.8425,-7.7609,-10.334,-9.8402,-10.449,-10.893,-8.2486,-7.4344,-11.543,-14.626,-16.65,-18.178,-16.791,-14.634,-14.31,-12.617,-7.4392,0.71536,2.2062
"134",-4.5162,-4.5319,-4.5731,-4.5036,-2.8676,-0.9341,-0.3085,0.34549,1.8377,3.1611,4.8704,7.19,9.0512,9.6648,10.201,9.6607,8.3831,4.0215,1.5751,5.1214,12.005,18.56,22.203,23.493,20.825,10.572,1.2161,2.4303,7.4211,8.769,8.1249,1.7962,-7.2162,-12.769,-9.9952,-4.0629,-3.0681,-3.1318,-3.8601,-4.6396,-5.9217,-6.9863,-7.2525,-7.6836,-8.5953,-8.6024,-4.4525,0.21188,8.4166,8.606,6.7156,8.7328,10.943,-40.026,-44.86,-19.447,-7.0741,2.0911,3.3595,-1.4864,-5.9474,-4.682,-1.2269,-2.7077,-5.1979,-3.183,-1.4267,-1.2942,-1.3643,0.52289,2.6267,4.8188,6.937,7.6828,8.8034,8.8936,9.025,10.153,8.9113,5.7961,-14.533,-36.822,-33.388,-13.242,-1.8456,4.5337,8.387,10.826,12.468,12.205,9.7627,6.9391,8.1736,12.127,14.687,15.276,14.552,9.5076,-6.6664,-13.406,0.59422,0.61805,0.7275,0.75576,-0.029571,-0.43856,0.23728,0.55183,-2.5452,-4.7172,-4.1052,-3.5589,-3.0632,-3.9583,-4.7682,-3.8411,-2.9878,-4.7513,-7.0548,-10.348,-15.6,-19.701,-17.586,-14.914,-18.169,-22.319,-15.286,4.2392,12.123,12.835,11.171,9.5233,2.278,-9.2303,-13.334,-10.496,-6.4155,-4.3926,-5.3895,-6.4292,-6.4869,-6.8881,-6.2514,-4.796,-3.4534,-3.2102,2.949,5.572,0.94999,3.2041,7.735,5.9067,-5.8896,6.5128,0.15339,8.0621,11.88,4.5463,6.9763,10.319,13.036,13.597,9.7276,7.6302,9.2901,11.156,9.0231,5.9005,2.7614,2.0135,3.7742,5.6158,6.7714,6.7829,7.7274,10.473,11.583,10.611,10.599,10.202,3.2506,11.741,3.5846,-9.5077,-9.8778,-11.058,-12.162,-10.231,-8.6381,-10.611,-11.185,-11.241,-11.089,-11.689,-13.394,-13.409,-11.066,-8.0219,3.2772,9.6549
"135",4.4285,4.4129,4.3717,4.3372,4.6884,5.5563,6.3104,6.7096,7.2009,7.3635,7.9759,8.5554,8.9182,9.8759,8.3494,6.596,5.861,6.2691,8.6736,12.215,15.428,15.667,15.843,15.105,2.483,-6.4693,-2.0766,-0.37941,-4.9337,-7.8298,-7.991,-8.0025,-8.8072,-9.9037,-7.2205,-3.8969,-5.1092,-7.2798,-8.7401,-8.9538,-8.1311,-6.1092,-2.2798,2.1693,4.3841,6.096,5.0748,2.9802,0.42246,-0.94739,-0.4359,4.6537,7.6542,3.894,-30.348,-28.014,-15.856,-7.3215,-6.0634,-6.142,-4.9217,-2.7026,-2.9193,0.12393,4.73,1.9544,-1.5729,0.82681,2.8082,3.726,1.3864,-1.4807,-2.1536,-3.3117,-2.9887,-1.8632,-0.89853,-0.78681,-3.1428,-6.3312,-6.2125,-3.2984,-0.67387,1.5894,3.6209,5.1495,5.6395,5.5789,5.6401,6.2294,6.6228,6.6662,7.8627,9.9897,11.49,12.001,12.5,9.9664,-0.11634,-2.0966,-0.20222,-0.1784,-0.068941,0.031514,0.10989,-0.55269,-0.81876,-0.37585,-0.14111,-2.0142,-3.363,-2.3386,-1.4703,-0.99591,-2.2959,-3.2722,-2.5534,-3.0951,-4.9519,-5.4851,-5.8101,-7.0116,-8.7986,-11.231,-12.16,-3.5338,11.796,13.198,4.241,-3.6246,-7.0623,-11.316,-15.875,-17.065,-16.161,-14.852,-13.899,-14.102,-15.271,-14.679,-12.065,-9.7931,-7.2698,0.87427,6.1641,4.4723,6.7417,12.035,13.498,10.877,4.9314,-0.64522,-4.2511,-2.2295,-0.47891,3.2578,5.4334,-1.3591,2.3467,5.5486,5.4846,-3.9699,-14.344,-9.436,2.8889,11.026,14.214,15.32,13.757,9.3978,6.5782,4.3876,3.1801,2.7632,2.5465,3.1862,2.6972,-1.0619,-3.7324,-2.9521,-0.81511,1.3098,-1.783,-3.1859,-1.0228,-0.8676,-1.0232,-2.2153,-4.2874,-4.3974,-4.0644,-5.5772,-7.036,-8.3693,-9.4508,-9.4791,-7.9356,-11.447,-6.7545,-2.4092
"137",-3.9425,-3.9582,-3.9994,-4.0338,-3.4909,-1.7145,-0.30246,0.096727,1.114,3.7157,5.9507,7.6845,10.234,12.598,13.665,14.328,14.149,8.768,2.6837,0.36488,3.3126,9.8788,18.018,23.947,24.982,23.343,16.926,4.3314,1.9326,8.0521,9.0871,2.35,-5.0812,-10.242,-14.23,-11.561,-6.6137,-6.3224,-7.0024,-8.66,-10.396,-11.796,-12.698,-12.829,-11.847,-11.373,-11.135,0.20006,10.402,10.207,12.444,12.663,10.439,-24.225,-46.336,-31.694,-19.527,-3.7439,4.9898,4.0961,1.141,-0.23488,-0.47547,0.96902,3.2733,0.22739,-3.893,-1.8742,-0.60171,0.11678,-0.87973,-1.601,-0.22062,0.17495,1.1963,2.8041,4.7264,4.5762,3.5648,2.5414,-1.0211,-9.9689,-17.098,-15.965,-4.7739,4.9373,9.2898,9.754,10.15,9.7427,6.804,4.3456,3.8018,4.4816,8.099,12.228,13.738,11.396,-5.1505,-13.697,2.1593,2.1832,2.2926,2.3931,2.3224,0.72065,-0.19561,0.24731,0.25405,-1.5819,-2.6689,-1.9055,-2.6793,-3.6592,-3.3374,-3.1362,-3.0549,-6.807,-8.4911,-7.6204,-11.312,-16.718,-16.785,-15.627,-21.006,-32.552,-38.383,-25.696,-0.93059,11.039,12.287,10.673,6.8155,-1.4819,-8.4288,-11.133,-9.9861,-6.8313,-4.7404,-5.2974,-6.9082,-7.399,-5.663,-3.4625,-1.7961,-0.78124,1.5592,10.799,8.324,7.2285,14.504,11.458,-2.8211,-0.32676,-5.4558,-1.3815,5.6169,7.2302,5.6785,7.0339,10.265,10.379,9.525,13.331,16.505,16.087,12.953,11.203,7.9708,4.5026,4.2795,4.9768,4.6856,3.9189,4.3822,6.5827,7.8165,6.2459,6.2173,7.359,7.7323,-1.8764,-7.275,-7.4128,-10.081,-11.555,-12.964,-14.785,-11.077,-5.167,-5.0023,-4.7052,-5.7126,-9.9447,-15.292,-17.46,-16.313,-9.803,3.6237,8.7207
"138",2.458,2.4424,2.4012,2.3667,2.7275,3.589,4.3245,4.7237,5.1419,4.7758,4.9564,6.1202,4.86,4.3063,4.6433,5.6154,7.8936,11.49,15.831,18.719,20.967,19.461,17.677,16.116,7.5538,-0.40044,-0.47672,3.4041,1.483,-5.3498,-9.0225,-9.3861,-9.4671,-7.256,-5.114,-6.0374,-6.4134,-7.742,-10.411,-11.244,-9.8003,-8.1375,-7.611,-8.0832,-7.9959,-6.556,-2.0598,8.6697,7.6881,3.2665,9.8985,10.346,9.9966,-34.102,-49.638,-28.814,-11.223,-4.1508,-0.69515,-0.5353,-1.8102,-1.5202,-4.2617,-7.422,-5.7819,-4.6681,-2.757,-1.8943,-1.1009,1.2242,5.382,9.8627,12.07,12.215,10.63,3.1915,-9.8786,-21.36,-26.934,-23.623,-14.329,-5.5257,0.81082,4.2103,5.5919,6.4469,6.3147,6.943,8.7434,9.9417,10.689,11.264,12.067,13.66,15.498,16.195,16.472,14.693,2.2815,-2.9574,-0.62601,-0.60218,-0.49273,-0.39227,-0.31685,-1.0384,-1.3547,-0.91174,-0.64532,-1.2665,-1.5819,-0.63432,-1.5866,-2.7893,-3.3036,-4.3975,-5.4626,-7.4264,-9.5759,-9.1309,-8.4897,-9.3008,-10.456,-12.823,-16.141,-13.477,-1.8701,6.0177,9.9976,5.2972,-3.6924,-6.6716,-6.9596,-8.3649,-9.8946,-9.6312,-8.1882,-7.6358,-8.2071,-9.0786,-8.5741,-6.4552,-5.0919,-4.4169,-3.5314,4.7028,8.8248,7.8382,11.23,14.929,6.9913,-0.74842,-3.5131,0.10977,-4.0195,2.1119,2.6538,0.9501,2.2246,4.2166,7.2225,7.8144,5.6757,4.6128,3.9018,2.3879,2.4261,3.7634,4.37,4.9489,7.0126,11.482,18.641,20.947,13.627,0.21762,-8.1839,-9.3182,-6.7985,-5.8556,-5.8775,-4.8243,-4.0566,-3.3666,-2.8151,-2.7226,-2.8258,-1.7045,-1.7789,-4.293,-6.3292,-8.1985,-10.311,-12.228,-13.492,-13.539,-11.742,-10.494,-1.4089,4.0207
"139",1.1212,1.1055,1.0643,1.0299,1.4514,2.9413,4.1834,4.5826,5.137,5.7889,6.7371,7.9291,7.0667,6.5386,4.514,1.6436,0.18354,-2.2414,-1.7642,3.6638,12.187,20.719,24.142,18.857,6.7738,-2.9215,-2.1514,-1.187,-2.406,-5.5466,-5.2114,-1.6826,-0.22079,-0.30609,-2.5896,-5.7647,-7.7401,-8.6152,-9.6037,-11.018,-11.585,-10.455,-8.6795,-6.5845,-3.948,-2.5445,1.4016,3.7664,9.4565,15.947,18.082,13.277,10.724,-38.121,-51.863,-32.568,-17.402,-8.2282,-0.34576,1.0071,-3.0297,-4.4809,-2.2986,0.82461,0.01025,0.18061,0.96244,0.21367,2.6077,3.9441,2.8087,2.0255,2.4472,2.4856,4.1202,5.7875,7.8127,7.8493,1.9964,-10.622,-17.356,-15.679,-10.963,-4.2054,1.0257,3.5052,5.9732,8.7369,11.314,11.772,7.9669,5.8285,6.9307,8.1416,8.6063,7.233,5.9244,5.6814,-3.7143,-8.1216,-0.73954,-0.71572,-0.60626,-0.5058,-0.45903,-1.5003,-2.0555,-1.6126,-1.3851,-2.3677,-2.9775,-2.0589,-3.3985,-4.8001,-5.1782,-4.7671,-3.0775,-1.9112,-2.751,-7.492,-13.971,-16.139,-16.333,-21.939,-20.941,-5.2918,5.5961,6.5847,1.6865,-3.4134,-4.2351,-1.91,0.056838,-0.12391,-2.8561,-6.7728,-9.0449,-8.4595,-6.4117,-5.1081,-4.3611,-3.0978,-1.3652,0.020456,0.82912,0.13884,3.0931,4.5183,7.0201,13.615,9.3776,-0.2447,-9.7195,-2.4024,-2.1281,2.5238,3.7434,3.6336,2.6431,2.6388,9.2944,14.04,12.638,3.9875,-10.042,-12.372,-2.9909,5.5327,6.2635,4.4797,4.474,5.7265,6.4904,8.3031,10.314,11.226,11.162,6.2679,0.20822,-1.9329,0.37926,2.8639,-1.3644,-6.2745,-6.7988,-5.2754,-4.2977,-6.5198,-9.6768,-11.73,-11.589,-9.204,-8.3778,-9.9918,-10.199,-8.6502,-6.626,-2.3658,8.8572,13.523
"141",-0.11671,-0.13237,-0.17356,-0.20801,0.01844,-0.46356,-0.81759,-0.4184,0.039522,-0.24854,-0.058819,1.4032,0.95405,0.7104,2.2916,3.5421,4.2596,4.8236,5.4912,5.4608,5.092,5.4368,7.2626,8.1074,3.3361,-2.1526,-3.7859,-3.9692,-1.8573,-0.16932,-2.2969,-5.9522,-8.3639,-9.5306,-7.692,-5.6836,-7.5473,-8.9954,-9.7649,-10.607,-11.041,-10.961,-10.781,-9.5046,-8.4435,-9.0079,-10.293,0.26327,8.8712,9.9538,19.162,22.349,9.4713,17.755,-33.768,-46.494,-37.931,-15.303,-6.1989,-1.2003,-2.5623,-4.7904,-3.1239,0.41837,-1.2762,-0.50458,0.58549,-1.0798,1.0714,2.9758,5.786,9.1468,11.958,13.941,14.838,14.709,9.8045,-1.6411,-8.4031,-9.7259,-10.629,-9.1351,-6.0317,-3.6734,-2.0578,0.42648,3.8546,6.4881,7.767,7.7987,6.0322,4.6925,4.8948,6.1952,7.8796,8.919,10.541,11.618,0.9211,-4.7458,-0.24312,-0.21929,-0.10984,-0.0093811,0.11808,-0.13776,-0.077034,0.36588,0.63407,0.026433,-0.28149,0.55358,-2.3668,-5.0179,-4.6589,-4.3934,-4.4971,-5.0424,-5.5819,-6.4762,-7.4835,-8.7084,-10.237,-12.11,-16.792,-19.978,-18.969,-14.102,-3.8315,8.579,11.165,4.3293,-0.26444,-1.9435,-5.9975,-10.39,-11.508,-10.821,-9.9581,-9.3282,-7.9335,-4.9719,-2.0845,-0.65403,0.45742,0.83522,2.3526,11.451,11.717,9.2109,4.2298,-9.7949,-15.451,-37.59,-20.949,4.002,17.53,6.1564,7.8624,5.9209,8.9743,15.184,15.254,4.3176,-11.876,-13.341,-4.4012,1.8547,2.2085,1.9916,1.7109,2.4978,6.6718,15.212,20.835,15.293,8.84,2.4081,-0.42341,1.0538,3.0493,1.5439,-0.36584,0.73852,0.53655,-0.53271,-1.601,-3.665,-4.319,-4.0399,-4.4482,-4.9951,-6.6883,-8.4586,-9.7653,-10.221,-9.408,-4.8428,2.481,3.606
"142",0.69685,0.68118,0.64,0.6769,1.8856,3.3924,4.018,4.4245,4.6377,5.1745,6.1351,5.5654,5.5046,5.0346,3.8785,3.3202,2.0939,1.5025,2.7728,6.6148,11.462,15.171,15.454,12.338,6.1372,1.4049,-0.87094,-1.6003,0.29216,2.0144,2.9862,3.111,1.7672,-0.33188,-1.5189,-1.8437,-2.0049,-3.0474,-5.6478,-9.1431,-11.406,-11.392,-10.154,-8.6894,-6.4772,-4.9965,-2.8274,-3.437,0.077948,2.5849,9.2623,16.991,8.366,10.651,-36.454,-45.145,-31.737,-3.8047,1.2945,0.13739,-3.5555,-3.9809,-1.7727,0.077741,2.1082,0.12483,-2.334,0.05705,2.3725,3.0997,3.6933,5.9338,7.4388,6.9615,2.8828,-0.72524,-0.27136,-0.25026,1.0569,-2.1345,-5.3237,-9.092,-13.976,-11.54,-2.3464,2.786,6.186,9.4133,11.091,11.27,9.8367,6.9178,5.4952,6.498,7.5162,8.6439,10.481,9.6577,-2.1068,-6.5182,-1.7425,-1.7186,-1.6092,-1.5344,-1.7549,-1.6691,-0.99324,-0.55503,-1.7704,-2.564,-1.6974,-2.822,-4.0351,-5.1263,-5.5554,-4.082,-1.5758,0.13336,-0.75625,-4.7125,-9.4128,-12.801,-14.582,-15.517,-12.666,-8.0696,-5.3886,-1.7266,0.55953,1.7936,3.1125,2.7824,-0.23201,-3.4722,-4.6649,-4.3336,-3.5313,-3.2136,-3.8261,-5.0786,-5.9278,-5.2452,-4.3041,-3.5861,-2.3707,-2.4294,2.4388,7.115,8.4675,8.5116,4.4679,-4.4316,-11.964,-31.653,-17.548,1.3039,15.27,4.6001,5.4027,9.1174,15.31,19.105,14.247,2.4112,-1.7964,3.3778,8.1867,9.7011,10.428,11.58,12.82,13.116,12.733,9.5882,9.2834,11.417,9.1823,7.5881,7.6423,6.1221,6.6503,-0.88711,-5.0513,-4.5456,-7.2832,-8.4969,-6.2617,-4.9562,-7.841,-9.929,-10.981,-10.908,-8.5373,-6.6065,-7.2418,-7.7115,-7.1395,-12.167,-7.4494,-2.5614
"143",0.80118,0.78551,0.74433,0.6927,0.80181,1.2934,1.919,2.3163,2.2921,2.6201,3.7386,4.0123,4.5607,4.9146,4.9695,5.4363,4.7949,4.048,4.2931,4.1033,4.2022,4.4829,4.759,4.9229,4.0587,2.7351,2.4788,4.2828,2.9044,-2.9045,-7.8761,-9.0247,-8.4428,-5.4305,-3.1416,-4.5074,-5.2698,-5.9075,-6.2204,-6.4063,-6.3713,-6.0827,-5.9937,-4.8375,-1.5632,1.4888,9.8142,11.268,3.4348,-2.0349,3.1706,12.007,5.8782,10.153,-28.577,-41.408,-30.253,9.3699,11.002,-1.7436,-2.4035,-4.8336,-9.1891,-7.4284,-5.1312,-3.0576,-1.1836,-1.3358,-1.6168,-0.59325,-0.97726,-0.91285,1.8403,4.5798,6.3751,8.4676,6.2401,-4.5246,-14.252,-18.858,-14.748,-6.3878,-0.2077,2.532,3.4153,4.1,6.0568,8.8213,10.762,10.908,9.2685,7.024,7.4632,10.076,11.581,12.049,12.307,11.525,1.9467,-1.1879,-2.0614,-2.0376,-1.9281,-1.8215,-1.6604,-1.2438,-0.568,-0.12487,-1.2691,-2.003,-1.1832,-2.6074,-4.0532,-4.5201,-4.7311,-4.0022,-3.2144,-2.8308,-3.0552,-3.7735,-5.1067,-6.0096,-7.4565,-10.496,-13.67,-16.298,-12.705,-4.7117,5.7253,6.4631,-3.9632,-8.934,-6.3165,-5.9753,-8.0469,-8.826,-8.3391,-7.1183,-7.058,-6.9353,-5.8897,-3.8203,-1.759,-1.0865,-0.98085,-2.5414,5.7838,13.26,14.973,16.429,7.7871,-11.945,-15.105,-32.189,-16.259,3.652,19.97,7.6192,3.7714,12.454,15.376,10.284,6.3486,9.017,11.591,10.739,6.8835,4.7943,3.5769,1.8384,1.814,2.4829,2.045,3.0074,6.0128,8.7241,5.1089,-4.1977,-7.6824,-6.8532,-5.4506,-4.1602,-2.8463,-1.5197,-0.78528,-0.47899,-2.0181,-5.1394,-8.1596,-10.268,-11.24,-11.675,-10.779,-10.246,-11.365,-11.306,-9.4788,-8.7157,-0.8488,3.7777
"144",-1.9136,-1.9292,-1.9704,-1.9438,-1.4099,-0.62432,0.084521,0.84593,1.6202,2.6425,4.073,5.5947,6.1631,6.5107,7.4859,7.854,7.7325,7.429,6.8918,5.8166,4.3679,4.2879,6.6276,8.4655,5.5985,0.39996,-1.7673,-0.77847,-2.4776,-5.9382,-7.0882,-7.4504,-8.2587,-6.3372,-4.255,-5.7424,-7.2197,-8.7944,-8.7612,-7.4267,-6.9204,-6.8956,-6.3123,-5.236,-0.68746,7.2423,8.2684,4.768,0.37748,0.14096,4.6383,8.7087,6.0164,15.591,-31.949,-36.231,-24.201,-14.651,-12.648,-7.5682,-6.3982,-7.4719,-6.6708,-3.0045,-3.5864,-2.3356,-0.60039,-0.90093,1.6497,3.1865,3.7804,4.7121,6.5616,26.836,24.311,-2.7634,-6.5667,-9.5571,-13.732,-15.517,-13.12,-6.8297,0.17433,3.5948,3.4537,3.5757,6.0017,9.5583,12.21,12.04,10.04,8.0382,8.4773,10.787,12.155,12.857,13.248,8.983,-5.0739,-10.09,-0.63258,-0.60876,-0.4993,-0.42682,-2.0326,-3.1988,-2.5572,-3.3624,-4.2698,-3.8009,-3.1114,-2.3106,-4.2898,-6.1947,-5.7252,-5.1674,-4.865,-4.804,-4.4147,-4.3951,-4.1561,-4.6528,-6.7255,-9.9475,-16.313,-17.835,-10.72,-3.2771,3.6843,4.414,0.23188,-3.0737,-5.9554,-9.3592,-12.028,-12.905,-13.234,-12.764,-12.608,-10.998,-8.7347,-8.0211,-6.8685,0.68055,6.2276,3.4523,-0.74164,3.6845,12.408,10.848,-0.42199,-4.1313,-4.7931,-36.717,-20.962,6.2471,18.797,6.446,8.801,6.9552,8.9656,12.192,11.43,0.63782,-12.647,-12.289,-1.7204,7.3366,8.4723,6.7949,5.4969,4.9382,5.616,29.753,34.408,9.0655,-0.74989,-5.27,-5.5441,-3.2185,-0.66807,-1.3872,-3.0857,-2.4564,-1.6955,-1.4201,-2.3244,-2.352,-2.8573,-4.6934,-5.2204,-5.5,-4.45,-3.6079,-4.6388,-4.8325,-3.1893,-4.1717,3.1505,8.2289
