"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"174",7.0378,6.9428,6.7177,6.311,5.442,4.9616,4.9021,4.6303,4.089,1.6056,-13.616,11.025,41.702,23.216,-16.521,-25.663,-16.008,1.8299,19.319,27.123,27.784,32.406,37.686,31.58,11.051,31.99,46.951,36.271,23.09,10.613,-6.6891,-25.168,-41.245,-53.459,-67.247,-80.223,-87.141,-73.476,-51.43,-49.368,-48.82,-50.424,-50.905,-51.516,-51.129,-50.209,-47.069,-35.935,-17.731,4.4668,18.248,21.579,11.156,24.066,32.843,28.182,23.963,30.088,35.453,30.167,19.202,7.1842,32.369,54.021,38.727,22.753,17.406,-2.5106,-4.8701,10.236,16.624,16.506,10.021,4.9322,10.179,38.394,62.607,64.42,33.632,-10.827,-10.956,4.3157,12.339,2.7993,-15.084,-26.803,-30.586,-28.203,-40.2,-45.627,-8.7681,-5.2647,2.4136,8.9217,4.9415,-18.83,-34.648,-29.791,-23.779,-22.249,17.825,17.73,17.221,16.649,15.736,15.421,16.667,18.962,20.7,23.506,3.0391,-30.255,-39.207,-37.456,-17.923,17.213,40.223,54.909,62.264,60.279,54.67,51.282,47.242,50.469,23.305,-64.357,-85.062,-91,-87.965,-82.3,-79.286,-70.222,-54.764,-31.484,5.9613,27.489,26.487,11.01,-5.4396,-7.9971,-5.1237,-0.70192,4.4452,9.9091,14.952,28.712,41.272,45.85,34.872,-21.513,-24.058,21.802,42.9,21.907,-10.818,-28.834,-26.346,-18.027,-8.2296,6.3277,26.247,42.542,36.997,33.003,18.409,-16.615,-42.031,-54.806,-48.443,-19.034,10.375,26.003,35.361,39.005,40.241,40.857,49.994,33.386,-2.7783,-9.3334,-16.576,-31.954,-45.317,-48.953,-40.218,-24.137,-0.8438,29.795,62.306,27.464,-32.398,-28.732,-17.025,-24.375,-29.359,-22.412,3.8632,34.006,44.651,45.644
"177",11.168,11.073,10.848,10.441,10.136,9.6317,6.787,4.5392,4.3083,2.4932,-12.397,13.363,21.152,-14.934,-30.524,2.1161,20.38,20.588,15.181,11.834,8.0696,7.1065,15.824,39.763,52.753,48.047,30.52,16.252,-1.0585,-25.808,-43.667,-48.157,-43.793,-39.1,-42.027,-79.659,-83.655,-54.871,-52.385,-45.095,-36.445,-34.737,-33.727,-33.95,-28.832,-11.774,7.0175,4.601,5.1822,0.25113,1.6959,11.984,28.263,31.257,30.124,31.278,25.787,20.404,17.798,21.498,7.3697,2.6606,38.411,52.575,34.453,14.505,12.9,1.8441,-4.5436,-2.9639,0.2048,3.7349,5.8955,7.9021,11.792,28.12,45.637,52.227,50.93,37.027,20.613,17.889,17.192,6.081,-9.1922,-27.385,-37.275,-31.69,-33.115,-29.249,-8.1583,-2.7811,6.4762,10.785,2.9635,-19.423,-31.834,-23.896,-9.1429,-2.9217,15.059,14.963,14.455,13.883,13.696,13.855,17.059,21.392,25.966,31.377,25.084,-18.207,-35.787,-19.852,33.465,70.22,75.02,72.494,67.119,53.532,33.31,9.3233,-18.535,-55.424,-74.171,-76.933,-79.319,-82.59,-80.623,-66.531,-43.256,-11.401,12.167,9.4867,1.1107,36.241,40.453,15.268,11.063,5.3851,3.3979,7.047,11.61,15.761,25.69,22.25,-17.517,-31.185,-2.0324,45.368,61.799,47.989,10.327,-26.026,-42.684,-45.828,-45.583,-42.318,-31.718,3.5988,46.532,54.969,14.531,5.306,2.5356,-27.84,-40.44,-35.472,-27.786,-20.258,-14.121,-7.1334,6.5835,18.233,27.937,38.601,43.678,37.275,17.939,-6.3068,-22.597,-32.913,-42.124,-45.185,-39.525,-26.286,0.36633,38.142,53.532,9.2428,-23.562,-32.261,-24.879,-15.455,-16.692,-8.9742,6.476,31.305,50.487,55.994
"178",-47.086,-40.238,9.5654,70.727,72.957,69.15,63.134,57.243,54.572,50.525,38.595,23.969,10.091,-5.7146,-21.255,-31.509,-32.662,-28.158,-24.687,-24.637,-28.5,-29.841,-26.545,-23.721,-17.184,12.061,71.985,82.417,52.704,24.099,19.278,26.808,37.992,37.623,23.722,10.355,8.3112,15.589,18.981,14.45,5.5714,-3.9154,-13.043,-26.808,-40.731,-39.282,-24.408,-10.31,-5.3878,-10.736,-16.745,-14.963,-6.2645,7.8925,21.179,21.542,6.6013,-8.0696,-15.261,-18.258,-23.376,-19.866,-4.6062,2.4374,2.2749,-4.8787,-28.208,-31.968,-18.072,-13.075,-19.236,-33.73,-53.032,-68.078,-73.441,-68.951,-49.61,-4.7843,35.914,50.719,54.916,55.629,55.647,58.518,59.28,50.004,31.519,9.9022,-14.909,-36.833,-45.073,-42.028,-33.631,-24.563,-43.588,13.413,117.93,36.944,-32.332,1.0693,5.0381,7.0631,-34.558,-44.736,-37.85,-42.437,-47.136,-49.561,-46.584,-37.789,-29.089,-25.678,-25.122,-21.157,-10.547,0.35159,-0.02297,-8.2359,-13.625,-9.4344,-1.0175,5.1912,9.6154,12.298,21.685,39.713,35.497,26.437,31.768,30.179,29.471,27.228,21.402,18.805,24.361,29.628,27.788,19.985,14.875,16.244,20.873,25.253,28.672,30.771,31.581,33.642,35.893,37.126,41.513,50.841,55.919,49.948,33.947,10.241,-11.24,-11.644,6.6721,22.189,30.443,34.55,39.693,37.848,26.882,19.715,-7.0158,-53.423,-70.069,-62.391,-53.327,-47.94,-49.335,-49.79,-38.655,-18.523,-0.4605,9.5427,9.5857,-0.35249,2.0841,-1.0833,-13.311,-27.094,-38.719,-45.672,-51.04,-56.844,-56.871,-43.339,-15.041,13.736,31.395,38.22,38.132,31.072,17.248,-17.581,-39.557,-76.122,10.282,76.508
"179",5.5735,5.4784,5.2533,4.8466,4.541,4.8602,2.7631,0.42522,0.19264,-2.2427,-29.37,-47.765,-44.659,-41.502,-33.06,-1.1171,22.187,27.631,29.296,32.514,35.983,38.663,32.431,14.725,-3.4226,-14.474,-21.826,-23.407,-27.397,-33.817,-37.424,-31.752,-24.985,-27.614,-34.269,-40.214,-40.347,-23.056,16.003,11.719,16.291,22.848,14.388,-9.0587,-24.186,-31.123,-24.021,-8.007,4.7644,20.008,28.36,28.831,30.748,34.56,38.634,32.406,8.3958,-14.899,-17.742,3.3894,24.809,30.269,27.057,39.849,19.067,-12.684,11.161,0.62252,4.7708,14.064,19.005,21.326,22.618,16.153,8.2523,12.296,24.847,1.7522,-27.785,-16.975,-3.2007,-2.8818,-7.4946,-13.255,-19.663,-22.578,-21.021,-20.203,-20.454,-12.303,-8.1035,-0.51602,7.805,-0.58332,-6.3748,-4.7436,-6.7878,-8.3411,-9.3609,-9.9829,7.5285,7.4332,6.9245,6.3523,6.1656,6.896,10.257,14.18,18.971,28.029,45.016,56.431,61.715,54.976,12.806,-20.917,-26.492,-31.332,-34.392,-37.14,-38.084,-39.569,-55.355,-63.468,-52.644,-36.042,-10.737,8.6734,9.8182,5.1352,7.3437,5.6759,1.1487,5.131,12.819,21.371,62.401,50.07,-59.802,-73.945,-70.132,-48.988,-14.321,9.5716,24.771,34.669,36.448,33.562,26.148,13.867,-0.80184,-8.2081,-11.494,-24.475,-27.199,-6.0134,23.252,41.439,46.2,33.154,5.22,-5.8729,19.377,6.7603,-46.954,-68.835,3.8219,37.259,31.983,23.218,13.575,12.119,21.127,28.927,28.213,27.056,9.3208,-13.165,-15.384,-22.308,-24.711,-20.723,-22.796,-21.599,-15.453,-1.7915,14.274,20.315,10.348,-2.5462,-12.987,-21.81,-25.81,-26.56,-17.894,-9.7718,-9.5188,-6.6366,-4.1113,-3.005
"180",-15.392,-15.487,-15.269,-14.809,-13.794,-9.0921,-4.8567,1.4443,8.8369,8.9983,5.5419,1.1304,-3.4591,-5.2623,-7.9218,-11.109,-10.423,-10.55,-39.353,-54.842,-49.371,-47.926,-45.019,-46.281,-25.583,3.8997,1.6924,-2.2882,-6.9795,-12.017,-16.614,-14.656,2.6038,22.922,21.911,12.439,8.7479,10.362,9.287,8.4169,7.729,4.5625,3.2051,3.8613,3.157,5.0615,5.4638,2.6934,0.48002,-0.92021,-2.5872,-3.7967,-4.4013,-2.4398,1.4498,-1.6122,-13.535,-32.842,-45.077,-42.214,-32.084,-26.737,-33.818,-16.958,-0.27716,11.051,14.715,12.186,24.082,28.641,21.492,16.575,-32.535,-48.152,15.682,52.579,25.973,13.76,22.396,26.46,29.455,23.859,30.158,64.474,103.41,109.23,94.154,87.911,80.153,66.736,62.723,60.679,46.321,-3.1722,-20.124,-16.779,-9.8222,-36.71,-53.241,-55.154,-3.8651,-3.9604,-6.9255,-11.473,-15.654,-24.427,-29.54,-33.868,-35.105,-26.116,-15.749,-10.087,-7.271,-6.0508,-3.9407,-0.49726,0.57705,3.9689,0.93089,-15.084,-22.913,9.6177,18.237,2.4848,3.2103,-4.0172,-11.668,-20.112,-20.884,-19.688,-9.9142,3.3146,12.223,11.803,7.4973,6.2519,6.1123,2.7132,1.6827,1.3643,1.9285,4.4132,5.1761,3.0592,1.9694,-3.7949,-7.9307,-7.6519,-8.0367,-6.4286,-11.657,-20.855,-30.716,-43.409,-45.776,-28.751,-10.95,6.4296,29.181,44.414,48.476,47.538,52.292,78.328,58.046,-7.4394,-14.882,-11.617,-20.907,-35.39,-46.28,-32.973,45.725,89.506,85.623,9.4826,-39.087,-27.119,92.059,109.5,84.633,75.389,81.429,77.033,33.147,-24.557,-44.868,-28.403,-11.747,-2.3072,-6.2913,-20.069,-31.996,-10.173,52.706,-14.718,-67.427,-46.779,-19.146,-13.921
"181",-27.925,-31.034,-29.793,-19.934,18.052,71.364,83.027,70.908,56.073,47.044,31.156,9.4911,-7.4352,-20.23,-29.804,-36.808,-38.223,-35.514,-33.818,-32.11,-33.109,-32.45,-26.762,-13.137,30.282,92.477,90.943,50.184,33.87,45.022,54.195,52.685,47.899,45.663,40.192,29.478,18.08,7.5232,-0.35567,-5.1668,-13.849,-15.447,-0.75621,13.585,15.331,9.2387,1.5358,-2.3177,2.1708,11.688,14.687,6.392,-5.2379,-3.4545,6.2444,12,12.524,13.479,6.3762,-21.653,-42.744,-36.399,-18.792,-18.529,-35.593,-55.077,-75.564,-89.212,-87.914,-68.071,-27.714,-4.5581,-3.4031,-12.025,-14.596,-2.1461,11.948,6.6292,-11.957,-26.617,-31.85,-30.482,-27.958,-26.809,-26.987,-27.739,-28.942,-30.065,-29.458,1.189,55.892,71.598,82.154,88.907,84.51,57.918,17.66,-11.425,-19.11,-13.319,21.81,19.094,21.566,16.949,-33.068,-44.966,-49.034,-59.423,-64.004,-50.119,-33.873,-29.367,-25.517,-17.467,-5.7912,3.9648,4.6738,1.5028,4.4842,12.041,17.204,20.968,25.544,35.728,46.659,23.27,27.196,49.694,44.5,31.368,24.336,22.159,21.101,17.431,15.722,18.792,24.292,28.515,28.72,26.62,27.248,29.329,27.515,21.073,20.527,26.444,33.77,39.14,37.912,27.085,19.126,28.785,36.603,27.339,14.795,11.734,10.675,-1.1841,-29.196,-58.549,-64.029,-61.877,-53.948,-42.112,-53.785,-72.557,-59.733,-36.196,-27.91,-36.183,-46.03,-44.064,-40.543,-37.866,-32.874,-24.53,-16.558,-15.66,-13.262,-3.1277,8.5367,15.479,15.588,11.447,4.3584,-1.8356,0.82658,14.813,30.645,24.438,32.89,34.453,31.393,17.515,-12.256,-42.377,-50.105,-32.838,3.3763,25.358
"182",-2.449,-2.5441,-2.7692,-3.1572,-3.3402,-2.9653,-2.8449,-3.0629,-9.3743,-16.253,-33.005,-44.828,-37.936,-10.63,10.247,15.072,18.295,24.268,26.855,21.207,18.112,16.79,2.5345,-12.743,-19.499,-16.687,-15.2,-20.558,-25.425,-23.939,-21.672,-26.462,-30.815,-33.178,-35.775,-16.895,-1.8461,3.1283,9.4082,23.061,18.87,12.619,3.992,-5.4846,-3.9657,5.1287,16.465,22.611,23.585,23.707,24.083,23.318,21.646,22.729,19.092,4.5224,-8.0185,-11.697,2.3826,9.1167,3.6796,1.7676,1.8123,-0.83692,-0.16158,14.187,18.329,5.5628,1.2169,14.582,8.1447,-5.2043,-2.5521,15.081,33.375,42.345,35.492,20.346,14.093,7.848,10.076,0.55261,-8.928,-14.365,-16.646,-16.301,-15.614,-14.937,-17.459,-5.914,-3.2709,-8.1822,-6.9961,-19.899,-21.763,-13.097,-12.792,-11.979,-11.827,-12.17,-3.447,-3.5423,-4.051,-4.4902,-3.8544,-2.4926,-1.0016,1.5657,8.7549,20.823,38.129,47.665,31.066,-13.224,-32.725,-32.994,-30.272,-33.516,-36.626,-38.403,-34.833,-30.089,-38.325,-36.984,-13.507,10.55,16.716,8.9203,4.3964,2.3111,1.0984,0.17394,0.20375,5.3167,16.738,54.443,37.911,-64.992,-64.372,-31.462,1.3468,12.804,13.504,12.325,25.997,31.596,20.241,9.884,4.8784,4.6234,2.9294,-10.84,-31.607,-38.573,-10.35,17.005,28.555,31.831,23.074,9.3799,6.8051,10.5,17.239,31.537,27.039,12.408,17.689,34.42,40.142,11.897,-32.927,-49.793,-44.229,-27.055,-3.7238,11.622,17.735,18.758,13.298,7.4022,1.3901,-8.1745,-14.176,-12.022,-9.8122,-5.5405,3.0345,12.773,5.2359,-13.008,-18.054,-21.806,-26.507,-17.538,-3.2425,4.3956,6.2422,9.0782,10.313,9.7403
"183",3.0513,2.9563,2.7312,2.4542,3.2765,4.6052,4.7256,4.588,0.59535,-4.603,-21.402,-36.376,-22.962,-2.3184,7.3839,9.7953,10.185,10.936,11.569,9.5738,-1.2522,-11.734,-15.692,-20.059,-22.613,-20.765,-20.26,-25.03,-29.841,-22.046,-9.6183,-11.522,-13.707,-13.288,-12.878,41.383,41.391,21.204,22.838,21.752,18.955,15.176,19.446,25.034,20.815,14.917,12.493,12.841,15.707,22.59,25.38,23.227,16.942,10.11,12.898,12.282,7.1718,7.4918,10.219,9.7814,5.5229,2.3758,-0.80202,-5.1883,-1.8953,8.0544,8.2152,-2.2774,-9.9804,-8.6233,-6.7182,-4.2426,3.691,6.3434,-0.44184,-2.3121,-1.3559,-1.2976,0.95101,8.6118,12.458,10.368,3.8374,3.8676,5.9796,4.3772,3.111,1.0669,-9.8058,-22.567,-24.862,-19.845,-10.851,-7.6809,-12.37,-17.251,-17.106,-14.218,-14.179,-15.437,4.4672,4.3719,3.8633,3.5547,5.5129,8.0116,9.5025,12.006,21.579,35.167,47.354,34.23,-5.7319,-24.813,-25.661,-22.698,-24.817,-27.336,-29.616,-29.868,-30.384,-26.212,-14.927,-5.9271,0.65087,9.7499,14.111,5.8475,0.31799,3.2076,7.9945,10.02,10.995,14.495,21.986,-21.324,-41.815,-26.381,-13.875,-8.2731,4.9387,15.14,10.225,2.3892,8.047,16.799,20.678,20.638,15.484,4.9231,-10.705,-24.18,-24.066,-17.109,-15.89,-9.5615,-2.3387,4.8413,7.9883,7.7703,14.02,19.979,21.478,26.233,15.741,-5.9928,-2.8268,9.344,14.836,17.157,16.007,12.079,7.0663,-1.6842,-9.9711,-9.1922,-17.723,-24.883,-24.868,-17.715,-12.126,-18.027,-21.687,-22.355,-21.97,-23.535,-21.177,-10.632,6.1296,19.308,24.358,22.757,17.739,7.0698,-2.0488,0.022393,11.037,20.4,20.763,18.025
"184",-6.3276,-6.4227,-8.0643,-10.861,-12.156,-12.372,-38.592,-56.777,-53.536,-49.595,-50.129,-49.85,-38.714,-19.827,-18.137,-15.461,-12.649,-9.9003,-33.866,-49.122,-38.991,-16.496,-19.619,-15.751,7.0706,6.736,5.3532,3.4994,0.25603,-1.5407,-2.5416,-2.7934,-2.8649,-4.0675,-9.1583,-16.052,-13.503,-8.0951,0.61604,8.65,11.454,13.867,12.554,11.011,9.0656,6.0886,1.8284,-2.5631,-8.6939,-13.602,-13.475,-13.565,-12.314,-4.0742,4.2912,6.5041,1.7466,-3.5788,1.4034,1.6535,-16.743,-28.789,-18.606,54.094,50.801,-17.212,21.368,-11.765,-12.768,1.3885,-9.7497,-24.017,-28.757,-8.0107,46.376,74.527,62.616,41.283,43.287,71.875,51.599,45.684,43.499,41.28,36.47,31.887,26.165,19.713,8.937,-7.7275,-17.855,-14.893,-6.834,2.9971,7.073,8.0471,10.068,14.779,16.708,16.264,-25.59,-25.685,-23.305,-18.102,-15.315,-9.4933,8.6339,19.357,24.372,27.422,5.2235,-19.721,-10.184,14.847,16.864,16.312,17.85,18.042,22.225,26.721,41.322,61.981,39.852,-4.0405,-13.779,-10.495,-9.6331,-6.0242,-5.6792,0.32345,6.7715,9.0771,10.929,12.191,14.982,17.328,16.092,11.225,3.6181,-3.1699,-5.757,-9.1741,-9.3029,-13.609,-18.216,-20.675,-25.979,-24.61,-24.503,-24.377,-22.727,-27.393,-36.8,-39.814,-38.699,-31.703,-15.901,-6.9233,6.8996,20.797,36.03,45.416,45.874,-49.648,-55.893,54.402,-16.844,-79.958,-39.358,18.635,49.748,60.418,71.262,76.851,63.461,23.797,-22.111,31.995,80.826,3.5658,-25.748,-35.262,-40.277,-49.091,-55.968,-59.189,-56.722,-38.036,-9.218,13.878,31.451,37.131,46.164,44.231,26.292,8.9632,-5.4058,-23.073,-30.685,-31.747
"185",9.4198,9.3247,9.0997,8.2766,4.1798,1.4786,0.94789,-1.3774,-2.9385,-5.3561,-13.896,-20.427,-20.455,-18.24,-14.644,-17.568,-19.534,-15.86,-7.1526,-1.2922,0.82133,11.238,25.512,27.357,29.117,29.76,27.922,18.211,13.388,12.713,-1.8606,-23.155,-25.466,-7.5507,0.78925,-9.7762,-20.685,-3.9643,29.541,44.984,33.024,-3.962,-31.126,-41.398,-40.943,-37.573,-30.756,-21.605,-10.858,5.146,16.802,20.002,20.907,23.543,-1.8731,-39.512,-56.372,-37.291,-29.02,-18.782,-12.045,-5.2327,0.59542,0.70519,2.9652,-29.092,-59.629,-43.038,-15.203,7.6403,20.778,21.754,21.114,24.132,23.607,22.099,27.747,31.819,30.856,30.865,36.996,32.467,22.703,15.966,9.4295,7.9577,6.9244,-1.3769,-13.759,-18.594,-30.173,-34.422,-32.007,-16.465,5.4624,12.627,14.207,20.257,23.953,24.11,-28.359,-28.454,-28.963,-29.172,-28.817,-28.03,-25.689,-20.5,-13.631,-2.0165,12.534,19.704,25.385,29.678,30.771,36.584,35.142,13.9,-13.832,-25.179,-28.764,-23.984,-16.336,-20.514,-23.126,-24.381,-27.75,-48.513,-65.017,-68.024,-60.82,-36.894,-7.3008,19.17,32.409,37.856,37.793,29.278,6.5771,-11.754,4.0048,33.704,41.549,28.873,13.806,21.632,29.102,32.437,32.18,29.546,20.175,2.4223,-8.2461,-13.817,34.873,49.941,26.093,18.281,21.511,22.773,22.356,14.037,7.0622,11.591,2.6743,24.232,26.089,23.373,26.218,18.425,4.81,-10.261,-13.983,-7.0275,4.2663,11.083,12.061,10.572,12.52,13.491,5.922,-1.9164,-7.6954,-7.586,-1.8788,-3.2599,-1.2458,4.6098,19.319,-13.186,-28.41,-26.859,-26.735,-50.554,-54.626,-29.896,-37.249,-44.744,-48.946,-50.308
"187",15.818,15.723,15.498,14.325,11.331,9.708,9.8284,8.2313,-0.61885,-9.0141,-16.301,-22.59,-24.654,-20.874,-15.36,-12.59,-8.9897,-5.2579,2.4609,10.042,12.209,15.02,17.851,10.594,7.2444,16.896,24.782,27.33,25.598,19.307,10.571,1.1734,-7.9191,-20.868,-34.775,-53.268,-63.633,-52.612,2.3361,52.615,34.92,-12.037,-30.96,-43.502,-54.921,-54.734,-41.72,-28.516,-17.468,-0.77004,14.846,21.717,23.907,27.436,44.587,13.282,-70.814,-62.449,-44.459,-27.367,-17.004,-7.2017,0.88938,2.1754,7.2931,21.856,-11.837,-79.192,-58.362,-15.789,7.4985,20.884,26.652,23.609,25.356,32.148,-2.6777,-30.387,-6.8969,0.69847,-12.327,-14.884,-14.342,-9.0444,-5.3677,-7.9956,-9.1563,-8.0922,-10.719,-11.223,0.11666,10.431,13.933,12.044,16.213,23.703,24.156,24.414,23.997,23.553,-33.085,-33.18,-33.689,-33.897,-32.69,-30.926,-29.435,-26.212,-25.659,-18.903,-5.6845,2.3472,7.4197,12.824,18.448,23.436,24.871,25.843,24.085,19.156,12.852,5.0669,0.23415,-9.8388,-23.743,-38.792,-49.574,-58.026,-62.128,-63.145,-60.682,-56.402,-52.653,-41.883,-29.47,15.742,36.012,36.746,33.32,7.8161,27.573,36.73,16.686,16.268,17.324,23.244,31.562,37.647,40.707,41.147,29.738,5.8514,-11.412,-21.138,13.915,35.491,21.365,33.016,36.57,31.035,28.879,20.692,12.393,14.668,3.9189,10.345,23.645,6.3104,26.366,30.329,16.097,6.7969,-1.7348,-11.897,-9.912,-1.7428,-22.28,-22.618,-22.341,-25.155,-22.673,-25.908,-32.829,-32.579,-25.96,-25.117,-22.859,-16.881,-9.046,-4.0295,-3.7185,-6.4296,-11.022,-16.866,-15.138,-9.9167,-16.378,-21.142,-23.629,-24.691
"189",-2.157,-2.2521,-2.4772,-2.7504,-2.8445,-2.5056,-2.293,-2.2423,-4.4159,-7.7045,-11.254,-13.388,-1.6446,14.189,18.269,18.661,20.588,18.334,17.249,16.32,10.77,8.9756,9.3143,8.5149,5.6983,2.7464,-11.065,-23.455,-26.586,-26.089,16.83,50.057,44.143,21.262,-22.324,-72.993,-86.355,-68.469,-45.639,-36.795,-37.142,-38.151,-42.52,-47.642,-42.271,-16.737,8.8251,8.3119,4.6472,7.106,2.7123,-4.0531,-6.4077,3.2169,25.108,34.85,28.898,25.783,20.536,7.0967,-5.841,-1.1784,7.9245,21.628,40.613,41.172,17.363,1.5875,-10.931,-15.054,-0.46163,9.6789,10.557,7.4117,11.018,15.147,21.705,42.61,63.096,56.105,1.5561,-10.956,3.1579,8.2165,8.4432,-0.34759,-13.346,-27.515,-39.654,-42.885,-35,-8.5313,16.621,17.493,9.6789,-1.4394,-9.5349,-23.315,-29.654,-26.328,2.7157,2.6203,2.1117,1.907,2.2874,3.1606,4.3663,5.6602,10.39,17.104,18.393,-9.5083,-33.094,-40.499,-26.244,-3.3643,-5.9994,-7.3644,-8.7982,-16.422,-19.444,-18.69,-18.475,-17.6,-13.509,-7.2554,0.49927,4.2578,2.2218,-16.108,-65.965,-69.215,-66.734,-72.023,-61.735,-12.4,16.054,33.463,26.787,5.9417,5.2397,7.0971,16.239,24.134,26.86,23.413,-2.2579,-27.964,-24.005,8.9664,34.47,39.621,32.203,13.13,-11.591,-16.409,-8.0214,-17.687,-19.453,16.656,40.718,39.486,34.712,50.974,34.907,-16.072,-42.95,-46.232,-47.653,-36.811,-4.4252,21.01,25.714,27.878,34.756,43.594,54.536,67.766,57.315,12.116,-18.979,-15.192,-18.22,-35.484,-46.838,-42.026,-22.251,11.017,29.015,15.71,1.7832,-11.703,-17.238,-19.015,-23.856,-21.571,-13.831,0.86984,20.496,31.865
"190",0.40264,0.30759,0.083039,-1.5669,-3.0612,-2.834,-2.7719,-3.0921,-5.2197,-8.7372,-23.666,-29.408,-12.365,3.1194,10.886,12.176,10.758,6.848,1.7844,-0.89003,-1.4719,-0.69939,-8.5533,-12.142,-8.6336,-20.084,-27.118,-14.27,-7.9072,-4.8517,1.6264,0.54537,-1.6552,-5.2638,-13.907,-15.651,3.9424,24.366,27.573,24.491,17.48,8.5895,2.2131,-3.1647,-5.0352,-2.8879,2.1208,13.904,20.503,20.328,20.842,20.932,20.653,15.452,10.102,9.3374,4.9623,1.5268,1.8255,2.5545,-1.0081,-1.1694,0.71337,-2.101,-0.7846,9.3618,7.2186,0.28161,1.5768,2.745,2.8701,3.4381,4.8339,6.8763,7.5851,4.5542,3.8223,4.8161,3.8143,0.099185,-1.9785,-3.4282,1.7797,8.899,7.9501,7.8957,7.2614,2.2997,-4.9935,-8.2817,-5.8586,-0.2365,3.4039,2.2512,-1.7995,-6.014,-13.772,-17.163,-16.688,-18.317,0.502,0.40668,-0.099,-0.2701,-0.078595,0.44157,1.6777,3.7104,7.7029,16.678,19.419,6.3356,-12.839,-21.375,-18.826,-13.447,-14.557,-16.053,-15.491,-12.445,-9.293,-5.8838,1.7283,14.169,20.633,7.1394,-21.402,-42.77,-28.281,6.5539,19.837,21.064,14.733,8.3721,12.486,21.967,15.285,-6.11,-7.6916,-1.165,1.8353,4.1923,9.0885,12.799,14.188,12.562,9.8973,3.5551,-2.6506,-0.97485,5.3138,-0.833,-20.814,-32.943,-25.415,-15.817,-9.1749,-6.3636,-4.7859,-3.2069,1.0781,6.7428,15.043,29.923,24.345,2.4791,-1.0883,4.7665,6.9022,6.5781,4.016,1.9217,3.4996,4.7608,3.874,0.87032,1.0026,-3.3088,-8.7135,-10.1,-13.607,-17.388,-16.271,-13.726,-19.155,-22.447,-20.848,-17.355,-6.5252,3.8593,6.4313,4.7724,2.8075,-0.42434,-3.2052,-1.7569,7.7845,19.183,21.212,17.416
"191",6.2271,6.132,2.8707,-3.067,-5.8961,-8.5698,-38.407,-55.662,-52.673,-49.67,-51.194,-42.401,-30.478,-15.892,-15.718,-13.605,-11.467,-9.0564,-32.042,-47.004,-37.844,-24.378,-29.67,-18.505,7.1972,8.0459,7.4006,6.5761,3.6102,2.0359,1.0196,2.2277,3.9361,3.7203,-0.9029,-8.5486,-7.2097,-2.4677,5.558,12.855,15.511,17.23,15.258,10.778,5.5253,0.82776,-6.3714,-11.875,-16.508,-19.496,-17.519,-14.404,-11.808,-3.5624,4.9762,6.0082,-1.6864,-9.0461,-14.789,-18.807,-23.563,-24.37,-19.178,57.417,62.61,10.152,20.835,-11.54,-33.88,-28.819,-22.908,-15.073,10.822,34.439,42.696,37.549,31.668,29.736,33.414,43.672,38.374,11.165,8.7607,16.458,21.38,25.352,36.709,44.507,58.325,55.799,43.476,39.958,42.635,44.934,43.149,38.306,30.281,12.64,-11.943,-21.673,-37.264,-37.359,-35.386,-30.649,-27.947,-21.498,-5.5632,14.315,33.547,47.901,22.346,-25.828,-18.235,9.2815,12.831,13.096,16.24,17.623,24.775,29.457,40.811,52.977,29.482,-1.6775,-3.0222,1.8834,1.7252,2.2422,0.76539,4.2129,8.5682,10.457,11.788,12.287,14.135,15.796,13.624,8.3651,-0.77872,-9.1749,-13.484,-20.526,-22.47,-29.026,-35.373,-37.043,-40.446,-37.808,-33.212,-29.24,-26.324,-28.6,-36.968,-40.691,-40.509,-32.209,-13.345,-2.6982,19.688,36.228,42.392,45.335,47.445,-46.348,-27.496,-38.8,-50.734,54.957,37.314,41.053,40.769,39.393,47.269,43.052,16.005,-7.2537,-18.521,-14.728,-5.2676,8.0731,51.925,66.113,53.004,36.674,31.431,27.946,26.244,31.582,29.866,15.351,1.2183,-6.9633,-14.8,-25.663,-37.352,-46.376,-49.787,-37.831,-15.66,-13.343
