"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"82",10.043,9.9481,9.723,9.3163,9.0107,8.9084,5.5939,2.6523,2.4197,0.64666,-15.204,-23.601,-20.031,-22.395,-23.617,-14.264,0.31881,10.275,17.285,21.803,26.434,28.491,29.758,30.037,28.251,23.155,15.62,6.3643,-2.4917,-11.772,-29.818,-41.057,-37.994,-32.495,-24.501,-16.158,-11.044,0.9295,38.744,31.09,-28.337,-43.38,-25.138,-10.588,-7.9859,-8.4346,-7.6984,-6.304,4.5653,16.176,19.703,17.831,17.336,20.631,-7.5202,-34.258,-28.151,-14.253,-17.277,-14.92,-12.513,-7.4207,-7.696,-14.482,-12.202,-1.5866,0.55262,-0.16885,1.7807,8.1794,14.768,15.801,15.228,16.064,16.804,16.378,18.561,17.319,4.2837,-10.327,-15.209,-11.816,-7.988,-9.6916,-13.36,-17.737,-20.116,-28.449,-34.225,-22.6,15.3,37.484,29.581,7.2135,9.3572,16.171,17.322,18.678,18.953,18.508,-23.816,-23.911,-24.42,-24.992,-25.179,-24.119,-22.944,-21.363,-16.573,-6.1467,-1.0553,-3.8858,-5.5422,-0.73339,3.1319,2.7827,-2.4482,-12.559,-19.214,-23.661,-28.167,-31.528,-35.116,-38.522,-39.13,-41.923,-45.971,-46.749,-46.808,-42.603,-31.588,-12.935,7.3828,19.782,32.972,43.043,44.438,36.604,18.149,25.98,34.095,27.571,35.152,37.46,31.502,24.514,25.675,27.782,30.066,27.287,22.271,23.137,16.345,-2.5273,39.329,59.071,56.77,44.608,25.104,25.685,25.687,21.188,15.503,20.167,12.229,-10.961,-12.035,-1.1338,5.6211,9.9111,6.7741,-3.6607,-9.0149,-7.0736,-3.9738,-12.215,-19.125,-24.52,-31.102,-32.025,-33.763,-28.615,-22.517,-27.284,-25.69,-13.622,0.91042,3.9825,-3.9855,-13.854,-29.821,-40.972,-33.194,-19.278,-18.688,-17.938,-24.93,-30.47,-33.431,-34.492
"83",-4.5538,-4.6489,-4.8165,-5.1309,-5.2703,-1.6216,2.2073,1.9355,2.0346,-14.324,-28.899,-31.05,-31.654,-7.964,20.886,26.807,23.346,19.924,18.501,15.879,12.55,10.08,7.9244,4.9651,-4.4313,-12.724,-15.637,-19.304,-23.758,-24.355,-23.551,-24.636,-23.005,-21.211,-24.768,-32.027,-34.444,-28.813,-16.361,8.3895,23.527,20.746,8.3985,-4.9673,-15.22,-11.377,3.4765,14.269,17.981,19.283,20.067,19.138,14.055,19.692,23.611,-4.1181,-14.076,-1.893,11.753,21.137,21.597,19.021,19.998,22.106,8.7019,4.9786,8.8528,5.2323,5.0108,2.7818,0.70204,1.1369,1.5671,4.6999,7.4294,11.503,20.948,19.391,5.003,-2.9998,-3.9325,-3.2592,-5.2353,-11.002,-14.969,-14.906,-14.428,-13.785,-13.285,-11.67,-13.085,-19.488,-14.714,-1.5258,0.51254,-3.3441,-5.5968,-2.7556,1.1065,0.68151,7.0636,6.9683,6.5856,6.2142,6.3401,6.3056,6.808,9.1026,14.476,36.316,57.468,64.782,45.354,-8.0337,-24.019,-24.762,-28.273,-31.314,-33.707,-34.676,-33.434,-31.872,-31.353,-29.53,-24.906,-15.598,-8.0576,-9.3242,-11.559,-13.684,-12.213,-4.4036,3.9984,11.259,19.704,26.273,27.093,23.228,15.958,-3.0037,-22.316,-14.235,3.3026,15.806,22.487,28.942,27.967,18.933,13.948,13.339,10.869,-6.9491,-37.484,-52.768,-19.119,24.737,29.037,25.931,24.105,7.8414,0.15797,7.369,11.991,-22.821,-43.706,-29.027,-10.687,7.7006,14.833,14.182,9.0801,6.9346,10.001,15.652,18.508,21.118,15.355,3.3452,-3.7816,-6.2397,-10.102,-15.03,-18.44,-13.668,-2.9848,5.0193,8.0261,5.6142,-1.8314,-4.1032,-10.319,-14.04,-16.539,-15.32,-6.5362,-8.0454,-6.5644,-2.0517,1.8686,1.3284
"84",-6.6197,-6.7147,-6.9045,-7.2369,-7.456,-3.7859,0.15124,-0.12059,-0.14254,-17.814,-33.405,-36.9,-30.793,0.2197,17.6,19.412,18.15,15.256,11.151,7.4416,6.9501,8.3982,8.3562,0.068236,-8.3554,-11.345,-13.538,-17.579,-18.35,-18.579,-22.067,-22.929,-21.27,-19.82,-25.88,-36.566,-37.607,-23.885,1.5128,19.746,19.488,5.8816,-5.7837,-11.175,-5.9208,6.9093,16.73,17.327,13.716,10.313,11.754,14.005,13.806,19.371,11.474,-0.44836,-2.948,-2.2719,5.6839,16.041,18.829,18.055,17.92,15.616,4.8779,5.0963,10.471,9.0731,8.9354,9.3178,7.4406,5.8599,8.1536,10.475,12.445,13.598,10.367,2.0873,-4.1025,-4.1591,-1.4508,-7.7539,-16.491,-20.848,-18.308,-9.5088,-2.2996,0.42878,-9.9446,-16.184,-7.2342,0.37063,0.57359,-4.7162,-2.5289,1.9313,0.72556,-0.48581,-1.5124,-2.1796,-5.6474,-5.7427,-5.5742,-5.0204,-4.4499,-2.9964,-0.8431,1.4515,7.0556,26.612,46.666,48.781,17.604,-19.559,-25.867,-24.501,-27.076,-28.998,-29.605,-29.027,-26.818,-25.565,-26.35,-29.375,-26.579,-13.304,-5.3356,-10.944,-18.363,-17.274,-11.629,-4.598,2.9143,10.22,16.457,20.236,19.728,13.553,-0.17911,-15.694,-8.4479,8.5952,17.657,21.562,27.376,26.151,16.029,12.248,18.381,29.009,23.144,-7.8758,-34.87,-31.382,-0.72139,21.169,31.068,33.036,27.999,15.334,4.767,3.5705,12.035,5.9919,-21.525,-40.337,-29.022,-6.0307,7.0439,11.399,7.762,5.0774,9.1687,12.465,13.946,6.371,-2.1224,-4.1898,-4.2867,-5.534,-9.7719,-14.506,-16.063,-8.8466,12.789,29.496,25.764,9.4644,-4.6936,-8.7421,-11.705,-13.843,-15.218,-15.25,-11.209,-6.5175,-8.9046,-9.3945,-9.4993,-9.6062
"85",0.28604,0.19098,-0.034112,-0.33925,-3.5161,-5.9212,-5.3133,-4.9065,-4.6984,-17.121,-29.68,-34.364,-33.057,-14.63,11.396,22.836,23.306,19.386,16.77,14.867,12.761,9.3841,4.1957,-5.6903,-12.797,-13.668,-14.99,-19.417,-20.163,-19.55,-21.851,-23.138,-25.487,-29.155,-36.761,-38.374,-20.057,14.88,29.201,26.667,24.963,15.906,2.8507,-6.9825,-9.6744,-5.2897,1.0225,5.2342,13.535,20.008,20.725,19.002,18.636,24.058,16.667,-4.1298,-11.22,-9.0089,-4.6139,3.2997,12.484,17.442,28.837,32.553,16.336,17.369,22.587,16.244,7.4411,0.77724,2.3545,3.5067,4.4534,8.2734,12.668,12.812,7.1549,-7.4004,-17.657,-12.305,-11.651,-11.329,-9.1628,-11.2,-12.858,-14.425,-16.038,-17.125,-19.33,-17.814,-15.007,-13.049,-8.0571,-4.0287,0.063185,2.4798,0.2457,-1.7509,-3.0577,-3.8001,0.17741,0.082094,-0.42654,-0.66084,2.3916,5.4712,8.0925,11.873,17.487,38.229,56.83,50.31,19.08,-4.1854,-16.737,-24.02,-28.092,-30.669,-32.678,-34.055,-34.68,-33.654,-29.454,-25.324,-16.968,-2.7049,1.3001,-6.7771,-14.843,-13.779,-6.3229,-0.18071,2.7133,5.7325,19.214,34.505,36.214,13.598,-19.472,-30.555,-19.131,-0.7662,13.826,21.371,23.547,21.567,17.339,14.066,12.354,11.65,5.9279,-12.599,-32.986,-32.284,-4.4153,17.928,25.208,27.543,26.567,19.283,7.8385,0.53871,3.9601,-4.8001,-32.057,-38.654,-10.428,16.559,21.413,17.086,16.919,20.126,28.122,30.922,24.087,11.825,-5.7133,-13.342,-12.467,-14.846,-16.533,-12.631,-9.8485,-11.146,-9.8141,-4.2308,3.5077,8.7742,9.3156,6.6231,-1.9027,-9.0578,-11.991,-16.922,-15.203,-10.031,-10.949,-9.1925,-7.2662,-6.487
"86",0.55134,0.45628,0.23118,-0.10878,-3.1246,-5.3195,-4.615,-3.9237,-3.7247,-17.153,-33.347,-32.283,-5.8616,17.986,21.641,18.903,17.714,14.076,8.2985,2.8116,0.71104,1.345,1.3174,0.17539,-6.5349,-12.361,-14.617,-18.41,-22.061,-20.932,-18.932,-21.505,-23.737,-25.685,-28.618,-23.059,5.0498,27.339,25.299,22.378,10.725,-3.169,-12.645,-14.197,-7.2877,0.85988,4.6396,5.3459,10.826,16.114,16.965,17.324,18.068,22.379,7.9493,-8.941,-8.8515,-2.5125,8.2576,16.257,16.187,15.887,18.862,14.067,11.034,19.964,18.596,8.7193,3.0276,3.7337,5.2177,8.1417,7.4687,5.9953,7.7764,7.3883,0.60153,-10.995,-15.676,-9.3912,-9.6819,-14.32,-19.227,-14.767,-7.2384,-7.6912,-8.6986,-8.6519,-13.894,-13.723,-7.7884,-9.4339,-8.1651,-8.1434,-4.816,-0.052321,-0.77246,-1.5093,-2.2711,-2.8133,-2.2256,-2.3209,-2.8296,-3.1161,0.57138,4.1621,7.1467,11.696,17.364,32.783,36.557,12.162,-15.08,-26.067,-26.663,-24.705,-27.092,-28.438,-27.734,-25.189,-22.315,-21.253,-19.714,-14.321,-5.1025,-1.1399,-6.7357,-12.391,-9.7058,-5.7098,-2.7159,0.074968,2.6019,7.0386,16.503,32.861,27.327,-10.96,-29.816,-15.625,3.1773,14.574,20.017,21.543,19.263,14.317,10.711,10.433,13.516,16.834,13.221,-3.2287,-19.616,-12.228,14.012,29.056,30.117,24.608,14.327,3.8228,4.7508,9.1331,4.1698,-9.4793,-18.973,-11.737,6.6868,18.597,20.786,24.658,24.578,22.838,21.972,19.215,16.17,12.194,-5.0894,-14.444,-15.015,-16.447,-17.567,-17.135,-14.47,-9.7684,-3.5489,-2.4194,-0.71511,0.96757,-5.6815,-10.986,-11.8,-10.774,-11.788,-12.975,-8.2905,-2.6709,-4.9423,-4.8773,-4.1534,-3.9844
"87",24.631,24.536,24.31,23.904,23.598,23.861,23.981,23.709,23.477,21.705,8.6301,-3.9497,-11.308,-15.428,-17.138,-16.665,-14.195,-11.688,-10.058,-9.1816,-8.6504,-8.0742,-8.877,-7.2648,-3.8522,-3.5418,-4.3131,-3.6726,7.8124,59.449,30.637,-31.903,-12.29,5.7425,7.3268,-0.23524,-3.5121,-1.9733,-0.83846,-0.35888,-0.34427,-1.3391,0.42656,-0.89878,-2.8691,-2.0747,-4.5293,-7.0831,-9.0053,-11.682,-13.443,-15.245,-19.134,-21.268,-49.916,-33.619,2.3172,8.1812,12.505,3.3255,1.5521,-2.0502,-7.2953,-8.5423,-8.9859,-0.31505,-1.9627,-8.0247,-5.229,-3.9948,-4.7646,-7.2276,-6.8225,-11.506,-15.984,-16.981,-21.618,-22.318,-19.944,-12.927,-5.7745,-1.4105,7.6271,18.122,17.842,17.476,18.194,19.39,10.549,56.336,51.837,-3.2997,-11.042,-12.631,-17.397,-20.045,-20.555,11.233,85.161,114.65,-22.743,-22.838,-23.347,-23.919,-24.106,-23.433,-21.942,-19.647,-14.857,-4.7401,-12.297,-16.907,-12.805,-9.4899,-7.6272,-7.4979,-9.4263,-12.026,-13.77,-14.106,-12.872,-7.9439,-1.066,1.515,2.4509,3.2345,2.8283,4.4531,13.086,28.75,28.796,4.0321,23.14,22.403,15.201,18.505,17.917,14.066,10.295,8.0674,7.9709,9.1035,8.6638,5.2906,1.3386,0.12246,2.9715,7.8108,14.362,22.748,26.465,23.02,16.001,16.058,59.012,73.529,53.081,47.052,36.837,36.201,39.945,31.624,25.307,36.126,31.608,10.875,3.9887,4.8076,2.5855,1.8156,-4.5039,-10.519,-4.5163,-3.3493,-5.1407,-3.5773,-3.5056,-3.6979,-2.3209,-4.4487,-10.393,-17.589,-17.461,-12.885,-19.129,-22.092,-20.952,-12.181,-11.802,-46.187,-53.045,-37.232,-28.254,-16.161,-12.379,-11.355,-13.279,-57.594,-89.338,-93.871
"88",1.2701,1.1751,0.94997,0.56186,0.41171,0.81398,0.93436,0.80049,-3.9796,-9.7324,-31.256,-40.395,-3.5467,13.626,16.004,18.266,18.807,16.204,10.849,4.5181,-0.14632,-1.7616,-1.9398,-4.9871,-9.4865,-11.605,-13.095,-16.785,-20.279,-17.466,-13.414,-15.63,-17.757,-19.733,-25.849,0.3377,20.91,18.212,13.747,-2.5684,-12.667,-15.49,-12.971,-6.1525,2.3599,6.2741,3.622,-2.2662,6.3137,19.236,11.306,11.88,18.733,20.676,14.329,2.8158,-1.2168,5.1308,12.706,16.498,15.954,14.173,16.513,8.2354,-0.45155,10.151,12.367,9.5757,8.7558,7.989,8.4896,10.039,6.8503,3.5159,5.8407,9.2802,12.841,5.8765,-11.857,-21.671,-9.8375,2.9902,3.9843,-1.2796,-4.5169,-7.1043,-9.4158,-10.274,-9.1982,-3.1955,-9.852,-18.497,-15.722,-9.6459,-10.607,-14.258,-10.202,-3.5401,-4.0425,-4.4484,0.88846,0.79314,0.28451,-0.24118,-0.044274,0.96598,2.4569,5.1159,14.128,27.35,41.85,21.174,-26.555,-28.639,-20.868,-23.709,-26.307,-28.037,-27.766,-25.075,-21.332,-18.019,-13.936,-7.1825,0.48966,4.2613,1.9977,-4.826,-6.4598,-0.67503,4.7244,6.972,8.3905,11.598,18.37,36.544,12.553,-36.635,-10.564,8.1757,15.031,18.092,19.981,18.853,13.488,9.8886,13.5,22.021,29.351,3.1094,-35.411,-34.369,-17.822,-9.3113,1.4403,19.4,30.295,27.469,17.626,7.8948,10.136,18.002,16.189,11.891,-3.456,-21.696,-19.138,-7.7702,-1.7135,4.8135,9.2974,11.858,15.816,19.474,19.326,19.739,19.938,1.2406,-8.0481,-7.0521,-16.991,-20.359,-15.661,-16.68,-17.614,-14.632,-9.7114,-1.4831,6.1927,-7.5251,-15.286,-13.339,-9.8461,-9.4128,-13.005,-13.607,-7.3001,0.80917,2.4691,3.3398
"89",3.0649,2.9698,2.7447,2.338,2.0994,1.3765,0.50396,0.23212,0.2443,-16.454,-32.494,-37.197,-29.88,7.2681,27.34,31.886,28.7,17.253,7.628,4.1736,-1.5265,-6.7859,-9.2557,-11.994,-13.122,-10.159,-5.8771,-6.7975,-12.278,-18.325,-22.371,-22.557,-19.268,-19.922,-29.804,-27.885,-10.217,19.289,19.385,19.628,6.455,-8.2758,-19.256,-23.026,-13.101,4.0684,14.943,14.655,12.615,8.6455,5.632,6.8945,7.8298,21.621,23.822,-5.9456,-15.158,-3.5826,6.4636,15.356,17.176,14.12,11.154,8.5658,11.778,21.922,18.255,8.8322,8.9761,10.102,11.275,11.863,9.5977,9.3741,12.232,13.393,17.714,-8.5389,-27.047,-15.075,8.8618,10.08,7.185,2.253,-3.8161,-7.9801,-8.9265,-8.6071,-8.3752,1.6748,-2.0801,-9.703,-11.727,-13.25,-15.131,-10.555,-4.8689,-6.0473,-7.4182,-8.152,-1.5888,-1.6841,-2.1928,-2.765,-2.7144,-0.36918,2.4219,4.7165,10.149,32.06,51.451,50.699,18.322,-20.855,-26.155,-24.226,-27.318,-28.832,-28.194,-27.905,-30.347,-31.355,-26.812,-18.862,-7.4183,2.1411,4.5277,0.26729,-6.5304,-11.971,-11.211,-3.169,3.7105,6.3688,11.08,41.276,34.358,-37.062,-47.449,-29.377,0.12236,11.943,16.137,18.771,25.22,23.972,15.278,17.313,23.41,21.802,11.487,-0.61977,-17.159,-28.57,-7.6928,25.456,31.73,25.785,18.996,12.869,14.975,21.031,23.07,21.522,2.2726,-18.463,-10.198,5.0342,10.329,9.6656,7.2661,14.46,23.377,24.138,18.491,10.867,9.9631,-14.897,-29.433,-19.878,-8.5896,-14.753,-17.063,-15.035,-14.535,-9.2748,-1.6113,5.5715,10.86,-8.3189,-18.057,-18.097,-13.7,-8.5468,-11.351,-12.506,-9.765,-9.1256,-5.8986,-4.1028
"90",1.3484,1.2534,1.0283,0.6505,-1.4148,-2.8253,-2.5668,-2.2502,-2.0175,-3.4473,-25.582,-43.083,-25.365,13.511,25.476,24.475,20.369,14.842,10.028,8.3212,8.2266,7.5508,-0.78901,-9.3361,-12.319,-13.345,-13.485,-16.33,-21.575,-26.342,-26.628,-18.419,-11.12,-15.146,-28.033,-36.405,-10.536,18.669,17.628,19.253,15.817,4.1244,-4.8194,-2.6493,9.4778,20.03,21.961,15.206,7.2553,5.7817,6.7734,8.5264,9.8063,22.915,25.202,1.6174,-7.3737,0.2441,10.003,14.156,9.7596,5.5913,12.25,16.835,16.103,18.538,9.0196,4.8467,5.7009,8.2378,11.183,10.298,8.8707,11.946,14.788,18.337,20.23,19.361,10.682,-4.9609,-15.67,-16.468,-16.294,-10.831,-5.7727,-7.6965,-9.2729,-9.4069,-12.996,-5.1667,1.483,-4.9036,-6.7271,-10.589,-9.1674,-4.8295,-6.394,-7.691,-8.8119,-9.3455,2.2593,2.164,1.6553,1.1558,2.2256,3.9721,5.7649,9.2998,15.023,25.752,52.814,54.649,-1.2043,-25.711,-21.95,-25.173,-27.803,-29.283,-29.714,-27.618,-25.621,-25.758,-29.324,-29.968,-18.746,-2.1824,5.8692,2.2805,-3.6671,-5.0382,2.9101,8.1381,7.8947,9.5585,23.321,36.05,25.711,-14.733,-35.494,-32.347,-17.138,0.44176,19.477,28.608,20.642,7.7589,1.1659,2.715,11.172,19.323,17.773,3.7129,-16.958,-25.762,-4.3866,24.346,29.844,23.469,13.691,6.1136,12.742,20.865,19.814,6.6761,-18.608,-27.091,-3.685,12.889,18.145,17.018,11.153,7.3845,10.503,15.421,17.22,18.287,17.132,14.322,-2.2168,-12.876,-12.087,-14.852,-20.041,-20.647,-14.695,-10.437,-4.0368,4.6022,-0.30774,-10.758,-13.722,-16.959,-21.335,-21.132,-15.112,-8.635,-9.3577,-7.4231,-3.2818,-1.2378
"91",1.8394,1.7444,1.5193,1.1316,-0.92296,-2.3142,-1.9771,-0.99882,-0.13931,-1.6398,-24.725,-39.445,-0.15365,20.935,21.865,21.409,16.374,9.1212,4.982,5.3705,5.7171,4.5129,-4.9709,-14.481,-15.296,-11.605,-11.605,-17.052,-21.755,-24.535,-20.671,-16.423,-19.057,-21.409,-27.679,-32.689,-15.083,27.452,35.838,29.212,-0.54281,-12.32,-9.3569,-6.1757,5.0694,16.649,20.715,18.94,12.665,8.4201,12.502,10.119,10.37,15.296,9.1758,6.609,2.1941,2.5071,11.356,16.431,15.187,12.604,14.753,15.232,11.78,16.233,8.2159,3.8412,6.4184,9.2916,11.266,6.4545,0.43715,2.1849,4.123,4.7548,6.4909,7.1152,-3.7846,-12.705,-16.895,-17.028,-18.32,-13.228,-7.4728,-8.5692,-9.5201,-7.3068,-4.0369,-1.1845,-2.6489,-9.7955,-9.7144,-9.7156,-14.388,-12.805,-6.8912,-6.8862,-6.9267,-7.0574,3.7518,3.6565,3.1479,2.6147,3.6495,5.402,7.2783,11.679,18.164,28.667,50.417,29.169,-27.453,-29.629,-22.362,-25.261,-26.897,-26.969,-26.96,-25.599,-23.079,-21.926,-24.559,-20.545,-1.7452,12.252,10.486,0.068058,-4.5422,-0.43072,-0.40159,-3.9795,-2.4204,1.403,8.8991,27.342,28.251,-19.821,-42.44,-16.898,20.523,22.599,14.791,14.854,16.87,13.479,4.5473,6.4445,21.534,31.105,12.09,-23.427,-36.586,-20.25,9.232,23.416,29.806,26.517,11.182,0.032429,4.1041,15.578,18.73,2.5836,-27.873,-35.425,-3.4776,13.917,15.848,14.016,11.227,10.39,13.895,14.88,15.645,14.182,10.085,8.1727,-4.229,-11.973,-12.004,-13.821,-16.245,-15.459,-10.031,-8.754,-6.5249,-4.7591,-11.606,-13.604,-11.515,-9.3527,-10.732,-12.874,-11.616,-6.3494,0.61935,2.9568,6.0715,7.3379
"92",-0.68539,-0.78045,-1.1162,-0.51592,0.35975,0.62253,0.58136,-2.2553,-4.6926,-6.3626,-26.448,-41.736,-40.792,-19.872,20.51,34.126,32.824,27.374,18.821,10.927,4.3691,-6.1131,-13.726,-16.098,-15.792,-9.1272,-5.4648,-10.456,-15.717,-20.261,-23.025,-23.268,-22.144,-23.201,-30.789,-39.162,-36.101,-15.739,15.274,25.891,18.835,1.0289,-12.993,-18.571,-10.857,2.1436,16.099,19.609,14.737,14.31,18.063,16.386,15.393,30.2,12.738,-26.956,-17.716,-1.2587,11.123,21.695,23.324,19.11,19.933,20.837,21.735,27.876,19.214,7.6159,-4.3034,-13.11,-11.55,-5.3915,0.038964,2.4385,3.0271,5.6892,10.76,11.926,7.6314,4.156,4.6159,3.4218,-2.4558,-8.4096,-13.794,-16.293,-15.919,-12.536,-5.0459,-9.494,-17.659,-8.9767,1.4583,0.19222,-1.3015,-5.0385,-7.8073,-9.9771,-11.578,-12.22,10.18,10.085,9.3877,6.4595,3.8311,4.5042,5.6708,7.6884,12.572,22.932,42.413,52.599,39.12,-2.9912,-30.108,-31.252,-29.523,-32.827,-34.633,-33.936,-30.789,-28.742,-25.904,-16.588,-1.0275,8.8524,4.4048,-6.1133,-13.053,-12.19,-5.8738,1.5922,7.904,12.717,18.977,24.724,24.924,16.139,-9.4448,-21.756,-6.4381,11.448,15.747,14.444,26.608,31.31,18.175,13.546,24.193,24.097,0.11545,-24.152,-40.399,-43.08,13.562,37.312,28.747,24.369,12.442,0.47673,4.7684,16.564,19.707,9.3245,-11.826,-15.087,11.224,34.079,33.362,19.87,19.923,13.71,11.071,12.626,9.2631,10.057,-5.3484,-17.488,-19.548,-21.954,-20.908,-18.159,-19.946,-18.503,-13.195,-3.6866,3.4311,-1.0937,-6.8792,-12.915,-17.585,-21.383,-18.915,-10.006,-11.896,-14.538,-14.153,-10.814,-4.7571,-1.6159
"93",-0.060529,-0.15559,-0.35744,-0.7173,-0.99928,-0.58496,0.040968,1.332,5.8735,7.1503,14.035,19.663,18.067,8.0271,0.54229,-0.34201,-0.38214,-0.94299,-0.76176,0.45725,1.942,-1.8656,-3.7497,-2.392,-2.4906,-2.4053,-0.69619,0.48167,-1.6657,-2.2078,-2.4515,-5.7707,-4.215,-3.4176,-3.0645,-1.8626,23.694,23.959,-19.589,-11.575,-1.427,2.9081,4.1881,4.7745,5.3757,5.6094,5.4857,2.2517,-1.015,-0.69001,-0.54532,-2.1429,-4.2098,-25.315,-26.306,-6.3236,4.9345,1.0444,-2.1533,-1.5028,-2.652,-1.5937,1.2803,-1.1549,-3.552,-11.213,-11.328,-2.002,0.26308,1.5783,2.8566,1.9786,0.79335,2.407,1.8241,1.5138,-0.45427,-6.4559,-10.535,-9.2977,-4.2158,0.99718,3.0483,1.2337,-2.1042,-3.3406,-2.0906,0.21046,11.007,14.949,8.7196,4.4582,2.3111,-4.4929,-2.5526,0.6141,0.22977,0.10857,-0.37279,-0.80022,1.4115,1.3162,0.88768,0.47558,0.3688,-3.2688,-6.4653,-8.5362,-12.781,-6.7213,-17.851,-25.476,-25.683,-18.228,-8.1687,-8.7534,-9.0912,-8.6598,-5.5714,-1.7907,-0.413,6.0874,10.745,7.7783,2.4724,2.0268,3.7617,4.5033,4.3109,1.5915,-0.58063,-0.12404,-0.75072,-1.2033,0.59038,-0.41499,-31.787,-22.786,17.545,18.339,11.588,4.7893,4.3169,2.7934,0.025961,-2.4523,-0.079849,5.5297,8.7638,7.4711,-0.7125,-13.55,-24.417,13.66,27.682,20.725,9.4351,10.703,10.794,10.127,10.787,6.4605,-0.55137,1.9613,-0.26016,35.147,36.817,6.0077,6.3283,5.8262,3.2258,1.6976,4.696,8.1477,7.7387,7.7259,5.3781,4.3739,6.4275,6.4658,1.7951,-5.1206,-12.013,-15.907,-15.305,-11.145,-8.8422,-5.21,-11.955,-10.467,-15.033,-22.943,-16.794,-6.2204,-3.339,0.243,-2.0906,-3.4634,-3.1138,-2.8581
"94",-1.2512,-1.3462,-1.315,-1.4458,-1.9181,-1.7161,-1.3387,-1.8679,-2.1676,3.5601,9.2598,6.1011,1.5611,-0.20216,-0.7144,-1.6858,-1.996,-1.7263,-1.4061,-1.2984,-3.1839,-3.6211,-4.4234,-5.7544,-4.9603,-2.1754,2.3959,3.5068,0.79534,-3.7735,-4.2711,-1.7916,-2.6307,1.4554,3.7676,1.0359,28.377,29.495,-2.6281,-1.9487,-0.21386,1.613,2.3203,1.8232,1.6444,8.315,12.626,10.117,8.29,8.7897,7.5436,6.0465,1.7497,-16.427,-12.153,-1.8795,2.0492,3.452,5.8496,7.2046,0.60917,-4.2234,-1.4294,-2.375,-2.4947,2.3576,3.1853,1.6678,0.78178,1.2357,2.3285,3.8914,-0.8982,-7.1951,-6.4445,-8.1967,-3.3285,-6.892,-12.71,-10.617,-4.2005,0.12984,-0.59702,1.8031,6.3205,7.504,10.224,10.771,15.17,4.9108,-8.2222,-10.434,-6.6039,-5.1628,-2.8828,-1.9499,-3.4992,-4.3564,-5.0455,-5.4547,4.1857,4.0904,4.9691,5.7437,8.5067,11.656,12.569,9.2867,4.611,-13.835,-20.022,-17.439,-16.456,-16.285,-12.846,-8.298,-8.3981,-8.9236,-9.133,-8.1689,-5.1349,-1.1492,3.1048,3.0101,-0.18454,3.6381,12.971,15.294,13.019,10.877,6.1603,2.1611,2.978,4.9128,7.0107,6.908,-23.885,-24.05,5.2399,3.6039,3.2015,3.1008,3.101,2.8127,1.5066,-0.52053,-0.73794,3.03,7.6654,1.1488,-12.718,-20.307,-0.67763,21.116,17.667,11.492,7.4088,6.0552,3.7088,2.9458,7.6573,10.168,6.9814,8.2386,5.2012,-2.6963,-1.1063,2.8512,5.2526,8.4807,7.0882,4.0347,2.9692,4.1035,7.792,8.6985,12.991,9.6154,6.5651,6.2968,0.88721,-5.3902,-8.7867,-8.32,-8.8188,-13.92,-16.459,-8.7422,-14.383,-13.216,-6.7694,-5.6448,-7.5082,-10.1,-9.0084,-5.1883,-5.4664,-3.8997,-1.1585,-0.24727
