"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"62",70.56,14.018,10.815,2.7182,-38.816,12.208,-52.109,-41.503,19.676,-15.696,-24.775,-12.388,-1.7137,34.407,-7.3856,16.67,-7.5535,-22.672,-7.9938,-35.583,-10.327,-13.197,-6.0731,-40.054,-4.0878,-10.871,27.407,-20.422,0.48615,-16.479
"63",-72.927,-41.915,-109.64,69.916,114.77,-77.931,-49.928,6.7826,45.026,5.5499,14.063,-12.219,-10.305,9.5298,19.931,0.97883,29.967,16.001,-14.061,14.647,-11.765,-32.197,-10.565,8.6808,15.513,-18.484,6.399,-26.196,-20.24,7.4164
"64",49.569,8.5439,5.7676,29.005,-2.8667,26.852,-39.692,13.857,6.0075,9.0639,-36.884,-17.182,35.786,36.375,36.912,-7.0579,6.6974,-5.1968,-28.517,-39.881,40.452,8.5812,16.322,30.064,5.6039,-38.038,-0.5683,37.068,-4.7263,17.746
"75",-150.61,-135.6,37.679,130.54,-28.718,17.219,-37.264,12.723,7.0663,67.947,35.535,9.3158,-7.7573,2.1332,-5.3641,-33.046,-14.955,-27.616,-9.6563,-4.6906,20.908,-7.3995,3.4919,4.2206,4.8535,-28.45,-9.6523,-7.1987,-4.1721,-18.968
"78",-162.27,-157.45,-60.587,-68.396,-121.56,17.892,-22.485,71.072,3.2943,0.83919,-20.209,11.241,18.444,11.392,-34.531,-27.789,20.788,-5.6534,-24.289,25.217,-19.273,-3.0639,-13.155,0.57713,11.059,-4.315,-7.1888,17.394,-9.8554,0.63788
"102",-16.265,-53.977,35.015,24.632,-11.297,-28.182,-42.897,-37.405,35.252,2.8399,26.288,40.864,-17.662,-8.1239,19.728,2.1717,10.608,-4.7613,6.3761,-18.908,18.583,-14.851,22.99,7.7364,-7.7506,10.19,23.208,10.974,1.1557,-6.0225
"104",45.989,-21.215,8.6465,7.5662,4.7926,11.761,-39.616,-21.508,-10.817,-8.7742,-31.558,-7.784,12.592,-12.74,32.1,20.558,1.9427,5.7735,-32.499,-21.186,-3.5635,-24.747,4.0343,12.243,5.9464,-7.0676,7.7149,8.3209,16.303,-10.571
"106",22.057,-68.051,26.228,-19.639,-10.443,-31.468,-42.264,-34.704,50.314,-37.718,17.991,26.283,-8.1802,17.471,19.597,-4.5305,18.604,-2.4393,-2.5797,18.003,-8.1869,-19.681,-7.9845,-17.841,-8.7072,-24.759,-4.134,1.5472,4.7646,-25.295
"107",-72.848,-98.382,53.838,48.659,-14.173,-23.059,-41.226,-15.964,72.843,22.386,38.679,26.997,-12.695,15.289,-5.8349,-4.217,27.418,-24.369,3.0237,14.857,18.975,-8.2975,28.525,12.123,-6.8185,-10.959,7.8376,2.5185,-4.4532,-15.745
"109",9.1278,-46.23,31.509,33.963,-4.5176,-15.029,-44.472,-2.4339,39.136,19.004,17.908,25.838,-7.5227,-0.48432,1.1855,2.3752,8.6381,-6.6585,5.9905,-5.8801,10.621,-17.82,13.932,-2.1455,-14.501,1.8007,20.124,2.5506,2.9376,-19.666
"110",-3.7673,-54.847,18.29,7.036,-17.673,-33.759,-39.861,0.45977,50.164,4.2359,36.797,27.553,-6.5453,14.141,18.85,-2.6937,18.487,-23.413,17.226,7.4711,1.399,-22.945,22.461,8.4613,-2.8227,-21.146,-3.3967,6.5422,19.188,-12.779
"111",56.139,-36.362,-20.339,-29.976,28.04,-21.828,-31.144,-8.2075,35.304,-28.544,12.65,7.0038,-2.1854,6.848,34.453,8.3321,10.006,-59.138,26.047,-22.321,0.83801,-23.964,-1.6366,-26.62,11.136,-19.511,6.2908,15.006,15.977,27.486
"123",29.574,-48.794,31.218,-5.7911,-3.094,-21.349,-32.792,-33.644,66.029,-35.47,10.946,26.789,-14.503,23.748,31.804,15.198,16.652,-24.912,-0.98878,-2.3878,-15.148,-18.957,16.104,-2.3388,-2.9889,-13.573,-0.87922,4.3728,5.6159,1.5697
"128",0.10371,-8.8522,-137.73,5.1241,70.693,-10.067,-10.432,8.9964,-8.7434,-3.5669,31.122,17.797,11.908,-3.0676,32.129,-25.562,-6.1991,-5.0919,-3.842,5.5813,20.558,0.24852,-16.954,-0.79365,-3.4184,-39.422,-6.2696,3.1304,-7.3507,21.145
"131",-60.517,-44.293,75.363,60.87,-14.207,-33.557,3.5087,8.7722,-12.169,52.74,42.057,74.09,-6.6983,-11.353,-2.7842,-20.332,1.9585,11.554,7.9988,-29.115,23.483,15.714,-16.461,6.0482,-9.8301,-30.955,9.7095,12.349,-8.9235,-10.82
"138",-76.389,-51.967,46.61,73.639,-46.791,-33.926,19.335,9.4418,-11.203,28.639,46.485,58.287,-8.4999,4.0537,7.4443,-3.1257,15.251,5.7382,23.936,-27.663,5.3649,16.249,-22.184,31.815,-5.4453,-13.64,10.493,-2.3641,-0.5524,0.96634
"139",6.638,-34.798,54.218,-6.2747,-44.127,-30.492,-22.218,18.058,10.517,-10.831,8.63,29.327,4.0429,11.242,13.35,-5.2268,1.3833,9.7045,-4.534,-9.1701,-13.409,13.781,1.6445,-12.726,-16.282,-5.3724,21.257,-12.637,5.1199,11.507
"145",11.948,-24.771,53.774,29.742,-43.788,-33.284,-15.964,-0.88959,-8.5127,17.728,-10.212,54.379,-14.027,-14.204,19.097,-7.3566,-5.4179,-3.8704,-13.358,-21.802,-13.696,3.8273,1.2467,-16.212,-13.916,-24.938,1.6386,-5.2676,-2.8106,29.931
"151",22.383,-51.56,-82.153,-37.614,71.516,1.9001,24.692,-41.303,-0.8853,-46.556,54.911,13.625,65.128,-24.198,24.85,-24.822,38.714,17.081,-19.561,-5.2177,27.906,-9.7302,-29.776,-26.691,-11.602,-36.656,-13.519,8.8463,12.572,-15.142
"157",22.333,-25.664,44.052,-11.925,-45.977,-18.643,-23.066,11.74,5.2268,13.085,-7.7599,41.327,-0.9732,-8.004,9.0842,8.451,4.9501,-17.019,-0.51511,-18.49,-0.55916,9.0159,-20.662,3.969,-12.444,-3.6028,20.001,0.95486,2.1038,6.4317
"159",18.905,-6.8915,-86.813,-13.773,55.472,21.518,-8.5344,-10.184,-15.149,-34.722,39.059,15.732,8.7553,5.2957,18.339,-39.263,-19.693,33.726,-11.918,15.708,8.6123,6.0589,-32.768,16.705,-16.535,-21.591,2.0031,-9.8618,-2.0616,17.829
"162",-288.94,-18.884,49.549,-43.431,34.07,98.591,47.015,-67.719,-64.695,-19.685,-62.992,-9.2029,-85.825,55.88,45.128,8.3852,-10.522,-92.256,-21.666,46.141,42.926,20.004,48.096,-15.059,66.869,3.8445,-19.289,36.3,-17.582,-31.295
"164",-8.0968,-129.52,17.735,91.164,-6.0618,-56.521,-73.948,-27.467,87.507,-0.16703,2.4351,39.604,-10.725,-0.96417,66.898,1.8225,54.961,-31.346,9.4443,-15.118,-6.7292,-8.7531,29.482,27.183,-0.32988,-3.7167,53.448,49.417,-2.2176,-24.541
"165",-102.59,-138.8,74.538,132.23,-20.163,-48.202,-55.586,-22.191,72.503,58.202,12.87,47.157,-4.2309,-15.235,34.178,-34.729,7.4542,-42.546,22.473,-15.167,11.348,-23.911,-6.2389,34.961,49.395,4.8555,30.235,14.001,26.22,-12.857
"167",-218.9,-97.321,83.955,181.33,-47.184,-0.61409,-2.1603,-32.183,-28.984,52.392,46.521,-0.85248,15.559,-18.099,52.074,-30.456,-31.078,-43.146,13.468,-8.0721,-11.415,-61.396,19.879,5.4098,17.126,42.24,1.4947,-23.474,35.177,-12.598
"183",4.0715,-67.769,50.844,102.09,12.337,-19.718,-76.819,-8.5825,-18.558,67.385,-36.437,4.835,-27.273,-7.9361,14.321,-1.66,38.656,29.074,-24.901,-27.204,-15.494,-15.897,-28.203,-31.433,-45.285,40.035,66.739,-3.7447,-1.4171,-1.265
"184",-71.243,153.91,-97.518,77.058,11.948,140.21,-83.395,76.17,9.0236,-58.648,-38.31,47.432,-2.0515,-37.696,18.544,-120.89,132.83,-30.538,-52.782,-66.1,-26.284,-8.7912,48.931,-12.999,-74.15,-60.364,51.939,9.4672,-39.156,52.202
"195",-230.26,92.543,-212.97,26.609,-12.376,-125.35,-3.0708,-74.513,-5.0968,43.694,-39.315,16.371,-57.47,39.052,-50.057,-31.166,41.73,-73.456,-44.69,3.9348,21.537,-52.676,26.979,35.578,-42.963,-23.439,57.516,34.383,10.076,2.6715
"199",-169.55,84.128,123.48,-89.941,64.513,93.765,-105.8,22.81,11.172,3.9758,33.597,-47.772,16.919,-39.073,-34.468,8.5674,51.046,-49.428,66.555,34.628,64.334,78.064,33.364,13.8,-50.077,-31.886,-17.917,44.177,20.586,40.076
"202",-254.38,-0.70365,-119.36,-55.564,-190.3,-34.182,-152.25,65.715,-17.749,-40.077,33.599,-70.087,30.502,-20.993,60.303,26.52,-7.8222,-9.5426,9.3444,-22.958,-5.8165,-17.232,23.077,-34.623,-56.266,-1.2947,16.357,15.176,-25.753,31.062
"205",-212.27,134.71,-144.54,22.668,23.342,-112.86,22.183,-80.253,0.33068,55.02,-61.453,8.8269,-49.591,45.662,-44.381,-38.259,-5.6326,-58.587,-1.7812,37.851,45.102,-34.497,-5.8078,29.65,-38.468,-26.033,63.064,18.057,-5.5547,-13.34
"223",-24.975,183.88,-100.72,188.01,-145.34,150.82,-12.04,17.78,88.334,-36.666,19.194,22.075,-27.371,-84.887,33.054,-57.072,45.821,-67.704,12.713,-20.31,-14.697,-4.2932,37.036,10.255,29,20.555,-33.906,-24.29,-33.277,38.508
"224",-190.7,-116.36,-141.68,-131.11,-132.11,1.053,16.758,58.23,1.6717,-5.2657,27.054,20.692,28.989,-37.623,-5.35,9.3044,40.343,-16.358,-34.632,35.866,2.966,9.8716,-18.061,-5.8983,-3.6042,-13.323,31.072,5.5269,13.755,-18.389
"232",-209.26,-60.767,-117.05,-88.177,-157.19,-19.206,-141.26,82.48,2.2423,5.0937,43.125,-17.223,-26.244,-0.097512,38.758,22.034,-18.767,2.516,17.253,-8.5118,11.325,-19.416,7.4171,0.48539,-50.697,-37.385,-13.053,-3.0197,2.5069,1.7074
"237",-0.44203,139.4,-154.92,180.09,-160.53,5.8582,61.986,8.7611,96.117,-1.6742,99.096,56.306,45.245,-44.686,-13.163,-5.1448,-115.49,19.999,-20.616,73.89,23.085,10.869,-55.44,45.202,-12.379,14.968,42.959,-0.92788,-37.626,13.892
"238",-52.49,-169.67,-95.894,-69.826,-30.646,45.408,41.403,-63.337,11.478,19.446,72.43,83.92,-12.16,-5.5031,-14.598,-2.6363,29.246,-10.14,10.898,-40.624,39.408,-11.092,19.004,-39.322,-3.2884,-11.317,1.4265,-19.193,47.04,4.6841
"241",-335.7,79.798,130.51,-164.14,73.25,31.968,40.077,67.268,80.684,22.822,-25.295,84.828,-8.5786,-21.394,13.045,7.7839,-31.66,-22.732,28.518,-58.75,-17.402,-43.629,0.2748,31.872,-21.732,5.1527,33.939,3.6709,16.404,-2.7657
"253",-15.048,-53.153,53.811,40.88,2.7164,28.1,-69.863,17.432,35.891,20.698,-17.415,25.367,-9.6388,0.86832,-6.6729,-3.3416,-8.6824,22.316,17.369,-37.014,-3.3076,23.188,-26.505,14.782,-20.006,1.5543,0.34941,24.901,1.0016,17.561
"256",-162.46,-5.4937,9.711,-178.27,-94.063,56.503,-80.662,-67.653,76.266,-23.554,100.33,-37.787,2.9004,133.85,111.9,-60.446,14.32,-65.246,-9.9065,-96.104,51.255,6.3769,-62.523,4.2331,73.964,-47.39,67.986,-22.354,-20.557,-1.9422
"257",53,-125.9,-95.306,-98.475,-5.622,51.99,32.025,-81.516,26.326,5.2986,51.935,-35.507,36.035,-6.5198,-45.286,10.324,20.771,-7.721,35.849,-23.991,-23.557,-9.0572,-17.677,22.124,-18.052,21.118,22.716,20.373,3.4719,-7.9907
"259",62.146,-125.57,-47.219,-12.284,-19.453,97.085,2.7669,-90.158,72.057,4.3008,-20.707,-18.439,53.961,-27.732,-26.249,52.229,-3.1365,-28.751,28.033,-3.0927,-49.066,-7.4601,2.9529,31.776,26.144,-8.4819,-22.251,19.264,-29.456,18.543
"261",-284.28,96.151,115.13,-160.39,92.065,-34.743,10.944,91.439,64.413,91.748,70.013,46.852,32.253,15.47,-52.457,6.114,-63.517,86.785,25.712,-43.682,-21.668,-29.48,31.286,-8.9997,-37.076,52.928,42.581,11.921,20.836,-23.808
"264",21.092,25.707,35.208,-56.109,-53.384,-35.039,14.847,-8.1588,-11.367,-8.8481,32.139,28.827,-9.9515,25.757,2.0939,-3.0246,10.477,-6.3727,18.754,-5.4886,0.99737,-16.019,2.7768,10.829,6.6161,-20.703,-9.7828,-1.0636,0.88927,4.3858
"265",31.917,35.544,20.13,-39.145,-49.759,-33.484,3.6646,4.2317,-11.293,0.51233,17.353,28.078,-11.519,17.068,-0.86682,-1.4913,0.0018193,2.5243,9.5479,-2.3381,-7.9006,-2.9673,5.9287,-18.325,-5.1291,-2.9477,1.9483,-0.20271,-18.281,-8.8336
"269",-17.097,23.922,31.105,-0.52408,-51.755,-41.6,17.865,11.136,-14.162,4.6052,52.009,21.906,-19.632,8.5629,-5.0965,7.8369,13.9,10.71,5.846,-8.4658,31.302,-13.288,18.938,25.532,-12.63,-16.804,8.3802,-7.1691,-6.0863,11.032
"277",18.875,40.216,27.355,-41.553,-48.795,-36.528,14.969,-9.0504,-20.734,-12.464,28.715,28.458,-3.6252,16.833,-4.5491,-15.829,3.8339,-4.6171,9.7727,2.1818,1.2912,-13.652,10.561,4.4592,0.065547,-20.958,-3.8822,1.8202,3.0695,0.4344
"278",14.308,52.72,42.806,-28.433,-41.966,-22.731,12.892,17.488,-14.631,8.6129,18.414,9.4129,-3.1205,8.8586,10.578,-12.055,8.0138,-4.3721,6.3361,0.137,9.8359,-10.049,5.7313,14.371,-0.86497,-1.2135,7.0894,-0.48177,9.0857,-15.127
"290",25.156,40.65,35.567,-28.597,-45.808,-21.876,9.8443,9.3668,-32.291,22.4,10.461,14.547,-1.3436,1.7255,1.5078,-12.925,1.4053,1.5777,-4.686,-1.4469,10.224,-5.9372,21.491,4.1858,0.94248,-4.8697,13.508,6.0047,-2.4566,-6.6722
"299",47.19,39.932,25.989,-34.326,-5.3417,-28.226,11.269,1.1119,3.9538,13.359,5.9798,3.4813,-7.1957,4.9008,2.9048,21.374,-4.047,-12.354,-20.313,-12.95,5.1075,-17.461,21.594,-7.3874,13.493,3.5169,-5.7884,15.838,-25.217,-9.1837
"300",36.191,3.6396,9.0128,-46.121,-7.6138,-29.156,-23.75,-5.2169,10.349,-7.6592,21.14,31.207,-7.1591,9.0356,0.35893,0.69717,1.2595,-11.861,10.09,22.798,16.758,-14.144,22.266,-7.2319,3.9977,1.5914,17.355,3.4438,-17.645,0.5452
"303",35.378,32.419,20.644,-42.969,-50.439,-16.598,1.8709,1.3978,7.7263,-18.543,29.762,10.558,-29.625,22.134,3.7589,22.563,-11.88,-22.24,-11.972,-18.119,-4.9444,-17.376,13.285,11.551,-2.2427,-6.6187,-13.696,-11.032,-0.24257,-14.705
"305",11.18,6.7959,42.504,-54.185,-31.603,-23.403,-5.056,-11.601,8.8542,-19.271,30.369,18.519,-3.3994,24.764,-5.0972,5.8309,-2.5213,-13.168,-0.92648,1.3722,-1.1269,-14.048,4.2752,9.6726,5.6126,2.1702,-7.5483,1.2689,12.814,7.3868
"311",42.516,36.338,29.328,-43.932,-33.86,-27.885,-5.4272,2.978,0.78717,0.80882,-3.4098,20.887,-10.418,-0.3097,-4.22,-0.43117,2.0512,-10.98,-5.4055,15.27,10.786,-2.3104,8.1945,-13.241,12.316,2.8,7.8336,5.5335,-6.5636,-5.8948
"312",29.018,23.71,13.007,-50.854,-44.024,-1.0651,-24.392,21.11,4.2932,-16.677,44.194,8.3591,-22.698,23.092,20.948,1.0286,-8.3212,-14.212,-13.695,3.2448,11.793,-0.85854,-4.37,-2.9748,4.4265,0.96502,-0.5551,-19.224,4.6595,-22.762
"317",-102.46,-125.22,47.899,113.15,-20.156,-25.805,-59.397,30.117,26.755,69.282,17.57,17.382,20.775,-5.1324,5.7712,-30.916,10.228,10.152,4.0511,1.0068,32.875,8.6326,-14.606,-4.4565,7.4667,-11.814,-0.52137,-20.18,-13.128,-11.413
"328",47.931,-4.5993,29.814,-35.442,-28.588,-36.499,6.1766,-15.508,27.249,-22.654,-1.2939,26.629,-14.556,15.244,4.7694,17.407,-2.4631,-32.506,6.4806,2.3824,-20.678,-8.037,-1.5348,-8.16,11.183,-3.0266,-0.076341,-9.3689,-11.838,-5.1866
"331",-56.694,-16.05,78.498,10.776,-41.695,-37.772,-17.859,21.129,20.126,15.177,64.628,19.029,-24.797,26.74,-7.9743,6.3907,7.0597,-4.6973,18.654,-13.061,14.125,-1.5559,6.098,8.8694,-9.2906,-22.57,5.0432,11.226,-5.2283,19.085
"341",34.498,-58.456,-114.12,-3.3534,51.356,-21.024,36.899,-20.951,-18.206,-2.3409,45.181,-1.9085,40.181,-23.541,41.117,-13.496,16.443,1.8439,30.763,1.0304,32.658,-29.177,-0.90474,12.265,-7.9389,-16.625,-9.8817,18.388,3.3365,-18.465
"346",29.678,-2.0561,2.6687,-62.58,-45.438,-3.4894,-12.753,-22.775,-4.0733,-19.573,19.406,-11.534,-5.3138,1.018,22.209,5.8949,8.3737,-22.853,-9.3861,9.173,6.805,0.42688,-14.783,27.597,-1.357,0.17232,20.097,-5.6803,-3.0025,-7.7066
"348",28.339,79.339,-0.40635,-45.789,-35.995,-0.1769,-31.177,19.211,-33.563,41.662,-1.2049,5.905,-7.9154,6.1565,4.745,-24.453,15.428,-7.734,-14.953,-2.9718,54.39,-2.4055,4.1029,3.9559,1.7559,20.244,6.7979,-8.5141,-0.59246,-10.658
"352",32.175,47.891,46.156,-32.925,-56.236,-32.424,24.101,1.9272,-23.881,1.6406,8.7253,37.577,-21.539,6.5874,-0.059541,-2.5897,7.9201,-16.034,-16.224,-22.04,-7.7262,-6.3867,-5.0721,1.6119,-3.4695,-10.733,-13.527,-1.4121,13.503,10.947
"357",10.585,45.761,20.908,-46.887,-59.284,-19.999,-4.9155,-12.696,-13.247,-4.5645,29.953,21.579,9.2443,-1.6339,-2.574,-6.2437,9.3205,-4.3062,-5.3202,-0.010881,2.2288,2.4382,7.9897,5.0507,3.2015,-15.298,10.253,9.0764,6.5475,1.9191
"364",4.1701,24.76,24.271,-27.476,-51.335,-49.117,-2.345,-0.58929,-15.95,7.2476,26.431,65.903,-1.4695,4.7577,10.746,-16.712,21.171,1.0756,-5.943,-14.447,10.268,5.9379,-8.6275,-4.2666,-23.092,-1.3902,17.819,-2.1428,2.829,-7.4368
"367",15.158,32.472,44.929,-23.696,-34.95,-34.086,10.209,0.90953,-14.126,7.4715,11.587,21.849,4.0978,10.644,-1.6152,-12.552,0.037952,-7.8207,0.67897,1.0657,21.35,-13.284,15.782,6.9174,11.297,-17.81,-7.7456,6.5347,0.29059,9.6176
"372",16.254,50.567,23.461,-54.343,-39.933,-21.729,22.404,13.852,-21.009,7.1718,30.623,18.756,-11.456,10.528,0.9214,-3.5909,5.2874,0.24961,-6.39,-0.25569,23.217,-0.29638,17.232,4.5494,-11.798,-8.4062,6.9376,14.838,-7.6478,-10.429
"376",-8.1943,18.689,41.08,1.9656,-72.383,-57.879,18.982,9.5949,-7.2008,4.9589,60.162,42.641,-20.058,24.959,4.5577,-4.0675,26.392,0.55649,11.462,-4.9212,3.5851,-9.5868,13.29,17.084,-3.1591,-17.12,-2.8369,-4.9009,-14.897,-0.036326
"382",33.722,-117.36,-93.09,-105.22,-1.2604,34.488,63.551,-47.495,13.694,-35.046,47.589,-7.6804,-0.07504,25.584,-35.233,-0.67523,24.61,-31.999,41.234,-18.295,40.343,-22.984,31.008,35.98,-28.48,13.324,21.923,-0.91534,28.862,19.696
"393",-129.13,121.8,-128.86,213.05,-71.607,49.688,70.516,-29.38,37.742,-68.382,75.436,-22.05,-27.431,-20.278,73.901,61.695,108.63,-56.273,-15.683,-67.16,4.3489,-19.983,25.128,26.554,-5.8244,-36.889,-57.065,-50.489,33.343,-29.246
"394",-182.13,-88.136,-76.936,-115.07,-116.86,-68.696,-27.543,48.653,-5.9174,-29.495,30.706,-14.083,50.712,-4.071,0.49908,15.298,44.567,-58.969,11.296,-25.105,6.3407,11.922,-10.344,-25.432,39.711,12.389,14.034,23.353,-20.485,29.712
"401",-162.07,202.24,-38.046,-46.63,-45.12,-50.881,35.296,-67.84,124.13,110.87,-52.013,0.81137,74.241,58.788,82.706,-2.0228,69.469,-21.29,14.978,8.5218,19.67,19.465,-50.228,-41.045,-7.4092,47.02,-53.592,30.132,-23.782,-1.1994
"410",-187.29,-105.81,-82.837,-72.287,-149.97,-49.046,-2.2049,110.69,-0.88305,20.573,-14.804,25.818,47.546,-31.978,29.797,19.358,19.943,-22.212,41.448,19.127,-35.728,-37.455,2.826,-8.6701,13.004,-1.0799,-7.4464,39.203,-4.1921,-16.186
"411",-4.3019,137,-189.93,36.587,21.567,98.635,-96.213,-13.99,-85.096,-28.799,-0.41191,164.16,130.4,66.873,-30.629,33.42,38.47,-26.006,-45.519,30.901,35.816,8.4888,-14.945,40.218,-32.188,5.6884,19.054,-53.225,5.96,34.187
"416",-124.67,121.09,90.703,-83.319,97.355,6.3032,-47.943,-38.089,0.9593,82.18,90.481,-39.542,5.6801,-75.764,-45.651,8.4001,-27.511,-61.128,-26.88,-8.5109,-5.9683,-51.505,29.192,-20.513,-53.721,-9.1969,16.054,-2.5816,19.101,-53.835
"419",79.789,-41.427,-100.32,-34.33,38.372,25.755,7.8569,50.846,15.069,29.255,8.0787,9.9995,-36.902,2.5021,45.39,9.9027,-7.7301,-25.522,29.321,-11.13,4.4978,19.205,-12.076,4.2667,-12.508,12.657,18.861,-0.60235,-3.8918,0.067152
"423",34.785,-7.7885,22.728,-9.1783,1.1884,-9.1131,16.861,10.323,-2.6416,8.6753,-36.947,13.88,-4.16,2.1426,50.364,13.66,-8.5318,-12.29,0.44757,-22.031,2.9827,-23.246,15.611,17.271,-1.5784,4.8825,20.256,-7.1998,-3.6472,-29.399
"439",83.853,-12.84,-102.66,0.71608,35.193,15.445,-30.756,28.674,29.303,34.104,25.608,17.812,-39.346,-3.8194,6.9079,32.864,14.946,-20.828,-37.339,-47.247,-16.308,-33.63,8.5859,-34.622,-6.7685,-1.3076,22.8,-0.65271,-27.91,4.9895
"458",84.534,2.7171,-96.778,-38.251,14.551,26.232,-11.303,4.098,10.211,21.893,9.394,5.8844,-34.94,12.171,18.717,3.7712,-6.7501,-33.183,-1.3461,-7.1205,23.432,9.8635,10.45,-2.3961,-16.663,-11.85,4.3189,8.5746,-29.279,-23.025
"459",80.922,4.9528,-92.01,-44.441,41.52,20.462,1.3979,20.989,-2.3691,28.338,8.3943,11.897,-48.827,-0.40104,37.632,4.7728,0.053515,-24.662,-5.4765,-10.901,22.945,-9.1164,8.2721,-3.7127,-9.9941,8.6298,4.4559,9.7261,-17.356,-0.17019
"462",15.956,-12.955,-85.302,-2.7407,82.629,-25.12,-12.188,51.452,18.67,-28.098,53.301,-2.2054,2.3822,21.295,26.767,-41.113,6.0479,-0.34892,-24.863,-1.0939,-10.037,18.347,15.025,13.506,17.643,12.673,3.1558,23.797,21.204,-2.4436
"464",33.344,40.403,-68.689,-13.706,64.382,-25.16,-0.063503,34.664,-0.045209,-30.56,47.089,-10.75,-7.8998,31.833,29.184,-61.162,21.74,-24.163,-7.5603,-13.875,-8.8211,-3.2279,31.4,31.392,20.491,6.0779,1.7478,25.743,29.955,-24.446
"467",91.767,-1.6608,-78.777,-32.32,33.131,12.876,6.267,43.749,12.912,22.156,20.282,-3.9806,-60.791,-7.4614,33.124,26.6,2.2581,-25.744,4.7913,-6.593,-1.226,6.0963,5.6688,11.66,-13.149,14.935,-0.076937,-25.422,-6.891,-6.8003
