"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20","Comp.21","Comp.22","Comp.23","Comp.24","Comp.25","Comp.26","Comp.27","Comp.28","Comp.29","Comp.30"
"DSCN2888",256.717344490905,2.22809890097619,35.070516015258,-4.00700242977806,-7.66758913262824,0.971781916971957,-2.70818810520269,-2.568417276937,4.06549117826203,-0.577365162190247,-1.01301258764715,0.353475743265107,2.3621571729496,0.96848670689734,-2.04216667826277,2.19879968596448,-45.0637745994353,6.35599880557574,7.13087269152721,-0.544441757703004,1.91712643090568,6.40906564651023,-0.150257775986992,-0.524721435393811,-1.45834295581623,3.36570193031424,-3.5256311036751,-1.28755064549829,-0.342820992487752,-0.109155371536313,19.0783727829858,-35.161624520198,-10.9358878771273,5.35297594678325,5.28922950727355,2.17957218219857,-7.06605136040936,1.07457750411626,2.53380083070226,-0.874950119014621,1.9500899899451,1.54421292785564,2.46093838767733,-2.64080326485994,-1.29624732619241,-145.420712727279,-2.22045159948939,-78.1049109927068,-2.32620131711716,18.3015088979095,-4.85459533264245,-5.78896599089083,2.96990004477281,3.97884532011742,2.81935838656466,-0.548270058896181,-1.70198716041759,-0.975775780838827,0.490889513968523,0.0475554754005631,282.155154301678,-209.329391315353,68.5308668596537,102.953287649261,49.5378171632857,18.6545261892151,-28.0098863719975,-8.49536436394609,-12.1499825879512,-0.906659055648059,-2.68223433802375,1.42311799322986,-0.962407975174389,-10.359046187453,4.32057345097666,-15.5044275254414,-2.97233348743311,-9.00675694365637,-2.51787653345009,-9.56981031844839,-4.24956520283112,-3.36464957551399,-1.73165505303603,-4.19741797398401,4.88789974154572,-0.123819970553818,-0.751729096612751,-1.50580778458838,-3.90759076344388,3.64014094471022
"DSCN2891",230.827447575783,-23.0275502379312,-18.0001276318754,-2.37421604672011,3.95578972100004,1.37289886190671,1.25525368430797,-2.16018037072456,2.0268139845829,-0.243833471779693,0.368162252247931,-0.636036259874891,-0.435022486533643,-0.753328094526358,-1.87172711516753,-189.299402483594,-11.2694367239638,-21.0059418446324,-5.99893953751468,5.76802453826793,-2.81356754330722,-0.0879895543812587,-2.09343360553586,-2.55247040642782,0.0201281155696869,0.277769351354232,1.95500491850229,-2.61951556737648,1.61378159451369,-1.42157244793803,-75.2666157951568,-0.105959185114051,-39.179223704204,-28.8806456370906,-1.17745941205251,-11.5394025609061,14.509584817017,-4.10137724915788,-1.11642711203116,-2.25409260368665,3.78976035165467,-0.972350349004336,0.283340729166344,-1.38542041818978,-0.884195480012236,-93.0975740623901,-5.68782358145938,43.6957811739556,9.28845583342492,-7.75165601135145,-2.3358778697362,-4.00129939017994,-1.30385087719238,-2.84001980309998,7.47311019307156,-0.243191769503711,1.80439512614929,-1.70555900159491,-0.873963409415593,0.191738016700987,245.858373640812,-12.5603686275066,33.113805521262,-45.1386767703707,-18.1673080665551,30.7302759338416,12.5587839888382,14.1483346077329,6.81456091031538,-0.389091628625628,28.4406506987762,-25.8367211325498,-1.19536995184809,-0.255678551341801,-7.29010332302934,11.6315065305993,-12.6595914629635,2.66493945623033,0.414261419107695,12.1572131735785,10.8030330365543,3.80135902371429,2.45720640566549,-6.86336758597937,-4.83686763505536,-3.14419688251277,1.61323153198936,0.278665771849505,-0.366012286793656,3.11119892924995
"DSCN2926",17.1494620995196,-5.47981982292917,-3.29230562170792,2.70861599271771,-5.07037468709223,3.15108688725307,-0.398442650496137,-2.65709023174223,0.73847636345011,-0.14942680400034,-0.967595784195553,0.270606223136523,1.94568976985074,-1.97831483972992,-0.182512146519364,-313.253006283037,23.7558150860481,28.6990881561854,4.17759252712156,3.28870976443361,-1.13907121023016,-0.810315067617919,-1.66761062204082,-3.73865218028437,-0.733167800377793,-0.116719481314266,-1.56840716511157,-0.334751179802562,-0.394347374957323,-1.20483957281061,-131.306117820494,-4.31529460985044,67.6447667797871,25.4200382798728,6.92016732374439,3.88021853411882,12.671250688117,-4.95112879613735,2.7181427228019,7.20894091461386,-3.77901709853292,2.37139991757467,1.03014335266011,-1.19013101250815,1.12287592113541,2.89906571493804,6.63845435409898,-2.79406652452795,-10.9208491489433,10.96145491325,-10.2967984620095,4.35835070136711,1.46973857632559,-0.139462169257911,-2.27908284820592,2.93374412581768,-1.67285402310373,-0.339933112553843,1.20446206107795,-0.282273954135752,7.2966770776209,144.281764230849,-23.8360474919535,-0.820885351774615,46.6629531077701,8.34798803840423,-7.28529290267119,0.849452811501624,20.434824754088,3.26282149954523,-7.49354789128306,1.54664850043705,5.39430478161876,-11.0951713529081,9.59504867016421,-3.49799686316317,5.79459553883237,7.35370481245689,-2.91239458091219,0.939575922799699,-5.10956451855573,-1.95704834297125,1.21419186630442,1.25475858608744,4.13433571953375,-0.0479169008850308,0.0757138942037848,2.70283318692713,3.88110499793249,0.867064468478583
"DSCN2930",13.5441070954568,-6.1792194610535,-7.42416565698574,-3.70472267851686,-3.90926346131301,-0.588037092670355,-0.296282167966588,-1.69113421651036,1.88662702578182,-0.0152647712039085,0.495080265390774,0.608766113724357,1.83032002788736,0.954940119681578,0.433481346345926,-261.255083533764,28.2760414929459,30.1447381327776,-0.260255765606583,3.45234645395574,2.84603611879766,-2.49736787684134,-3.14066392452242,-1.4149243401686,1.18774930544916,-1.77383899289955,-0.293551027510489,-0.292403477895359,-0.713704305902252,0.738121739958548,-126.94226977028,13.7159722338234,64.1963347571331,9.77739410933938,15.7958008282631,-4.44629922952263,9.43146184022113,-1.93342142829095,0.491297945858059,5.22021626629311,-0.841963725923427,-1.78840831561454,2.12219360009258,-0.469661216418612,-1.41053713869139,-8.22288571875175,4.92056006455622,14.2862372225089,-1.78618784169029,7.74162116292702,0.983266075611843,2.26891184868739,1.49690078855807,3.87123750364682,0.712595092216576,2.15823978232984,1.28773044143469,-0.200281236499193,0.897861929532989,1.08500935825883,10.4813487932969,101.8126419356,-39.6970963000939,9.27878687053741,18.6896081006017,9.7678762238831,2.92239392213601,-5.37170156160603,-2.91959813144173,4.33769689071106,-1.71961359264353,-2.79467204639927,-1.42428918625407,-2.91655061729462,4.03499829625743,4.21093620283193,-3.0099284649711,-4.14406019476292,-0.575039159484459,0.940402684175894,1.54147015556609,0.474939232322262,1.53215209428553,-3.52008783876895,0.434292597699027,2.3136276366224,0.0119681134736526,-2.78194601692382,-0.0755054286925717,3.59948263422365
"DSCN4147",2.89630594973824,-0.0683730561709861,-1.98265171427286,-1.13736487130384,-1.89982016355578,2.94163840102219,-2.73016494097602,-2.84587819905168,-0.0330099557891686,0.739721806158444,-0.52301947125544,1.02246244506717,-0.45994142382474,-0.586460291230378,1.53386605818441,-274.998751998842,20.3654622097676,30.2304655310628,-1.24629723942941,3.8566195967142,0.938429885526905,-4.03690215897513,-3.00051008470979,-2.80405025841111,0.63829123019057,-1.26857144680446,0.673761674537063,-1.98147239367328,-0.831805968021151,0.93709576346852,-134.74872099391,11.3798872389479,69.2803856672826,10.6248368201907,19.0672142546114,-4.16847753472214,10.8543599896751,-2.70209948027197,1.95948135532177,3.61289602994387,0.424726054421171,-1.44680828424548,2.00576170488281,0.68491152887059,0.291279011737753,-6.10735427487038,2.14493488868402,-3.64191319607019,-7.24720752213412,1.07760253507475,0.998997077726443,-3.44818735179703,1.71518757490012,0.347687104668001,-4.20504114340076,2.81270320164273,1.58809051040837,-2.07892226348636,0.479277733488834,0.636992314139413,-2.81044213757725,115.315843171485,-26.9635063873848,15.3993326577757,34.5780887615933,2.7933583796448,3.1829895794097,-4.93252635842163,-4.21622892582158,-0.484607885423939,0.826746651324518,-0.702781559432459,-3.58591540487936,-2.23929349856779,0.677217393311073,9.43673449805884,-1.94475572388844,-0.896423141471538,-1.53163384395309,-2.53550430645546,0.303428496526746,0.580067261910632,3.99822388458684,-1.3898208559259,0.165402258756288,1.03953634558065,2.00014097499922,-2.18615184828228,-0.197268688756726,-2.59626156820759
"DSCN4795",12.5137471290859,-0.572053573337408,-5.91728648322205,-1.24611627816463,-3.96416386462155,1.4182364169339,-0.439635153205163,-2.50084393668457,-1.25423184482479,0.0891604750505352,1.12752816886454,1.68883432869738,0.487366212878385,-1.67477112433372,1.24650330074442,-282.704967679396,24.8677374447657,33.6744956724577,1.77234352458976,5.83915657649935,0.154163279267621,-1.97165131357825,-2.22125887887527,-1.31206793958584,-1.05278847267109,-1.46409436240818,0.389044196100464,-0.945542092555767,-1.90167085326406,-0.164227466293979,-142.093457797128,13.2224152375389,70.2990400202406,10.0696981843827,18.415197665246,-1.28529576899514,10.6680472627319,-1.89587809445721,1.04266189740534,4.80288676770243,1.44090667036416,-1.53370074672146,3.57990298571911,-0.834485579107881,0.966379385520211,-5.73852989922352,1.78416931560715,0.564380236619468,-7.79780642670761,0.415205115781807,-1.75244278332732,0.603851199520796,-1.03636635128053,2.99901443967297,-4.95085726155105,2.7849026067652,1.420165467188,-1.26582558929801,-0.195202016034538,-0.103220219796663,5.40910580617375,126.972955673016,-28.8303476018809,13.8479458539971,32.0678748037509,5.87900878511264,9.15726446970499,-4.98490670084388,-1.89726555579222,-1.76004021660626,1.11394782481872,-0.763288527968147,-1.85009505260509,-0.411878077865237,0.892048275131685,4.61175828207349,-2.08592327952956,-3.09504785404021,-0.541825737216326,-0.0468862573544822,0.934097940990427,-0.759290110986769,3.16605423519673,-1.83033064152046,1.01465000079696,3.93725558202148,3.62908749687341,-2.13248560348662,1.5882196392432,-1.06718104032725
"DSCN4807",-210.988338176402,39.8653172613479,24.9736331813163,3.16208347815653,-3.86851943649423,-1.19523824480396,-3.47148356017114,-5.59110524425796,-1.17944499234107,0.00625902326155931,2.29589515734071,0.418525324950697,1.11935162647438,-0.618398701430334,0.153382775354013,-195.918005670154,-4.58322518164686,-26.4184378253314,-1.4050620208252,-6.03707973444817,2.18968705173247,-3.1818848627574,0.879150053594664,0.134443102184883,-0.589249141979324,2.10821658724312,0.904440935690074,0.242518876787847,-2.33661655246193,-0.883260280677894,-106.009275316632,1.38633150719468,-64.2135710275741,-7.11763234297706,-4.70967917841032,-0.546207939089902,9.52047913994773,-1.24278672914875,0.373590467815592,-5.43041738785414,-2.04332421701461,0.426049102377374,3.46102364288511,0.741753262645298,0.152545163609891,90.4561687015863,-23.606911583151,-30.6976905975946,11.3110483637558,17.2975930386829,-4.94754483995772,-0.651781574847736,0.199070647292704,-0.954642630888399,0.0512419058881611,-0.109281244553618,-2.03916642893532,2.032829363922,-0.337608255739604,0.10722100756475,-238.854546945604,-15.0766722927915,60.1854439212607,-52.6041122219148,-13.9972405172122,-28.3486487165342,-2.63761339258188,-10.6436548041342,-1.72651904725596,11.8189386152442,-8.37788630057858,-1.16958086024306,-0.0642375320158261,-22.9788948078957,4.41673096335529,-5.12840882708792,-2.35959157538835,1.71425683342638,-10.8239751719573,-0.0989859361351121,2.40411447728024,-1.05505554543362,0.595065401656471,1.17069949889132,3.64466947715569,0.518202999923095,0.346039241195163,0.811692461179152,-2.99816356303137,-4.4495381285336
"DSCN2615",8.66726887015555,-3.30405362472912,-3.4203295410268,0.24787697753959,-3.37045449225056,1.90288076075695,-0.00214319685851622,-2.91161102426132,0.961907021265472,1.41064949391926,0.738634764789511,-1.03006132905169,1.06262561876776,0.0747448386152415,0.54303187818167,-308.772540809423,17.5686131820193,36.583538709345,-2.16676543889925,3.99318446992633,2.48413556120983,-1.05105040603612,-4.99589185622957,-2.02960158562325,0.393722243151272,-1.68531335948424,-0.372587245020465,-0.707496813518749,-1.17237649072473,-0.367520331460078,-137.519285420164,1.17769095263708,66.6936542397205,18.4918383436417,18.8372352089368,-5.20280817977979,12.8561630422851,-0.181789717592838,-1.35610968501788,5.56356069124046,2.99355141713105,-3.90031922428303,2.38146197367282,1.70769016144145,-1.58790776228567,-0.333257803011037,0.762647974088498,8.1219839092187,-8.60447411804352,8.43132797470643,-2.71524214588825,1.94489757672552,0.0664012167349036,2.56779527991788,-2.79585934015929,3.24614732793138,-0.463885134478411,0.41425675471946,-0.698265241290472,1.40272939941873,0.783519592688738,142.575714511722,-29.2548347725089,-4.88022162941209,46.3367600808395,10.0590519585645,-1.65469671074483,-2.28335086472813,8.24463878381976,2.4931794747486,-4.66212247704769,-4.32328595406411,-1.26152072181966,-5.03503772472879,5.52447137270158,4.56607414934356,-6.0612152473399,-3.63143155958401,0.303698073233356,-1.61502258420294,3.13390913893447,1.76049287428954,-0.545594144194537,0.0392759630162213,-0.520190374325905,3.04742819456078,0.412365633007494,-3.05796175712549,1.31541314450104,-1.32507362066264
"DSCN2631",277.115614296608,-30.0811072023451,16.0704319693375,-2.01479932480209,2.3373581160456,2.06620883423386,5.06628796036518,5.68460408286352,-0.0820474748004815,1.92865371698307,-0.663174481688918,-1.09028182478907,-2.13018735674492,-1.25165100694545,-1.18180142141879,-125.228864584139,-20.889930833321,-33.3975965131735,9.96293496440635,7.67623088380631,4.15529040244793,-1.46920658287078,2.15399164423022,-3.52995371951009,-2.96820182364188,-3.53020163705304,0.733621597133758,0.93684679121926,1.38308145753607,-0.512599406891035,-51.6276666148856,-18.4244236036335,-67.0888997131779,-0.611942072366582,17.7114568477514,-5.43392292326678,-3.59590415880621,1.04372044912752,-0.208134403693778,1.14579535124355,2.33971412013211,-2.39416791694129,-0.594719261112109,0.0079187956458167,1.21507089602689,-131.738353388451,12.096431324005,-23.9087266194723,-15.0309896965139,-10.1930814291074,-1.62761227479465,10.234921445112,-3.27847244746561,-3.32617549161398,-2.17388875678938,2.88722511133545,0.0179768261286479,4.46754897009533,-0.779650345575918,-0.769945624297572,302.803834781438,-84.0683398715775,84.5024739818424,-2.61372302652911,4.60351323605121,-1.57755660494998,3.52799959053754,-7.52647881211478,11.7359257693345,-18.4044634866955,-9.20601922102352,-0.467054666214637,-9.25134816392197,12.7475605670461,13.2683251797928,5.54517761675456,-6.08961610691129,10.2567922354446,-2.5129420618786,2.76926127295281,4.01797666786393,-3.54413941945144,-3.89513011796624,-1.39028816665751,-3.18967731714726,1.24268580521283,3.71271580891938,1.02148609823464,3.84134947013809,2.6368936928277
"DSCN2689",256.856780490299,-24.8041451232621,-9.83517151885082,-1.3844267762224,4.99603207980958,3.03367724145317,0.553684149146707,3.63276113128882,0.354377856984315,-0.408453095905169,-1.87917441472282,-0.168897514789011,0.76975390688691,0.339242697461361,0.288499251981736,-184.920174153755,-10.5571621441684,-32.235328274901,2.89827015744442,2.2273969503528,1.23043825192332,-2.37147354854897,-4.76685863896204,0.575196462597087,0.465161607050949,0.579102199676329,0.142736742821909,-0.62473406083832,-1.22316127405948,0.676630753210558,-92.0566045924847,-6.28951331445885,-60.521175488337,-20.0805344865331,5.89709766705939,-4.4206574018904,12.5716003426614,-2.04233612839535,-1.07608464010599,-5.54252159566014,2.35805498939044,-1.73547304748253,4.0838347213431,-0.598784963147094,0.340397025410539,-103.888620475563,1.74920481742233,21.7786244612686,-7.44896751610155,-15.5737220877261,-1.56389539236843,6.62612158187593,-1.5963611684579,-0.572930843669721,2.23750974521636,-3.17053292414797,3.19350291539337,-0.842129187819186,0.669198522489329,-0.402718171641955,272.597463441912,-14.3683424735455,63.0728398327649,-43.9043554283209,-15.1415513203086,15.0623989054197,27.0005710422387,4.77321583370219,10.2550158109663,-15.8890590724608,13.5974147235906,-16.4130013156821,1.35961055240051,7.05477783723936,2.39948428501748,8.95830319367121,-5.084862921216,7.13629714700836,1.54205595373454,13.5933140039222,9.2019096954002,-2.31960543970579,-0.314131752974857,-3.68685758270389,-2.92259651300425,1.02125577253165,3.25116216751543,-2.33371037083757,-4.24181745980477,0.316207590629631
