"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"462",105.79,75.079,-0.61866,-2.9953,-10.694,2.7204,23.651,-1.5785,-74.983,2.9156,31.133,1.6193,-21.215,-9.7849,4.0458,2.4406,3.1046,10.351,15.796,8.87,28.464,-51.086,36.088,8.5229,-6.6535,-30.455,-2.6253,7.2883,-18.476,7.6851
"464",-96.144,23.69,-96.539,-17.462,-85.214,11.777,-68.186,-43.8,-27.262,14.373,-26.116,-29.001,55.97,37.657,-39.336,1.8193,-19.905,23.057,-16.769,1.6408,19.282,13.623,7.1978,-7.4424,-35.557,-48.722,22.103,4.5189,-6.6735,-3.8382
"467",-12.306,-60.257,-76.079,-37.87,-67.688,37.737,-21.195,-102.86,-57.283,14.95,46.3,37.106,72.096,31.64,-28.189,-25.05,-2.7678,10.207,6.231,-10.367,80.523,13.617,42.293,7.3937,-7.8412,37.912,-8.0598,-12.832,29.118,12.92
"469",-12.393,24.604,-100.46,-25.378,-142.29,51.777,-58.54,-70.164,-29.355,56.845,58.871,35.535,15.962,-27.372,16.441,-23.425,41.299,26.3,-13.427,29.233,27.083,-10.878,35.679,17.127,20.212,-13.433,-7.5259,-17.268,5.038,9.4596
"472",-30.087,20.897,-129.82,-44.345,-163.44,61.956,-75.316,-42.749,11.851,7.184,55.443,40.991,-17.897,-15.709,21.826,-22.723,27.098,22.191,-12.32,7.2934,14.968,49.125,18.943,22.29,64.236,4.1836,-6.3733,-23.75,10.842,10.19
"484",45.281,18.366,-26.038,-36.297,2.2126,-8.6871,-27.954,-19.735,-13.351,-7.0703,17.601,-12.994,-3.7135,-5.1678,10.024,-4.631,22.569,2.4114,13.144,41.35,14.06,-28.448,18.179,3.1494,-9.0387,-38.822,-61.74,-10.281,8.8705,-11.391
"488",-28.708,-29.112,-36.232,37.989,-84.039,-13.692,-33.026,-18.6,-32.246,18.143,-3.7592,-2.6734,56.157,31.55,22.864,11.124,-15.783,-15.308,44.988,-10.818,-0.94687,29.312,-19.236,-11.873,-37.851,-19.312,-14.471,4.8033,8.2608,16.135
"489",-56.403,-31.507,-98.493,-37.072,-115.11,-64.7,29.524,47.263,-20.32,-13.085,19.646,-34.675,9.7625,-5.809,32.447,17.781,20.118,-14.751,-13.091,-65.107,20.939,-4.8203,14.608,-10.185,17.858,-0.45322,4.65,-34.622,-7.4951,15.441
"490",-33.131,-33.686,-41.501,-23.466,40.636,37.414,30.009,-6.66,-15.408,22.975,-6.3058,18.989,0.38926,-13.9,18.61,-32.628,-12.98,22.093,17.737,4.7336,33.411,-14.595,-2.7004,-16.047,11.638,-7.2811,30.319,1.5569,26.317,-9.5468
"492",91.428,39.748,-26.948,-5.9171,-20.448,-22.658,-1.9184,-30.861,-26.043,-6.2962,7.9999,-13.3,-16.608,-17.205,5.7649,20.706,10.98,22.863,6.1435,-12.964,16.018,-13.69,26.195,12.795,-15.103,-30.982,-14.08,-13.357,-2.2001,3.3512
"498",-73.305,-51.583,-63.585,-17.576,40.069,85.501,23.9,2.2553,-16.464,24.232,-5.8252,-0.49363,11.31,-6.442,34.307,-3.1455,-26.25,-1.9193,-2.5839,-2.5286,24.236,-14.175,-7.7127,-9.3983,-5.113,-33.795,7.994,12.324,-9.4898,3.7754
"500",-55.562,-13.486,-72.76,16.973,-82.85,-20.566,-44.634,-34.72,-33.991,24.602,-2.1231,-8.8174,48.183,35.978,2.5501,-0.35485,-18.69,6.8132,30.901,-18.126,10.779,36.606,-6.5087,-12.527,-31.155,-30.594,-4.3949,-2.9147,11.359,18.168
"504",-32.589,-24.573,-59.715,14.095,-49.707,-21.05,-35.363,-35.5,-4.6855,-17.654,-8.7509,-22.408,54.042,35.029,10.457,29.227,-26.496,35.219,3.086,15.444,-7.8183,3.6685,22.004,1.3633,-2.0601,-16.621,-19.06,37.099,-41.066,17.243
"512",65.804,11.764,-30.83,-21.863,4.7598,-1.3805,-13.163,-32.122,-9.1474,-16.855,8.2368,2.6507,-20.953,0.069518,9.8809,1.9636,9.5838,4.9673,20.755,15.642,19.307,-16.979,5.0319,5.0985,-7.4196,-23.396,-40.22,-20.727,-11.921,3.6931
"515",-69.618,-68.674,-75.439,-21.37,52.736,92.831,22.07,-2.86,-31.201,44.162,10.385,-16.106,0.86581,-15.088,25.537,-4.6396,-6.6383,32.235,-8.4054,3.0802,19.845,-21.774,1.2062,10.705,-9.7883,-29.291,1.4196,22.198,-18.925,0.46661
"519",-338.98,105.41,17.058,-18.752,-7.3282,-19.192,-9.5985,-39.639,-22.784,23.056,7.7945,25.724,-35.292,4.0692,40.935,9.274,-40.356,39.48,-40.075,15.94,17.993,-13.061,9.5613,13.851,-20.522,-23.175,11.624,8.0706,-6.349,12.79
"521",-316.18,110.2,17.971,4.0058,-35.671,-0.87628,-3.8476,-39.661,-60.748,21.32,27.821,6.5864,-38.3,-10.66,30.948,2.1042,-46.561,25.632,-13.838,1.3938,9.9514,-10.161,21.102,8.413,14.812,-25.336,-7.3788,14.69,3.6649,21.219
"527",-320.99,98.665,12.465,-5.8951,-14.698,-20.365,-14.63,-55.41,-20.926,38.273,19.087,34.072,-24.219,2.9437,29.716,12.76,-44.372,34.745,-23.943,15.702,7.5129,-1.7717,20.585,3.4479,-9.9855,-22.676,13.926,12.241,-5.3865,-3.7459
"531",-311.46,138.56,-63.072,-41.738,26.372,-46.69,7.0714,-43.073,-24.737,-57.126,40.186,32.168,-19.814,-6.1183,34.115,1.3367,27.947,17.316,-26.57,-20.167,35.476,-32.501,27.145,-5.903,14.039,-31.658,-0.6372,22.289,-19.853,-0.019929
"533",-323.33,138.56,-65.855,-64.893,35.776,-40.234,29.533,-35.992,-42.491,-62.495,28.534,26.91,1.2733,-55.176,-17.457,-22.653,14.175,30.157,-16.351,30.749,14.067,-18.762,22.879,20.16,-3.8257,-14.52,-2.4887,13.575,-23.192,2.1882
"548",95.696,53.588,-10.89,-9.0004,-32.52,12.255,39.31,0.36255,-72.136,26.304,30.9,14.739,0.34152,-10.393,13.317,-11.342,17.386,11.869,2.3242,37.176,15.93,-22.069,8.3522,-16.093,-3.4459,-26.406,-8.5241,-13.927,-17.049,14.126
"550",103.05,24.528,-38.378,0.8512,-54.476,-7.2336,-0.4457,-11.26,-67.8,37.451,0.27045,4.8157,-16.334,-38.571,22.082,-13.816,17.312,9.9901,-9.6294,-1.9507,13.412,9.5936,-3.9503,4.2172,-19.303,-21.302,-25.405,12.702,-33.728,8.4731
"554",49.035,27.584,-69.047,-68.797,-42.987,31.125,-38.046,-19.296,-40.387,60.901,12.661,2.142,2.3195,-25.852,-2.6902,-24.006,32.178,12.819,-7.1188,21.389,5.6257,-2.7,0.95261,11.576,23.031,-13.27,-12.701,-7.8198,-4.405,-2.3793
"555",-144.64,-45.917,-44.746,64.634,-61.173,7.8405,-15.142,-22.741,-55.949,23.181,25.252,10.029,-45.576,-6.7265,-4.699,-9.594,-13.508,12.74,30.859,12.778,-0.78356,-28.623,25.188,-22.076,-1.5467,-8.8781,2.3966,-12.611,1.8583,-8.9201
"560",110.83,52.985,-15.248,8.9301,-48.873,-2.9997,25.619,-20.018,-66.005,26.23,10.579,6.5336,11.282,-21.165,16.978,6.362,-18.272,11.161,-18.113,9.4108,37.243,-12.965,3.5681,6.5049,-6.9439,-21.838,-13.737,3.3859,-9.7391,2.9496
"561",110.62,46.641,-12.617,9.3371,-43.537,-3.7009,17.818,-28.555,-66.84,24.715,-0.017092,-4.8932,-7.4678,-24.283,4.1701,-2.5211,4.8613,6.9562,-21.749,-0.10888,30.653,0.23757,21.093,-6.4284,-14.678,-16.504,-25.207,5.9929,-7.7029,13.884
"565",108.62,61.071,-30.264,-7.0566,-23.886,4.6366,24.241,2.3177,-56.261,26.315,22.52,-0.4937,-9.9044,-20.118,8.4437,3.133,4.4713,29.193,0.26043,10.357,23.076,-15.77,28.892,2.5466,-10.059,-24.432,-5.9455,-5.9273,0.71237,3.339
"577",74.961,43.491,-31.606,-14.115,-25.338,-3.5951,27.485,-6.0503,-62.71,28.468,28.713,13.194,12.755,-21.335,17.953,-13.419,29.471,-3.9429,-18.93,42.124,33.495,-26.411,15.826,6.2458,0.31637,-18.807,-19.945,-25.258,-17.409,8.1026
"588",-237.17,12.527,26.094,67.65,-64.385,38.917,-8.339,-24.673,-60.148,79.591,13.122,29.649,-43.3,-7.4006,-8.077,12.157,-11.934,14.278,-20.035,32.04,32.279,1.7929,29.696,-3.1695,-33.28,-11.953,-10.034,1.5568,-11.86,5.824
"597",-300.98,96.533,-61.095,-24.953,26.586,-40.199,19.771,-37.462,-31.092,19.77,23.643,5.5585,-40.788,22.743,32.452,15.942,-25.474,50.164,-32.097,2.5874,29.464,-10.788,26.403,11.838,-8.1388,-6.2682,8.1131,2.8287,-6.834,-12.965
"602",-2.3873,102.14,-40.737,-145.66,-65.163,61.81,-63.081,-46.132,-38.126,101.62,-15.86,-63.944,-10.752,-9.3356,-47.051,10.966,-54.542,-28.797,-15.055,7.5023,2.3139,-39.321,-40.715,-9.7614,-41.423,-22.103,3.2405,-6.7344,-7.5787,8.5312
"605",-2.2792,92.049,-50.438,-145.64,-89.652,69.092,-32.023,-53.966,-44.463,110.22,-5.9624,-62.465,-29.242,1.9086,-21.12,12.236,-38.867,4.5581,-25.816,32.101,8.0336,-39.697,-40.608,7.9563,-11.608,-33.939,-30.883,-5.4712,-3.9208,25.854
"607",-288.24,96.772,-100.26,-28.471,34.49,-45.85,14.683,-52.389,-44.399,6.5584,17.454,0.93965,-18.919,3.9151,-24.903,-8.8987,-13.373,-33.016,15.348,39.693,19.447,33.751,20.381,6.6761,-12.885,-33.371,-13.625,-10.743,-7.4772,7.0602
"609",62.469,94.155,52.604,-74.055,-60.815,44.825,1.6116,-23.54,-60.979,74.753,-16.612,-1.2421,28.12,-24.625,-31.307,-41.952,-17.735,-11.179,-25.037,1.2991,47.558,-9.4587,25.737,4.1907,16.887,-31.856,14.672,-5.381,4.254,19.486
