"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"126",98.752,29.764,-9.8277,-26.022,-39.349,27.414,27.299,15.279,-63.541,25.069,22.622,51.523,11.885,-29.502,42.164,4.9181,-10.575,18.955,-27.792,54.259,17.831,10.817,22.267,15.344,-6.1641,-21.957,-26.841,0.5254,-10.432,-6.6745
"132",111.58,63.837,6.0284,-13.933,-44.206,0.015814,30.676,8.0066,-76.724,13.351,24.651,22.348,0.34729,-6.054,22.492,2.7942,-23.004,17.341,-5.1187,18.071,26.787,-24.879,7.4563,4.2344,-11.388,-16.471,-14.325,-0.21834,-16.806,4.3409
"133",54.463,58.917,-19.807,-40.084,-55.86,15.36,-13.039,-39.163,-81.127,86.264,-13.25,4.3343,15.045,-15.448,-21.364,-36.022,-12.316,16.35,-14.098,23.698,29.093,0.92468,3.7047,-3.5239,25.913,-26.641,11.233,3.4889,9.0413,6.2886
"134",96.502,63.439,7.0159,-21.27,-38.843,8.8473,30.678,21.276,-81.887,14.296,28.511,24.998,4.3749,-8.4604,12.122,1.5539,-20.014,0.26956,6.9994,34.403,15.186,-17.309,8.0624,-11.014,-2.3034,-21.503,-16.768,-2.8521,-1.0352,6.47
"146",84.298,34.872,-8.4824,-27.53,-43.448,7.5183,14.75,3.8092,-62.495,8.0253,14.1,24.917,-9.0708,-19.62,19.584,8.859,-8.3249,18.355,-1.0106,11.041,24.759,-17.355,6.038,0.77843,-24.762,-21.479,-20.187,4.2534,0.55792,11.321
"148",88.253,69.961,-10.304,-12.307,-25.731,-0.43172,30.329,5.1554,-67.469,15.227,17.723,9.5527,-5.43,-15.058,-1.7663,-3.2843,-19.092,13.83,14.962,-2.659,17.622,-41.13,14.531,-12.557,-17.481,-18.594,-3.5045,0.63046,15.619,19.062
"156",-196.85,8.8375,-170.26,-122.06,-158.47,24.053,-56.177,-73.085,48.732,-92.803,-8.4249,23.393,-86.519,-15.397,-48.952,-39.94,-12.031,16.79,12.378,-0.66695,103.22,-57.67,6.5651,-23.348,-67.38,-0.28695,-60.175,37.707,20.745,73.715
"157",17.608,-205.64,161.22,-90.768,-2.1442,-141.32,-3.5355,114.37,-33.791,38.978,76.642,35.372,-4.6071,59.47,-93.097,0.9726,-81.676,2.5632,-76.743,-13.804,26.778,48.332,25.143,-70.709,9.8706,-103.03,4.9929,7.8191,37.957,-36.329
"159",-235.67,111.54,-43.155,-83.542,73.618,-73.015,-107.2,-31.56,-81.462,39.733,4.0018,60.568,42.274,-70.928,2.0756,113.05,-38.426,-29.075,44.85,7.77,23.413,33.804,22.394,12.409,-6.011,-32.107,-9.6361,-50.729,25.797,-13.73
"163",-243.48,4.1205,72.643,-9.5163,-10.998,-35.795,-22.713,-32.581,-69.248,80.921,7.4055,1.5566,-58.8,-16.349,11.571,-11.806,-43.057,15.11,6.023,56.727,11.87,0.24044,19.231,48.44,-11.343,-25.897,-0.50656,-24.723,-4.6203,-8.2462
"165",-75.457,-208.89,89.52,-178.02,-20.47,-36.629,88.923,53.863,-37.666,11.431,68.17,-97.561,-2.145,-16.498,52.838,-13.995,16.446,-36.606,32.304,59.519,79.182,-12.776,7.0721,8.7534,-44.527,3.9019,66.647,-30.038,-48.628,59.419
"167",-84.368,33.047,98.905,-40.663,55.786,39.367,11.792,11.608,3.7083,15.048,25.627,64.869,14.51,-47.202,19.12,-54.16,-17.266,50.673,12.958,21.77,-2.2997,-50.887,4.2811,-31.565,14.86,18.815,-1.5684,-28.731,12.363,19.839
"177",-86.011,-243.88,18.955,-54.941,-52.22,34.456,9.3055,-242.07,-70.367,-28.835,100.53,77.798,34.526,-46.967,-48.967,-55.793,-10.934,-39.621,-15.018,-12.596,-9.585,-31.461,34.778,17.936,25.507,-54.905,27.178,53.74,5.1161,-47.883
"180",71.093,-27.974,-34.242,-109.42,-116.36,-125.77,-38.492,231.25,-74.008,80.609,25.53,89.602,-20.967,36.989,-25.352,20.984,23.724,-44.964,-43.245,58.767,76.63,2.9091,86.128,32.721,27.086,-59.901,-36.279,66.567,12.084,39.199
"183",-99.737,-273.76,-75.509,-176.03,-41.295,-86.397,48.43,-7.3439,41.908,67.971,-195.5,108.11,-53.625,92.669,123.29,98.893,3.4991,-8.0889,17.491,42.66,31.335,-81.595,-19.733,56.193,-33.494,6.222,50.759,45.903,3.7167,-0.35688
"190",-21.347,3.0152,62.862,-10.579,47.986,102.33,5.5206,-8.513,55.252,6.1744,-0.96365,60.584,20.314,-27.112,14.992,1.6501,-30.271,0.47063,17.856,-8.7305,9.5465,-8.5494,35.182,-19.842,3.6419,-6.2902,-14.491,-10.042,33.422,23.942
"198",-130.33,-60.445,-117.22,-139.71,-170.03,67.279,73.517,80.425,13.535,-36.11,12.483,13.258,-6.8618,-41.201,45.212,26.082,3.212,0.7015,-50.806,0.038165,-39.162,-9.7349,5.8712,10.559,-5.8961,-16.382,27.823,-4.6924,-16.558,-15.715
"203",-191.63,-62,-115.63,-93.968,-102.07,64.733,134.76,74.278,-138.61,-46.621,-36.452,-31.538,25.237,-76.347,-20.23,35.562,-30.281,47.93,-19.931,5.3954,6.3027,1.0676,18.034,-62.801,30.995,23.277,-17.945,5.7821,-10.554,-37.435
"209",-143.97,-44.201,89.99,-42.068,-80.834,-90.62,-172.42,63.025,18.04,-33.717,197.39,126.15,120.93,126.36,-119.11,49.056,-69.4,13.149,-27.46,-29.734,64.792,-58.417,-8.572,9.0327,3.9201,20.994,20.231,-20.146,-79.8,10.607
"210",-163.67,-5.433,65.084,59.698,-88.946,-8.0734,25.96,10.914,-68.1,-5.2812,-4.1415,-21.469,37.234,-5.5998,2.1703,15.852,37.91,-4.5747,-36.71,0.14822,9.48,-52.317,-12.586,2.5263,21.368,-3.6143,-18.882,7.4642,-1.6213,-5.6135
"211",18.11,-63.374,-47.127,-158.53,-162.11,-147.03,-42.032,133.12,-6.3301,66.833,-133.78,-17.852,21.06,57.495,10.724,28.665,-13.801,85.652,41.974,-5.6732,66.575,10.695,93.862,-29.299,28.474,-22.269,-52.826,11.949,-15.497,-15.518
"214",-45.902,-117.63,226.16,-118.54,93.683,131.65,-287.65,93.943,-256.97,-157.55,-121.98,13.094,-28.388,-85.646,77.634,-90.334,-118.65,42.268,-76.885,-25.68,44.567,19.138,19.967,28.829,-44.682,7.9643,-43.826,-33.081,9.9641,12.049
"216",-14.173,-119.56,40.14,-59.903,124.12,25.884,-184.14,17.952,-209.1,-68.341,-35.517,11.423,-61.253,-20.525,29.366,-37.478,-24.172,91.725,-42.927,17.897,12.456,-9.682,-49.342,-4.2727,16.07,13.56,7.1861,-48.751,-49.682,71.594
"217",-170.82,-42.957,59.25,91.54,-93.809,47.728,-11.384,-16.613,-25.725,47.895,-7.5418,1.5271,-8.2634,-36.084,-15.541,-9.1167,18.793,2.4606,13.141,46.489,3.6117,-16.341,1.6046,-11.745,0.076883,-0.78455,-7.9337,-10.849,-20.197,-11.248
"221",-207.92,5.0258,45.054,32.357,-78.51,6.7534,3.025,-6.1322,-48.044,32.931,9.8507,14.679,-21.085,-29.033,5.5307,19.747,-8.0954,-18.039,5.7398,-16.43,18.058,-65.34,50.924,-20.162,22.671,-17.859,-15.281,-6.8024,-34.018,29.84
"225",-204.49,-53.185,-98.154,-105.05,-157.83,28.942,90.744,79.754,-65.907,-14.879,-5.7491,4.8055,-12.536,-37.895,-43.612,-24.257,-31.907,5.5748,13.654,26.078,27.488,6.6853,-4.0992,-14.503,27.025,-21.626,18.98,-58.819,-39.021,41.265
"239",-139.55,-39.465,-11.405,-75.788,-9.4973,125.28,18.426,10.731,20.426,52.845,1.9103,37.206,23.737,10.047,48.053,26.727,-24.666,50.05,-19.515,8.0293,52.193,20.346,-34.962,18.15,-24.495,-42.009,-13.018,-4.1829,-46.667,-11.123
"245",-113.74,-8.8906,31.015,-50.294,25.777,126.88,-14.339,-0.53497,12.28,-3.3031,20.898,62.124,37.547,-15.314,29.126,-5.9331,-16.801,17.708,0.79366,5.5804,32.975,-15.664,2.5351,-9.3417,6.2662,-27.312,2.3247,-8.8428,-8.0065,-23.206
"247",-257.34,-1.0379,39.084,38.028,-79.005,17.625,-32.707,-6.671,-20.323,42.994,15.571,21.972,-41.714,-20.804,29.886,18.159,-5.4583,-30.67,-11.006,16.763,-21.058,5.9909,22.26,6.1582,-16.868,2.5864,-22.516,-12.085,-8.1634,6.8143
"248",4.8534,-258.49,-13.26,-76.841,-62.729,-16.977,31.663,-219.89,-30.483,-54.018,-68.344,153.17,58.028,-10.979,37.679,15.929,-34.545,-6.3893,-3.2993,5.2236,41.66,-19.544,55.076,34.075,-18.971,-54.993,-44.98,-95.878,-55.815,33.558
"251",-106.77,-7.6635,50.744,-74.946,44.451,130.87,11.812,16.663,9.1641,32.564,31.005,-0.41055,-3.441,-8.3364,42.112,-8.934,-6.4163,16.135,-0.84985,8.9453,23.996,-23.59,-1.2707,3.5038,9.779,-14.679,-23.19,-7.6083,-1.8327,-11.703
"267",42.206,111.49,14.908,-125.73,-61.654,56.955,-16.207,-27.529,-59.417,60.926,5.2338,17.467,15.084,-36.939,-4.5786,-35.235,6.7347,25.893,-29.401,-12.806,15.781,-13.63,42.658,-14.872,-6.2615,-31.643,27.665,-17.164,2.4024,12.928
"275",30.988,-67.17,-69.463,35.843,58.838,9.3837,-7.6492,22.531,28.307,7.3135,-0.37806,-2.1897,-17,-29.163,0.23555,-2.4437,11.83,-7.7674,0.097755,-4.8693,14.857,-18.472,9.8715,-1.7118,38.941,-5.2297,-6.6564,-21.398,4.2168,-1.2191
"278",88.195,-0.86564,-69.199,-6.2507,-40.054,-18.797,-2.482,-32.58,-40.31,10.335,8.431,-7.244,-8.207,-18.309,28.085,-7.0577,-1.0871,15.337,-7.2364,-4.426,28.543,-6.5009,29.722,6.0752,-9.1758,-11.068,-10.621,-2.4385,6.001,5.7002
"279",83.931,12.082,-57.41,17.623,-8.5242,-35.366,0.90742,-28.74,-48.432,10.198,10.74,-15.574,-16.651,-10.881,-0.052746,9.3392,-1.517,13.402,6.3547,-17.224,10.838,-14.755,32.716,1.1822,-10.895,-2.8232,6.8526,1.7973,0.89157,14.446
"280",83.163,5.6894,-55.26,-11.269,-14.779,-14.174,-12.148,-19.755,-41.444,7.2161,7.2254,-2.8868,-14.237,-20.659,10.559,-13.14,-2.3911,-0.81457,-8.0357,1.1795,24.323,-8.6019,13.299,17.166,2.9498,-3.6954,-1.6206,-4.5496,-2.6037,3.6985
"295",3.7195,-58.361,2.9946,-7.4839,60.987,55.489,-10.163,25.325,36.312,20.999,0.46817,19.906,-14.299,-43.347,-16.744,-7.5278,5.5616,16.628,-6.3001,23.879,22.336,-4.9798,37.344,4.5392,-2.4352,-19.916,-8.8561,-2.7425,5.8748,23.06
"302",34.717,51.361,-19.941,-67.206,-55.768,12.149,-35.605,-29.818,-49.775,86.15,-5.4121,4.2528,9.1985,-45.611,-15.317,-42.848,-8.2906,1.1573,-15.647,46.446,16.169,-20.093,-10.87,9.0877,14.84,-18.986,9.449,1.1893,2.9699,3.1457
"304",88.587,4.0257,-54.273,-8.1532,-40.305,-17.906,-3.393,-17.747,-49.992,10.538,6.11,0.13589,0.82522,-19.071,16.786,1.5347,-2.8978,11.052,-9.5584,-1.0388,27.288,-2.4916,16.774,10.757,-3.0973,-10.809,-9.0105,-4.0518,-3.9547,-1.8456
"310",95.458,22.953,-57.299,-0.72491,-20.113,-8.5801,0.35621,-14.691,-48.452,0.88947,24.07,-14.553,-5.368,-5.5276,22.347,5.6685,-24.751,15.951,13.127,-1.2956,23.443,-16.788,23.117,13.333,-9.9749,-6.7936,3.3984,-13.984,6.7207,6.5291
"315",-10.26,-68.464,-47.495,33.385,36.343,25.206,21.743,5.8842,6.414,46.992,0.18752,9.9558,2.0644,-9.2173,11.969,-4.136,-14.038,9.0811,-0.84327,6.0718,11.173,4.6807,11.757,-12.804,7.0815,-43.055,2.407,20.917,7.1226,28.992
"316",83.966,31.945,-36.317,30.625,-37.462,-27.582,-13.434,-21.376,-57.19,41.26,6.828,12.626,-16.231,-19.87,1.2239,6.1869,-9.0988,11.202,-12.356,6.8227,-9.8616,-6.3987,-11.327,9.6546,-5.7616,-8.667,-10.442,37.393,-36.95,12.205
"319",92.509,24.758,-39.915,-6.8427,-48.957,-2.1683,9.0845,-17.337,-46.638,13.58,7.7224,4.1306,-7.2865,-17.095,7.1579,18.331,17.273,28.343,-9.4313,-6.7222,20.941,-11.99,14.2,2.5144,-14.414,-24.243,-19.607,-5.6696,-4.4029,13.256
"322",84.5,23.52,-26.289,1.1243,-31.731,-18.987,7.277,-24.286,-47.079,12.576,2.8232,4.494,-16.879,-18.539,-2.5356,9.8774,15.298,13.018,-1.8845,-8.1595,25.055,-7.8052,15.31,3.7406,-5.3012,-19.626,-16.743,0.49549,-11.132,7.5332
"327",87.285,3.5749,-59.659,9.2382,-38.896,-17.901,8.7568,0.63017,-72.758,18.79,16.23,-3.5029,1.5967,-7.309,21.08,-0.13125,-22.858,-2.7661,-17.316,17.164,19.343,-14.358,11.684,9.7505,-0.95759,4.1431,-12.77,-3.638,-0.92568,9.1832
"339",96.81,20.619,-43.684,-16.062,-13.501,-4.6739,5.622,-19.147,-41.604,4.8338,24.667,15.474,-18.113,-4.4017,7.0951,-6.5072,20.625,14.136,-4.1561,11.104,22.433,-16.873,10.871,22.59,6.7247,-11.319,-8.4139,-9.6041,-13.555,6.6355
"349",78.846,54.991,-26.738,-12.296,-64.743,-1.7913,13.958,12.59,-93.726,51.075,24.079,19.337,12.477,-18.918,28.684,-6.0896,8.0382,22.998,-8.4379,26.236,21.27,-16.786,5.7753,-7.2371,-20.22,-31.79,-24.291,0.43372,-8.7672,6.9925
"350",86.908,42.027,-33.755,3.1942,-40.92,-20.234,9.2192,-20.954,-83.801,44.457,12.06,24.498,-22.173,-27.857,-5.2945,-10.063,1.9961,0.7704,0.3924,-11.564,13.941,-35.631,11.607,-26.113,-34.13,-13.797,-8.2305,13.561,-13.993,4.8797
"351",77.93,38.173,-23.67,-15.751,-48.802,-7.3,11.475,14.449,-74.676,33.752,29.279,25.569,-4.189,-29.302,8.2049,7.6938,4.567,-3.8288,-5.1359,25.91,17.055,-43.838,2.7697,-10.639,-18.17,-19.451,-1.9372,-1.7773,2.3833,-4.4867
"358",125.29,59.272,5.8898,19.545,-42.601,-7.2546,39.009,-14.823,-82.512,33.258,3.8584,16.581,2.4325,-26.454,2.1998,-7.4317,-13.769,-1.6855,-17.247,14.819,34.349,-6.6964,-4.6299,4.7616,1.3703,-16.744,3.0689,1.017,-18.631,5.328
"359",99.08,56.527,-7.1484,2.1429,-39.541,-26.038,33.914,-17.056,-68.351,21.3,6.7601,6.4366,0.51745,3.2904,-15.628,-5.3659,-23.507,-7.1351,-0.65322,-17.09,34.721,-21.203,14.071,-7.2345,-8.0513,-18.123,6.2319,5.4142,14.477,30.526
"362",92.962,47.649,-34.824,-21.943,-42.299,-4.8563,41.299,27.988,-89.309,15.674,30.045,15.31,2.2788,-8.4288,13.384,-3.9509,-26.279,8.9281,11.404,26.502,18.219,-51.01,17.498,-19.363,-5.2049,-11.957,-9.0607,4.2041,11.49,4.9897
"363",106.54,42.749,-3.5979,3.6389,-40.528,-5.5816,28.416,-9.2765,-70.821,24.492,5.2767,4.1423,-7.1237,-20.362,2.5472,-3.8269,-14.916,-2.7886,-12.049,-2.2686,31.414,-26.968,-0.72706,-8.6906,-14.496,-17.215,-0.10323,-5.4093,-7.5035,6.1822
"364",78.446,4.4808,-81.976,-15.342,-26.79,-22.859,1.1142,-2.4947,-54.702,3.6209,29.755,9.0992,-14.646,-25.218,24.45,8.3016,-10.156,14.42,3.9001,16.516,13.65,-15.117,14.456,-2.8983,-17.274,-11.44,-0.53001,-8.4426,4.6533,-7.3431
"365",26.408,-76.388,-70.588,39.249,57.375,13.797,-7.1877,21.321,11.452,7.7447,1.9936,-21.383,-3.3288,-56.559,-13.633,-23.066,11.063,1.5412,-10.397,16.204,4.8709,-5.8477,32.216,9.157,1.8203,-11.509,-1.6598,-0.37124,-2.2253,5.7201
"377",99.732,16.341,-72.829,0.64124,-40.173,-14.004,17.901,-18.835,-66.94,19.077,14.367,-4.4415,0.23942,-16.319,17.134,-4.2878,-20.549,16.172,4.7025,-6.1758,30.11,-4.742,28.688,-4.1149,-10.752,-7.7974,-6.062,-14.848,-1.2831,-1.5092
"381",38.996,-73.241,-60.07,47.364,61.445,5.7019,-2.0674,11.902,14.089,13.42,0.53827,3.5705,-22.793,-27.302,-16.994,-8.2795,2.1232,9.9478,-2.283,13.168,16.879,2.7106,20.713,3.8459,7.7129,-16.884,-0.048461,-17.418,-3.005,9.7076
"384",32.695,-76,-70.615,50.748,49.878,6.4633,-4.5682,12.044,-1.0425,11.844,8.9131,10.118,-1.8548,-36.698,-20.194,-7.2155,-11.528,19.426,3.8219,11.934,9.7697,-17.807,24.773,1.3055,-7.2459,-22.806,-6.4747,2.2654,-2.1517,24.325
"392",41.419,-74.073,-69.323,45.696,64.567,11.236,-2.672,10.185,5.9645,9.8889,1.1355,2.3255,-21.969,-35.242,-5.2107,-15.903,-4.0192,11.674,2.1349,11.892,17.304,-11.764,18.89,6.4248,8.4404,-19.365,1.1458,-5.4382,2.1758,11.873
"408",-77.484,-12.369,27.173,10.713,-129.07,-11.209,-60.253,-23.306,15.735,16.862,-33.278,-27.343,70.951,35.439,-18.487,29.953,-50.819,36.126,21.83,-3.887,-10.418,58.445,19.042,3.49,-25.039,-45.515,13.468,-12.665,-1.2476,9.7953
"418",-122.15,-30.932,-128.75,-115.11,-152.61,9.409,-4.3109,2.2168,58.818,-126.24,-4.4741,-24.792,-54.92,-5.4658,-30.732,8.0215,4.6658,28.416,-15.665,49.494,32.736,-28.387,-1.0291,8.4642,-23.754,-32.688,-38.465,-18.935,6.2225,3.6301
"422",-191.06,-20.201,17.318,-18.985,-34.251,-52.522,23.357,35.973,-114.26,31.936,-1.8963,-7.7657,-5.3905,-14.469,-35.46,-43.95,6.7287,26.442,13.378,-48.775,14.294,-59.041,-7.13,43.912,4.3638,-23.756,6.284,-11.005,28.36,-7.6001
"426",-13.896,64.694,-43.291,-162.43,-52.348,58.07,-70.88,-29.249,-39.716,41.478,23.487,-16.188,-25.839,-14.635,2.008,47.55,-1.5927,-20.038,-14.771,46.693,0.3525,-42.7,-35.236,19.97,-10.066,-0.31525,-12.262,-4.3335,10.46,9.1238
"430",-123.81,-30.217,-5.2367,-40.191,36.156,163.23,2.8008,22.593,-7.3909,32.945,10.239,33.469,21.039,-6.9113,30.252,9.6753,-43.589,7.3166,0.40118,-13.978,33.145,-1.804,15.274,17.099,-13.24,-77.277,6.3277,32.895,-20.573,20.886
"431",120.56,41.212,8.4213,-8.1305,-50.469,9.7211,12.149,-48.661,-36.579,18.6,-8.75,-11.522,-5.1433,-24.386,-1.3805,7.0311,4.1985,13.311,-9.4908,-4.7693,29.921,-4.1525,22.621,29.405,-5.7635,-23.443,-5.9273,17.66,-9.3406,20.271
"433",116.4,53.544,7.1871,-6.3559,-48.326,-5.8796,6.9902,-26.24,-33.301,3.6061,5.9936,-23.947,-16.674,-14.52,4.3823,33.1,16.732,28.934,0.046219,0.94225,5.3966,2.9447,30.781,34.43,-4.1858,-27.1,-18.103,-1.5685,-30.324,5.4137
"434",75.353,47.127,-24.759,-45.294,-61.1,4.0592,-16.817,-35.59,-24.432,26.966,3.7921,-20.319,-11.551,-26.039,21.032,-8.0572,32.155,45.072,-21.098,-19.972,9.4256,-0.55354,35.535,15.84,-8.5882,-41.974,-10.597,5.6832,-7.8948,27.426
"437",-104.06,-67.028,-37.385,-44.883,37.124,82.01,31.39,24.574,-59.868,68.856,33.153,-51.052,-36.38,8.7431,52.215,44.472,-17.728,17.686,-13.714,-3.4964,33.4,8.114,31.042,22.67,18.027,-13.497,-46.19,3.998,-8.3034,33.93
"440",115.29,55.424,7.0559,-8.1202,-55.809,7.7723,16.63,-33.1,-34.012,10.236,3.029,-0.54611,-10.351,-20.567,17.578,16.919,22.173,36.143,-7.0792,1.7977,18.458,4.7212,43.475,10.097,-5.2614,-34.118,-18.036,1.0064,-7.1658,8.8518
"455",10.997,19.231,-44.221,-28.431,-10.157,-14.136,-48.255,16.345,-45.643,1.891,40.091,7.0933,23.555,2.5336,58.756,-16.651,19.058,54.303,-33.16,12.431,9.438,-25.938,27.233,19.858,-15.638,-21.282,-20.355,-16.138,15.386,1.9534
