"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20","Comp.21","Comp.22","Comp.23","Comp.24","Comp.25","Comp.26","Comp.27","Comp.28","Comp.29","Comp.30"
"DSCN2823",29.5929616872528,-13.027274470889,-4.90696896798813,-1.90304044872568,-5.75012805462464,0.157688313807262,-1.45224461563878,-1.00742613247622,-0.0620578973644745,1.39553528308072,1.67854329465691,-0.937322656162089,1.4077144994909,-0.032786833324088,-0.884528891909086,-286.037563104689,15.6700373495358,24.2897334674936,3.54777399765002,8.73072279864259,2.18600368312982,-1.55781030333324,-2.08052315741607,0.134464534791066,-1.84526643259855,-1.12360817467932,-1.0095326111967,-1.08207069067288,0.12636207500026,-0.957619026041822,-219.741325865467,2.41625468378427,58.4193175169641,11.6239833059028,17.5214640378517,6.38134364953181,9.54800222676437,-1.02029194020739,6.71873086620256,-2.40318318777933,5.47554991586375,-2.83175265148045,2.56606433514062,1.4228662304079,-1.76473519869196,-33.1864287706133,-2.42114143035966,6.08183901878869,5.6545099651793,-2.33309548949188,8.58401646618069,0.495285786023022,-0.0292717305783168,2.12701019332139,1.06432960482962,-1.3149406918293,2.50459046513723,-0.805540329897053,-0.653421764190375,0.158046796160814,49.637977492629,-54.2711190049194,-19.0981882250447,9.9575266755905,2.8199357726381,10.035847691809,-8.30606582804196,10.6006486643613,-6.1124851472893,3.15947031431369,-1.40300723414753,-6.40741079917155,-2.61495889933062,5.38356098736052,2.15482295756427,0.967058599797098,-1.44893129854851,4.44230490594056,-3.58417039119975,-3.84098831814861,7.69180308662899,-4.18071084472239,-5.6520687639094,-1.50297403202827,-2.72532415176119,0.950643631071538,1.61352953765459,0.794998592987988,0.0201708778702251,0.38675975129446
"DSCN2851",14.83952490744,-4.71521452431685,-3.95270034337644,6.01524614946015,-2.55106043709658,-0.0687129973913304,0.549131152544787,1.29044521499639,-2.0347798928159,0.586034299309467,3.27963344699782,0.0777854219555588,0.525667581214567,1.05493059112141,-1.97630355997473,-322.11579875535,5.9911653933069,18.2641061812949,0.312331560898771,5.98446618053885,4.45789065153798,0.0917386717657728,-0.982441343529123,0.9438891035006,-1.04637632302571,-0.603043901125983,-0.458199752942317,-0.215616033007476,-0.101766263498612,-0.438906206488944,-207.520454219655,-16.7935965067278,51.0157227197456,20.5823544886626,7.54698974983432,10.2849523251069,10.2150112721859,-2.94597924763271,5.03348754905008,-1.43030656659214,4.11057180481297,-1.97956387469207,3.95717832345212,0.825993402036554,-0.531741707868093,-9.92900896983316,-15.9990615409101,0.171458665910925,7.50667278261702,-16.2838199302279,10.7936207098379,-1.48118066630755,-2.58737306682062,1.66798979935507,1.74069153929265,-5.9020921530017,4.39840642890978,-0.32184473224443,-2.04435281259378,0.784022338172533,59.4026484853915,-91.4421727248061,-5.49466043428831,37.6979571798734,-6.92997462652207,-0.260887425953028,11.1971833615189,3.51285901831716,-9.32633677608884,-9.07181352558309,3.89427910952374,-0.185014673923595,-1.01922417977784,-2.99449091753327,-1.45004357299346,0.694415920028067,-0.995477714508407,-3.262334217498,-0.0394526454896695,-3.8677449113286,-0.745201836698883,2.19979039705642,-2.12155909140825,-2.61804447893072,-1.58278633165149,-0.459935857449471,0.708809844183125,-0.783149725658894,2.68868343939611,3.37974433982161
"DSCN2859",17.8709336681339,-9.92255912753388,0.380427754603967,4.65628826944408,-0.744426993010024,1.11383980622083,-0.310842070244432,1.11542673824417,-0.409108760098053,1.1554379221701,2.4548124373498,-1.39784629972804,-0.120348079501127,1.12398486114063,-0.897578115254681,-286.087715936546,7.45175930648459,19.7029916756767,1.42726371426137,4.40219977879922,2.85418333708606,-0.0570467875111592,-2.37906123234541,0.805546289176566,-0.913537449383118,-1.95803657060366,0.223066982489375,-1.23895738676751,-0.148403614997967,-0.591270359241359,-187.148907274839,-8.5247573298827,47.4632184103121,14.7185617618071,10.6906212507933,7.28370962678069,8.5435927197976,-0.89399186599074,4.79911895459193,-2.11772420962113,5.07637006519766,-2.97065580834803,1.69329670439497,1.68849808836906,-1.95924054816525,-5.04193908710765,-6.97991346496276,-2.86459648047274,8.31487705487233,-9.81747893035238,5.75627572186892,1.14937934314919,-4.3909895419125,0.0631596974835858,2.07227127268848,-4.58618772286137,2.17687207462539,-0.548078619796362,-1.9897046189233,0.00434134552295537,20.5594016459195,-76.9594270517609,-6.59669771118501,27.9997561230276,-1.60612672045573,-2.54022664726338,9.35229504345042,-0.214095994486252,-9.10477188903623,3.58059462474086,4.3404004135877,-1.72318962234121,-1.22857831187821,0.896171332580908,0.150790653346721,4.96822358655185,-0.488453954236872,-0.216799892864596,-4.61002355268194,-1.25894236064202,0.698600851911117,1.42209032481347,0.508531280953102,-2.26008899844887,-2.02366415351192,-0.0062044359436922,-0.448248903587993,0.683035494213282,0.774325205227368,2.72421177023373
"DSCN2867",3.11837282383022,0.263130240633331,-2.79837582030632,-2.12545167510415,3.13612881859084,-0.973313504889583,-0.706162077139462,-0.0282495056386155,0.25108729339909,-0.064315125988267,1.25814887474208,-0.669931910966884,-0.139884116442964,-0.339229241217677,-0.130602870319879,-299.649492048197,4.97417350067625,19.0930531556102,-0.168261863768803,10.5965865052644,0.078711744934368,-1.2686928042547,-1.50319514241435,2.18128385543267,-1.73167893644577,-1.31003707759484,-0.669627950680379,-0.732604938901078,-1.23861689388487,0.872458182052379,-206.077934276302,-8.16043923308774,47.7283944641762,20.8544202046959,4.90494791197824,11.7875655265744,7.84214246777873,0.96649362180395,0.437602883002319,7.80892151958584,-6.79598808339438,5.46851703859773,0.944364123197842,-1.27520691911139,1.51050066754051,-22.5815298885404,-2.85589433532208,-4.68792401091111,3.45934522438748,-5.67980959877869,7.05527088499992,-3.47237525783043,1.88796235332607,-2.14091337950473,0.334982179784182,-2.31285752543417,1.23296504232581,-1.87857882929158,-0.247418411058948,-1.04417105987539,39.8287696518344,-83.5833064821487,-21.7975117614243,24.992226628397,-8.91256098433388,1.68850728536165,2.06902447173443,-3.51766530792003,-14.2015547951984,-12.7082885283029,-10.5238074225576,-10.0680276056865,6.48017830979288,0.589164810014156,4.32426485065338,-6.7895106382682,2.1288713940232,-5.41712047191899,-0.871520683575049,6.18252539940177,2.85468107594249,-0.152685503745704,-8.1169296793872,5.18769299622451,2.20896957342772,-1.11795189892344,1.48610791879284,-0.670489951160713,0.404365932747308,0.788718127570846
"DSCN4762",0.718707078585169,-3.99523529486236,-0.561945069552144,4.38515156315412,3.00283987156767,2.21896748515298,0.0650309249506942,-0.782656567494913,0.0672881893722499,0.00453966476288395,0.683023908152847,-1.22158745200519,0.00425569474083332,-1.84948963525176,0.999440583833684,-316.360245628714,12.1333974446256,27.0754992437813,-2.21360959929494,6.63677568042094,5.7224458297304,-0.86640274397438,-2.40731878282777,0.506209223369558,1.0642973994871,-3.73305804685923,-0.987688665946528,0.332327226625408,-0.137485424732187,0.346269669883098,-186.769770002966,-12.4699518763367,43.5730701758553,33.6404575980618,-3.63907233528936,16.3145968817493,7.1543964147373,0.881637627376845,-2.38500935940415,7.49917081526696,-6.37366516996179,1.46845928974837,4.57183439718272,-4.14480488277877,2.04038184459732,-1.21561074734876,-5.96512820263455,-16.3272389016475,0.884332037820653,-12.931215105392,5.17072405049982,-6.60905093844729,-0.164914648964523,-4.82955143547208,-0.622503623364246,-2.58974668501002,-0.245187006420038,-1.16217091821289,-1.80393925149158,-1.0760452516276,37.3403176366718,-101.628752691672,-15.0333502739156,39.8444645579934,6.0900667076264,-10.2395937083139,20.903236190546,-14.1053423881083,-20.1488953582642,-12.7553357648717,-4.50039663383862,-1.23784099835349,8.34461910626384,-8.0652852679703,1.74211164928654,-1.73131336080818,4.73236355418368,-7.42523180098852,-2.37151055434047,9.00213601474467,-4.89538079124924,0.0719541114262502,-7.53134936937257,4.97797291287942,4.82027014403957,-0.106613714550124,3.05487681567463,-2.66673623243846,-3.54508495047995,9.28282966611084
"DSCN4770",23.7592108026331,-8.40249240322236,-4.061365388647,2.46928287624908,-1.25374956061843,-1.76759769278991,-0.191971787428537,0.624708280977458,-0.533509928503008,0.716488361441514,0.938712729197,-1.07952281447383,-1.24094414456161,1.58759434576561,-0.0944395742094032,-297.492051326362,9.55395522550358,16.9911871043554,1.07101413951127,5.96192002625176,1.23423197443984,-0.920676649228588,-2.55725918744674,1.3078444284673,-1.89226494487017,-3.05708739536215,-0.557204655584739,-0.283563960268647,-0.269581483090452,0.145826648827877,-180.243077431306,-13.649862519919,47.7314375382635,19.1966538504635,6.14134372762593,8.75426472718639,8.820905434235,-1.29878039990952,2.46124237671371,1.52362795529644,-0.0597969940055983,0.915131212239532,0.838166484782447,-0.0378784686051067,-1.04125574589083,-16.2440256883911,-10.624462032192,-2.96143404560979,6.8563970079762,-13.0171154764079,7.47357074626145,-1.18721751830795,-4.02765233284423,-0.00698083961566261,4.19148494922014,-6.78174496102386,4.78920291962327,-2.70178098411511,-2.29427844975463,0.790304229434452,28.4731257655032,-70.0262224474147,-1.41430241452659,37.9389182070832,0.862003791287888,-0.128370593686441,14.3213556404587,-3.63788159281378,-11.7306869779065,-6.82752476149687,1.70603816321371,-3.99252171966268,0.0900591003476393,-3.05784932475829,2.75069401489583,-1.73033131408431,3.95059872312152,-5.77371395806951,-2.96850734271447,-2.66621261835627,-1.51714937705576,1.71051280773435,-0.932542066847144,-2.05356197907805,0.265035282205732,-1.8107874593936,2.09999912533557,0.327496608129548,1.51540908833329,1.7480053161098
"DSCN4779",13.5300834521529,-5.72665705086653,-2.71943519580642,2.49199437008401,-2.22718946143992,-0.931162456101505,1.85162265019577,2.26401245559529,-1.55805623897283,1.21764753011742,1.75026565428334,-0.744615699332843,0.617660938209284,1.73305241714473,-0.964425377389246,-307.509087341041,13.5597864636276,16.8822498740737,-0.667450546849773,8.5787745501645,5.91205086429858,0.12092073527823,-2.42038973063918,0.280791513749858,0.00221482949012492,-0.901908942929555,0.955830117718622,-0.122972185855969,-0.330998588600232,-0.452545408276516,-208.108579695921,-6.76851262797284,46.9790434407278,20.464811907153,9.17075247064295,6.32064828922785,8.07039906321239,-2.322126774089,4.51061060227179,1.49079301943731,3.59291411215645,-0.837950122577851,2.27077897933006,0.93295811655504,-1.16731268435782,-3.52781867191734,-10.920900167205,5.68758461295865,11.8642876187178,-7.40281433348716,12.039275457934,3.50202638124347,0.462830714751292,1.3329594578204,5.9989810132119,-7.45889933209983,4.4129852324042,-0.874323875943549,-2.13404769614195,2.31422472547107,48.4950534241116,-88.1432035081549,-6.23879883593735,21.9520968439243,-3.84574272152651,-5.6130331881004,5.30408540558684,1.15614052257153,-5.01925134600309,-5.74124450259952,6.30899227330253,3.38619472185354,3.2406201038829,4.33836329416575,3.17146186596205,-1.92130225595938,0.563176117633085,2.09251724796896,-1.41859214189705,-4.11909801923212,-0.603469973758085,5.13133794071964,0.0658709535776016,1.87410858916239,-0.381771494180098,-1.28972670362075,1.1474312006924,0.350541802596826,0.977651111375354,-0.141193395035342
"DSCN2534",41.4259815722217,-11.3559373619376,-8.04828272845757,0.901368622174909,-12.8853638282474,-3.34740256475998,0.0428385054350494,2.03427563472914,-0.693756466237844,1.82318724526313,1.94885093086958,0.0360526225752992,1.63530565325372,0.520224686474899,0.981139808682251,-325.939702527318,20.25194964026,21.1460904383641,2.37858238678883,8.71998776661371,1.75115685138069,-1.3337540813609,0.719553289623346,-0.276790123784621,1.90091200458665,1.04446037907972,-0.307317626394931,-0.0265536730948408,2.59346942883818,-0.919574807454481,-218.394262265899,-9.28148723781301,56.4585821922153,12.0947287335083,13.4230502660149,-0.93606053598261,8.16615649632936,-1.0365712707433,1.13221120900137,-4.06277356051539,4.97438132523582,-6.40005660372653,1.49432419589282,2.41168158643217,-3.04099698715844,-44.967283660235,-15.0361728917721,32.0314228405258,17.1199545273493,2.36337622701271,14.001764780228,7.432121171648,-2.61542006705363,7.5820516053024,2.90776672053717,1.34490057080369,0.321454408016125,3.55900518830694,-0.633763374716727,0.568244312490744,85.8741693388167,-47.7002297608277,13.1244420525681,18.523749777376,-4.42024553046141,4.66838657114098,-10.9523317720686,9.21369753244627,1.26677884825927,-14.9132361868762,-1.42265672370882,1.21520716898617,-12.2755711571459,0.731844079902914,6.45574070483646,2.83532827710208,6.36418976555584,5.34706624953817,2.88469946985176,-3.54406192784095,-1.46374620374718,-3.67832789537003,-1.42692823194091,0.00833880147884957,-4.06217352106114,0.49728668727195,-1.63184015921005,3.97419236801396,-1.00376485425129,-0.515173888242902
"DSCN2586",65.687500665631,-12.7805908429456,-13.3899008601878,1.3387642914801,-13.6108419501052,-2.07882367486712,1.1707448188362,1.43342469907852,0.45848628027083,-2.52043915741241,-0.3192735994762,-0.53166384950569,-0.489454476933064,-2.39002204407046,0.608553673139137,-314.869020855224,5.20816644730525,18.7134915493164,2.21508490719203,0.168999993742209,-0.140135669479015,1.85045234342828,1.13708906253668,-1.42054658064046,2.41374019015945,2.50030374149186,-0.178233907550591,0.446185406252464,0.0424202874028428,0.0125729605825122,-214.24380814667,-7.89770956720493,42.0795982482903,2.26686121549674,10.7285944915434,-10.9795264173269,-1.29863259919764,-0.562044313089385,-4.12957547111905,-5.17001779633985,3.17377711069465,-3.0922063462238,-2.01801891481219,0.771468571142838,-0.492218667409224,-34.2175724419929,-16.88066486691,42.1013147114328,23.3478514878243,6.10537318663643,10.2414206258233,10.2129031971507,-4.28099678853097,4.61593221827101,-4.4483118555275,5.5749229852499,-6.78290418421858,1.30598771310312,1.60359058487408,-3.03573951925205,76.0078794241107,-29.5145372836537,31.3633457231156,14.0681338913363,-25.6744715397722,3.88885679652843,-8.41311635309775,5.10508368571267,11.6325864145959,2.8539720263485,4.37053365909564,11.4052337921088,-5.35824284115875,-1.34937413466352,-0.422241335193836,5.92950556905792,6.26567174817847,2.13887300749038,2.57844247209061,4.16718414251772,-4.75576360247994,-5.710149562439,-3.98540083622966,4.73785076102503,-1.36450911723308,3.46095632355733,0.348709069796802,-0.00559760520656416,-0.570270705788846,-0.0460734761670128
"DSCN2591",30.6797644413297,-13.3049072527809,-5.227592073572,-0.859151536689298,-7.88841278330537,-2.02034574287076,1.10314546245298,1.46535952290144,0.0108369825425142,3.27003729048456,0.764954022894014,-0.71946364883667,0.884473130722341,1.44749430736134,-1.38338210404634,-361.373030377952,20.1498597331986,22.0369870022064,4.17386328155752,14.8534386439503,-0.445514482087347,0.0680944723787119,-1.60591914962447,0.782480920349616,-0.480139215418603,0.0957360588277001,0.0695413105961834,-0.222749990164605,0.864777263748165,-0.855364041993922,-251.403174563296,-6.99181947426916,76.6519564979672,20.4210806346389,12.3078038577405,9.42792781333351,7.95767610710779,-3.84481473441739,5.957027558448,-0.911218806954268,2.11268501942879,-0.754686163963152,2.91720780268655,-1.08278592943116,0.696441596641652,-25.956275245731,-7.69642115063159,22.0218954030983,13.8518249769733,-0.634691961274446,17.2413861697248,0.970298036208475,0.307868893469716,6.20589564863409,2.76715456418096,-4.41687124218172,9.12023591564813,-5.61421875160963,2.40412844090251,1.73205078649869,127.188791081985,-82.3582655892822,-1.72153106246596,20.8809689414418,2.97461087324149,0.0355313483957438,-11.896557464049,12.6207783714484,-12.1785260020735,-3.12402493639646,-0.951594379667005,0.901636244073294,-0.312612377213239,4.57837971692593,10.4991931768042,-4.97836382183567,5.92622877011259,-0.959554672461952,6.7791141182823,-4.53418872838089,4.75797426831822,0.871766822704833,-2.38096549908413,-3.31824432824737,-4.00309351346322,3.91328775200376,1.735635429903,-3.34321626815094,3.31714721118903,-3.44185461091297
