0,0
2.5061,-2.9231
5.0129,-5.8346
7.521,-8.7432
10.031,-11.657
12.527,-14.574
14.865,-17.469
16.938,-20.315
18.889,-23.149
20.847,-26.003
22.809,-28.869
24.658,-31.746
26.285,-34.853
27.797,-38.484
29.209,-42.527
30.268,-46.716
30.765,-52.136
30.485,-59.97
29.101,-69.33
26.362,-79.613
22.273,-90.674
16.696,-102.21
9.3419,-114.25
0.58633,-126.09
-8.8231,-137.08
-18.368,-146.98
-27.241,-155.38
-35.083,-161.89
-43.539,-166.69
-55.113,-169.94
-70.675,-170.87
-89.944,-168.52
-111.54,-162.87
-132.64,-155.59
-151.29,-148.6
-167.34,-142.27
-181.61,-136.04
-194.64,-129.78
-206.4,-123.81
-217.2,-118.18
-227.4,-112.41
-236.73,-105.9
-244.82,-98.098
-251.58,-88.418
-256.97,-75.445
-260.21,-56.717
-259.28,-32.407
-252.13,-6.4259
-237.73,17.79
-217.33,37.409
-196.37,50.375
-179.19,57.897
-164.57,62.715
-150.74,66.217
-137.7,68.79
-123.59,72.132
-123.08,93.583
-150.09,138.48
-179.02,186.59
-184.68,229.28
-172.56,265.45
-151.04,293.48
-123.07,314.06
-93.768,327.76
-66.606,335.26
-42.016,337.6
-20.05,336.28
-0.6903,333.11
16.569,329.35
31.793,324.55
44.429,317.51
54.255,307.99
62.49,297.63
70.67,287.69
78.529,277.78
85.087,267.74
90.233,258.02
94.624,248.9
98.304,239.97
100.57,230.82
101.36,221.38
101.2,211.22
100.34,199.99
98.582,187.95
95.589,175.3
91.175,162.22
85.34,149.16
78.184,136.56
70.084,124.98
61.494,114.84
52.47,106
43.009,98.21
33.257,91.41
23.882,85.82
15.65,81.441
8.3525,77.671
1.8457,73.963
-3.593,69.919
-5.075,50.357
1.7811e-07,5.7e-07
0,0
1.3002,-2.3709
2.6008,-4.73
3.9022,-7.0847
5.2051,-9.4432
6.5093,-11.814
7.7693,-14.227
8.9384,-16.693
10.064,-19.192
11.196,-21.713
12.334,-24.25
13.421,-26.855
14.398,-29.873
15.327,-33.629
16.23,-37.913
16.949,-42.481
17.302,-48.354
17.082,-56.528
15.982,-66.135
13.747,-76.553
10.28,-87.669
5.3222,-99.287
-1.4701,-111.36
-9.8486,-123.18
-19.219,-134.19
-29.123,-144.22
-38.778,-152.99
-47.65,-160.14
-56.759,-165.64
-67.822,-169.52
-81.584,-171.25
-98.221,-170.1
-117.1,-165.84
-136.23,-159.36
-153.86,-152.16
-169.55,-144.91
-183.77,-137.53
-196.91,-130.06
-208.82,-122.85
-219.62,-116.03
-229.66,-109.25
-238.9,-101.96
-247.07,-93.683
-254.07,-83.862
-259.84,-71.084
-263.56,-52.971
-263.02,-29.65
-256.08,-4.5112
-241.8,19.222
-221.36,38.501
-199.59,51.027
-180.65,57.81
-163.86,61.652
-147.83,64.101
-132.71,65.456
-116.86,67.121
-112.24,84.013
-133.33,124.28
-159.23,170.58
-164.5,211.29
-152.92,245.38
-133.03,271.79
-107.57,291.06
-80.424,303.63
-54.428,310.05
-30.344,311.48
-8.5997,309.48
10.7,305.66
27.921,301.06
43.16,295.46
56.173,288.07
66.754,278.89
75.762,269.16
84.493,259.75
92.7,250.33
99.442,240.73
104.5,231.28
108.44,222.25
111.53,213.43
113.5,204.43
114.42,195.12
114.64,185.12
114.17,174.13
112.7,162.34
109.88,149.95
105.55,137.16
99.728,124.4
92.556,112.13
84.39,100.88
75.638,90.986
66.394,82.373
56.729,74.879
46.804,68.481
37.204,63.333
28.619,59.39
20.823,56.081
13.602,52.859
7.1756,49.348
2.4802,35.214
3.4996e-07,8.9754e-07
0,0
0.42423,-1.972
0.84973,-3.9315
1.276,-5.8851
1.7034,-7.841
2.1393,-9.8138
2.5902,-11.875
3.0484,-14.061
