0,0
0.011498,-1.6484
0.025154,-3.2931
0.038971,-4.9636
0.044487,-6.6783
0.038199,-8.4459
0.047842,-10.349
0.095409,-12.428
0.1567,-14.585
0.20694,-16.702
0.22294,-18.717
0.14229,-20.746
-0.16642,-23.539
-0.78496,-27.523
-1.5806,-31.76
-2.3834,-35.887
-3.0728,-41.317
-3.45,-48.908
-3.5274,-57.677
-3.4734,-66.979
-3.4477,-77.119
-3.9926,-88.664
-5.8699,-101.67
-9.4975,-115.2
-15.199,-128.94
-23.867,-143.02
-35.926,-156.37
-49.244,-167.78
-60.843,-177.58
-70.205,-186.48
-78.821,-194.26
-88.772,-200.76
-101.35,-205.01
-116.3,-205.12
-132.48,-200.59
-148.73,-192.56
-164.52,-182.74
-179.83,-172.41
-194.41,-161.83
-207.53,-151.27
-219.07,-141.3
-229.73,-131.9
-240.23,-122.51
-250.83,-112.65
-261.93,-100.64
-273.15,-83.47
-281.24,-60.472
-282.54,-34.171
-275.34,-7.5814
-259.56,16.123
-238.26,33.4
-216.01,43.054
-194.28,48.007
-172.9,51.713
-151.99,54.607
-127.52,54.528
-106.71,64.918
-112.48,102.51
-137.29,150.68
-149.47,192.2
-143.19,228.27
-127.28,257.29
-104.61,278.67
-77.538,293.21
-49.006,301.46
-21.049,304.82
4.5675,304.58
26.948,302.06
46.502,297.9
63.61,291.87
78.518,284.21
91.384,275.51
102.43,266.21
112.46,256.68
121.83,247.2
129.84,237.92
135.71,228.45
139.35,218.67
141.26,208.92
142.55,198.97
144.18,188.43
146,177.03
147.16,164.53
146.91,151.06
144.79,136.94
140.62,122.4
134.51,107.95
126.67,94.196
117.51,81.649
107.47,70.626
96.681,61.045
85.423,52.919
74.088,46.327
62.985,41.131
52.458,37.079
42.214,33.739
31.9,30.644
21.556,27.459
11.198,18.838
4.6196e-07,7.6162e-07
0,0
-0.077191,-1.6899
-0.15198,-3.3729
-0.22661,-5.0709
-0.3072,-6.7991
-0.39224,-8.5687
-0.45211,-10.464
-0.46682,-12.528
-0.4634,-14.672
-0.46595,-16.798
-0.48882,-18.862
-0.57777,-20.986
-0.84157,-23.864
-1.3358,-27.913
-1.9346,-32.353
-2.5076,-36.863
-2.9867,-42.7
-3.2868,-50.651
-3.5127,-59.798
-3.8761,-69.493
-4.5859,-79.9
-6.1725,-91.388
-9.2921,-103.93
-14.208,-116.69
-21.054,-129.33
-30.353,-141.97
-42.159,-153.94
-54.74,-164.3
-65.984,-173.1
-75.581,-180.61
-84.715,-186.64
-95.127,-191.1
-107.96,-193.22
-123.01,-191.6
-139.11,-186
-155.07,-177.51
-170.45,-167.58
-185.25,-157.23
-199.16,-146.76
-211.63,-136.48
-222.68,-126.75
-232.88,-117.41
-242.71,-107.98
-252.27,-97.968
-261.79,-85.78
-270.68,-68.701
-276.02,-46.315
-274.68,-21.074
-265.26,4.1327
-248.02,26.051
-226.13,41.378
-203.79,49.499
-182.1,53.316
-160.91,55.754
-140.42,57.133
-117.53,56.351
-100.17,66.304
-108.29,102.44
-131.76,149.18
-141.36,189.35
-133.64,223.49
-117.4,250.63
-95.397,270.48
-69.755,283.63
-42.964,290.57
-16.812,292.67
7.1696,291.38
28.309,288.01
46.927,283.18
63.317,276.79
77.753,269.05
90.31,260.47
101.16,251.49
111.07,242.43
120.23,233.36
127.87,224.34
133.35,215.13
136.77,205.73
138.68,196.42
139.98,186.96
141.43,176.99
142.94,166.26
143.78,154.51
143.28,141.87
141.03,128.62
136.85,114.95
130.84,101.37
123.22,88.406
114.36,76.567
104.64,66.139
94.206,57.072
83.327,49.382
72.321,43.142
61.529,38.275
51.362,34.573
41.529,31.581
31.65,28.807
21.741,25.905
11.518,17.795
3.9486e-07,5.8665e-07
0,0
-0.16821,-1.7373
-0.33361,-3.4645
-0.49827,-5.1956
-0.66576,-6.9424
-0.8297,-8.7184
-0.95863,-10.61
-1.0348,-12.663
-1.0884,-14.796
-1.1435,-16.933
-1.2056,-19.05
-1.3024,-21.271
-1.5199,-24.239
-1.8883,-28.361
-2.2813,-33.025
-2.605,-37.958
-2.8565,-44.233
-3.0732,-52.562
-3.4519,-62.105
-4.249,-72.223
-5.7194,-82.958
-8.3705,-94.488
-12.754,-106.7
-18.994,-118.85
-27.027,-130.56
-36.983,-141.91
-48.556,-152.58
-60.421,-161.96
-71.331,-169.82
-81.239,-176.08
-91.081,-180.57
-102.26,-183.15
-115.67,-183.21
-131.01,-179.84
-147.07,-173.13
-162.74,-164.18
-177.71,-154.16
-192,-143.8
-205.25,-133.45
-217.06,-123.45
-227.63,-113.96
-237.37,-104.7
-246.54,-95.226
-255.13,-85.051
-263.19,-72.631
-269.96,-55.5
-272.73,-33.491
-268.81,-9.0414
-257.13,15.011
-238.32,35.308
-215.74,48.797
-193.21,55.438
-171.5,58.136
-150.4,59.326
-130.22,59.222
-108.76,57.751
-94.522,67.465
-104.71,102.36
-126.89,147.69
-134.03,186.6
-124.9,218.94
-108.34,244.29
-86.981,262.66
-62.706,274.5
-37.564,280.18
-13.1,281.09
9.3628,278.83
29.356,274.64
47.112,269.13
62.831,262.38
76.82,254.56
89.086,246.08
99.757,237.42
109.57,228.79
118.51,220.12
125.8,211.34
130.93,202.38
134.12,193.35
136.03,184.45
137.35,175.46
138.64,166.05
139.85,155.94
140.39,144.9
139.67,133.06
137.29,120.62
133.12,107.81
127.22,95.04
119.81,82.847
111.23,71.689
101.83,61.835
91.756,53.267
81.254,45.999
70.575,40.101
60.095,35.552
50.283,32.187
40.853,29.528
31.403,27.06
21.924,24.43
11.834,16.807
3.2502e-07,4.3454e-07
0,0
-0.26232,-1.7917
-0.52125,-3.5702
-0.77828,-5.3412
-1.0342,-7.1128
-1.2777,-8.9009
-1.4757,-10.793
-1.6127,-12.84
-1.7227,-14.967
-1.8301,-17.119
-1.9318,-19.293
-2.0361,-21.617
-2.2057,-24.683
-2.4459,-28.888
-2.6218,-33.804
-2.6727,-39.203
-2.6764,-45.957
-2.8022,-54.688
-3.3383,-64.651
-4.5883,-75.233
-6.856,-86.363
-10.62,-98.034
-16.328,-110.04
-23.974,-121.72
-33.278,-132.64
-43.944,-142.84
-55.312,-152.32
-66.483,-160.78
-77.088,-167.75
-87.408,-172.86
-98.198,-175.88
-110.49,-176.6
-124.8,-174.53
-140.61,-169.31
-156.67,-161.45
-172.05,-152.05
-186.6,-141.95
-200.36,-131.6
-212.95,-121.4
-224.12,-111.69
-234.19,-102.45
-243.48,-93.285
-252.01,-83.772
-259.68,-73.421
-266.38,-60.704
-271.14,-43.365
-271.43,-21.496
-264.93,2.4123
-250.88,25.505
-230.38,44.309
-206.97,56.042
-184.16,61.236
-162.35,62.815
-141.25,62.758
-121.24,61.175
-101.08,59.009
-89.736,68.704
-101.81,102.56
-122.73,146.49
-127.48,184.22
-116.99,214.86
-100.11,238.5
-79.372,255.44
-56.409,266.01
-32.822,270.51
-9.9263,270.3
11.138,267.1
30.083,262.1
47.054,255.93
62.154,248.8
75.727,240.88
87.724,232.49
98.236,224.12
107.96,215.9
116.72,207.6
123.68,199.05
128.46,190.32
131.45,181.62
133.36,173.12
134.69,164.57
135.84,155.68
136.77,146.16
137.03,135.79
136.1,124.68
133.61,113.03
129.44,101.01
123.65,89.022
116.46,77.558
108.16,67.05
99.069,57.746
89.347,49.654
79.217,42.792
68.864,37.223
58.692,32.979
49.231,29.935
40.198,27.592
31.169,25.415
22.113,23.043
12.153,15.882
5.8568e-07,7.375e-07
0,0
-0.36044,-1.8545
-0.71676,-3.6923
-1.0694,-5.5111
-1.4162,-7.3151
-1.7408,-9.1219
-2.0082,-11.021
-2.206,-13.067
-2.3721,-15.194
-2.5319,-17.366
-2.6738,-19.604
-2.785,-22.04
-2.9049,-25.212
-3.0137,-29.517
-2.9582,-34.717
-2.7084,-40.634
-2.4411,-47.914
-2.4676,-57.079
-3.1662,-67.498
-4.8922,-78.591
-8.006,-90.189
-12.957,-102.1
-20.088,-114.02
-29.262,-125.35
-39.961,-135.59
-51.416,-144.75
-62.613,-153.13
-73.118,-160.72
-83.45,-166.88
-94.298,-170.9
-106.31,-172.43
-120.07,-171.14
-135.59,-166.71
-152.02,-159.5
-168.12,-150.46
-183.19,-140.62
-197.3,-130.46
-210.53,-120.15
-222.46,-110.11
-232.97,-100.72
-242.55,-91.75
-251.38,-82.69
-259.29,-73.152
-266.08,-62.614
-271.49,-49.529
-274.32,-31.816
-272.14,-9.8546
-262.94,13.738
-246.36,36.029
-224,53.432
-199.63,63.458
-176.42,67.214
-154.44,67.662
-133.23,66.336
-113.25,63.244
-94.256,60.359
-85.698,70.267
-99.582,103.3
-119.26,145.8
-121.71,182.4
-109.86,211.45
-92.679,233.44
-72.535,248.99
-50.833,258.34
-28.711,261.71
-7.2618,260.44
12.523,256.33
30.519,250.53
46.783,243.67
61.317,236.15
74.508,228.1
86.26,219.79
96.636,211.68
106.3,203.85
114.89,195.88
121.54,187.54
126,179
128.8,170.62
130.71,162.48
132.07,154.34
133.07,145.94
133.75,136.96
133.75,127.22
132.61,116.81
130.03,105.88
125.86,94.607
120.18,83.347
113.2,72.571
105.17,62.677
96.38,53.893
87.001,46.254
77.235,39.777
67.202,34.52
57.335,30.567
48.219,27.827
39.576,25.782
30.96,23.879
22.32,21.75
12.48,15.022
3.9587e-07,5.4772e-07
0,0
-0.46364,-1.9266
-0.92227,-3.833
-1.375,-5.7085
