520,500.802385279384,489.352199507478,475.510823860438,458.400394212417,454.001227583702,451.181369834596,441.232918937303,424.755699850261,405.454676614451,386.138374836305,367.231523999103,348.868142875375,331.08643247277,314.584938481385,300.619710499428,288.383981956459,278.144464685418,266.225717708027,255.158913935964,247.349664067635,244.907722002299,245.092056138244,242.736272535917,238.700466472733,232.586761452924,226.369663305933,221.089851194358,217.23954881402,215.348422051357,216.627149985826,226.220056734514,244.099667500397,263.432454721549,268.906866978845,280.517962669564,297.197330366491,306.991312244153,322.819527113581,342.1015198419,361.676024354037,381.031953051997,398.989757937936,415.810856690949,434.236030259167,453.580574359216,472.42323408909,488.494629667308,499.317899144704,507.280112741495,513.094274875123,527.63312830574,546.821243024082,563.517740922436,577.499821659267,596.82662264028,616.627826449855,635.812121259125,655.434674467326,675.10331858203,694.452206673364,712.609632393115,727.894080528162,738.447841161734,752.214654450846,770.645476922566,780.41554570422,795.379919852606,813.4689562849,820.187273269646,823.15312680633,824.453054181558,824.810240322957,823.911226341028,822.059505282782,820.969093205856,819.058919821608,813.374180876535,805.981402131019,800.0718497004,794.231720512296,786.123068608868,773.448388491403,756.00022727025,742.680575666731,737.833448549935,724.285106118426,706.238785149368,688.505643926214,669.363820115441,650.224669952322,630.838487024242,613.003828743406,594.31567097994,580.310873784611,568.551747196399,561.356723280061,550.949378479309,537.48028844322,520.000000000001
481,477.672199044383,461.887145858309,448.3388229751,438.327743469024,419.490333437114,399.933991489035,383.24078550627,372.454903709217,368.085738519275,368.036965000012,373.145450635647,380.548687129497,389.145166210342,399.974992930785,413.878919912487,429.427886578528,446.417092517968,462.247555941025,478.722622418128,496.897462230669,516.456632639888,536.355114589151,555.905137710188,575.246703338067,594.105109488558,612.928701686197,631.879704756077,651.216022034092,670.812789261132,690.419879099554,707.277477261364,713.980596233009,710.173821335715,691.931930677974,679.510436374882,688.97802073317,705.947344088322,716.664072036274,718.9546637284,717.01184004607,713.220124079078,704.786407299774,694.239962051046,686.975896403098,682.993280992526,688.238341737054,699.407955165862,715.960432022117,734.038583436027,752.990652686005,765.609505326229,768.745880038591,758.551451648041,744.438219628999,742.110795921868,742.940783785156,748.102848819789,749.999991928277,748.364897905003,744.152409753219,736.485866212737,724.099995909696,707.496801603286,693.927198094239,698.548962736558,715.402738344706,726.360155156876,720.701144469983,702.399030199312,682.889286050451,663.191276486121,643.428639816798,623.680659542408,604.0539465928,584.328601942829,564.620214052426,545.671730120568,527.369416629487,508.493558767118,489.557223027308,471.537129864588,456.512627219248,447.355700176217,433.070251518235,414.055736080283,399.757981248392,391.768066802783,383.201825589308,379.828801321048,382.244625413307,379.809168217076,387.984884726179,393.673420939152,407.557986283843,423.452210178413,441.590794846223,458.048346153427,472.564803016688,481
480,473.00472394742,471.049805263203,464.503948277414,457.586334995784,453.189900561805,444.296979186801,430.445253735068,412.173691766928,392.273517655807,372.014255897747,351.729339870583,332.259402189536,314.143166246562,298.036538890274,289.264512301177,284.16599524603,279.001434753277,270.023338679588,259.175624720668,247.616800154135,237.336684174684,230.618239712198,229.037199370329,226.712853674142,221.652228604798,218.196853301472,211.258951869748,209.573819431325,212.017230503474,213.47177389245,215.912994265195,214.74598831626,221.994497930495,241.136771371032,259.042892049765,272.249402742574,291.716783703183,311.950485433061,331.533705270665,349.438645883776,364.469225485139,379.872125365013,395.641616573533,414.383763188573,433.126238887106,444.283268122321,446.777917076145,442.743919828673,439.973417276641,446.620820140228,462.503757949554,482.49051457647,498.81872477998,518.768242726019,535.789446719729,552.44131373081,571.307032253548,591.186554256528,611.273491488429,629.315572863553,647.103190438271,666.819463853067,685.3796490229,699.174378759902,718.920605722386,732.608435481232,736.270542508745,739.376594474841,742.287851334396,745.092246434972,747.055518852176,748.982181909058,751.022018236476,752.00449149728,752.081487913191,749.220051836846,747.991827509701,746.885076805155,747.088790361076,744.098826503192,740.713298664222,732.890037286221,723.324164258202,715.030318695869,707.897768283219,694.971581113972,677.822763964138,658.687461183759,638.671620761802,618.426180088953,598.510769961359,578.933033519338,563.029868852468,554.163776804297,545.090155868356,530.610596865677,515.308196538793,498.9716496716,480.000000000002
481,463.021505837843,442.819698783075,423.622235256909,404.500488934367,384.548271204041,366.279347836552,351.318362083287,342.508291666526,338.210277367352,339.134921381608,340.416635546779,346.531893385784,355.642350882917,368.083455079844,385.968358507636,405.479504910044,424.958419979162,442.947587781424,460.145382481198,476.782500381946,494.336559795214,513.461002412173,533.756541088452,553.907549738953,573.718476120682,593.808942427389,612.824988772353,632.767607086107,652.994598868924,673.283573675229,693.447312773304,713.225018607386,731.331627292212,736.000111036939,727.0292520555,742.094330214033,747.20646939945,746.975003113096,741.936331879013,732.182994996017,718.46270065592,705.161494401945,692.519685736619,684.812508552446,689.028055061975,706.009099812092,726.141610582754,746.125227338759,766.187308680728,785.20123774067,797.500853936674,796.574031865596,784.45526410908,782.273810800006,793.231196915757,804.946369304101,812.432795087651,816.125260545787,814.104008548328,804.572230268914,794.662771800575,789.977259888175,794.624532553653,809.171018814381,809.549258073676,794.704600102598,774.883006470598,754.830845981157,734.711505741458,714.596393763143,694.346299184245,674.130555398666,653.831622279815,633.443246223046,612.981169650716,592.894306832405,572.587312726567,552.298790877609,531.821990542158,511.732576696145,491.678736460228,472.817115994505,454.806066614098,436.21357373165,417.156547391359,401.474330099003,390.411538844732,383.432070626662,379.913842819699,379.885406855498,384.202456761689,389.790493814294,401.602764743765,419.794929547587,438.050894958204,452.375829836076,465.791254865276,477.950317262718,481
606,587.67374430238,567.807685291716,554.96189420537,541.777426473449,526.131261418705,512.339672332811,500.633480490447,489.912511964292,476.497522932832,458.872030990355,438.892666451184,418.167229325336,398.296751202336,379.064983230873,360.945484051906,346.215295712494,334.318025943847,324.321486525253,317.665704241917,310.377153706807,302.807750738054,293.168280363232,282.283354727026,275.023963655916,272.048107073773,270.76975643069,272.111495395586,273.946770789671,276.941700401168,280.615188185803,286.517520652788,294.919031140497,300.574315546812,308.295680397916,324.255129029058,344.319180473686,365.093955077192,378.228552710687,377.267887507591,396.217995237444,413.712022021858,433.135798779231,453.857384616787,473.91315499128,493.993640955175,510.235303068698,526.478367818441,544.665328422302,565.133340427045,583.231120132639,598.595740721006,609.245625999294,617.246822929868,631.911488640614,650.971115411078,671.709013757822,689.62810538464,707.309426800614,726.110561990203,746.118660604306,766.609656699117,787.400087737877,807.654311571286,825.326409941878,840.48527729798,855.002685144018,874.40975195658,889.773665203821,910.531058744611,926.630012021237,936.035164184113,939.370973486181,939.921310849315,936.261739890829,930.447742524224,924.524705970741,916.448878625684,909.166934475096,902.027809033077,893.333951923831,882.650498203137,871.550254122222,856.644647877797,839.144371720296,823.702724219565,809.659049142854,795.338408265499,779.194516604308,760.833313557097,740.858657972492,719.9156301235,699.201183945764,680.277451355128,662.270121939616,645.271960296655,630.477804359303,620.626418510773,615.514963630117,605.999999999998
494,502.061723720097,498.605673865888,482.119377813927,465.889791578904,452.083508601844,436.543236395467,419.158288548881,401.197247705956,385.380597728442,374.431161985805,368.358540949623,367.903222058955,373.724568482703,381.944014561842,392.158350289228,406.64637962346,423.769529539121,442.070443324628,461.894992607107,481.522264979486,500.989675731305,519.448507758364,537.296420802806,556.901466139659,577.59936269256,598.248801658445,619.091331669247,639.840235015228,660.501345825141,681.093040176346,701.192522879065,720.353150895018,740.517023953109,759.914610637612,772.967021510167,778.108297130923,775.806425915895,761.559589086193,740.909032098468,737.539364609179,748.855464997204,756.576919800981,757.042772167758,751.437182134928,745.374444085974,732.650871530349,719.470910837292,709.352421760788,710.07679574322,720.37389643698,734.574180112162,752.420430174582,771.756882051065,786.697255409469,794.97182271527,792.576840465609,781.890881016855,770.625862253304,761.468198742338,756.052790328098,760.095497499692,759.974302257628,754.836972658313,743.692888548232,729.477129452201,715.38528202513,721.054134981586,735.251007706756,736.946887971634,724.873683077417,706.127628143949,685.626475350684,664.988533916951,644.50819060053,624.389114318263,604.303195551669,585.093169162972,565.564467368422,545.9975535502,527.048288333998,509.158792169278,491.420254590647,476.764973105325,465.217527019109,451.177768241716,435.635326287142,420.360701122069,407.048062958956,397.245536282734,390.983927222411,389.902713144369,392.081976560589,400.306045604296,410.715986562109,422.873241988919,437.561916103449,456.038102934734,476.392149240094,494.000000000001
414,398.773963631643,390.28299701185,386.556283833838,383.823768408173,380.883785547972,381.006531660462,374.726762481118,370.613742028946,369.998189231799,367.823413847699,361.218533354289,349.179798746326,333.965447969756,316.891125420207,298.351201141228,279.652187381468,261.862249877155,244.575026858131,228.079575396573,212.703669371953,198.587181758388,189.536890575268,186.063904584044,185.897719192908,187.797666075079,191.767337364452,197.965059302489,205.780511590371,212.472820266855,216.515368341513,219.038195069402,222.037188928873,225.01122649048,229.583683813399,233.495617072551,238.794230108556,243.881339465732,246.053964670897,240.275979433471,225.469239764034,214.989077274457,222.629857636702,235.722792338593,250.108714759331,268.250761844161,286.932341311976,305.525072788429,323.03341118527,339.787934828497,355.593517422781,369.143084666606,379.179467487608,392.15166235922,405.948901109969,423.808117329653,438.026774442022,448.328886076405,455.727597165101,465.677755573814,482.194609991082,500.706968721999,519.446512282073,537.557292400435,556.107995152843,574.272737404202,591.982433901519,608.030540692954,622.741907221406,633.026919578292,639.33271628449,643.452064676734,639.281610533593,634.598320227469,630.481666298855,628.181241774926,625.343782775492,620.946891435618,620.108941133155,618.226166262892,617.003290218007,615.9983869583,615.031582191818,614.991587451306,614.006014221633,609.32425504295,605.840115759322,599.587784278739,593.02376766411,580.760955079469,567.88378539756,556.005059522623,540.606968688075,522.98199854378,504.239958689712,485.332829826784,466.429069592836,447.851455125151,430.441969244752,413.999999999999
213,222.867576396077,239.462749825921,257.962140452161,276.552126269952,295.055488973658,313.984898040692,327.644937634322,309.251920266968,290.437256993578,271.777793628832,254.160354281898,240.240888024473,229.362338736278,221.540743415988,218.852274948203,220.23948720644,226.60099734903,233.676649657875,242.696271524044,253.515240680741,265.85303615466,282.310733975286,300.761398617805,319.372950655935,337.991038988961,356.372001748045,373.912323124751,391.073670979792,408.670863942863,427.018107362903,445.528471836422,464.046709496259,482.587248417922,500.836603761361,519.203578474076,537.359973687881,555.367161198212,574.008830715963,591.647045285412,600.959792741126,612.943987088569,630.163651757188,643.637832860233,655.817847282209,660.992130287232,663.046675878852,660.77082040332,653.927907671164,645.416886349865,635.12855023413,621.952604679251,606.103990151648,592.492051068594,579.746335508267,578.037268410584,589.885698062297,605.76482531198,622.975137280507,638.816061039297,646.964290019068,643.979624777323,644.898456336738,649.864635948355,652.928842250391,647.915488455664,641.382727489587,631.979816279431,620.294398232783,604.627139599709,586.957513187544,568.708309039219,550.894358002935,532.571122646376,514.172677904299,495.542428363898,476.983714532618,458.753788770724,439.981273742176,421.286256182739,402.565078367974,383.808484860244,365.050205853719,346.147710462089,327.315450299877,309.019237161544,290.616181536551,272.938415740861,255.304174253252,241.053389227094,227.523061659874,212.930417280091,202.552515876894,195.749358640892,193.989012095573,193.999962216076,194.020552882895,196.586007140003,203.780846124924,213
459,445.06309712749,433.772727626265,426.918078085956,421.260193880278,402.829388974633,388.274557641718,381.692114460203,381.284210400554,370.046087166279,352.872548249402,334.639032595262,315.841425951599,297.059996502408,278.572095009825,261.02148129307,243.917775863402,227.961509457737,215.014479950324,206.478268888784,198.265388282915,190.728057020156,184.280280241947,179.166812524589,174.198005172632,170.818989453541,166.605541784028,163.967558273321,161.993350594889,160.878492018434,163.007458341555,164.918854201008,167.804041858655,171.300799303074,179.546009753771,192.412149226597,210.939972443555,228.463283507734,245.360623354126,259.881585724371,276.986987570084,295.754687660071,314.383150664971,332.560330315294,348.224016251814,364.632385997522,382.51863968523,401.393735260253,418.81334980537,434.015263930723,444.102940838954,452.555921762798,459.542658640644,474.537685469228,492.004515051458,508.638266473447,526.64184331246,544.48030754928,562.772684567302,581.358176038446,599.876552130227,617.312689044264,633.688496232991,648.444673189437,663.756210629212,681.179988305314,699.26532452586,717.413159134491,735.753446632776,748.201521590649,754.020086026974,755.996472586385,755.953827492581,756.278178553128,755.571538904244,753.94696924128,751.809711093818,748.932505234683,744.861470963281,739.51419608434,733.930743165213,726.871395133468,717.563432368539,703.15142020006,685.150605439974,668.956197935381,654.544734802599,642.388115957145,624.42985480916,605.485001244531,586.583447628052,567.790241042982,549.139300259753,531.060861256966,513.866020654608,498.184562466903,486.527716238875,478.106672543369,470.073521273087,459
420,426.009801278531,410.805848687489,393.794442356634,378.50163620222,379.924197924978,368.193665445734,350.836713670789,332.403257460117,317.676772614409,309.744403225048,305.006520324434,303.024695327071,305.00657288673,308.805987547751,314.980067005675,322.901046381762,333.015037089847,346.833984784321,363.730917447014,380.70896547193,398.14096403829,415.984327228872,434.277929908701,452.62268270374,471.177884568382,489.667639510214,508.372257200899,527.113454265524,545.986086487162,564.756325562177,583.56283161778,602.205991502207,620.692778937768,637.413457320699,650.738121160977,654.120536938582,647.141732060084,643.783116428441,655.987984262278,663.992729168698,666.093395525517,663.180117180913,657.65977051037,646.906507605838,637.612387711405,631.931383865408,633.094381624376,640.423722384887,651.746413585018,667.64709003332,684.62480794387,702.047849340994,712.792636220324,710.82820423708,702.10885734358,697.057275950868,690.757535442041,685.79859738117,682.475907272909,678.736352073808,671.427002507931,661.926917074935,650.05993810301,638.935936354811,633.459447499743,638.599981848042,643.878521856031,641.058284459697,627.770922128881,610.116434954947,591.364457222945,572.349721960065,553.475403743268,534.569658809045,515.789164285823,497.085590645288,478.352379448215,459.8866250572,441.688579899212,423.599499102983,406.038893636588,389.593326488275,377.430164085974,372.214631452391,362.814732844539,350.50687510369,336.146214414447,330.13342698041,328.939770040658,328.035649183584,329.674231257279,332.707302834367,337.651636797749,345.432249851412,355.809540872199,370.672836082745,387.561705295202,404.630573100042,420
