-176.51,-43.843,-58.629,-51.921,137.46,97.142,93.61,18.505,-44.636,-24.801,0.0039611,34.373,-47.667,0.8473,-18.809,-34.03,-19.092,27.558,25.683,40.28,-29.483,-19.327,-15.935,21.287,53.352,-17.254,-5.3752,-38.887,-21.874,-5.154
-180.03,-54.274,-57.355,-56.123,136.6,96.573,93.329,18.387,-44.582,-24.611,0.83562,33.093,-47.902,0.58374,-18.202,-32.565,-18.451,27.803,26.237,39.308,-29.721,-19.577,-15.923,21.299,53.02,-17.188,-5.1204,-39.27,-21.993,-5.0613
-176.16,-43.703,-62.469,-51.13,137.1,96.244,94.28,17.947,-45.484,-24.898,-0.63439,34.307,-47.071,1.3617,-17.965,-34.272,-18.426,27.036,24.939,40.066,-30.601,-19.435,-15.539,21.274,52.834,-17.371,-5.0894,-38.73,-22.172,-5.1762
-176.97,-41.84,-60.38,-52.089,135.88,96.531,95.709,17.657,-44.016,-24.833,-1.2524,34.172,-47.405,-0.64912,-17.342,-34.572,-19.087,26.503,26.379,38.731,-30.55,-17.942,-16.024,20.402,53.125,-16.901,-5.4424,-38.108,-22.442,-5.1038
-176.98,-44.155,-56.928,-51.598,137.96,98.099,93.063,18.634,-44.7,-24.886,0.19173,34.224,-48.344,1.1298,-19.686,-34.334,-19.336,28.293,25.756,40.269,-29.377,-19.234,-15.835,20.931,53.648,-17.48,-5.0441,-39.05,-21.596,-5.4937
-176.97,-41.214,-62.759,-51.076,136.96,94.983,94.77,16.728,-45.222,-24.505,-0.40618,34.069,-46.952,1.7183,-18.026,-34.403,-19.156,26.971,25.141,40.392,-30.524,-19.549,-15.616,20.891,52.556,-16.555,-4.658,-38.697,-22.367,-5.3124
-176.78,-41.663,-62.991,-50.983,136.63,96.41,94.591,16.828,-46.248,-24.213,0.50343,33.497,-46.724,1.6356,-18.377,-34.223,-18.273,27.174,24.222,40.256,-30.975,-19.767,-15.862,21.277,52.095,-17.194,-5.086,-39.051,-22.262,-5.149
-176.95,-45.449,-56.804,-51.447,137.66,98.08,93.408,18.44,-44.155,-25.173,0.058531,34.542,-48.641,0.49922,-19.62,-34.781,-19.291,28.266,25.846,39.874,-29.472,-19.073,-15.931,20.902,53.681,-17.409,-5.0433,-38.701,-21.768,-5.4599
-176.15,-42.805,-61.055,-51.151,137.07,97.827,94.755,18.06,-44.172,-25.151,0.055945,33.913,-46.984,1.1827,-18.752,-34.906,-18.46,27.455,25.047,39.848,-29.527,-19.548,-15.34,21.839,53.402,-17.337,-5.2644,-38.488,-21.991,-5.2896
-177.07,-40.993,-63.298,-50.481,136.56,95.684,95.165,15.939,-45.753,-24.601,0.26024,34.19,-47.094,1.1251,-18.007,-34.392,-18.49,27.059,24.408,39.985,-31.038,-19.602,-15.901,21.051,51.946,-16.532,-5.0067,-38.861,-22.105,-5.4753
-175.93,-43.94,-61.678,-50.854,137.03,97.195,94.71,18.261,-44.314,-25.188,-0.25918,34.35,-47.105,1.337,-18.464,-34.75,-18.785,27.584,25.365,39.981,-29.306,-19.639,-15.37,21.724,53.192,-17.295,-5.0494,-38.739,-22.081,-5.0197
-177.17,-40.619,-62.044,-51.791,136.43,95.471,95.265,16.339,-44.523,-24.298,0.72033,33.409,-47.457,1.2811,-18.311,-35.022,-19.489,27.215,25.31,40.163,-29.963,-18.927,-16.031,20.785,52.893,-16.295,-4.8974,-38.817,-22.392,-5.8802
-176.98,-41.632,-63.538,-50.451,136.82,94.834,94.98,16.208,-45.385,-24.498,-0.17487,34.265,-47.249,1.5529,-17.782,-34.836,-19.138,27.307,25.031,40.165,-30.708,-19.512,-15.696,20.935,52.287,-16.401,-4.6802,-38.765,-22.4,-5.4421
-176.63,-44.069,-58.675,-52.447,136.79,97.444,93.822,18.259,-44.621,-24.333,0.69125,33.885,-47.131,0.8662,-19.346,-33.801,-19.142,27.943,25.66,40.177,-28.908,-19.654,-15.716,21.686,53.22,-17.072,-5.2353,-38.973,-21.757,-5.127
-177.45,-42.612,-56.599,-52.735,137.22,98.23,93.205,19.511,-44.958,-24.124,-0.13657,33.464,-46.946,0.17853,-19.286,-33.179,-18.65,27.331,25.798,40.544,-29.347,-19.665,-15.388,21.645,53.198,-17.085,-5.5789,-39.002,-21.81,-4.6891
-176.37,-44.257,-62.438,-52.68,136.03,95.941,94.568,17.556,-45.047,-24.214,0.18972,33.999,-46.616,0.66491,-18.261,-33.881,-18.759,27.045,25.263,39.766,-29.723,-19.389,-15.51,21.464,52.617,-16.923,-5.1799,-38.855,-22.077,-4.963
-177.94,-46.753,-55.026,-53.287,137.66,98.237,92.529,19.25,-44.612,-24.259,0.24564,33.733,-47.856,0.14624,-19.61,-33.358,-18.616,28.156,25.754,40.147,-29.316,-19.759,-15.892,21.348,53.303,-17.283,-5.1104,-39.008,-21.777,-5.041
-176.47,-45.949,-59.412,-52.844,136.79,96.941,93.885,18.009,-44.44,-24.979,0.34008,34.367,-47.851,0.51312,-18.966,-33.943,-19.184,27.867,25.725,39.849,-29.486,-19.24,-15.988,21.335,53.07,-17.087,-5.245,-39.015,-21.862,-5.2282
-178.51,-46.114,-54.475,-54.325,137.71,98.431,92.52,20.084,-44.045,-24.087,-0.031681,33.229,-47.08,-0.24513,-19.661,-32.684,-18.476,27.704,26.001,40.359,-28.971,-19.907,-15.494,21.572,53.395,-17.092,-5.3505,-39.115,-21.658,-4.725
-176.75,-44.718,-60.227,-54.309,137.42,96.14,93.352,19.02,-44.614,-24.522,0.051934,33.9,-46.944,1.2623,-18.502,-32.694,-18.938,27.294,25.896,40.61,-29.417,-19.721,-16.106,21.616,52.97,-17.464,-5.2406,-39.469,-21.837,-4.809
-176.69,-46.739,-58.467,-53.052,137.7,97.05,93.356,18.866,-44.178,-25.332,0.055142,34.579,-48.383,1.1566,-18.912,-33.705,-19.248,27.908,25.996,40.14,-29.228,-19.4,-16.453,21.48,53.496,-17.423,-5.1519,-39.18,-21.575,-5.3565
-178.62,-48.91,-54.691,-54.017,137.53,98.135,92.543,19.917,-44.446,-23.931,-0.28901,33.05,-46.675,0.21237,-19.228,-33.107,-17.845,27.938,25.56,39.67,-29.308,-19.957,-15.32,21.514,53.231,-16.82,-5.2962,-38.95,-21.645,-4.9241
-176.77,-47.205,-58.93,-53.513,136.62,97.383,93.519,19.307,-44.351,-24.04,0.032093,34.014,-46.147,0.64341,-18.809,-33.202,-18.27,27.822,25.569,39.713,-29.154,-19.85,-15.471,21.796,52.803,-17.399,-5.4225,-38.955,-21.834,-4.5498
-176.73,-47.564,-60.846,-54.537,135.84,97.849,94.51,18.775,-43.995,-24.374,-0.023358,33.459,-46.269,-0.25339,-18.714,-33.299,-18.208,27.114,25.443,39.011,-29.569,-19.208,-15.672,21.708,52.983,-16.947,-5.3735,-38.621,-21.954,-4.7025
-176.41,-45.971,-61.348,-53.76,136.43,96.867,94.048,18.788,-44.541,-24.255,0.074979,33.743,-46.34,0.50065,-18.375,-33.361,-18.204,27.045,25.237,39.819,-29.777,-19.605,-15.432,21.815,52.97,-17.164,-5.3973,-38.816,-21.846,-4.8239
-179.62,-45.305,-53.023,-54.376,137.94,97.532,91.362,20.404,-44.969,-23.145,-0.74634,32.521,-46.631,-0.62089,-19.641,-32.814,-18.314,27.555,25.682,40.489,-29.719,-19.794,-15.302,21.815,53.534,-16.627,-5.5804,-38.788,-21.736,-4.882
-176.43,-46.439,-62.024,-53.366,136.28,95.835,93.948,18.279,-44.771,-24.52,-0.26956,34.02,-46.471,0.40248,-18.321,-33.868,-18.383,27.085,25.087,39.683,-29.917,-19.29,-15.484,21.741,52.957,-17.042,-5.416,-38.723,-21.931,-4.9052
-176.67,-49.902,-62.95,-53.748,135.76,96.355,93.835,18.75,-44.58,-24.511,-0.051628,34.779,-47.018,0.7148,-18.363,-33.662,-18.182,27.421,25.395,39.232,-29.602,-19.443,-15.759,21.737,52.803,-17.342,-5.2068,-38.925,-21.971,-4.9966
-176.84,-44.796,-62.586,-53.84,135.82,95.424,94.179,17.277,-45.095,-24.026,0.21233,33.694,-46.344,-0.20558,-18.174,-33.672,-18.423,26.823,24.927,39.7,-30.491,-19.248,-15.315,21.553,52.574,-16.598,-5.3159,-38.822,-22.082,-4.9539
-177.04,-45.364,-59.02,-54.719,136.5,97.256,93.907,18.767,-44.442,-24.301,0.51732,33.222,-46.8,0.15163,-18.953,-32.615,-19.054,27.537,26.086,40.062,-29.094,-19.425,-15.931,21.699,52.851,-17.057,-5.5539,-39.12,-21.814,-4.786
-176.92,-48.029,-58.72,-53.037,135.63,98.758,94.399,18.451,-45.32,-24.132,-0.040503,33.38,-46.754,-0.098209,-19.173,-33.316,-18.178,27.434,25.536,38.991,-29.504,-19.272,-15.449,21.278,52.923,-16.812,-5.4435,-38.502,-21.853,-5.0621
-176.56,-42.532,-61.843,-50.174,136.51,96.499,94.829,16.576,-45.803,-24.528,0.64789,33.804,-47.502,1.5707,-18.85,-34.959,-19.223,27.737,24.915,39.847,-30.283,-19.022,-15.724,20.815,52.807,-17.012,-4.9377,-38.685,-22.259,-5.6894
-177.46,-39.928,-58.863,-50.657,136.65,98.251,94.18,18.182,-46.398,-24.079,0.21836,33.135,-46.374,0.88865,-19.101,-33.894,-18.252,27.296,24.485,39.987,-30.627,-19.556,-15.682,21.759,52.574,-17.052,-5.6459,-38.791,-22.184,-4.8492
-176.21,-42.882,-61.73,-51.374,136.26,97.467,95.414,17.281,-43.983,-24.791,0.59304,34.19,-47.229,0.83682,-18.649,-35.001,-18.876,27.493,25.403,39.395,-29.413,-19.218,-15.721,21.464,53.024,-17.031,-4.9693,-38.395,-22.152,-5.2326
-177.17,-39.738,-60.017,-51.092,137.19,97.617,94.239,17.949,-45.798,-24.2,0.46509,33.33,-46.659,2.119,-19.026,-34.012,-18.806,27.166,24.855,40.686,-29.986,-19.647,-15.913,21.341,52.677,-17.545,-5.2839,-38.943,-22.2,-5.1721
-176.65,-43.72,-58.139,-51.961,137.62,97.454,93.421,18.86,-44.901,-24.892,-0.30448,34.266,-47.58,0.75406,-18.941,-33.615,-18.914,27.561,25.745,40.436,-29.445,-19.506,-15.735,21.337,53.189,-17.414,-5.3825,-38.954,-21.87,-4.9892
-176.29,-43.738,-61.993,-51.837,136.11,97.325,94.652,17.228,-45.386,-24.207,0.88701,33.612,-46.998,1.4343,-19.078,-34.384,-18.518,27.439,24.883,39.424,-30.139,-19.224,-15.531,21.279,52.685,-17.482,-5.1806,-38.553,-22.06,-5.5097
-177.27,-40.054,-61.691,-51.925,136.13,95.775,95.235,16.632,-45.215,-24.023,0.57145,33.344,-46.852,1.4192,-18.476,-34.125,-19.204,26.947,25.189,40.226,-29.936,-19.118,-15.921,20.949,52.399,-16.664,-5.0247,-38.84,-22.188,-5.5061
-177.37,-40.124,-58.047,-52.089,136.53,98.864,94.625,18.421,-44.375,-24.53,0.53445,33.379,-46.987,0.37576,-19.454,-34.198,-18.586,27.432,25.657,39.957,-29.302,-19.266,-15.745,21.737,53.405,-16.913,-5.3784,-38.614,-22.064,-5.0481
-176.66,-41.212,-61.452,-50.252,136.86,97.15,94.749,17.433,-45.84,-24.278,0.22576,33.868,-46.755,1.6695,-18.338,-34.409,-18.503,27.142,24.687,39.995,-30.605,-19.42,-15.485,21.126,52.561,-17.46,-5.3174,-38.707,-22.384,-5.1604
-176.33,-42.953,-62.471,-50.203,137.03,96.549,94.582,16.835,-45.827,-24.963,0.014912,34.514,-47.725,1.8507,-18.348,-34.695,-18.836,27.464,24.946,39.737,-30.735,-19.158,-16.114,20.896,52.69,-17.165,-5.0708,-38.745,-22.026,-5.633
-177.07,-42.315,-56.951,-51.228,137.91,98.058,93.214,18.661,-44.43,-24.991,-0.018483,34.257,-47.861,0.41566,-19.527,-34.23,-19.22,28.18,25.861,40.666,-28.847,-19.679,-16.022,21.658,53.661,-17.158,-5.155,-38.979,-21.805,-5.0856
-176.19,-44.622,-59.814,-50.707,136.74,97.594,94.37,17.792,-44.914,-24.939,0.16942,34.347,-47.668,0.94355,-19.1,-34.774,-19.001,27.829,25.393,39.586,-29.616,-19.127,-15.705,21.201,53.297,-17.27,-5.1792,-38.509,-21.972,-5.375
-176.24,-44.853,-60.054,-51.19,136.37,97.32,94.328,17.735,-45.066,-24.537,0.099743,34.516,-47.162,0.56609,-18.911,-34.416,-18.66,27.618,25.279,39.483,-30.169,-19.166,-15.32,21.034,52.839,-17.48,-5.2997,-38.514,-21.983,-5.1712
-176.32,-44.054,-60.767,-51.186,136.58,96.474,94.072,17.322,-45.536,-24.3,0.33913,34.45,-47.186,0.98925,-18.658,-34.318,-18.799,27.635,25.039,39.871,-30.231,-19.308,-15.635,21.154,52.744,-17.232,-5.3412,-38.826,-22.069,-5.2381
-176.04,-45.683,-61.069,-50.806,136.46,97.671,94.573,17.732,-45.269,-25.188,-0.24119,34.587,-47.772,1.0553,-19.016,-34.581,-18.602,27.56,25.297,39.347,-30.189,-19.07,-15.606,21.005,53.131,-17.548,-5.0765,-38.339,-22.011,-5.4208
