11.577,-3.8396,46.649,2.3038,17.335,-34.912,21.609,-10.398,44.79,38.506,-0.56326,-36.093,-20.425,43.985,80.403,7.585,27.176,-92.304,109.94,72.941,-41.049,61.773,19.875,8.2997,84.789,-16.281,100.93,150.18,-17.086,94.538
-20.137,-8.048,43.979,1.7708,19.376,-36.964,21.444,-8.9436,44.762,38.781,0.58646,-35.679,-19.847,43.277,81.023,8.2046,26.914,-92.095,109.65,72.506,-41.073,61.28,19.285,8.2779,84.739,-16.606,100.73,150.74,-17.326,94.287
10.471,1.7065,44.679,5.4361,15.983,-36.356,21.071,-9.5994,44.243,40.199,-1.0245,-35.805,-21.18,43.178,80.933,7.0905,27.521,-92.009,110.58,72.577,-41.2,61.951,20.013,8.3142,84.195,-16.455,100.6,150.61,-16.788,94.056
11.421,-4.8195,48.451,-0.96499,19.158,-34.338,20.402,-9.148,43.858,40.114,-0.47794,-35.754,-20.515,43.261,80.427,7.1639,26.624,-92.675,109.94,73.305,-41.236,61.367,20.065,7.8131,85.149,-16.737,101.16,150.52,-16.87,94.139
11.784,-3.0591,47.379,1.0166,16.906,-36.337,21.319,-9.878,44.63,39.355,-0.36556,-36.19,-20.119,43.794,80.291,7.2932,26.951,-92.53,110.12,73.107,-41.249,61.52,19.987,7.9598,84.981,-16.468,101.02,150.49,-16.88,94.443
11.374,-0.51409,47.138,2.7178,17.318,-36.162,21.128,-8.6247,44.63,39.307,-0.63374,-36.112,-19.831,43.716,79.717,7.3893,27.197,-92.207,110.36,72.93,-40.798,61.551,19.802,8.1409,84.794,-16.241,100.94,150.39,-16.929,94.585
-19.756,-9.1939,44.308,1.4558,17.224,-34.739,21.142,-8.7285,45.192,38.961,-0.51177,-36.381,-18.935,43.367,81.208,8.2205,26.258,-91.6,110.4,72.484,-41.349,61.618,20.122,8.182,84.833,-16.322,101.16,150.18,-16.86,94.692
11.605,-4.0329,46.353,0.90197,18.424,-34.257,21.105,-9.6229,44.35,39.275,0.10545,-36.335,-19.344,43.251,79.909,7.3357,27.091,-92.388,110.2,72.745,-41.159,61.317,19.853,8.4076,84.727,-16.079,100.77,150.02,-16.974,94.807
-16.56,-12.039,41.821,3.8747,24.449,-38.314,18.187,-10.757,47.941,39.222,0.20667,-35.179,-19.867,44.4,80.356,5.6915,27.075,-89.788,111.02,74.446,-41.943,60.842,19.538,8.3803,83.626,-15.924,101.7,150.84,-17.303,94.754
10.652,1.6431,44.944,4.3408,16.725,-35.478,21.54,-9.6927,45.764,39.128,-0.28088,-34.543,-20.541,42.959,80.208,7.4286,26.84,-92.204,110,72.762,-41.09,61.851,19.696,8.4287,84.558,-16.184,100.92,150.11,-16.845,94.675
-20.743,-5.3212,44.491,1.1559,19.451,-37.099,21.099,-9.5257,44.568,38.688,0.3125,-36.215,-20.175,42.96,80.534,8.4855,26.73,-92.103,109.48,72.478,-41.178,61.669,19.945,8.0367,84.642,-16.224,100.84,150.66,-17.654,94.445
11.058,-0.23964,44.737,3.5467,16.585,-36.508,21.031,-8.6429,44.777,36.936,-1.65,-36.113,-20.83,44.33,80.811,7.3595,26.749,-92.335,109.78,72.756,-41.699,61.451,19.937,8.3886,85.09,-16.725,101.05,150.33,-16.874,94.836
11.534,-5.8441,47.444,-0.85276,18.384,-34.816,21.088,-9.5979,44.22,39.812,-0.71632,-36.256,-20.538,43.866,80.669,7.3069,27.11,-92.637,110.12,72.933,-41.409,61.141,19.973,7.7232,84.801,-16.389,101.12,150.29,-16.989,94.407
11.608,-4.0204,47.715,-1.377,18.588,-35.344,20.2,-9.1465,43.271,39.955,-0.2688,-36.563,-20.145,43.547,80.6,7.3169,27.307,-92.406,110.25,72.889,-41.234,61.401,20.002,8.1381,84.818,-16.396,100.87,150.34,-16.923,94.501
-20.745,-5.5635,44.309,1.0106,19.433,-35.74,21.351,-9.9694,45.515,38.731,-0.63605,-37.17,-20.121,42.947,80.869,7.4802,26.89,-92.176,110.04,72.77,-41.206,61.36,19.717,8.5608,84.35,-16.894,100.95,150.43,-17.332,94.605
11.253,-3.2774,48.646,-1.8871,20.036,-34.301,19.524,-8.3363,43.751,38.907,0.16702,-35.676,-19.762,42.5,80.533,7.4068,26.811,-92.426,110.07,73.356,-41.046,61.82,19.981,8.2506,85.149,-16.531,101.14,150.17,-17.02,94.486
-20.237,-7.713,44.287,1.3003,19.021,-36.57,22.587,-9.0649,44.279,38.65,-0.02586,-35.749,-19.623,43.287,81.001,8.005,26.665,-91.784,110.25,72.681,-41.311,61.547,19.926,8.0954,84.775,-16.408,100.84,150.24,-16.953,94.445
-19.024,-10.571,43.987,1.7439,18.736,-36.642,22.54,-8.0217,45.646,39.42,0.36643,-36.459,-20.298,43.137,81.082,8.0749,26.684,-92.368,110.44,72.505,-41.046,61.43,19.657,8.282,85.006,-16.093,100.84,150.23,-17.366,94.414
10.218,-3.6905,45.001,5.9168,18.782,-30.729,21.629,-12.689,41.787,42.577,0.89354,-36.811,-20.371,44.046,80.73,8.3951,27.574,-92.189,110.58,73.086,-41.736,62.797,19.562,8.6139,84.142,-16.01,100.81,150.37,-17.025,94.527
11.024,-1.7657,47.717,-3.246,20.224,-34.68,19.361,-7.6877,43.85,39.361,0.2684,-35.162,-19.701,42.76,80.137,7.7327,26.784,-92.215,109.86,73.207,-40.962,61.859,19.724,8.0646,85.182,-16.388,101.31,149.84,-17.174,94.455
11.347,-1.0002,49.252,-0.028175,17.882,-37.118,19.948,-8.6446,44.119,38.502,-0.13968,-36.001,-20.252,43.026,81.14,7.723,27.338,-92.167,110.41,72.843,-41.765,61.907,20.007,8.3763,84.883,-16.424,100.74,150.49,-17.016,94.426
11.266,-2.2752,49.278,-0.98146,19.538,-35.135,19.528,-8.0467,43.682,39.031,-0.44727,-35.464,-20.262,42.635,81.086,7.4548,26.72,-92.63,109.82,73.153,-41.7,61.625,19.917,7.8985,85,-16.336,101.04,149.94,-17.107,94.381
11.041,-1.5045,49.357,-1.492,19.878,-35.196,19.491,-7.3149,43.458,40.291,-0.77716,-34.938,-20.422,43.01,80.298,7.6125,26.727,-92.508,109.68,73.303,-40.95,61.929,19.772,7.856,84.96,-16.304,101.03,150.01,-16.853,94.792
-18.477,-11.476,44.081,2.0665,17.522,-35.171,23.012,-7.2835,44.74,38.915,0.78747,-35.618,-19.8,43.46,81.381,7.3176,27.519,-92.133,110.14,73.265,-41.446,61.036,19.828,8.3039,85.064,-16.544,100.7,150.18,-17.387,94.137
-17.029,-12.116,41.651,3.9952,23.901,-38.547,19.264,-10.38,46.705,39.182,1.2468,-35.292,-20.612,43.94,79.759,7.6133,27.501,-92.157,111.5,73.431,-42.207,61.718,19.192,7.6572,84.921,-16.506,100.98,149.41,-17.022,94.794
11.485,-2.4302,47.676,-0.024497,18.94,-34.341,20.552,-9.3595,44.857,39.103,0.26424,-35.064,-20.077,42.862,80.505,7.8466,27.104,-92.341,110.03,73.015,-41.318,61.197,20.05,8.1225,84.484,-16.117,100.6,149.92,-16.939,94.611
10.9,0.54663,49.402,0.63694,18.174,-37.238,19.792,-8.401,43.927,38.093,0.41385,-36.345,-19.611,42.844,80.517,7.4175,26.904,-92.307,110.32,72.731,-41.775,61.631,19.776,8.3843,85.156,-16.257,100.77,150.42,-17.397,94.526
-17.655,-12.368,43.799,2.3474,18.105,-35.413,24.237,-7.2111,44.612,39.21,0.94149,-35.784,-19.963,43.296,81.693,7.935,27.745,-92.574,109.9,73.07,-41.534,60.807,19.616,8.1973,85.372,-17.074,100.74,150.08,-17.347,94.032
-18.098,-10.974,41.776,3.985,23.914,-37.343,19.535,-11.046,45.61,38.539,0.78168,-35.535,-20.197,43.889,80.402,7.3644,27.445,-91.714,110.98,73.193,-42.126,61.77,19.468,7.6695,85.523,-16.503,100.61,149.78,-17.147,94.55
-19.184,-8.7077,42.443,3.569,23.779,-37.95,18.849,-11.766,44.635,38.286,0.22161,-34.7,-19.591,44.111,80.466,7.3854,27.315,-92.576,111.22,72.557,-41.824,62.181,19.68,7.5294,85.818,-16.277,100.36,149.78,-17.149,94.547
11.665,-1.8194,47.606,1.4368,16.854,-36.798,21.104,-9.5392,44.704,38.548,-0.079325,-36.463,-19.789,43.642,80.223,7.4126,27.37,-92.157,110.59,72.709,-41.145,61.699,19.895,8.3778,85.002,-16.344,101.09,150.54,-17.21,94.407
-20.658,-5.7306,45.179,0.12048,17.048,-35.556,22.051,-8.9419,45.214,39.016,-0.97035,-36.794,-19.676,43.103,80.989,7.9053,26.398,-92.229,110.56,72.57,-41.143,61.68,19.969,8.3228,84.657,-16.434,100.94,150.29,-17.29,94.668
-19.692,-9.3478,44.143,1.6394,18.263,-36.459,21.715,-8.2321,45.322,39.114,0.53324,-36.41,-20.291,43.003,80.619,8.3257,26.684,-92.356,110.22,72.621,-41.276,61.565,19.951,8.1859,84.676,-16.089,101.17,150.1,-17.263,94.625
11.334,-4.1877,48.398,1.3783,18.805,-34.038,20.232,-9.6959,43.592,37.743,0.08177,-37.037,-19.546,43.165,80.913,7.3323,27.531,-92.514,110.47,72.728,-41.788,61.254,20.41,8.71,84.918,-16.717,100.57,150.45,-17.012,94.21
11.135,-5.2427,47.298,-0.81673,20.36,-32.706,19.911,-8.765,43.819,38.843,0.067808,-36.116,-19.595,42.371,80.664,6.9922,26.617,-92.681,110.18,73.459,-41.31,61.805,19.852,8.5479,84.651,-16.204,100.8,150.2,-16.95,94.353
11.068,-3.7581,45.609,4.971,17.148,-34.111,21.774,-10.36,44.674,37.152,-1.3908,-35.981,-20.615,43.759,80.749,7.1415,26.566,-92.525,109.37,72.848,-41.887,61.852,19.698,7.6499,85.037,-16.667,101.49,150.54,-17.407,94.665
-20.674,-6.147,44.334,1.189,18.878,-36.154,21.05,-9.4288,45.01,38.738,0.017938,-36.768,-20.321,42.954,80.72,8.4923,26.143,-92.109,110.35,72.516,-41.179,61.532,19.925,8.3682,84.654,-16.06,101.04,150.42,-17.428,94.406
-20.46,0.061548,45.979,-0.9528,18.53,-36.791,22.398,-10.069,44.976,39.006,-1.6687,-36.326,-19.583,42.956,80.63,7.763,26.893,-92.572,110.21,72.548,-41.072,61.679,19.765,8.0415,84.596,-16.395,100.83,150.4,-17.024,94.669
11.454,-4.6918,47.537,0.43912,18.967,-34.007,20.682,-9.2346,44.824,37.715,-0.11607,-35.955,-19.694,42.845,80.84,7.45,27.175,-92.483,110.26,72.892,-41.666,61.437,20.23,8.4548,84.614,-16.389,100.62,150.1,-17.041,94.581
-20.774,-5.296,44.744,0.7679,18.721,-36.919,21.35,-9.5951,44.366,38.622,-0.41856,-35.684,-19.781,43.066,80.413,8.3826,26.662,-92.546,110.32,72.477,-41.155,61.584,19.692,8.2265,84.514,-16.266,100.95,150.38,-17.252,94.49
11.196,-2.6003,45.922,5.0484,16.911,-34.873,21.651,-9.9709,44.393,37.891,-0.95151,-36.794,-19.815,44.33,80.372,7.5652,27.364,-92.49,109.95,72.941,-41.455,61.577,19.906,7.9776,84.95,-16.364,101.29,150.21,-17.236,94.267
-20.852,-4.3263,44.936,0.40875,18.746,-36.484,21.799,-9.7552,44.701,38.74,-0.84507,-36.599,-20.02,42.663,80.475,8.6359,26.532,-92.089,110.25,72.75,-41.4,61.519,19.76,8.2933,84.742,-16.274,101.02,150.43,-17.302,94.573
11.022,-7.3339,46.315,1.0506,18.425,-33.657,22.253,-9.8834,45.519,39.682,-0.71992,-36.046,-20.036,44.266,79.765,7.6174,27.321,-92.257,110.2,72.656,-40.824,61.269,19.967,8.2648,84.922,-16.193,101.13,150.03,-17.047,94.802
11.006,0.52571,45.284,3.9376,16.013,-36.668,21.603,-9.588,45.73,37.717,-0.70078,-35.455,-20.536,43.429,80.588,7.3117,26.65,-92.289,110.13,73.103,-41.154,62.154,19.544,8.1987,84.804,-16.326,101.18,150.31,-17.108,94.541
-20.428,-3.5443,43.995,2.1052,22.345,-38.125,18.038,-12.003,44.711,38.839,-0.55454,-35.286,-19.166,43.885,80.975,7.1372,27.101,-92.476,109.93,72.54,-41.225,61.601,19.781,8.0812,84.652,-16.957,101.13,149.97,-16.971,94.42
11.516,-2.6759,44.836,2.6225,17.599,-34.553,21.482,-10.095,44.652,38.717,0.15731,-36.296,-19.189,43.322,79.674,7.4196,26.946,-92.381,110.07,72.901,-41.013,61.412,19.967,8.3292,85.041,-16.373,101.09,150.08,-17.068,94.379
11.507,-1.2497,47.918,1.851,17.369,-36.116,20.916,-9.632,44.712,38.393,0.080322,-36.172,-19.784,43.416,80.411,7.5795,27.244,-92.361,110.32,72.871,-41.219,61.338,19.765,8.1845,84.743,-15.982,100.77,150.2,-17.211,94.608
-20.789,-1.1632,44.753,0.86366,20.115,-36.494,20.006,-10.7,45.313,38.664,-0.56773,-37.159,-20.657,42.99,80.699,8.0224,26.133,-92.798,110.76,72.494,-40.91,61.263,19.956,8.4625,84.324,-16.344,101.1,150.26,-17.44,94.205
11.025,-7.9409,46.742,-1.7656,18.815,-34.424,21.725,-8.9247,45.131,40.404,-1.3843,-35.812,-20.799,44.542,80.258,7.4575,27.119,-92.592,110.11,73,-41.325,61.44,20.027,8.2362,84.787,-16.263,100.92,150.31,-16.88,94.912
-19.839,3.3428,44.83,-1.5929,17.337,-32.936,21.707,-10.274,45.894,38.862,-1.2375,-37.047,-19.879,43.064,80.985,7.7627,27.213,-92.218,110.25,72.938,-41.481,61.655,20.289,7.9041,85.148,-16.836,100.72,150.04,-17.62,94.537
