"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"275",11.964,11.994,11.503,10.667,10.646,10.968,11.174,12.038,12.458,11.759,11.606,12.171,13.528,15.531,18.319,21.719,23.504,22.682,18.319,13.035,10.483,9.9085,8.2947,8.9106,12.701,12.225,4.8438,-0.24388,-2.8965,-6.2367,-8.9328,-9.4553,-7.2329,-2.6454,-1.1621,-5.795,-7.2253,-7.1073,-8.7622,-10.469,-12.129,-16.532,-21.871,-24.649,-22.501,-18.391,-12.499,-5.3913,-1.7414,-5.1869,-14.116,-18.146,-13.685,-6.8831,-2.5163,-0.42303,5.4379,8.4203,-1.6546,-15.835,-20.688,-21.081,-17.393,-12.38,-10.089,-9.607,-6.4155,-8.0908,-12.366,-10.071,-8.3898,-7.1901,-7.6027,-4.8785,-2.8392,-0.0013464,5.4487,9.53,11.379,8.7278,6.6624,8.1656,8.0004,7.3379,7.6625,8.1431,7.7787,6.5272,5.3341,4.7085,4.8192,4.9476,3.8085,-1.7941,-6.2379,-6.595,-5.0052,-1.9043,11.718,19.945,2.567,2.5668,2.1215,1.6598,2.3447,2.6244,2.6796,0.60228,-1.255,-0.46406,0.69262,1.4847,1.0272,-0.6736,-3.3687,-7.2749,-11.871,-16.435,-22.62,-25.788,-18.289,-12.089,-13.544,-14.224,-9.8731,-7.4301,-11.841,-15.386,-15.312,-15.902,-16.078,-15.474,-14.3,-13.485,-12.319,-8.9294,-8.104,-8.5805,-7.9466,-8.2119,-8.3396,-5.9811,-2.3041,3.3452,12.867,13.324,-0.43513,-12.083,-12.715,-4.2487,6.2637,13.58,13.461,3.6505,-7.6324,-13.201,-13.491,-7.5315,0.66586,6.4316,11.922,13.388,8.3528,2.791,5.5159,21.371,32.263,26.695,11.208,7.407,3.5115,8.9342,19.118,19.815,12.451,6.0786,7.0559,11.362,12.095,12.147,11.942,9.7475,7.6613,9.0055,10.435,8.1633,6.1537,4.7289,4.4872,5.1078,5.2125,4.3932,2.1168,0.08506,0.81839,3.7257,6.9041,9.3408,17.456,28.108
"276",-3.4848,-3.4543,-3.2375,-2.867,-2.1785,-1.2241,-0.36538,-2.4275,-3.3975,-4.1614,-3.8074,-1.0277,1.1226,2.214,4.6037,6.0445,5.6152,5.7064,8.1187,11.872,14.887,15.275,13.359,11.662,13.483,14.667,11.125,8.534,5.0806,0.47741,-2.7755,-6.9213,-8.6471,-7.1835,-3.203,-0.21974,-0.82305,0.29679,3.4355,5.4623,6.8183,8.207,5.6028,-0.47824,-1.5643,-2.5286,-4.9227,-4.427,-2.3037,-0.53664,-1.6347,-2.1074,-2.6596,-7.0904,-9.0856,-4.3577,3.4285,7.9286,5.619,-0.33988,-6.5773,-11.994,-15.053,-14.919,-13.198,-10.654,-5.6626,-7.2671,-16.942,-18.493,-11.936,-5.2066,-5.8825,-8.8182,-8.8591,-8.4211,-5.5892,0.99285,4.7247,6.5745,4.5154,1.4398,3.4086,6.4483,8.6354,10.057,10.843,11.103,11.024,11.126,11.731,11.589,10.011,7.9006,6.2585,5.0456,4.8223,4.083,-10.358,-18.225,8.0146,8.0144,8.1125,8.5209,9.6672,11.678,13.317,4.1456,-0.7439,-0.65311,-0.63904,0.37383,-0.085155,-1.0059,-0.40273,0.80162,1.8712,4.641,6.7138,4.7689,1.9426,-1.3866,-6.2822,-7.0258,-2.9523,-0.26127,-5.2851,-10.771,-11.983,-13.854,-14.071,-12.39,-11.644,-8.7536,-6.8978,-6.3185,-2.2789,-1.3382,-1.72,-2.074,-4.1082,-5.9531,-7.3298,-7.2529,0.61437,5.7366,1.8347,-0.27042,1.3838,-0.33919,-3.0673,-2.2657,-1.0072,-4.7768,-14.522,-24.071,-27.136,-21.438,-13.446,-7.6315,-2.1585,1.3809,0.69235,-0.071636,3.5861,15.751,23.697,18.242,1.5034,-4.3675,-6.6287,-4.5918,-5.1304,-3.5055,0.59696,4.2876,8.2393,11.502,13.292,13.194,12.832,12.369,10.512,11.466,12.625,10.219,7.5756,4.7487,2.5995,3.7803,5.5892,4.5758,2.8299,0.010642,-2.0722,-4.2855,-5.3124,-1.2022,25.137,36.445
"277",4.4023,4.4329,4.2715,3.9203,4.2071,4.1124,3.1845,2.4579,1.8501,1.9714,2.8954,3.9998,4.3365,5.0959,7.0091,8.4934,8.8954,7.9925,7.5481,9.0483,11.89,13.142,11.568,12.343,16.383,15.947,8.0917,3.4072,1.906,-2.2366,-4.8696,-2.994,0.017671,2.0637,-0.14033,-6.5185,-10.124,-9.1,-5.8495,-3.6883,-3.9958,-3.1701,-1.3097,-4.1774,-5.9936,-3.9806,-3.5508,-4.0476,-3.2192,-2.4665,-1.602,-1.1938,0.42791,0.018427,-4.0836,-5.5568,0.92195,5.1035,4.5545,0.96741,-1.8505,-5.5722,-8.2868,-7.3303,-8.869,-9.9149,-4.596,-5.5398,-14.835,-16.737,-14.021,-11.197,-12.322,-15.443,-17.418,-14.46,-9.8418,-5.8958,-0.15973,3.6252,2.0972,-0.27491,1.6809,5.6512,7.8723,8.3863,8.1087,7.5556,7.2112,6.9021,6.8375,6.7211,5.7782,4.3878,4.0116,4.3204,5.4957,5.9298,0.47536,2.3034,0.46008,0.45981,0.43473,0.62048,1.6557,0.6621,-0.36479,0.9042,-0.46005,-1.3579,0.66706,2.2743,1.9455,0.44602,-1.1827,-3.175,-5.3013,-5.6786,-4.7037,-6.7187,-6.8175,-6.262,-8.8369,-9.2931,-5.9428,-5.1199,-8.3367,-9.4229,-11.097,-15.14,-14.807,-11.154,-8.4526,-9.1014,-11.178,-10.575,-8.7938,-8.5297,-8.3697,-6.3049,-6.2476,-6.6181,-1.7398,3.5914,5.5851,5.9002,3.1696,0.77732,0.26298,-0.11711,-0.5791,-1.5277,-2.2612,-4.2071,-11.2,-19.096,-20.173,-14.679,-10.144,-8.1991,-1.5171,5.3072,3.38,0.59049,4.7826,16.833,22.664,13.714,-3.9511,-7.1117,-8.3729,-4.9483,-1.4225,-0.64057,4.1814,5.6229,5.7122,8.2436,13.249,16.735,14.99,13.349,11.588,11.987,12.734,10.664,8.5699,6.4835,5.4295,5.9242,6.8729,7.5143,7.0071,6.9283,8.1358,9.3121,10.622,13.791,23.741,29.125
"278",9.3788,9.4094,9.5423,8.5002,7.8208,8.5545,7.8531,7.7896,7.0845,5.9676,6.765,10.221,15.098,19.406,21.367,20.58,19.296,18.205,10.525,5.3578,6.6475,5.7772,3.1098,6.8728,14.391,13.107,5.1688,-0.075849,-1.7699,-4.1129,-6.4049,-4.8607,-1.1695,-0.081546,-3.8363,-5.7563,-3.9575,-4.7693,-5.2224,-6.4683,-7.7057,-9.6761,-13.361,-17.883,-16.994,-8.0416,-2.2567,-0.25927,-3.6951,-8.3108,-10.387,-11.636,-11.49,-9.1141,-4.8848,-0.97841,0.84122,-5.0278,-10.484,-10.904,-12.605,-10.149,-9.7076,-12.457,-14.021,-12.597,-7.6043,-10.276,-20.349,-18.47,-16.517,-16.153,-14.61,-12.483,-11.096,-9.3138,-5.7705,-3.5854,5.2628,19.796,18.053,9.8426,10.091,10.491,9.4518,9.1242,8.4865,5.8403,3.3153,2.8014,4.3384,5.8781,4.3272,1.9824,1.8265,1.9834,3.3984,5.2901,6.661,9.5483,3.591,3.5908,3.6362,3.2038,3.6194,5.5377,4.3981,3.4331,1.1628,-0.45635,1.1804,2.0485,1.7606,0.31401,-1.4094,-3.4209,-6.4167,-9.6549,-11.728,-9.8346,-4.0144,-7.3907,-14.971,-14.806,-9.2081,-8.4515,-13.477,-17.101,-20.078,-23.543,-22.836,-19.501,-16.372,-14.064,-10.709,-8.3937,-6.8818,-5.6773,-5.7352,-5.773,-6.2132,-6.5919,-3.2779,2.7417,6.9753,4.2519,-4.9627,-8.3086,-3.8644,-0.41601,3.3563,6.3821,6.9187,3.3671,-5.385,-14.074,-12.141,-1.3531,2.9817,1.4339,4.4647,8.7238,11.797,14.71,16.412,23.37,31.297,26.886,10.369,9.8557,14.68,21.944,22.782,13.879,12.781,16.29,6.1885,-1.8493,1.2823,6.8216,6.1893,7.2843,9.4861,7.1314,4.8512,2.6456,3.3652,6.3021,8.8817,13.104,14.94,9.7443,0.59203,-3.2406,-3.0273,-3.0393,-1.8726,2.454,19.917,30.139
"279",-1.6743,-1.6438,-1.427,-1.0566,-0.36803,-0.32022,-0.35803,0.024964,0.74471,2.4044,4.751,6.0933,6.1345,7.6746,9.8849,11.177,11.504,11.137,12.481,11.957,12.538,13.348,7.9764,5.1328,8.3452,10.955,9.5608,7.1219,2.1276,-5.0859,-7.1035,-4.784,-1.7254,0.022893,-1.0371,-2.9792,-2.3643,0.90718,2.0238,2.1794,4.6496,6.4758,5.2117,-0.14598,-0.84147,-1.4709,-4.175,-3.3629,-5.759,-9.9166,-10.72,-10.806,-11.145,-11.271,-11.595,-14.683,-14.678,-11.903,-6.0799,1.5859,1.1012,-3.9596,-2.3501,0.017256,-6.6068,-11.433,-5.8384,-7.422,-17.547,-17.812,-12.908,-8.7183,-6.5811,-8.7179,-12.946,-11.921,-6.9479,-3.2138,-1.4399,-0.51235,-1.6397,-2.2988,-0.14453,6.1018,12.559,13.127,9.876,7.2845,6.9892,7.7657,8.1295,8.1272,7.3018,5.7274,4.8997,4.2516,4.1622,3.9586,-3.7467,-5.3878,6.3026,6.3023,6.4005,6.8088,7.9552,3.3774,0.28872,1.7514,0.58734,-2.1693,-2.1796,-0.84217,-0.1343,2.1253,3.9752,2.7003,1.9998,2.974,2.5237,-0.30661,-0.9354,-3.8589,-12.534,-17.808,-14.303,-10.862,-11.683,-12.334,-14.628,-19.282,-22.477,-22.929,-20.741,-16.934,-11.267,-4.9611,-3.8492,-4.9325,-4.0326,-4.5698,-6.2051,-6.726,-7.6085,-7.9433,-1.0116,3.184,-1.4326,-4.3753,-3.5065,-1.777,0.71875,2.1653,2.9553,2.4992,-1.4701,-5.8477,-5.7503,-0.81809,1.5994,-5.5289,-10.007,-6.8052,3.8453,13.189,14.204,16.217,22.394,16.74,1.3607,0.50394,1.2196,5.5996,6.6567,1.2715,1.4116,7.8132,13.323,15.537,13.547,10.768,9.7219,11.346,12.948,10.15,6.9985,4.6744,6.1694,8.6766,7.4695,6.3506,6.5329,7.474,6.437,4.627,2.0168,-2.6228,-5.5078,-6.9718,12.528,21.663
"280",9.6869,9.7175,9.113,8.02,7.8548,7.5467,7.2239,7.2345,7.4118,8.0925,8.4564,8.5968,9.8197,12.51,16.011,19.302,21.301,21.936,17.585,11.391,9.7804,8.268,5.2533,4.7917,7.1781,8.3015,3.2981,0.48194,-0.43624,-4.2644,-5.3518,-3.5419,-0.18457,2.5589,1.6197,-2.7083,-3.3227,-2.4812,-4.4136,-5.8088,-8.1492,-10.959,-15.783,-23.725,-23.789,-15.567,-5.2277,1.0111,2.2028,-2.8498,-8.5572,-11.566,-14.034,-15.51,-9.4993,-2.5842,0.91023,0.71058,-4.3492,-9.8424,-13.103,-14.826,-14.639,-12.752,-10.935,-8.7885,-4.0548,-6.1279,-11.542,-9.8554,-7.2564,-5.9412,-6.6831,-4.2831,-2.6201,-3.4767,-2.6662,2.6327,7.7481,6.3564,2.8885,2.8803,5.7547,8.3666,10.017,10.832,9.7084,7.6022,6.1112,5.3029,5.2635,5.4361,4.5592,2.9118,0.4541,-2.862,-3.1507,-1.976,-0.28293,7.6405,2.2803,2.28,1.9044,1.5346,2.2893,2.6893,2.8898,2.3085,1.9252,3.1639,1.702,0.17834,1.6367,1.7727,-0.84802,-4.5903,-9.3355,-14.467,-20.488,-21.782,-13.589,-7.4276,-8.2571,-12.851,-12.708,-6.354,-6.9733,-16.201,-24.2,-24.97,-22.581,-18.702,-15.672,-13.067,-10.371,-6.8865,-6.2148,-7.3633,-7.2136,-6.4056,-6.349,-7.0017,-6.345,-2.6265,10.772,12.445,-6.7912,-17.853,-11.19,-2.9553,0.67663,5.558,8.6706,4.8188,-3.5436,-10.202,-9.4631,-3.5502,0.28914,3.1711,6.8669,7.1155,3.2001,0.63082,3.4255,15.647,23.718,19.08,7.8657,6.9452,5.4625,10.016,15.885,17.685,15.735,7.0316,5.2795,9.826,12.495,13.04,12.271,10.298,11.812,13.4,10.926,8.6145,6.6856,5.2399,4.9427,6.0649,7.2047,6.9931,4.9405,2.8871,2.2314,4.448,9.6176,12.998,18.218,23.642
"281",8.2675,8.298,7.4419,5.7149,5.2937,4.268,3.3906,3.3054,2.8946,2.851,-0.18148,-1.7391,1.4277,5.9781,9.9744,12.001,12.368,12.491,12.685,13.33,11.329,10.429,11.745,9.9568,8.8444,7.1172,2.7405,1.3426,0.5298,-3.5611,-8.8515,-9.6545,-6.2193,-0.91487,0.48686,-3.9788,-5.1638,-4.3006,-3.9362,-4.4105,-3.5987,-3.5248,-5.143,-7.4093,-7.3292,-4.5851,-3.5962,-0.92479,2.2468,-0.71202,-8.3191,-10.326,-8.4383,-8.1409,-8.1537,-5.7455,1.5566,6.4051,5.5331,1.4104,1.7256,1.3312,-2.2661,-5.2023,-2.6837,-2.2145,-2.5203,-4.0384,-13.882,-16.715,-14.827,-12.31,-12.446,-11.41,-10.336,-13.65,-16.782,-13.692,-4.2786,2.1554,4.8891,6.5674,7.9492,7.4912,8.301,10.309,10.297,8.7408,7.0133,5.4995,6.7043,8.6511,7.5099,5.5276,4.1628,2.2437,2.035,2.6558,-6.0706,-6.4494,0.69188,0.69162,0.32287,-0.073755,0.7051,1.0012,1.1648,0.77315,0.75193,2.5163,0.49945,-1.4116,-1.6658,-3.6903,-3.0857,-1.7297,-4.2976,-7.627,-11.053,-14.237,-10.131,-3.3287,-1.4772,-2.8715,-3.2595,-3.8491,-6.3418,-7.6218,-9.2103,-13.606,-16.134,-15.514,-12.363,-10.631,-9.9707,-6.6997,-5.8791,-6.0726,-4.3883,-4.1361,-4.1489,-1.6887,0.18503,1.0445,4.9672,4.5855,-2.1311,-7.3763,-7.3373,-0.60011,9.1902,13.983,13.449,7.9531,-4.0913,-15.466,-17.88,-13.038,-7.7726,-4.9961,-0.58599,2.8768,5.9233,12.683,14.513,18.381,21.561,15.084,-0.68625,-2.5636,-1.7864,4.2204,12.048,16.553,15.834,6.9917,3.7779,5.1166,4.7798,3.7079,2.9534,5.0497,7.203,5.0951,6.1161,7.337,4.8344,2.923,2.1798,2.9677,4.8971,5.4203,3.3516,1.9363,0.99166,2.4126,4.3548,7.7268,25.116,30.641
"284",2.415,2.4455,1.998,1.0228,1.0326,-0.25313,-1.6232,-1.2919,-1.0365,-0.97763,0.29209,3.0237,5.9855,8.7846,11.465,13.409,13.793,13.08,10.298,10.146,14.491,15.867,12.925,8.8594,9.9795,13.145,7.2548,-0.75996,-4.1917,-4.6703,-4.3209,-4.1761,-2.5321,-2.2184,0.34839,2.5872,1.6192,2.3319,1.6185,2.4919,1.2127,1.8964,1.0245,-4.5048,-5.668,-2.4451,-2.0373,-2.3713,-3.7034,-6.7053,-6.9935,-5.0943,-5.9752,-9.9364,-10.134,-7.9086,-3.1923,-0.1926,0.057337,-1.8708,-6.3563,-11.684,-14.938,-15.184,-14.406,-12.613,-7.7868,-9.309,-15.481,-14.258,-12.386,-9.029,-6.607,-7.7744,-9.606,-9.6577,-4.9426,1.2149,3.924,4.0948,2.6154,0.55297,1.4221,5.0057,10.289,14.284,12.141,8.2548,7.6275,8.5273,9.5377,10.471,9.1362,6.7779,5.3971,3.5904,3.1819,3.6484,-6.7286,-10.661,0.14635,0.14608,0.18949,0.52443,1.653,1.0458,0.41092,1.7296,0.53548,0.056285,2.1586,3.1015,4.2377,4.4602,2.4845,0.19726,-1.9051,-3.4422,-4.1066,-4.378,-1.2483,-1.6856,-8.4512,-13.018,-9.3596,-2.3469,-5.1081,-11.786,-12.72,-14.273,-15.219,-13.415,-12.379,-10.494,-8.999,-7.6937,-5.2521,-4.0121,-3.6871,-3.8806,-4.8999,-4.4234,-4.4128,-3.6688,-0.36879,1.0134,-0.94866,-1.9328,0.30494,3.9078,5.8722,5.0477,1.4177,-4.6065,-11.543,-17.477,-17.119,-10.639,-7.0117,-7.4939,-4.4101,-0.57573,1.3998,3.424,8.749,22.124,30.174,24.045,10.402,7.3596,3.2015,4.8668,5.221,1.9732,4.3744,4.2008,4.4612,9.2331,12.575,11.716,10.662,10.017,10.396,9.9782,6.8562,3.8761,2.1548,6.0269,11.611,11.669,11.88,10.027,4.922,-1.2629,-5.6333,-8.0389,-7.9622,-3.2246,20.601,29.613
"287",-2.1484,-2.1179,-1.9011,-1.5306,-2.0213,-2.4048,-3.3645,-4.0321,-4.6562,-7.6275,-7.4349,-3.0968,1.4065,3.9058,5.8587,7.025,6.9095,7.172,9.108,12.651,13.314,12.943,12.243,9.0796,10.63,12.368,6.6807,3.9108,4.6855,-1.0483,-8.7223,-9.3662,-6.6602,-7.768,-13.4,-18.203,-19.951,-14.358,4.8418,13.759,14.3,11.092,4.9258,2.3846,-0.40347,-5.3494,-6.6805,-3.0019,0.85124,1.8962,0.89215,-0.13129,-1.2529,-1.2249,1.1622,1.0881,3.5673,7.8324,6.3564,2.1361,-2.9508,-7.342,-11.348,-13.017,-10.677,-7.7053,-3.079,-5.3973,-11.226,-8.6,-1.8821,-1.4196,-8.5717,-11.721,-16.246,-25.882,-24.471,-14.239,-2.9778,5.6515,8.756,8.9069,11.602,11.943,11.096,10.359,8.4044,6.615,6.1615,7.1975,8.7275,8.8765,7.2092,4.9415,4.5083,4.673,4.9577,7.0981,0.58571,-3.1972,3.2332,3.233,3.3311,3.7395,0.33181,-1.2364,-1.0917,-0.94195,1.4534,-0.010473,-2.0381,-1.8792,-2.5727,-3.393,-1.1753,2.4104,3.0389,3.1752,3.0812,1.2241,2.8283,5.0354,1.3963,-2.1077,0.84371,4.404,-0.27415,-4.3075,-5.7075,-11.291,-14.749,-13.22,-11.086,-12.665,-20.934,-30.98,-30.856,-13.329,-0.66262,-5.533,-7.1197,-8.6313,-9.3026,-0.95913,9.6325,11.496,4.3742,-3.0826,-3.1351,-0.16858,1.6265,3.8124,6.2602,4.2619,-3.3133,-13.962,-18.841,-13.287,-6.9674,-3.6105,0.35006,5.1366,6.4124,6.2144,8.3678,19.081,27.643,23.544,13.144,10.242,1.6106,-0.22712,2.0986,4.1679,6.5042,1.9863,0.82732,3.1411,0.22595,-2.7695,3.6596,9.6893,7.6353,5.3209,2.7665,3.8984,6.249,4.7428,3.2766,3.5085,3.5165,1.7829,0.49909,-1.0028,-0.97541,-0.72223,-2.7656,-3.209,17.448,27.083
"290",1.4394,1.47,1.0308,0.088759,0.12329,-0.36809,-0.97334,-0.36702,0.34228,1.2024,2.505,4.6773,7.3538,9.3012,10.008,9.7106,9.2333,5.4819,3.879,6.4417,7.7442,6.847,5.1559,7.755,13.454,11.902,5.1145,1.0182,-3.2731,-7.0103,-7.3117,-1.4999,6.3891,8.4921,6.6544,2.6084,1.5299,1.7633,1.0236,1.8434,0.54058,2.8935,4.2303,-0.12572,0.19821,-0.67342,-3.8029,-3.1584,-3.6182,-5.1299,-4.596,-2.5637,-1.7695,-4.0318,-5.9022,-6.4858,-6.4257,-6.2703,-5.2488,-5.6329,-1.9554,-2.2996,-5.67,-7.3743,-10.358,-11.555,-6.7337,-8.4131,-18.044,-15.141,-11.877,-10.673,-6.1946,-9.9523,-8.8543,-6.2825,-6.7006,-5.6098,-1.8932,0.20065,-0.17514,0.59375,2.7579,5.7651,7.8381,8.94,9.0324,8.1371,6.1804,4.9573,5.4806,5.9261,5.0442,3.651,2.8351,2.5193,3.9151,9.0697,9.6938,6.3288,-0.66437,-0.66463,-0.64452,-0.35682,0.74686,-0.14152,-1.0278,0.34966,-1.0139,-1.9236,0.064259,2.5394,3.929,3.3422,2.8873,3.1107,3.5975,4.2948,1.8956,-3.0413,-3.8941,-4.6292,-8.3752,-6.3971,-0.42025,-0.59968,-9.3185,-16.706,-18.826,-19.654,-16.802,-15.145,-14.657,-10.834,-7.5411,-4.4149,-3.1946,-3.381,-3.0306,-3.1592,-4.1391,-4.4944,-6.6411,-8.5244,-6.3611,-3.205,-4.9956,-6.5786,-2.0544,3.1505,3.5561,0.61448,-1.23,-1.8946,-5.0936,-9.0036,-7.413,-5.0701,-5.7095,-5.2996,-9.3026,-10.696,-6.8014,1.8839,9.1232,20.767,28.915,23.378,6.612,5.145,9.1555,13.125,0.75979,-7.8852,1.2945,9.5248,8.6679,7.2596,9.0756,11.788,13.121,11.608,9.85,10.876,12.162,9.9122,7.6273,5.5546,5.6837,7.4897,7.5676,5.8439,2.216,-0.10049,0.56307,0.61999,0.47437,-5.0906,11.72,21.642
"291",4.9334,4.964,3.7399,1.194,0.43502,-1.0448,-2.5507,-2.2292,-1.7853,-0.15489,1.9426,3.1737,4.8635,7.1169,8.9036,6.9421,4.9874,4.7456,6.0495,9.1275,9.1851,6.5015,4.6252,7.7056,13.973,13.057,2.4992,-8.3169,-12.989,-7.9502,1.7026,4.2263,9.1363,11.314,9.7498,5.7863,3.7821,3.2429,2.6957,3.9198,2.8185,3.7492,1.7192,4.2443,2.9759,0.13271,-1.8341,-2.0933,-3.0716,-5.211,-5.0324,-3.5195,-3.2888,-4.9122,-5.0162,-3.8284,-4.0236,-8.1103,-8,-5.2513,-7.7992,-12.085,-14.601,-14.536,-11.5,-8.2536,-4.4306,-7.251,-18.091,-12.467,-7.4653,-7.9745,-4.1141,-4.629,-7.2862,-3.7858,1.8572,4.2691,7.1978,7.5661,2.6769,-3.8457,-4.9159,0.36433,7.8239,11.084,8.1767,4.6813,3.5434,4.0769,4.9007,5.3421,4.4128,2.6596,1.5158,1.6968,3.7076,5.4181,2.1926,2.9399,-0.016454,-0.016722,-0.2855,-0.4361,0.52028,-0.3358,-1.0625,0.50194,-0.67525,-0.42223,2.7972,4.4774,5.0926,4.4756,3.5196,1.6933,-0.31902,0.43654,1.703,-0.10375,-1.9458,-5.3188,-9.2368,-5.6926,0.90946,1.0837,-8.3046,-22.873,-27.443,-24.14,-20.787,-16.759,-12.417,-8.5499,-6.2333,-4.2366,-2.8668,-2.6704,-2.4519,-2.8885,-4.0458,-6.4937,-8.4114,-17.748,-23.422,-17.171,-9.8635,-8.0076,-1.9903,4.7117,3.0926,-2.5357,-3.2383,-2.145,-5.8221,-11.42,-9.2513,-0.32515,4.3309,-1.2958,-6.1567,-6.2703,-9.8206,-10.944,-5.0659,11.494,23.53,21.066,6.6097,10.862,17.219,15.148,2.2252,1.454,3.325,4.1279,6.7159,10.297,11.841,14.166,14.73,13.576,12.77,9.7755,8.7303,9.3115,8.6915,9.0278,9.0043,8.3453,8.0373,7.8761,5.9968,3.5973,2.9852,4.1451,4.8715,6.6442,21.641,29.782
"292",0.78907,0.81962,0.54434,-0.059573,0.14754,0.54569,0.90828,1.3132,2.2241,4.0453,6.1182,8.1688,9.8849,9.9378,8.6807,10.103,11.634,11.216,11.836,13.736,16.481,14.677,10.195,10.551,14.563,14.456,9.9141,8.0368,5.2574,1.6182,-0.34293,-3.7329,-6.6898,-8.0374,-10.668,-12.593,-8.063,-2.7779,-2.8595,-2.5851,-3.7819,-4.4833,-9.3011,-3.5093,-1.8085,-4.1888,-8.111,-8.5531,-10.432,-10.946,-8.2579,-6.1474,-3.0507,-2.3582,-3.0764,-4.6012,-7.7998,-12.693,-12.47,-8.4872,-6.2617,-8.6681,-11.631,-12.678,-13.007,-12.587,-9.0957,-11.401,-14.765,-10.196,-12.221,-8.758,-4.6181,-6.5694,-7.868,-3.9402,1.4913,3.0823,1.7098,-1.4335,-0.8521,2.9379,6.5045,7.4418,6.8766,6.2565,5.8963,4.6468,3.3822,3.426,4.3724,5.1355,3.0791,1.2677,1.385,1.568,4.7866,10.9,15.047,11.211,-0.6449,-0.64517,-0.65312,-0.43565,0.6255,1.448,1.9708,1.7564,1.749,3.1926,0.38885,-2.1726,-1.7818,-2.149,-2.7078,-1.8814,-0.5291,-0.84623,-2.3044,-6.5151,-8.6561,-8.6477,-11.656,-12.956,-8.8871,-6.643,-12.261,-17.296,-18.092,-19.225,-18.286,-15.615,-17.151,-20.367,-17.128,-7.8345,-2.9239,-3.2625,-3.2971,-4.0306,-5.3425,-7.118,-7.6387,-12.594,-17.497,-8.4451,-0.33704,2.3367,9.3709,14.116,9.5736,2.0515,0.123,-4.8757,-10.92,-11.827,-10.378,-6.0365,-0.61616,-0.74991,-3.6733,-5.6687,-5.6528,-1.3269,7.1513,23.137,33.404,28.625,17.033,16.751,15.012,5.6696,-8.672,-3.5882,2.7194,5.075,10.733,17.259,16.694,14.892,13.608,12.099,10.237,8.3042,6.3929,4.689,5.7847,8.572,9.8043,10.825,10.127,7.7839,3.9235,1.118,1.5096,2.1849,2.3318,1.7872,19.236,29.098
