"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"76",-7.1704,-7.1398,-6.923,-6.5526,-5.864,-4.9096,-4.0509,-2.7848,-0.98121,1.1129,3.715,6.832,4.5735,3.8098,2.1544,-0.23517,0.66571,5.8285,12.895,3.9238,-5.8111,-13.505,-21.311,-28.259,-25.748,-12.699,1.0267,-1.5404,-4.8902,-8.5126,-9.8256,-9.0062,-11.347,-17.671,-22.25,-17.903,-5.0848,5.7482,9.4684,11.549,9.4067,7.5534,3.4069,-2.2643,-6.4649,-9.7916,-9.9296,-5.2882,-1.5702,-0.66766,-1.0201,-0.97928,-0.2907,-7.6139,-15.148,-10.318,-2.554,2.1365,0.13581,4.8719,6.2612,0.65073,4.4438,8.2464,5.692,1.3105,-17.457,-20.956,1.3194,17.132,29.752,27.318,20.724,19.765,18.082,15.633,14.919,11.724,2.7003,-2.7513,-1.5126,4.5276,10.549,12.815,11.333,7.159,3.3937,3.1924,5.8067,8.9102,11.726,16.794,21.131,19.325,17.831,16.624,16.144,9.2295,-11.054,-19.759,6.9613,6.961,7.0592,7.4675,8.6139,10.625,12.263,13.63,15.074,16.482,17.979,18.861,6.8419,-1.2977,1.9475,9.2828,15.516,19.801,19.107,60.792,57.908,20.302,11.603,-15.54,-22.235,2.7969,16.267,14.135,12.784,11.375,12.425,10.403,3.6784,-1.3261,-1.5701,8.6403,9.0997,-0.43806,-0.16361,-1.0831,-0.63418,-1.0092,-2.1287,4.4606,13.264,13.824,5.7396,-2.4793,-2.4744,0.35321,1.2289,1.5065,-0.16621,-7.5193,-19.718,-29.382,-32.571,-27.754,-20.768,-13.759,-7.3536,-5.9414,-15.505,-28.422,-33.275,-66.098,-84.604,-45.098,41.877,14.814,-4.3843,0.93884,4.7067,3.8011,0.34274,-2.5445,-4.1684,-2.6437,-1.9169,-3.6707,-4.5476,-1.0616,2.4384,0.24799,-1.976,-3.5041,-2.1622,-1.9818,-6.0063,-10.245,-14.817,-13.305,-10.143,-14.64,-17.463,-19.28,-18.438,-16.267,9.6838,22.316
"77",-9.1247,-9.0942,-8.8774,-8.5069,-7.8184,-6.864,-8.049,-8.0005,-5.7107,-3.7963,-1.357,-2.4916,-3.706,-5.419,-6.5276,-5.2114,-4.0551,-0.34811,8.719,11.264,-10.661,-21.034,-10.523,-19.682,-30.668,-30.214,-19.646,-12.056,-15.017,-15.158,-12.402,-14.07,-13.105,-9.8619,-11.359,-10.288,-5.8801,-0.054316,4.1543,5.308,5.8707,8.4898,8.3556,5.0181,0.12079,-5.3454,-6.8673,-4.4204,-1.6626,0.5334,0.41275,-0.68193,-1.5409,-3.0854,-1.8799,2.9848,11.101,16.719,16.559,20.855,21.894,16.216,12.672,13.462,23.754,24.654,-2.8377,-4.634,13.182,11.92,17.748,23.425,24.67,17.567,10.213,9.0758,9.5732,9.3806,4.0871,-2.8912,-6.4165,-4.509,4.4797,5.7977,-0.11911,-2.0441,-0.79893,1.7093,5.6227,9.2786,12.316,13.853,16.837,19.799,18.305,17.098,16.634,14.472,-11.185,-25.749,1.0656,1.0653,1.1634,1.5718,2.7181,4.7292,-0.2956,-4.2514,-2.9727,-1.3766,0.29174,-0.61331,-1.7365,1.537,5.5026,8.5268,14.84,19.843,23.933,58.813,49.671,22.474,33.422,17.654,-11.579,-7.9892,11.772,13.131,12.138,13.251,16.718,17.66,7.7699,-2.4966,1.454,8.9994,8.8986,4.8437,5.699,5.1858,3.3362,-0.10288,2.0036,6.5436,11.189,13.725,7.0116,-1.2149,-2.592,1.5354,5.3423,8.0941,9.8607,6.2148,-3.244,-13,-16.85,-14.224,-13.237,-18.429,-18.127,-7.7004,-0.33992,-8.4927,-27.049,-36.576,-73.826,-67.334,8.1374,12.974,7.6304,5.3816,-3.852,-7.8668,-5.4878,-2.9816,-2.1905,-2.6681,-1.9564,-3.8973,-6.7852,-7.6813,-9.546,-11.024,-5.8121,0.078716,-2.7446,-5.6365,-9.1303,-13.62,-18.293,-22.846,-21.18,-16.578,-19.401,-21.219,-20.386,-12.169,3.6295,6.3574
"78",-3.1094,-3.0789,-2.8621,-2.4916,-1.6546,1.3712,1.7908,-0.64601,-3.3042,-4.3083,-7.7938,-10.706,-10.683,-9.5186,-8.1067,-9.3062,-9.7318,-6.6674,-5.2781,-6.1941,-5.419,-6.4814,-9.4217,-8.0519,-6.4406,-5.8813,-6.3312,-6.0344,-6.3456,-10.219,-8.77,-1.858,5.1496,6.3474,1.006,-2.9413,-3.9004,-6.8386,-8.695,-9.6353,-11.544,-14.616,-17.158,-15.021,15.502,28.736,18.891,12.406,15.328,15.85,15.447,15.299,15.195,12.795,12.11,12.71,10.118,5.1059,4.5251,5.4692,5.2239,10.666,14.541,11.459,9.8995,12.389,17.737,16.06,6.0939,1.888,5.5302,7.7223,3.9207,3.6198,4.097,4.3738,3.1507,1.0413,-0.0059441,-0.11362,-0.24122,0.16365,0.57406,-0.3471,-1.9734,-2.4394,-3.078,-4.7746,-6.1142,-6.6988,-6.7974,-7.1468,-6.5213,-6.3391,-7.7533,-9.623,-10.662,-12.693,-29.423,-38.012,0.088217,0.087949,0.18611,0.59446,1.6527,-5.2729,-10.172,-8.6767,-6.6265,-4.4808,-8.8452,-12.141,-10.225,-9.8546,-10.303,-12.997,-18.045,-21.102,-21.767,-22.345,-20.998,-18.96,-16.386,-10.583,-2.8226,6.3044,10.279,6.2457,2.2365,0.82023,3.6971,7.0053,4.9724,3.6334,4.9791,2.5729,-0.52704,0.023793,0.1912,0.15903,-0.54412,4.4228,9.8626,12.945,6.0452,-20.725,-32.937,-10.487,-2.3036,0.83865,0.12999,-2.2032,-1.5501,0.62042,-3.4596,-6.5182,-4.5458,1.9845,7.5761,6.3769,3.9919,3.0041,3.4545,4.1471,7.2502,16.958,19.208,10.413,2.0819,9.3716,8.0881,4.9707,5.4033,7.9274,10.074,11.276,9.8848,2.9019,-1.8628,-2.2368,-3.0342,0.38548,4.4631,3.4627,2.3996,0.91548,-0.93117,-1.8339,-1.2457,-0.08361,0.87296,1.6774,1.8042,1.455,1.4953,3.2812,6.5066,13.935,40.121,49.441
"79",4.7181,4.7486,4.9654,5.3359,5.729,4.7692,4.4096,5.7245,8.1639,10.697,13.141,13.405,11.876,5.6667,-1.0323,-5.204,-7.957,-9.8243,-10.195,-9.9229,-8.9531,-9.2026,-11.741,-11.452,-7.0094,-5.5444,-11.133,-16.515,-17.6,-18.92,-20.843,-18.822,-15.293,-15.244,-12.686,-9.7705,-13.637,-14.202,-13.619,-15.269,-18.001,-24.631,-29.559,-29.581,-8.3534,14.533,23.775,21.092,3.2393,-4.4886,-4.878,-3.2226,0.46792,1.2024,1.7651,9.2545,11.13,-6.2879,-16.201,-4.5892,10.094,13.327,10.859,5.6922,1.4484,3.404,8.495,7.3068,6.9827,12.029,11.512,4.4221,-2.8805,-0.12183,9.6795,7.2484,5.6524,20.682,27.429,20.394,8.3618,3.7666,4.6334,5.8978,4.4106,1.6842,-0.74207,-2.5447,-4.5802,-6.9505,-6.1289,-4.796,-6.6669,-11.183,-14.66,-15.072,-13.039,-4.8235,17.779,21.269,-2.5945,-2.5948,-2.4966,-2.0883,-1.0005,-2.5845,-3.962,-2.6258,-4.5799,-6.2239,-7.5564,-9.216,-9.0647,-15.656,-20.528,-18.856,-17.836,-17.949,-19.977,-22.115,-20.385,-19.167,-20.319,-17.977,-9.4961,-1.3358,-1.8603,-5.6756,-10.61,-15.862,-14.75,-10.738,-7.7156,-6.8969,-9.1789,-10.506,-8.5905,-7.8032,-7.1654,-7.2994,-8.4544,-0.62282,7.9488,15.056,30.594,20.064,-14.69,-5.1558,26.764,37.512,30.833,19.733,16.814,10.319,1.6563,4.296,15.661,28.655,32.556,27.872,18.798,11.869,10.821,10.704,14.607,27.613,35.112,28.287,15.75,15.869,18.852,21.592,19.156,21.196,7.3512,-8.1653,-12.144,-5.9894,-1.6366,-2.5699,-4.9291,-7.8568,-9.8394,-11.744,-9.2923,-5.8878,-7.1808,-8.6094,-8.4523,-6.205,-3.7219,-2.7499,-3.9493,-3.7424,-1.1801,0.80037,-1.5958,-12.131,-24.684,-29.808
"81",-1.1176,-1.0871,-0.87033,-0.49985,0.17906,1.0425,1.8367,3.0817,4.7124,6.5331,8.3327,10.416,11.935,12.637,13.363,7.1038,-0.90317,-4.934,-6.8817,-7.9846,-12.335,-16.162,-17.992,-16.992,-10.854,-7.7987,-13.337,-19.745,-19.818,-18.488,-18.731,-15.909,-12.467,-13.267,-11.989,-10.233,-14.305,-14.82,-14.321,-16.123,-18.855,-22.684,-28.974,-30.032,-28.935,-15.707,4.717,17.08,15.429,0.22839,-7.3706,1.8243,11.947,15.163,15.591,17.132,-3.3253,-24.488,-8.4888,7.7613,10.869,6.9002,0.81117,-1.7508,0.86816,4.1469,9.9924,9.3681,8.5594,10.165,5.9256,6.312,10.753,12.359,8.2553,6.7177,13.209,17.439,12.164,6.0022,4.7119,6.9008,8.227,9.5038,10.855,9.3327,6.6531,4.3389,1.7713,0.68218,-0.55222,-0.64736,-1.0391,-8.2029,-13.893,-14.494,-12.992,-8.071,13.834,19.195,-3.4838,-3.4841,-3.3859,-2.9776,-1.8314,-3.0884,-4.329,-2.9616,-4.7341,-6.2295,-4.7009,-3.7437,-6.4385,-9.9153,-11.709,-18.386,-23.123,-23.131,-23.861,-24.052,-16.224,-6.0663,-5.9001,-10.512,-5.643,0.66145,-2.4047,-7.3408,-13.11,-17.145,-13.689,-8.6821,-5.6698,-5.7854,-9.7663,-12.828,-11.318,-10.284,-9.5643,-9.8929,-11.048,-4.5355,1.3975,8.8345,18.043,24.879,10.072,-9.6501,-0.034298,20.868,29.213,25.162,13.989,0.75107,-6.8169,9.1902,31.168,30.236,23.448,20.789,19.551,21.872,18.589,13.878,15.843,26.341,32.09,23.622,10.263,15.872,23.998,26.012,16.569,3.1161,-4.857,-4.0005,-4.5431,-7.6685,-10.224,-9.801,-8.2125,-9.7538,-5.4198,-0.43341,-2.9466,-4.982,-4.5947,-3.9898,-4.1634,-4.0053,-2.5838,-0.22755,-0.16441,-1.6326,-5.0311,-10.744,-16.522,-17.832,-31.3,-39.519
"82",-10.673,-10.642,-10.426,-10.055,-9.3665,-8.4121,-7.5534,-6.2873,-4.4837,-9.7253,-12.014,-9.104,-6.9389,-5.3318,-5.2951,-4.7013,-3.7046,-0.664,6.239,17.203,-1.299,-18.303,-14.015,-27.625,-35.579,-30.205,-15.912,-16.388,-23.101,-11.874,2.4199,-5.9623,-25.293,-32.292,-30.918,-16.652,1.1703,5.6759,6.4833,9.4457,12.782,10.864,7.8751,3.5055,-1.2784,-5.8867,-7.7031,-3.7264,3.2358,7.3918,7.6757,7.6549,7.7356,6.9868,5.8507,8.054,16.233,21.171,19.422,16.234,12.327,7.0646,4.361,15.613,23.334,16.709,-4.2254,15.258,29.794,9.4614,13.754,18.522,19.341,17.676,15.883,15.256,14.888,12.077,6.51,2.9666,0.50386,-5.4772,-6.3257,-0.57822,1.3538,-1.9829,-0.84607,3.9699,7.0516,9.7385,11.545,16.078,19.898,18.093,16.599,15.391,14.892,6.7111,-14.428,-23.133,4.787,4.7867,4.8849,5.2932,6.4396,8.4507,10.089,11.456,12.9,2.3866,-4.0161,-2.964,-2.0211,-1.4519,0.87199,3.0134,7.7587,14.397,18.228,62.97,55.015,23.042,34.259,11.119,-15.777,-1.0968,26.908,20.869,7.9918,16.312,22.171,18.003,-3.6433,-25.852,-12.032,3.8181,3.7441,6.6828,8.6556,8.6179,6.047,3.8868,1.6956,6.1497,14.641,16.442,9.9598,2.4377,4.2663,8.6524,9.231,10.18,10.254,5.0038,-7.1856,-19.841,-24.023,-19.816,-13.607,-7.9891,-1.9862,-0.62474,-6.3683,-16.718,-25.541,-28.958,-70.293,-75.109,-22.935,15.6,7.5345,0.11088,-0.78626,-1.1631,-0.5163,1.0695,-0.21182,-3.3437,-5.955,-5.2188,-3.7075,-6.7361,-10.329,-13.247,-15.74,-16.99,-12.025,-7.3919,-11.59,-15.545,-19.553,-16.776,-12.002,-16.498,-19.321,-21.139,-20.281,-18.265,7.4855,20.118
"83",12.48,12.511,12.727,13.098,13.513,12.96,13.154,11.07,7.1851,6.383,2.0499,-1.8201,-3.3469,-4.5752,-4.592,-2.925,-6.4509,-12.289,-14.274,-13.592,-11.382,-10.904,-13.209,-12.991,-9.243,-10.441,-14.764,-16.111,-19.856,-24.161,-26.384,-25.291,-17.211,-9.7848,-7.6197,-7.3501,-9.0213,-9.6527,-11.764,-12.736,-11.221,-12.05,-18.007,-21.525,-14.019,7.1691,8.5649,-3.1614,-5.0827,-2.4881,-0.76646,0.69247,2.6434,4.3866,10.104,-14.244,-9.959,14.81,9.8338,-6.7469,-10.183,-10.816,-8.3747,-3.3841,-6.36,-12.604,-7.9008,-8.7727,4.1844,1.8275,-18.695,-1.5972,18.349,20.783,18.84,9.2736,15.598,27.611,27.381,22.085,17.061,14.058,9.4605,6.3206,4.3253,3.1631,-0.62991,-3.1593,-2.4203,-3.4441,-4.1692,-4.4057,-9.731,-15.067,-16.164,-15.524,-11.104,-0.47928,35.206,48.284,-0.47782,-0.47809,-0.37993,0.02842,1.0175,-3.3785,-6.6248,-6.0438,-5.4998,-4.2763,-9.7711,-13.801,-11.676,-10.006,-9.7944,-11.727,-15.955,-16.182,-11.739,-12.508,-13.176,-12.272,-15.344,-15.985,-10.067,-7.7604,-14.751,-20.626,-21.757,-22.983,-22.393,-20.303,-19.186,-16.113,-13.735,-12.811,-7.5953,-4.2049,-4.1893,-3.9496,-1.9299,-1.1882,7.5792,18.64,22.027,18.16,21.789,30.291,27.423,19.015,20.206,21.07,19.795,11.788,-0.3847,47.78,58.331,42.003,35.099,24.33,28.936,30.417,26.168,21.101,16.502,20.295,28.607,21.397,12.684,27.157,37.212,28.221,9.1312,7.9603,5.3454,-20.38,-29.585,-24.539,-24.853,-16.811,-7.3489,-10.809,-13.646,-9.69,-4.6847,-6.3451,-6.6559,-4.5102,-3.3989,-2.2915,-1.1482,-1.903,-3.7284,-7.378,-11.594,-18.371,-25.816,-28.826,-22.835,-21.146
"84",9.2293,9.2599,9.4766,9.8471,10.536,11.336,13.147,15.463,16.709,16.082,16.08,13.831,10.632,9.817,6.135,2.2026,-1.6187,-6.7958,-10.035,-10.87,-10.021,-10.049,-12.818,-12.638,-8.6323,-9.3673,-17.351,-18.703,-17.491,-21.494,-23.081,-21.061,-17.176,-11.736,-10.166,-11.137,-9.4771,-11.723,-13.834,-15.484,-16.7,-19.644,-22.192,-22.035,-15.984,-8.2237,13.569,20.269,-4.5633,-18.238,-10.855,-2.9371,1.3804,3.0669,5.9597,11.842,-17.724,-31.554,-14.772,13.597,21.228,7.2994,-6.5835,-7.0017,-3.7519,2.2675,9.9841,10.333,4.1875,4.5454,-2.8354,-12.242,-0.75593,12.417,13.334,13.814,19.041,19.717,10.557,5.3712,11.002,23.698,24.494,12.714,6.9721,2.2933,0.12557,-1.0297,-2.1472,-1.8296,-1.7503,-1.1163,-1.478,-8.7585,-14.718,-15.539,-13.178,-5.7339,27.374,37.856,0.72529,0.72502,0.82317,1.2315,2.3779,4.313,1.5031,-0.74478,0.49687,-2.3787,-4.4918,-6.8083,-9.3153,-10.033,-17.829,-24.646,-24.363,-21.931,-19.949,-20.407,-15.332,-11.863,-17.813,-18.566,-10.234,-6.1498,-10.724,-16.614,-19.469,-20.146,-18.199,-13.994,-10.508,-9.8495,-10.082,-9.4536,-8.907,-7.5281,-7.5125,-5.0323,-2.3734,-2.6302,7.4646,18.979,24.15,20.09,-1.3588,-0.58466,27.861,32.766,23.223,20.946,17.691,9.8674,-2.1336,-9.6935,35.217,44.103,26.357,15.991,9.3335,31.814,44.345,33.881,22.311,29.608,31.804,20.642,2.0235,2.6021,15.818,31.679,31.326,10.812,-8.1242,-11.943,-7.2173,-5.6531,-8.9473,-13.168,-14.822,-13.518,-6.5712,-0.49029,-2.9304,-3.7714,-2.447,-1.2902,-1.7726,-2.7114,-2.8935,-1.3982,-0.41972,0.46064,-0.22743,-4.7501,-12.822,-20.065,-30.743,-36.304
"85",5.192,5.2226,5.4393,5.8098,6.4983,7.2695,7.0789,7.847,9.3742,8.8695,8.2499,7.8378,5.9297,5.1058,-0.84693,-6.1153,-8.0996,-10.277,-15.313,-18.23,-15.818,-15.345,-16.227,-14.959,-12.599,-14.457,-23.052,-21.628,25.331,38.262,62.61,68.054,27.217,1.6456,-18.954,-18.769,-6.1023,-8.1924,-10.303,-8.4947,-6.5378,-9.7196,-6.5198,-4.2944,-3.4687,5.1261,8.2264,4.264,0.72255,-3.6136,-4.4578,-1.3,0.84884,1.1628,8.9833,14.436,1.4273,-12.081,-13.981,-11.905,-12.409,-13.721,-7.8804,-1.4832,0.82337,0.064223,1.7665,-5.2108,-21.117,-22.3,-18.668,-15.69,1.6956,10.19,12.917,21.418,20.933,11.228,4.5468,5.4722,8.3197,10.685,9.5512,5.682,3.5412,0.021175,-5.9058,-10.001,-10.147,-7.7244,-4.637,-2.3052,2.4982,6.5946,5.2108,4.1017,3.7171,-2.4787,26.461,43.175,-0.31637,-0.31664,-0.21848,0.18987,1.3362,3.2985,0.32228,-2.0572,-0.6514,-4.4414,-7.1532,-5.8025,-4.6183,-4.3575,-11.312,-16.941,-15.935,-14.617,-13.706,-14.628,-18.243,-17.943,-8.6981,-4.9284,-4.2079,-4.2719,-10.622,-14.794,24.346,37.833,42.652,34.126,16.717,15.21,5.0581,-3.5731,-7.3035,-5.9225,-5.9069,-1.8162,1.2585,0.39128,6.3494,11.905,13.551,12.558,10.759,12.796,19.468,20.748,16.856,16.162,14.596,8.4994,0.58517,-3.1959,6.9951,9.2864,3.6722,6.3793,9.4418,9.4049,4.5043,-3.2224,-8.7276,1.052,7.1947,1.9713,-13.518,-20.147,-25.001,-20.195,-21.627,-22.364,-12.85,-0.72348,-1.6319,-4.6073,-2.8995,-3.3581,-4.2544,-5.9031,-2.9282,0.94408,-0.78231,-0.93106,0.34682,1.1911,0.58683,-2.8893,-8.2222,-14.181,-16.678,-17.331,-20.295,-22.188,-21.415,-21.311,-24.897,-24.76
"87",-6.3581,-6.3275,-6.1108,-5.7403,-5.0518,-4.0974,-3.2386,-1.9725,-0.16894,1.8491,4.7056,7.3886,9.0209,7.8071,4.3932,2.8802,1.716,2.4257,7.1794,7.6263,-9.5578,-19.02,-12.333,-16.61,-27.21,-29.551,-13.011,21.072,6.7005,-12.001,-14.392,-21.416,-22.242,-17.096,-12.401,-12.814,-16.021,-14.46,-5.8856,2.6544,5.615,9.2356,7.8661,5.4692,0.51735,-5.892,-6.7902,-3.0933,-0.10238,2.9866,4.2321,2.7623,1.5252,-0.57711,-2.6572,-0.93418,7.0654,11.825,10.23,6.7752,2.7003,9.0654,15.197,15.398,23.415,13.236,-15.497,-6.1014,9.5597,10.161,16.884,23.082,23.93,22.053,18.827,15.856,12.775,9.0908,5.8343,2.1719,-1.1234,-1.4393,2.6348,7.5144,9.8519,9.5969,6.3073,3.5103,3.7186,4.5498,6.1391,12.17,18.329,16.524,15.03,13.822,13.395,1.0917,-21.663,-29.497,3.7918,3.7916,3.8897,4.2981,5.4444,7.4555,9.0937,10.461,11.905,2.1782,-3.9718,-4.6574,-5.7481,-2.9046,3.1379,10.449,17.237,18.142,18.315,53.652,49.736,24.434,30.044,20.18,-7.9804,-12.409,1.4205,22.531,25.735,12.75,13.186,10.139,10.048,16.787,11.743,-0.46727,1.1667,4.8613,9.6695,7.6615,1.347,-2.8399,-2.5993,-3.1728,-3.544,-2.4825,-9.9378,-17.122,-15.943,-10.386,-7.0632,-3.9965,-0.40316,-1.827,-11.027,-22.092,-25.709,-20.893,-15.157,-10.594,-6.5845,-6.6563,-10.067,-13.403,-23.835,-42.571,-73.239,-56.601,21.605,14.716,5.028,1.5678,0.92807,-2.1306,-5.9243,-7.5344,-4.5154,-1.7884,-3.0442,-4.6067,-6.0144,-5.1891,-1.6191,-0.67862,-3.2233,-5.5254,-4.9867,-4.3036,-6.8606,-9.5296,-13.188,-11.887,-9.4021,-13.898,-16.722,-18.539,-17.736,-23.207,-2.1682,9.8372
"89",-5.5217,-5.4912,-5.2744,-4.9039,-4.2154,-3.261,-2.4023,-1.1362,0.66743,2.7615,5.3637,0.78117,-1.3782,0.26949,-0.36113,0.99922,-0.65225,-0.4112,7.6684,-0.63249,-23.313,-28.665,-15.145,-19.048,-30.303,-28.692,-20.846,-23.374,-21.509,-10.516,-9.7211,-12.268,-18.186,-23.373,-25.254,-19.206,-8.3701,-7.4373,-6.6577,-1.044,1.5486,3.4942,7.2517,10.477,11.099,6.9917,4.054,1.7898,0.33712,-5.7096,-12.551,-13.798,-14.218,-14.465,-4.5509,3.553,10.073,17.027,16.521,12.413,17.145,20.018,17.059,20.343,22.509,17.319,16.715,21.493,13.439,12.017,19.36,24.903,25.311,18.802,13.44,14.764,11.93,5.451,1.5558,0.76803,-0.71306,-1.4639,1.5145,3.9481,1.5366,-2.8361,-3.9436,1.375,7.973,10.271,11.773,12.361,15.983,20.507,19.013,17.805,17.341,15.27,-4.4694,-15.842,4.3514,4.3511,4.4493,4.8576,6.004,8.0151,9.6533,11.021,12.464,13.872,15.369,9.7754,5.526,6.2381,10.211,11.62,14.324,18.979,22.378,52.503,34.648,2.4499,26.575,16.051,-13.94,-5.8145,19.493,20.736,13.56,11.862,10.792,7.5157,1.6396,-4.0279,0.59917,2.7195,1.5969,4.7927,5.4614,5.5154,3.1543,-2.2514,-10.295,-14.785,-17.135,-18.175,-9.1884,0.97309,8.5636,10.54,8.8966,12.098,13.43,8.6072,4.1695,-5.0179,-15.584,-14.229,-10.427,-9.1892,-6.6297,-3.9037,-6.0307,-11.753,-20.193,-24.002,-61.08,-54.078,15.368,14.144,4.1372,2.7595,-0.66583,-5.2316,-2.9487,1.6188,-1.1373,-5.1977,-5.9313,-6.3842,-7.229,-8.4601,-10.276,-12.374,-13.817,-14.524,-16.601,-14.036,-10.477,-14.217,-18.04,-22.059,-20.707,-16.879,-19.703,-21.52,-20.687,-12.512,0.81393,2.2515
"90",5.4937,5.5243,5.741,6.1115,6.8,7.7094,9.7578,12.09,13.843,16.702,19.625,21.704,20.24,16.1,13.86,11.92,4.5964,-2.7205,-5.6011,-6.2918,-5.8979,-8.6435,-12.684,-11.216,-6.1363,-7.706,-16.254,-18.922,-15.878,-15.897,-19.022,-18.479,-15.275,-13.861,-12.887,-13.846,-14.179,-12.498,-14.609,-16.228,-20.079,-25.655,-30.481,-41.361,-35.377,-0.34927,19.794,20.792,-1.61,-17.198,-14.884,-8.2875,-2.1374,9.253,19.623,26.975,10.453,-18.76,-24.589,-18.637,-11.613,6.8115,14.769,9.8042,1.4001,-1.7638,6.4444,7.4581,9.9979,17.34,12.896,-0.31888,-5.0155,0.46885,5.7856,13.492,14.557,8.4452,8.0566,9.2577,2.7581,-0.43731,9.912,19.511,18.256,10.724,1.6775,-3.5022,-4.3132,-2.4911,-1.4607,-3.0601,-8.1138,-12.792,-14.43,-15.074,-13.257,-6.2675,15.431,20.589,-0.31903,-0.31929,-0.22114,0.18721,1.3336,3.3268,0.81575,-1.2896,0.13529,-1.5782,-2.9699,-6.9779,-11.931,-13.549,-15.315,-17.152,-21.642,-25.081,-25.763,-28.326,-26.961,-22.257,-17.336,-10.131,-3.8565,-6.2198,-12.803,-10.716,-9.3746,-13.395,-13.937,-12.034,-9.4246,-6.2772,-6.0135,-6.5273,-7.4318,-9.7183,-9.7027,-9.8475,-9.4473,-9.7637,-7.5704,13.93,34.206,21.889,-9.8997,-3.6968,26.025,29.538,20.598,19.918,15.898,10.046,-0.10559,2.0226,25.033,26.097,14.507,19.018,20.528,17.525,17.717,26.078,29.126,31.043,32.91,20.373,-0.13158,-5.4895,8.6131,23.797,23.243,23.211,21.773,13.24,1.9929,-4.4089,-4.8323,-4.7883,-6.829,-7.8986,-9.1741,-11.303,-13.974,-10.313,-3.7366,-3.5815,-4.6812,-5.4673,-5.6094,-4.108,-2.1288,-1.7595,-3.017,-9.0495,-15.335,-17.344,-22.401,-26.126
"91",8.5131,8.5436,8.7604,9.1309,9.8264,12.369,14.613,15.464,14.019,13.064,9.7794,7.2915,6.4983,5.9873,8.0024,1.8714,-7.0388,-11.626,-15.28,-16.034,-13.219,-12.527,-14.301,-14.291,-13.608,-13.826,-18.233,-20.986,44.145,65.131,68.656,67.599,25.592,9.0521,-4.3094,-16.029,-15.695,-9.5659,-11.528,-13.534,-13.024,-13.246,-19.442,-15.982,-10.519,-8.2819,-1.1742,0.0056001,-12.853,-16.829,-11.958,-7.6695,-5.1949,-4.1862,-2.4872,-0.22985,-12.783,-23.218,-13.848,-7.7298,-4.0535,-4.5975,-6.4173,-5.7797,4.6039,7.8426,-1.0862,-8.9014,-15.911,-13.558,-8.2155,-3.0381,-1.9532,-2.3108,-4.1156,-4.7505,-2.7564,-0.61163,3.6929,11.086,17.352,17.632,15.094,13.746,11.748,8.7882,5.6329,4.1185,1.4132,-0.16093,-1.2146,-1.5041,-2.3005,-6.9704,-10.717,-10.417,-7.3998,-0.92446,44.035,58.661,-0.021382,-0.02165,0.076507,0.48486,1.6442,1.1091,0.4781,1.693,-1.0125,-3.0313,-2.0677,-1.1063,-3.0478,-5.7712,-7.6057,-13.958,-15.671,-9.8422,-7.9966,-14.634,-15.98,-7.9315,-7.0984,-9.5437,-5.6866,-1.9751,-5.5988,-7.7063,7.7789,11.585,31.82,26.466,6.174,4.7092,1.4705,-1.9318,-5.6393,-8.3243,-8.1459,-8.7926,-5.6371,-3.0276,-2.9058,7.0142,15.581,14.162,10.34,12.474,21.26,27.403,21.806,12.231,10.533,3.5795,-7.0847,-2.3881,10.654,9.205,3.8148,6.8983,7.7723,6.6937,4.5726,2.0565,-2.0428,-11.021,-22.868,-25.114,-30.238,-33.66,-35.362,-26.139,-12.638,-2.4673,3.5161,2.088,-1.9737,-3.1868,-1.3825,0.46249,0.70345,4.6017,8.7179,5.9233,3.4017,1.6185,1.9024,2.0955,1.4433,1.5209,6.0584,9.5678,7.653,4.2578,-1.6448,-9.5968,-16.984,-19.038,-21.655,-23.93
