"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"247",-19.917,-116.07,18,-67.98,-22.336,44.413,0.59444,-44.457,-16.24,-2.3068,3.8923,16.979,-94.813,38.453,-58.813,-12.035,6.6547,-22.569,1.057,32.922,16.756,-47.203,5.6379,-2.6827,10.054,-6.6123,30.832,14.996,-32.956,-7.0583
"248",-182.67,-59.144,27.829,24.648,19.669,-175.43,88.477,68.745,43.393,26.2,54.64,37.323,-8.3451,23.034,-46.825,-16.002,-31.35,-67.215,-49.808,-68.102,0.13354,-36.095,7.2751,-25.892,73.11,-21.152,6.5174,-27.098,70.343,-39.976
"267",2.9935,44.198,5.5534,29.589,8.0169,-27.601,-1.3502,20.386,54.25,34.239,18.762,20.069,-4.1,-20.122,25.628,-22.433,-22.549,10.536,-27.834,-12.6,-14.555,2.6976,3.3867,-25.73,-6.9101,7.227,8.4329,-17.598,-1.3556,3.5336
"275",-6.5954,36.928,24.102,36.869,23.646,-27.991,-4.6236,0.76831,53.185,32.605,32.507,33.977,10.041,4.1799,20.482,-12.768,-17.021,21.909,-11.603,-12.319,-7.5993,-6.6046,0.46648,-22.356,-3.7222,8.6485,-11.365,-12.816,-9.7932,0.11557
"278",31.977,49.055,15.499,22.497,17.797,-35.844,-17.851,7.5539,51.272,28.615,6.0406,16.915,-4.5885,-16.786,18.791,-25.65,-20.485,27.58,-30.458,-0.93844,-13.653,6.7198,8.4552,-24.468,-8.372,6.9751,3.9834,-23.731,-14.15,10.557
"280",-9.2427,95.74,-12.293,27.853,-1.1058,2.6493,-4.6181,-0.55497,55.121,51.169,19.664,10.877,4.3859,5.2512,38.328,-17.316,-0.7606,4.5369,-4.1127,-22.759,-14.183,-9.0308,1.6886,-15.789,3.0355,10.41,-0.35574,-2.7114,10.632,0.66408
"295",27.956,66.411,-11.666,20.997,13.793,-1.6204,16.419,-1.4732,21.53,18.82,11.783,0.3997,5.4304,-3.6999,4.8706,-27.895,-8.6018,-5.6728,-12.461,-11.951,-24.43,4.3179,5.0621,-11.882,-23.814,0.98887,-20.835,0.18953,-8.2729,-2.0092
"302",-69.729,63.475,-16.334,-13.036,8.3009,12.063,-6.6945,-18.704,55.437,47.984,42.587,23.984,-9.227,12.514,-0.43758,-15.966,-9.9137,16.293,2.2127,14.256,11.441,-19.273,14.761,4.2503,-10.938,21.049,-13.691,15.776,-22.403,5.2581
"304",-55.876,60.402,-10.693,-44.337,-20.474,14.196,-5.2598,-15.918,68.976,28.969,21.992,19.665,-19.577,18.511,1.3744,-17.919,-2.9722,14.478,-2.2187,-3.0417,-4.3516,-3.3963,27.183,-10.452,-4.5987,9.8311,-5.9853,5.3838,-12.863,12.87
"310",43.361,-53.716,44.383,-15.553,5.9855,-33.199,-21.901,-25.278,81.635,30.163,16.422,23.969,13.669,25.996,31.205,9.0306,-1.9991,8.6755,-6.2333,-6.1861,-0.23438,6.8801,10.159,-7.5012,-12.03,4.0752,9.0428,8.8087,-19.816,-7.2047
"315",-72.371,64.515,-8.5027,-36.032,-9.9469,10.66,-15.104,-29.244,62.026,40.216,27.868,10.215,-19.811,30.919,-3.1533,-20.306,2.1076,-9.4205,2.5145,-8.9761,7.517,-25.053,24.577,-7.7175,0.54958,15.607,-8.0147,2.4583,-14.577,-2.1311
"316",-8.596,49.869,24.198,68.719,-13.989,15.822,66.818,-62.146,38.151,36.993,-6.2122,7.8817,-7.0632,6.8517,-17.138,-18.202,-27.783,-16.618,-3.1726,0.8696,-14.477,9.944,12.716,-26.519,-28.178,5.9492,-22.649,12.085,0.51244,7.2437
"319",-26.599,66.373,10.721,47.024,-17.021,1.3333,54.751,-17.572,31.458,21.174,22.066,-0.012012,-17.236,-7.1316,11.401,-29.263,-30.087,2.1265,-6.7117,-13.684,-22.687,19.12,-3.9239,-25.632,-23.31,9.6469,2.6843,-30.117,6.9633,2.8968
"327",-47.622,51.269,-20.119,7.6689,-9.51,-13.891,-10.074,-2.0924,54.598,29.59,20.957,19.11,-9.3288,11.83,22.622,-19.923,0.73281,5.1898,-7.579,1.2584,-15.644,-6.5047,22.629,-5.5344,-12.867,11.625,-11.837,-2.0521,-8.7001,2.567
"339",20.999,69.79,-0.82137,33.159,38.311,18.081,35.613,-38.469,15.438,16.879,2.5279,-4.6424,10.972,2.533,-69.118,-0.23207,23.205,-46.342,10.87,-14.684,-28.115,17.357,30.13,-16.624,-44.146,-11.092,1.723,16.349,-21.131,-18.112
"346",20.501,-58.179,65.406,-7.3428,8.5339,-52.089,-17.961,-30.615,113.29,41.853,5.9983,36.273,33.943,31.443,22.663,36.255,10.806,-14.81,-19.007,-11.596,-10.689,5.4791,2.019,-15.536,-4.2741,-10.961,21.143,-1.1795,-18.361,13.106
"349",15.831,-58.455,105.22,5.0302,-13.393,-53.277,-3.2975,-17.466,84.62,11.407,-19.393,16.847,3.8597,35.895,42.049,-24.191,8.7668,-15.685,-26.076,2.991,9.7217,-13.138,-20.307,-36.014,9.6213,28.243,-0.91952,-19.165,9.0334,16.869
"350",20.497,-69.912,40.25,-17.16,3.5894,-38.217,-20.864,-21.008,95.278,61.97,38.157,14.362,28.923,9.1433,23.562,50.33,-19.667,7.2692,0.263,2.1028,-4.8888,-22.367,35.543,-31.491,6.0761,3.0895,18.162,-16.092,-10.854,9.5413
"351",10.066,65.767,18.254,28.499,-51.573,-38.081,62.358,-25.28,-13.393,13.402,-12.014,-16.174,-1.1334,23.356,-52.09,-48.863,-5.8503,-74.611,-34.464,6.5847,-3.5666,11.067,35.759,-21.795,-19.801,3.2933,-7.1243,2.601,-32.674,-10.626
"358",48.568,78.005,0.21296,23.134,62.003,-13.19,58.814,-45.172,78.612,52.963,29.184,-14.563,-3.2596,20.073,49.603,-42.098,4.4351,8.743,-9.2272,-13.245,-8.3702,8.6963,12.914,-12.438,-22.681,22.359,-13.41,17.44,14.813,-6.7803
"359",40.556,80.981,-9.4311,12.977,21.249,1.8531,17.249,-18.062,38.272,25.65,7.9801,-6.2967,6.2847,-3.6885,0.71816,-30.256,-18.538,1.8544,-21.183,-21.04,-27.004,7.4478,9.2567,-35.036,-24.5,3.2878,-27.134,1.3437,-14.974,2.9755
"362",-20.169,59.335,18.151,42.731,-11.146,-3.5309,52.246,-10.736,41.649,22.071,12.565,14.841,14.735,-1.7059,25.734,-31.983,-12.053,-10.766,-6.4393,-8.7028,-24.293,5.9025,-7.8143,-23.48,-13.99,9.5911,4.4458,-13.508,14.098,2.3352
"363",-20.879,56.281,11.229,52.157,-6.3425,-10.523,22.679,-7.0229,50.371,30.537,15.474,5.1379,-5.8284,-10.319,35.69,-38.597,-7.2138,-16.426,-25.662,-14.434,-21.121,17.482,-4.9924,-9.5976,-9.6472,11.885,14.728,-16.832,2.0159,7.9017
"364",43.168,60.789,5.7669,15.195,5.8827,-0.12629,23.866,-1.3889,32.171,19.805,10.281,8.5525,5.2889,3.4926,13.859,-27.335,-10.602,-7.3524,-13.196,-17.641,-26.206,2.6528,17.136,-26.429,-26.755,3.6529,-16.566,-10.752,-17.129,-8.4244
"365",14.522,70.554,-15.286,21.879,33.29,-14.589,-8.8486,-6.7713,46.541,42.636,15.529,16.258,5.3299,0.74797,28.9,-26.677,-21.291,24.162,-23.412,-12.837,0.37471,-10.456,-5.9348,-21.395,1.3973,0.77424,2.8935,-8.5768,0.17912,-1.4851
"381",42.862,77.006,-3.8621,26.015,20.489,-5.9635,17.761,-6.852,45.254,19.683,6.4453,2.8026,-0.38809,-4.1491,22.458,-28.151,-20.746,-1.0291,-4.1326,-17.962,-27.067,11.052,9.7149,-9.4742,-24.627,7.2715,-7.6313,-15.592,-9.1434,5.2261
"384",18.602,65.444,16.729,38.561,1.0753,-11.833,23.911,-11.442,34.483,25.715,18.033,11.613,4.8275,-11.718,16.403,-27.499,-13.091,-3.9211,-22.273,-11.514,-21.034,6.1943,15.438,-24.245,-21.482,3.1496,-9.7399,-12.964,-10.492,8.8774
"392",-41.9,70.308,-2.3846,51.842,-20.62,4.2323,33.601,-14.48,50.907,32.886,12.708,13.841,-14.072,-1.8191,20.79,-20.463,-16.424,-17.683,-19.436,-8.0107,-15.365,18.648,-2.9024,-28.785,-20.582,5.6092,3.9996,-9.8847,9.572,6.3546
"408",-189.9,-50.983,-13.326,34.089,-7.7431,-40.248,-88.464,-12.16,36.595,37.529,43.818,37.294,-16.402,-1.9503,31.842,23.408,-5.0816,46.697,23.504,26.656,-11.974,-22.369,40.405,-12.786,-5.4615,21.692,-36.086,-20.943,-13.818,-30.533
"418",-209.15,-10.049,-22.009,-60.202,-25.163,-42.464,-63.717,-3.7914,54.713,29.548,29.336,45.12,-4.0263,26.131,-36.018,-26.006,-5.0434,53.645,31.969,-3.9599,4.8225,-19.712,32.896,-14.574,-20.298,10.938,-5.6724,-2.4272,-12.174,-7.8332
"422",-107.91,22.818,-7.0837,-44.477,-64.528,10.898,64.882,30.342,50.069,39.039,16.138,-14.903,-34.53,20.657,22.826,35.8,8.5014,-5.1766,-52.786,7.0243,-7.1658,-7.1738,9.8585,-11.157,24.52,-17.557,-25.131,0.18527,-21.306,-5.0171
"426",-140.25,19.578,26.1,22.895,-28.247,19.041,-20.393,13.927,65.993,25.08,38.247,15.719,-13.225,-3.3929,18.325,-40.019,13.082,8.196,-3.6158,10.69,2.5679,-15.81,-1.7063,18.369,1.5829,24.058,-17.066,-10.911,-46.496,-22.125
"430",-127.28,12.589,-3.8851,-37.436,-53.604,-43.62,-13.566,-14.528,36.096,9.9913,22.592,38.569,-13.315,18.069,7.7614,-4.3082,-34.946,21.493,13.223,-9.1238,-21.202,36.136,4.0593,-9.591,-21.448,16.982,4.0176,-20.809,5.5802,-5.9613
"431",-125.55,-37.123,11.962,106.14,17.242,44.63,14.103,-58.74,58.09,34.39,35.08,-2.289,5.7584,9.4029,65.355,6.9241,-31.831,14.038,3.0105,11.737,-13.042,-22.884,18.358,21.73,-4.4596,29.599,-4.8457,-28.482,5.7454,0.20937
"433",-138.61,30.887,35.493,-15.681,-53.853,46.594,52.067,-15.332,55.15,36.258,24.484,-42.301,2.3011,5.7891,47.958,-24.39,7.3213,-2.6512,-31.237,-11.828,12.693,-22.301,7.3905,-12.755,-16.752,-29.621,-1.7652,-10.345,-23.1,-5.6803
"437",-143.25,15.586,31.076,-12.232,-59.331,7.2804,12.633,-18.177,37.369,23.718,17.711,-6.3116,-13.353,10.959,33.784,-24.324,-4.4674,9.193,4,-13.613,-18.742,-48.761,3.6715,-17.07,-22.643,15.246,-5.0285,-0.56105,-18.323,-13.167
"440",-157.97,8.0808,30.397,-5.2518,-30.602,53.292,18.578,-21.199,49.283,43.849,28.325,-36.218,2.6491,3.8465,32.861,-51.282,1.5162,20.081,3.0119,-5.0562,-1.9948,-33.04,6.0006,16.862,-22.261,-9.6839,7.4658,-36.694,-20.062,-4.1373
"449",-118.03,49.435,-4.2604,-63.717,-65.185,-17.33,58.634,3.2669,74.692,38.028,39.372,15.048,-30.909,5.6247,-0.60228,12.513,-6.4399,-6.5429,-29.647,-33.566,-24.405,34.877,27.846,31.893,32.119,-2.5963,0.38623,-16.037,-4.7155,5.6446
"455",-103.02,45.31,8.0796,-54.181,-56.389,-25.661,33.268,18.369,91.218,14.379,23.456,35.296,-14.795,41.208,15.191,40.299,-0.26808,-18.672,-33.109,-0.023707,-18.378,5.6872,-17.091,-12.721,12.867,35.503,6.181,-7.4686,-31.316,19.792
"456",-87.711,-51.076,45.006,87.517,-2.0036,3.4217,38.449,-96.955,33.634,34.168,12.608,-43.164,25.611,77.065,2.9198,-112.6,-30.503,-5.9617,29.227,-21.142,-1.6292,-34.192,29.544,11.589,90.235,30.834,-3.4253,29.222,-32.317,6.5527
"457",-108.95,32.271,6.3904,1.5311,-34.251,-37.708,-18.021,-9.4504,59.981,24.113,19.795,47.186,-14.807,-14.556,10.078,-17.593,-12.534,-2.1791,-13.072,0.3416,-24.476,-19.483,8.4949,13.57,-18.078,31.236,-7.0016,12.769,-13.259,5.1336
"465",9.5156,-48.181,-2.0124,-43.593,-27.457,20.562,26.743,-90.143,-1.7154,15.654,-16.757,22.456,-15.955,17.594,-16.138,-32.56,28.921,-15.766,-6.1697,27.585,-10.353,-1.7202,43.195,-9.1933,-19.176,6.3018,14.208,-17.824,0.11799,16.259
"475",20.673,-22.98,43.305,27.899,11.292,-57.868,-26.508,-22.722,33.033,7.5503,3.7845,7.5815,9.9912,22.041,27.689,-3.9185,-11.327,-12.845,-18.428,17.769,18.584,19.905,4.6925,-10.906,-15.322,-30.087,8.3896,-13.971,-14.163,-12.243
