"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"104",50.535,-100.51,37.133,-53.174,-47.745,43.724,31.464,-14.565,10.12,8.6967,-11.5,-4.1881,-25.637,-4.4652,22.131,-44.508,1.1251,2.4789,2.7771,1.0468,-5.2611,-7.9487,4.6303,-9.2701,-9.5502,37.237,-3.3275,-14.945,-5.9655,19.398
"106",42.304,-61.473,43.067,12.014,-7.3538,-26.385,-27.606,-6.7153,26.368,-17.45,-4.7476,19.979,18.887,28.832,7.6676,16.634,-2.9421,-30.455,-8.5406,21.728,-4.5392,1.877,10.858,3.6009,-2.306,-9.815,14.208,-14.066,-40.314,-40.834
"107",40.465,-88.66,59.344,-22.231,-53.535,4.3026,5.5815,1.498,15.782,2.2393,-15.268,4.0438,-25.637,-6.7595,22.658,-38.758,-7.7626,-3.8114,-3.3711,-2.7586,-0.59889,-9.6555,11.835,-13.782,-0.67041,20.691,1.303,-5.8975,-20.005,12.732
"109",-156.2,-5.4332,-1.101,19.579,-25.435,-30.668,2.6807,-16.186,28.797,33.139,-0.64775,-0.17981,32.352,-15.543,68.705,-38.299,7.7648,-20.639,-15.896,27.486,-4.7844,5.2862,28.245,-8.5464,6.2641,13.181,-3.0804,-4.9251,-13.614,-28.212
"110",32.153,-63.848,66.923,-0.14079,-40.078,-20.581,-24.52,7.1575,14.506,-21.035,-29.268,21.448,-22.864,22.938,23.002,-29.374,7.7569,1.2208,-18.822,15.129,0.48456,-5.6146,-7.4939,7.196,11.19,19.272,-16.391,-40.566,1.0744,3.0132
"111",50.593,-86.124,39.418,-48.356,-56.374,9.8652,10.883,8.9574,3.4347,10.922,2.2591,-19.424,-39.104,-0.56228,12.182,-42.81,-11.357,0.3592,-3.4819,-11.906,0.30541,6.845,26.486,-20.276,1.8695,44.655,-9.3547,3.1942,-12.349,20.278
"116",-80.652,32.958,-39.042,-20.001,-12.343,-72.547,-26.537,22.597,46.977,33.015,18.214,40.449,-6.4,-3.9652,-11.852,-17.172,-5.5575,-0.36757,-26.666,-14.307,-5.9997,-6.9509,-16.388,-17.616,-2.2335,-5.2192,13.373,-11.089,13.138,2.923
"117",-52.609,38.988,-37.955,-24.42,-8.1575,-68.268,-38.477,31.838,24.725,38.907,20.265,35.433,-4.3604,-31.533,-10.263,-20.234,-42.427,24.921,-32.734,6.8784,9.5834,-6.8232,-5.4736,-30.842,1.138,14.013,10.536,-42.863,13.176,5.5566
"120",-133.17,60.389,0.7252,-49.496,-84.22,-60.672,26.727,-3.7176,53.676,36.454,9.2809,28.211,-13.863,28.451,23.949,-21.037,-7.1531,-32.336,-3.6366,-36.811,4.3334,6.2662,5.4662,-23.557,15.718,-0.77849,14.156,-5.8228,-0.87008,14.85
"128",-119,72.342,-1.0359,-37.525,-78.731,0.076267,34.559,4.2611,74.126,45.58,-8.6899,10.634,7.8965,9.6498,3.4564,-43.434,1.8687,-42.558,-33.838,2.9446,-7.067,-19.221,7.4959,-8.6844,-2.845,-1.1698,7.0777,3.2187,-0.041204,9.7967
"131",-118.15,34.157,18.362,52.438,-93.085,-43.562,15.748,-3.1337,67.885,15.264,2.123,4.7195,7.8594,1.3766,76.271,-18.898,19.274,-35.165,-41.707,18.882,-0.13841,-6.5577,48.451,-30.622,26.857,24.376,13.886,-3.2422,-11.216,-21.689
"138",-87.94,57.225,-29.461,11.328,-41.565,-86.61,-27.373,3.1428,64.058,42.273,8.8813,54.574,-8.299,-13.703,-4.4331,-21.897,-12.522,-19.712,-31.568,-2.2544,-2.4447,1.9861,15.775,-20.933,1.0273,11.321,1.4211,-12.462,1.2764,-3.8989
"151",-213.5,-61.916,60.596,80.467,179.75,-143.8,1.1388,103.47,20.913,25.372,72.12,-35.814,54.915,75.002,0.78179,3.9861,-5.8742,-11.109,-35.864,-27.899,-35.233,-9.9196,43.003,-43.059,-51.04,-3.5051,41.571,-17.785,32.184,48.873
"157",-40.174,-131.43,-9.2414,123.7,-150.24,-14.563,-12.717,-73.234,35.667,105.53,-13.272,-7.8234,79.382,3.4285,6.8126,11.453,-68.395,139.72,-54.908,-11.48,105.72,-33.231,91.785,44.973,-70.973,-8.7297,22.237,-46.919,-32.579,38.032
"159",-81.335,-87.13,-80.118,129.93,42.965,195.25,-106.9,12.222,23.7,13.955,14.111,-2.2527,-70.163,52.077,7.2561,-46.391,-63.576,-94.664,-69.362,-51.469,106.68,55.337,-47.386,-25.42,-1.1373,23.21,19.206,-49.899,-27.982,-0.51565
"165",-254.75,-49.46,38.838,-22.393,-96.025,-47.059,16.861,3.4751,27.294,33.221,2.0182,-27.117,36.254,39.25,63.753,-20.125,-26.218,45.601,-15.361,-51.347,-28.444,-81.932,-81.784,-16.555,-37.552,-32.066,-38.766,-24.914,33.855,-30.552
"167",-169.47,-169.63,-106.28,-25.978,60.284,-8.1756,146.69,15.373,43.934,39.001,18.753,70.12,-22.502,-57.708,52.107,-20.528,17.102,-65.764,43.558,27.242,36.1,-20.643,-38.603,-30.367,22.595,54.328,-25.408,-21.99,8.628,55.621
"184",-68.717,-168.32,57.415,-0.44615,16.211,51.845,7.2257,-18.982,183.6,115.27,70.227,-99.662,-69.428,28.917,-90.524,4.6187,-7.8766,-28.73,-92.267,-22.866,62.145,132.74,-29.254,-19.888,27.986,-14.92,-14.788,-69.313,67.247,-24.038
"191",-10.959,-60.195,-82.709,-136.91,8.9375,-65.174,-29.36,-182.45,20.242,154.22,169.42,67.373,58.909,-74.669,57.52,-7.8134,-41.252,-93.472,-20.348,92.407,50.566,32.223,-98.362,-134.16,19.182,-27.624,-16.549,20.939,-29.922,-7.7301
"195",59.182,-112.68,-46.836,133.23,-50.893,-44.022,55.532,114.32,19.133,179.67,10.771,60.141,-36.4,74.147,46.935,-23.702,51.898,-6.7293,-15.962,-45.122,-39.556,-42.343,10.705,-23.494,-13.428,-13.541,-57.367,-16.968,-36.774,17.055
"202",44.978,-107.9,-63.259,111.91,-77.623,-44.274,33.793,143.41,71.83,126.25,4.1902,51.757,-61.667,119.79,41.182,-44.067,12.812,41.521,-30.841,-0.95376,11.168,50.737,-34.794,-48.901,-47.319,-17.658,4.3385,-56.395,-5.6473,-47.462
"205",-154,-45.093,67.048,96.028,-58.619,-6.9432,-6.9353,24.127,11.592,24.616,32.477,32.305,-31.679,-26.175,8.3484,-29.833,-16.961,-14.691,-18.823,-22.135,-18.14,-10.553,-17.826,-4.5964,-22.129,9.9157,8.4579,-28.133,9.0817,16.425
"209",-188.38,-70.822,-24.509,-24.61,83.256,-124.21,77.139,9.321,48.665,44.605,20.998,22.811,-18.623,-44.111,-22.389,-66.729,-14.567,-53.392,-7.8355,-28.02,3.2204,-16.442,48.471,7.9231,53.581,31.12,-31.272,-31.63,-41.313,-66.661
"223",-112.28,-15.441,48.202,74.804,-87.411,1.956,52.673,19.897,53.098,12.452,40.423,76.167,-25.557,-5.0455,-70.911,22.214,-25.668,-63.469,-15.068,-2.8663,-0.85566,-41.629,-16.127,-15.104,3.064,37.189,-39.565,-2.1451,-5.5528,-24.16
"224",134.17,-100.94,-164.55,116.4,-77.124,-11.371,136.9,34.151,16.246,48.608,47.694,78.563,-26.679,45.737,48.598,-43.038,81.407,56.565,-3.2396,-10.626,77.861,-17.135,30.498,-60.075,8.3964,24.282,46.876,-23.372,-41.541,-61.73
"227",42.838,-112.47,-199.69,66.887,-107.43,-82.096,-12.095,-27.271,183.3,-91.157,118.54,-46.595,22.015,24.869,27.846,-45.658,32.34,-1.1183,-4.1205,-29.895,-50.642,-38.601,32.672,-25.981,-4.1279,-11.273,-3.4692,-1.3296,15.577,35.693
"232",-63.238,-153.29,-225.42,39.995,-206.21,43.782,-122.77,9.694,-113.89,-84.098,-118.08,82.468,87.969,-2.3879,98.975,108.73,-86.26,0.81273,-100.95,-47.466,-27.469,-80.47,4.325,12.069,-4.4695,4.5271,-57.701,62.943,63.077,41.192
"237",-213.42,-63.306,-24.79,29.719,108.7,-37.668,-10.237,-76.837,57.941,28.901,-55.931,55.377,-50.542,-1.396,7.4128,-98.428,9.4669,15.491,-9.9256,-54.432,-19.66,-12.899,39.018,-47.438,-23.239,8.1207,-7.7584,-31.375,19.381,1.0423
"241",-233.97,-95.039,60.185,12.088,-27.873,65.409,0.63959,-47.412,7.697,9.5992,24.398,-51.295,14.573,33.397,32.775,-26.683,-3.523,12.231,16.445,-16.447,-12.611,17.797,-0.14937,-9.0567,-27.316,4.6088,1.1983,-39.266,-15.395,33.544
"251",-2.5707,-102.47,24.972,45.457,-18.137,-66.903,-58.574,28.72,12.185,-18.559,24.586,48.539,7.6296,-5.528,-0.023826,2.1133,22.926,-50.15,2.9089,28.328,11.293,-1.5309,17.598,-5.3242,3.603,-21.239,41.547,-9.3279,-19.808,-8.7915
"253",-118.39,-158.12,-131.45,-32.168,5.0254,-8.737,37.625,18.429,51.818,24.292,-25.847,25.474,63.473,-50.796,23.044,5.8857,31.023,-5.584,-5.3507,10.959,-23.016,20.164,-16.866,8.7947,56.431,20.326,-33.92,-31.048,33.326,29.29
"256",-15.448,-158.57,76.796,-24.766,-67.681,-22.101,32.109,57.144,54.589,27.895,39.139,-13.17,-63.859,-0.56143,40.007,9.9254,-30.636,-18.628,-15.677,-2.5642,-27.974,-8.9568,5.8492,-12.231,-21.974,8.4956,-21.564,-44.363,-42.838,23.03
"257",-173.86,-38.524,-43.925,-64.479,-50.226,-36.419,-57.631,15.897,23.763,25.057,35.93,21.015,-15.031,32.254,-25.292,13.1,-32.715,48.892,0.79685,7.4849,11.032,-18.329,19.404,-21.281,-13.511,-2.2223,-14.547,-32.017,24.236,-11.712
"259",-66.51,-169.58,21.089,24.956,-140.99,46.468,35.463,33.902,-16.753,-15.024,2.0047,61.426,52.717,-6.1287,-72.781,14.212,41.529,-76.49,71.528,-24.939,-12.154,-5.0698,-3.8161,73.409,-48.437,-27.041,-2.9638,17.62,15.151,-21.73
"261",-64.701,-70.729,-26.613,-60.32,21.899,236.93,-92.354,60.54,77.192,12.316,60.116,13.5,-16.507,77.819,39.414,-84.219,19.068,-39.355,-65.01,33.951,20.3,20.431,-52.8,30.916,-50.478,-11.872,-68.56,-46.658,13.359,-3.5448
"264",-260.84,-55.869,42.038,-11.622,-48.846,-57.205,-101.13,64.933,14.738,27.657,14.824,2.4943,7.4803,-13.042,-6.5239,-31.76,39.859,-24.004,-35.95,12.314,-12.904,32.637,3.8453,3.2906,-10.997,25.511,-7.8464,-2.4391,-11.015,-0.24701
"265",68.915,-10.12,36.411,-16.747,-5.5456,-14.528,-10.22,-40.355,76.854,12.796,-5.9134,21.341,26.951,32.966,51.099,-1.505,9.7754,-12.499,-20.238,-1.6746,-4.4355,-5.8923,3.8332,-5.7605,5.4277,6.1775,-15.333,-5.4741,-22.967,-14.233
"268",30.416,50.657,-1.1509,20.89,15.041,-13.829,23.552,-4.1905,41.044,16.493,18.927,8.7398,13.222,-10.877,16.53,-18.041,-26.839,7.3024,-10.292,-5.529,-26.082,13.887,19.8,-18.716,-16.207,4.3646,-2.0222,-13.819,-6.2214,-3.8476
"269",-17.92,48.341,-8.64,16.761,13.569,-28.437,-15.622,-0.51252,81.99,37.424,13.534,24.442,-7.7622,-12.874,31.916,-21.979,-8.3837,8.3868,-40.486,7.8332,-4.2128,-15.955,17.932,-18.574,-5.9715,14.73,-3.5974,-11.37,-9.9038,1.9122
"277",24.757,53.263,3.7398,31.598,25.201,-27.042,2.7583,-8.5587,49.716,17.941,17.108,8.468,1.1027,0.62119,37.877,-26.981,-23.907,18.969,-14.948,-17.51,-11.681,-9.5379,4.436,-11.984,-6.4647,6.5088,-1.0588,-12.936,-15.559,-6.2537
"281",-40.907,36.907,32.201,61.044,-29.063,17.101,49.952,-15.888,24.607,13.393,5.8452,11.897,6.4961,-10.517,-7.3837,-10.928,-16.207,-16.386,-11.307,-5.1081,-37.816,-1.1288,-0.21521,-29.001,-24.19,1.4161,-17.766,-9.7878,-13.742,11.05
"290",-162.39,30.438,22.636,-29.882,-90.905,-9.5906,-1.8376,36.369,64.233,38.999,-7.1031,15.633,-21.42,25.314,-16.844,-34.009,-4.6885,-17.955,-24.952,2.4073,-1.5911,24.433,-5.7855,-23.732,-14.594,-15.271,6.8688,-15.625,7.8573,8.3166
"299",42.444,51.108,-12.298,43.482,22.804,37.093,52.714,-39.858,23.74,13.175,2.3418,-8.6222,-1.1926,-12.16,-25.786,-16.319,-4.6748,-19.392,8.1086,-6.8298,-22.689,7.253,13.401,-25.175,-41.838,26.201,-20.607,-12.175,4.8077,-16.545
"300",64.164,-41.052,51.278,-21.734,-9.7718,-32.346,-25.372,-42.523,55.794,16.68,-27.657,20.612,-25.781,24.634,50.574,-13.49,36.851,3.0636,-32.651,-3.0548,13.769,-24.748,-14.443,1.0697,7.0788,17.571,6.3592,-23.222,-3.606,12.953
"303",70.802,-43.253,49.359,-23.912,-4.4397,-33.555,-12.666,-34.26,63.399,28.898,8.8719,21.276,-2.4138,26.522,38.113,-5.2225,-10.169,1.4287,-17.639,-2.0204,1.537,1.7063,10.965,-0.82419,-6.2301,3.9801,-1.4836,-13.814,-23.625,-14.425
"305",-127.91,36.987,14.577,22.148,-31.987,-17.017,-72.087,7.0314,38.409,16.58,41.465,58.225,-42.656,-7.0776,-40.607,-5.8314,-5.583,-16.025,10.95,9.2606,2.4337,-11.885,32.277,7.3126,-6.8348,32.517,-6.4837,-4.8751,-61.708,8.8814
"311",-31.865,62.617,12.265,24.558,-17.75,2.5658,5.9744,-5.1424,35.538,43.22,26.069,14.032,-21.902,4.9809,-3.7035,-28.266,-15.871,-3.3933,-5.7819,-14.377,-1.5071,7.2804,-15.202,-7.4895,-10.481,8.4419,1.6852,-4.6641,-17.113,-2.8099
"312",-7.2886,40.488,12.873,27.18,4.6038,-17.344,-11.108,-4.1588,30.676,34.709,26.894,19.803,-6.1875,-0.66364,7.8229,-29.241,-13.261,5.5258,-3.0138,1.4879,-4.3344,8.0201,-11.519,-11.232,-4.0276,13.425,-0.729,-7.4855,-20.369,5.2375
"317",24.347,-7.0635,-13.177,9.412,43.334,-19.869,-27.315,-25.168,45.527,5.8999,17.196,-13.541,-15.167,11.771,11.233,1.3821,2.0393,-16.574,-27.757,-21.812,1.6563,31.979,-19.027,-2.5246,3.656,3.4186,-18.039,53.827,-6.7638,-30.706
"325",50.896,-56.132,53.754,-15.362,-9.3448,-19.481,-1.4997,-38.084,60.441,15.084,-5.1094,35.513,-10.578,13.781,44.233,-39.232,7.5878,3.6491,-15.953,-7.6503,-7.3185,-0.76332,5.2741,7.4975,4.761,32.45,-10.443,1.9373,4.9233,26.168
"328",26.059,34.605,11.934,28.024,21.856,-14.116,15.73,-2.195,4.1519,23.296,28.049,-18.474,13.282,3.9151,40.831,-39.966,-4.4237,9.1502,1.176,19.38,4.2359,10.741,8.0645,-1.4545,6.513,31.418,-8.2024,-28.795,13.53,4.5936
"331",51.516,-45.759,62.972,-18.451,-13.271,-25.191,9.6193,-31.073,71.254,24.433,2.9384,18.962,-11.142,14.87,47.495,-45.162,2.3895,-9.8304,-14.025,-15.411,-4.0677,-0.42304,10.633,-0.49664,9.4669,27.395,-12.45,-10.395,1.0211,27.261
"341",-22.335,79.616,-54.211,-28.638,-7.8806,-43.265,-8.1968,4.2113,26.834,41.113,-2.0931,38.481,-15.45,10.177,1.8187,-5.1969,-12.937,-1.4184,-25.623,-17.761,12.267,-17.767,-8.4868,-24.775,-1.0382,-5.8941,-3.4735,-8.0438,5.7115,-8.6953
"348",10.791,-81.21,86.367,-37.117,-16.306,-34.473,-31.634,-39.357,79.832,1.4238,-2.7388,42.935,-42.52,12.373,38.594,-47.236,-3.5045,0.35385,-42.296,-41.621,-8.8172,-13.843,-13.319,7.7237,12.169,35.818,-18.299,-27.123,-6.0818,35.152
"352",57.983,-51.702,52.147,-22.506,1.8208,-27.818,-40.629,-37.283,75.434,5.3658,-6.4349,40.573,19.708,39.523,41.24,11.107,-8.3127,-6.4772,-17.508,-0.21429,-1.572,-7.6598,-4.4406,9.592,16.098,28.787,-7.5983,-38.344,-8.6909,-9.2598
"357",-18.979,77.704,1.3895,48.672,-15.081,5.0864,24.677,-6.677,57.623,36.225,16.69,9.556,-13.886,-18.52,21.401,-33.539,-12.124,-0.69814,-18.433,-18.563,-18.138,3.3842,-6.5736,-11.511,-20.645,20.12,1.7091,-17.728,-7.7934,1.6503
"367",30.985,74.614,0.33156,35.259,10.581,2.3257,36.976,-18.205,39.624,17.046,9.3507,0.0049445,2.437,-5.5669,14.767,-30.258,-4.1989,-4.3324,-5.9155,-7.5326,-27.606,21.716,-0.15374,-19.09,-26.983,0.32636,-20.173,9.1339,-8.687,17.026
"371",-47.398,59.282,3.7228,-26.059,7.8401,4.9724,-3.5514,-5.6327,86.547,43.302,14.706,-0.79955,-4.2351,22.396,12.872,-50.427,-13.828,8.8506,-1.8768,-22.476,-4.416,-6.2688,7.3724,-4.9841,-2.8001,-1.4818,3.9882,3.3306,-3.3167,7.8164
"372",37.32,74.14,-7.4094,24.791,20.819,22.728,39.1,-21.318,14.274,18.466,-5.4475,-14.243,10.125,-9.841,16.765,-28.453,2.2375,-14.143,-6.3723,-1.5506,-15.668,-0.85548,3.8605,-31.364,-33.111,10.884,-23.702,7.3744,-3.8034,-10.223
"376",41.764,84.961,-10.726,21.748,10.858,-1.3362,19.729,-18.261,31.298,28.22,16.444,8.6813,10.996,0.86496,13.193,-19.81,-14.874,9.3383,-21.141,-25.268,-22.717,-3.9455,10.933,-27.083,-25.761,0.14645,-21.097,-3.4734,-18.221,-2.4551
"382",-22.886,66.543,9.2391,44.745,-9.4207,0.29363,28.508,-10.259,52.514,39.547,16.143,9.4595,-12.231,-11.037,24.824,-32.557,-14.148,-5.4687,-17.704,-10.222,-24.667,15.455,-9.0688,-20.182,-21.166,9.9223,4.7677,-10.076,7.0862,12.172
"387",59.032,-9.6642,34.981,-6.8771,-7.3048,-41.786,-5.3593,-27.285,67.871,27.354,14.326,-9.7759,16.903,25.511,44.782,-7.7614,-9.9935,1.6588,-20.786,-15.874,18.093,6.8985,13.711,-22.842,-10.091,3.3604,-16.31,-19.355,-15.762,-11.441
"393",-209.3,-24.968,-1.1587,-2.9778,-5.106,-69.475,-58.886,20.82,72.957,20.974,-14.643,18.998,21.653,-6.9905,4.329,-92.975,16.884,23.856,4.3862,-2.6914,-7.7795,9.0556,39.842,-8.4876,33.706,23.73,-16.825,-5.1734,-26.377,-12.36
"394",-202.05,-30.48,20.439,-6.9541,-16.171,41.514,-2.2465,-16.444,78.434,23.174,2.2439,-24.715,18.795,8.1744,-1.3884,-67.691,2.4808,54.204,54.687,-10.323,3.4109,1.2602,28.398,-24.097,59.189,-11.647,-1.9477,-28.521,-15.18,12.02
"401",-203.14,-48.95,56.637,15.96,-1.5297,38.088,-1.3209,-49.141,74.925,44.054,-10.547,-35.521,13.788,43.423,-6.9514,-81.89,5.36,65.767,38.376,-21.023,3.7418,28.931,-3.765,-33.468,62.314,-76.161,13.535,6.2707,-33.659,28.224
"410",-205.75,-54.09,16.042,-27.818,-26.578,0.58342,-4.1052,14.608,77.393,7.3774,8.5991,-28.792,60.783,69.534,42.719,-11.969,0.57587,12.044,-6.7343,-17.58,17.805,-7.2859,-18.269,-27.685,-20.458,65.604,12.808,-7.7349,-8.8677,11.084
"411",-196.31,1.7831,98.94,106.94,-55.9,2.1461,27.229,-5.7604,56.671,27.696,9.0837,48.89,-22.192,5.423,-30.379,-48.683,-35.193,-13.625,21.081,-64.016,-4.7933,-35.405,-34.477,-37.668,53.397,-14.995,23.983,-15.117,-10.92,10.387
"416",30.468,-82.805,-81.001,50.508,-68.788,-60.667,-59.139,-40.081,40.109,126.3,-44.222,-99.744,-14.477,-46.597,12.701,37.015,47.306,-72.102,-29.924,-38.513,16.574,-24.491,-39.94,-27.474,-28.447,-20.247,-30.145,-22.061,-4.4038,66.014
"423",-118.16,45.962,-2.1761,-48.174,-88.884,19.037,96.199,15.87,51.295,41.929,-2.801,-36.949,-29.046,-10.224,24.771,1.2172,2.7504,-15.08,-61.773,-18.005,-30.947,-11.649,21.819,-9.758,31.926,-55.149,-8.2327,-17.402,-34.631,-2.9074
"428",-142.89,-2.7571,-7.1255,55.879,-40.443,11.356,23.563,-12.42,45.631,21.483,11.124,-11.497,8.7374,-8.032,82.239,-17.211,6.8347,-1.4738,-38.164,3.4267,1.2032,-38.917,-1.814,0.088962,-9.3802,14.512,-20.317,-26.794,-12.355,-24.034
"434",-147.3,-29.105,40.059,50.12,-17.753,-2.913,-16.281,-28.184,31.475,25.498,21.021,-11.616,0.76904,-3.1016,79.32,-41.961,4.1475,-12.684,-8.9168,-10.92,-37.438,0.32652,7.4131,23.364,-27.26,18.44,5.6518,6.0048,-28.486,-18.556
"439",-140.65,31.92,5.4605,-41.714,-59.987,43.317,80.037,22.238,82.423,25.836,16.293,-25.612,-19.885,14.272,28.769,35.792,5.3635,-9.3106,-73.277,13.005,-25.151,-24.707,-4.8514,-8.9877,12.012,-8.2985,-15.928,-16.69,-44.9,-2.0811
"458",-67.536,-53,-42.533,-35.335,25.043,-39.838,22.907,-46.548,-5.2101,60.097,29.431,23.366,-86.316,-3.86,35.346,-30.524,8.9987,16.487,9.9023,10.465,7.5805,-8.5451,-12.828,10.958,6.9172,22.813,54.811,10.533,24.798,-16.757
"459",-124.23,11.794,10.907,-5.7523,1.878,69.585,61.399,-23.647,86.318,23.898,41.717,-31.743,1.3345,50.486,51.414,46.978,-3.3274,2.576,-32.064,5.9003,12.136,-50.352,-22.331,-15.451,13.644,35.755,1.2878,-26.729,-45.981,1.0638
"462",-134.76,28.491,7.7689,-29.916,-56.595,6.396,32.66,-2.891,68.77,40.228,-28.729,2.0322,14.058,40.413,43.007,-29.676,7.3103,-10.142,-24.988,5.4158,-2.2609,-16.653,-13.821,-35.585,-19.828,25.043,-0.74245,37.258,4.3412,5.1284
"464",-70.591,48.221,1.3645,-36.493,-15.843,32.365,6.9645,4.8506,69.098,35.938,4.9032,20.846,-1.4967,18.651,2.1452,-2.3313,12.659,-17.039,-17.036,13.941,1.1321,-6.1089,-13.349,-18.59,-25.489,41,4.7815,0.48748,-10.34,26.199
"469",-12.972,-79.617,34.561,-36.115,14.164,22.793,24.92,-34.615,40.831,28.888,49.191,1.7893,-39.742,11.802,-10.97,-24.598,-6.2845,15.004,-10.354,2.8052,22.421,-2.8102,29.289,-4.1397,-1.5232,-11.534,-19.852,27.513,9.1389,8.6629
