"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"1",15.327,15.273,15.165,14.946,14.658,14.026,13.197,12.95,13.64,14.798,14.718,13.324,13.38,12.289,11.075,11.154,10.345,9.2832,8.7825,7.8197,0.013322,-6.4244,-7.3727,-7.3837,-10.126,-8.6197,-4.073,-2.2103,-0.20647,1.5319,0.14065,-18.714,-32.662,-11.085,40.476,45.597,8.2328,-13.298,3.3604,23.779,-3.1935,-35.474,-40.297,-32.736,-10.268,9.7106,11.141,1.7212,-11.289,-20.64,-23.668,-25.123,-27.596,-28.548,-29.955,-32.098,-31.654,-17.969,8.953,2.366,-44.091,-49.135,-37.447,-15.219,4.1534,12.991,13.734,12.801,12.698,13.719,14.284,15.001,16.003,14.626,10.111,12.313,13.622,10.199,11.423,14.635,10.882,-11.656,-21.241,-17.959,-9.5275,-3.19,2.5535,5.899,6.3535,4.3419,1.114,-0.41971,-3.7,-5.9516,-6.8485,-7.0335,-4.0601,8.2091,70.667,105.97,-4.5321,-4.4497,-4.3009,-4.1648,-3.9681,-3.8269,-4.2517,-4.5238,-4.1899,-3.6994,-2.91,-6.5702,-9.6114,-8.9881,-8.63,-8.5294,-9.8968,-10.965,-10.173,-9.2018,-15.346,-19.846,-18.61,-17.313,-11.815,-5.2399,-4.8409,-12.631,-22.686,-32.524,-40.445,-48.554,-33.25,0.39155,12.055,7.6483,5.8542,14.474,31.851,34.583,30.129,4.3992,-17.714,-5.5194,6.5851,5.7048,5.9401,7.8179,8.9982,9.112,5.7693,2.7714,3.3218,4.4111,8.5847,15.729,21.915,15.481,19.716,17.495,-3.6872,-0.93708,10.091,13.459,10.592,10.206,9.8785,12.014,15.055,15.372,12.367,10.972,10.928,5.13,-2.5026,2.0413,12.559,13.323,7.859,4.0461,5.0115,2.9074,0.10617,1.8965,3.327,1.47,-0.53953,-1.5852,-2.1779,-3.8272,-5.8761,-6.3057,-4.4449,-3.4431,-5.9068,-9.1943,-12.709,-41.046,-37.256,-17.933
"2",24.743,24.689,24.581,24.363,24.074,23.943,24.547,25.091,25.781,26.938,28.204,27.816,28.053,29.863,30.674,28.976,29.224,27.122,19.598,14.607,11.05,7.0197,-1.5508,-11.478,-16.261,-15.41,-12.095,-12.334,-15.711,-10.362,-5.1827,-6.9105,-7.4084,-8.8181,-11.094,-17.697,-24.943,-28.566,-28.761,-13.371,24.016,44.555,31.423,-25.001,-47.024,-46.769,-31.96,-7.1068,8.0589,6.3986,-11.446,-28.272,-34.816,-34.361,-35.619,-37.182,-35.091,-18.519,5.7527,10.765,-10.038,-30.509,-32.373,-18.438,-4.0301,11.105,18.742,17.271,16.64,17.537,16.612,15.476,16.217,17.353,17.794,15.803,10.472,8.0712,13.683,22.192,24.333,5.9701,-4.8074,-4.92,-1.0551,2.3901,4.0904,5.4234,4.9841,1.7188,-1.2676,-3.1846,-8.9224,-15.504,-17.864,-16.317,-12.981,-9.2857,41.432,63.673,3.833,3.9153,4.0641,4.2002,4.3969,4.297,4.2431,4.462,4.7959,5.2864,6.2255,5.5129,2.5843,1.2616,1.4414,-0.27992,-12.62,-21.857,-22.727,-22.356,-21.527,-19.862,-18.852,-11.283,0.9256,0.63111,-9.6302,-20.956,-23.559,-20.436,-21.444,-27.263,-30.837,-32.908,-32.914,-27.357,-22.122,-21.788,-18.862,-1.852,44.852,47.863,26.447,10.038,-25.331,-17.674,-0.93577,6.7221,6.4603,7.3249,10.679,11.611,7.3084,3.6854,8.2698,15.792,22.44,20.468,11.89,10.744,13.794,11.177,14.801,15.956,9.8829,2.2401,1.4575,4.1464,8.0679,10.616,10.358,8.142,9.2775,12.254,12.788,11.649,12.942,14.4,14.871,16.385,15.056,7.1659,1.9491,-0.051798,-1.7235,-3.182,-5.5905,-7.7384,-8.1092,-7.8745,-8.2043,-7.8476,-5.6319,-1.321,0.5009,-4.7456,-10.833,-13.393,-31.416,-38.265
"3",2.0667,2.0133,1.9055,1.6866,1.3981,1.1237,0.82302,0.7152,1.4053,2.5625,3.2121,1.7013,0.84843,1.5543,1.3554,1.5955,3.2154,4.8333,7.0719,7.1238,7.2121,7.1736,4.6002,1.8911,0.042518,-0.26811,0.11628,0.49274,0.46449,-2.1055,-34.243,-36.036,18.993,20.987,-8.6574,-16.066,-24.756,-39.328,-38.989,-22.001,-2.4744,-2.028,-13.086,-23.719,-16.745,-4.9639,-10.838,-27.08,-34.571,-38.433,-36.966,-29.463,-20.428,-13.807,-6.6881,-4.2592,-1.618,2.7762,10.359,14.106,8.7595,5.9923,8.352,10.121,6.8666,4.3415,3.1488,3.6223,9.6449,14.487,14.653,15.911,17.038,14.854,12.435,10.168,3.295,-4.8931,-9.1615,-19.841,-28.379,14.56,62.456,53.209,17.781,19.769,19.753,18.314,15.384,15.848,17.712,20.266,22.375,23.373,23.241,23.106,23.328,23.412,15.794,11.641,-6.1462,-6.0638,-5.915,-5.7789,-5.5822,-4.9809,-4.1369,-3.7069,-3.373,-2.8825,-1.6469,-2.8636,-4.3373,-3.7352,-4.5218,-5.6579,-6.0049,-6.3507,-6.7604,-12.911,-18.371,-18.246,-16.515,-15.241,-14.623,-15.074,-17.735,-22.415,-27.763,-33.063,-34.893,-18.211,20.326,24.776,22.771,48.679,34.763,-33.402,-21.771,2.6938,13.851,15.395,11.882,12.596,21.418,25.183,11.31,-12.227,-14.459,-12.473,-6.2113,2.4554,7.5964,10.76,13.068,15.035,16.877,-2.9797,-23.46,-24.883,-20.163,-17.211,-11.736,-5.945,-0.71789,5.5114,10.105,12.802,13.677,10.376,7.1651,9.791,13.017,11.432,4.8359,-2.5834,-9.297,-14.083,-15.765,-25.821,-33.823,-29.72,5.4865,19.848,8.2107,1.9463,-3.674,1.0532,11.215,10.212,8.2213,5.9644,4.4815,1.926,-1.7928,-4.391,-5.194,-3.6468,7.2482,12.031
"4",20.961,20.907,20.799,20.58,20.292,19.334,17.449,16.492,17.182,18.339,17.319,14.644,14.21,15.076,15.955,17,18.051,20.445,23.848,25.58,25.947,26.73,24.959,16.984,9.8313,1.7986,-5.6616,-14.13,-17.607,-16.28,-18.58,-20.67,-21.814,-20.769,-20.22,-22.322,-19.901,-17.079,-19.916,-21.54,-21.62,-18.152,-15.408,-16.119,-15.809,-15.937,-14.035,-11.97,-10.876,-9.0858,-9.3033,-11.061,-11.803,-7.2406,-3.419,-1.9074,6.0813,19.376,11.633,-45.676,-50.567,-23.09,-9.1896,-6.3092,-3.7568,0.73402,11.682,18.366,17.784,16.507,18.263,21.001,20.519,19.401,28.817,34.228,17.609,1.475,6.2121,12.355,13.247,-5.9484,-15.722,-13.867,-7.4472,-2.3796,1.0859,2.5881,0.16248,-1.7403,-3.17,-3.5028,-3.1856,-4.3254,-7.6017,-9.9886,-9.7731,-5.9374,22.777,36.31,0.17344,0.25579,0.40456,0.54067,0.7374,0.30548,-1.6009,-2.5918,-2.2579,-1.7674,-1.572,-2.6494,-3.2069,-2.6885,-2.6139,-4.6586,-6.4032,-6.479,-7.716,-9.1617,-9.8214,-10.741,-11.432,-23.025,-31.016,-27.145,-20.554,-11.028,-1.0839,-0.38069,-8.0209,-14.845,-19.254,-22.351,-25.749,-24.556,-21.953,-21.452,-21.486,-19.386,-13.83,-10.988,-10.732,-9.2772,-7.1175,-4.7438,-3.3005,-2.4374,3.2517,8.5415,9.6533,10.587,11.178,15.555,20.815,22.669,17.143,-10.48,-9.1439,8.2292,26.998,30.837,21.291,22.793,24.378,23.217,13.706,2.6336,-5.4617,-8.742,-3.4767,3.4396,5.5912,5.8127,10.79,37.158,49.214,24.285,21.361,17.331,14.213,6.3096,2.7951,3.5647,4.0342,3.5075,-1.762,-6.3811,-5.971,-4.565,-4.1382,-4.7636,-4.9726,-4.6625,-6.3334,-8.5945,-9.4313,-11.458,-26.935,-34.269
"7",13.633,13.58,13.472,13.253,12.965,12.201,10.821,10.178,10.868,12.025,11.175,7.781,6.7428,7.8427,8.7389,9.8834,13.868,17.585,18.927,19.966,19.495,18.375,17.507,18.388,20.115,14.901,-0.70668,-7.4786,-6.4907,-9.4531,-16.541,-19.758,-16.352,-13.523,-14.919,-15.857,-14.613,-13.92,-17.542,-20.423,-21.845,-19.678,-15.489,-13.729,-14.529,-15.602,-16.363,-16.131,-13.128,-9.1999,-7.6895,-8.3416,-9.3463,-6.2948,9.149,23.687,25.326,24.554,16.081,-63.588,-64.489,-17.939,-2.4942,1.379,2.2666,5.707,9.7917,11.327,9.1433,11.551,18.052,20.881,17.67,14.022,14.918,16,17.216,13.689,9.3851,11.97,7.3572,-15.306,-24.023,-20.911,-12.355,-7.5209,-6.2833,-4.1514,-2.4831,-1.7301,-0.98538,-1.579,-2.7158,-4.0244,-5.7225,-6.4918,-4.657,1.0244,0.69765,-0.12283,-4.9206,-4.8382,-4.6895,-4.5534,-4.3566,-4.0936,-4.13,-4.14,-3.8061,-3.3156,-2.2586,-3.6315,-5.1446,-4.7166,-5.8973,-7.2954,-8.1033,-8.7236,-8.8419,-12.603,-16.115,-16.427,-16.418,-16.536,-25.405,-30.954,-18.878,-11.361,-10.982,-0.63376,-2.4422,-10.04,-11.466,-12.171,-11.833,-9.5304,-9.642,-12.186,-14.28,-15.006,-12.155,-7.5401,-6.4228,-7.099,-5.8157,-4.2369,-2.5721,2.6372,7.5425,9.0839,9.9987,10.746,11.146,12.603,23.022,23.087,-0.34534,-36.778,-33.898,6.292,22.727,27.091,27.089,24.254,22.099,20.618,13.581,1.6948,-9.4862,-11.462,-2.3098,5.0984,7.0948,9.2707,11.544,12.702,10.757,10.565,9.7489,6.2068,8.089,8.0215,5.5564,7.3773,-1.2731,-9.0374,-8.9903,-9.2356,-9.3601,-6.8983,-5.3766,-5.9525,-5.2559,-4.922,-5.4009,-6.5405,-8.8437,-11.37,-4.2083,-0.77135
"8",2.5812,2.5278,2.4199,2.2011,1.9126,3.3043,8.8887,12.51,13.2,14.357,16.201,19.429,21.573,21.92,21.577,21.93,21.155,14.102,4.6058,-7.4452,-7.5855,6.0388,31.93,51.376,41.919,12.354,-7.0517,-14.509,-14.2,-12.18,-12.77,-14.263,-14.209,-14.842,-14.508,-14.154,-15.94,-13.454,-9.9326,-11.298,-13.532,-13.623,-12.258,-12.025,-13.083,-15.243,-17.49,-19.117,-17.617,-16.04,-15.562,-15.132,-16.118,-15.842,-9.829,-2.8155,6.5385,19.126,-15.98,-67.324,-63.391,-14.521,-6.6809,3.522,12.914,16.614,17.344,17.398,14.419,11.077,12.26,13.293,14.009,10.301,5.8144,6.5348,8.0871,8.9472,6.5612,1.5556,-6.9397,-23.88,-24.365,-13.217,-2.4915,1.4029,3.7162,4.8371,5.1358,3.9928,2.1435,2.3741,1.4614,-0.73931,-2.094,-3.3429,-2.1269,11.084,56.409,84.308,-4.4889,-4.4066,-4.2578,-4.1217,-3.925,-3.8034,-4.2402,-4.3912,-4.0573,-3.5668,-2.6197,-4.5854,-6.4362,-6.0083,-6.0107,-6.1954,-6.3876,-21.354,-30.009,-23.655,-15.313,-12.936,-15.764,-13.006,-17.195,-14.153,-5.6603,-5.6976,-10.211,-16.756,-21.474,-22.697,-19.84,-16.575,-16.849,-16.699,-12.826,-12.075,-13.492,-12.532,-11.028,-9.2437,-8.9637,-8.845,-7.7307,-6.7445,-4.0232,-1.2099,0.71982,2.6526,4.304,6.7292,8.8657,10.329,18.243,23.647,16.985,-7.0189,16.863,29.278,30.168,28.868,29.753,23.577,12.461,9.6078,13.479,18.291,22.284,24.55,25.619,26.662,28.83,27.577,22.628,19.051,16.545,13.759,7.9648,2.2329,-1.7425,-6.2547,-5.9426,-2.5579,-0.95231,-2.2116,-2.0094,-1.8064,-0.61547,1.032,0.26839,-1.0718,-0.72536,-2.4033,-5.7458,-6.6748,-8.2837,-39.073,-45.155,-35.196
"9",4.4072,4.3538,4.2459,4.0271,3.7386,2.9302,0.91512,-0.075745,0.61435,0.68594,-1.0454,-1.5445,-0.34127,0.19372,0.69015,2.8368,4.8287,6.1657,7.0982,7.5618,7.6432,7.8161,8.5307,10.033,11.463,11.573,11.687,11.81,7.3404,-9.2748,-25.011,-20.233,-0.40929,-12.866,-21.589,-23.06,-26.164,-29.76,-27.617,-11.435,-0.72205,-5.2883,-16.623,-22.682,-17.778,-9.1707,-6.2857,-17.508,-30.349,-38.061,-40.864,-39.222,-31.295,-19.828,-13.178,-9.7273,-6.7225,-2.2225,5.0873,8.3076,3.0874,0.30917,6.3303,11.401,10.36,9.664,9.1423,7.3203,4.6937,4.1517,5.1378,6.1443,7.1155,8.0392,10.572,11.943,12.51,8.1586,-1.4523,-13.65,-32.191,-6.8888,58.96,55.601,16.412,20.792,24.095,22.999,17.548,17.178,19.042,21.596,23.705,24.357,23.467,22.928,23.15,23.234,15.616,11.463,-5.8298,-5.7475,-5.5987,-5.4626,-5.2659,-4.5335,-4.4007,-4.7309,-4.397,-3.3884,-2.8965,-2.7971,-2.1615,-2.9702,-4.0429,-4.8705,-5.4611,-5.6538,-7.3435,-8.8911,-11.513,-14.232,-14.672,-14.33,-14.441,-16.107,-19.208,-24.197,-33.387,-49.973,-51.464,-12.77,21.578,18.416,38.973,26.249,-40.436,-38.08,-18.551,3.1481,11.901,11.922,7.7703,5.9033,10.503,14.605,6.841,-8.7037,-15.823,-18.521,-15.265,-6.3556,3.3814,10.366,14.061,17.463,20.636,1.6498,-17.665,-17.956,-13.086,-9.7047,-0.26915,6.7243,7.9454,10.083,13.16,16.794,18.846,17.59,15.816,15.872,19.275,21.9,20.091,14.323,-0.88477,-14.735,-20.478,-26.125,-29.125,-25.345,20.729,28.956,8.8529,4.6361,0.93928,5.084,13.089,11.621,9.6306,7.3736,5.8908,3.125,-0.92103,-3.6418,-4.4448,-2.8977,7.9974,12.78
"10",-1.7921,-1.8455,-1.9534,-2.1723,-2.4607,-2.4746,-2.9113,-3.3173,-2.6272,-1.5759,-1.6016,-1.4729,0.0016773,1.1832,1.9427,4.4315,6.8524,8.1721,8.6119,8.0259,8.4042,9.0631,9.2449,8.9026,9.0136,10.283,11.136,8.4534,-9.7189,-23.825,-11.785,-8.0427,-15.018,-8.5677,-17.356,-22.666,-21.944,-12.175,-7.4346,-13.627,-23.271,-23.469,-18.427,-15.174,-9.7372,-4.2904,-4.1444,-12.461,-22.795,-30.596,-32.894,-29.686,-20.197,-10.959,-8.6428,-9.8535,-10.474,-2.1072,11.094,14.801,9.9123,7.374,4.9306,3.2291,1.0356,2.4247,5.6137,7.5824,8.9858,9.5308,6.5619,3.6061,3.0212,1.6223,0.70516,0.41686,2.1943,0.2574,-7.8479,-19.127,-23.969,39.053,52.26,35.961,23.75,10.457,15.183,18.786,19.704,17.368,15.329,16.906,19.016,19.605,18.534,18.165,18.387,18.471,10.853,6.7,-2.6915,-2.6092,-2.4604,-2.3243,-2.1275,-1.5461,-1.5873,-1.9332,-1.5993,-1.0128,-1.2222,-1.3456,-0.88311,-2.0158,-3.1707,-4.1945,-5.0094,-5.1973,-8.3103,-10.761,-10.646,-10.898,-10.974,-12.907,-15.564,-18.158,-21.926,-28.318,-37.039,-30.526,2.3117,9.2171,11.738,41.669,20.605,-41.54,-25.054,-3.0552,3.8675,1.1145,-3.6546,-7.0773,-6.7981,-2.4952,1.8218,4.8196,5.5281,0.77086,-6.5182,-9.9456,-8.5069,-2.475,2.4488,3.5294,5.0677,10.341,16.311,4.0119,-9.6698,-10.413,-5.8088,-2.6395,2.3604,7.5162,11.565,15.445,15.542,13.258,15.862,22.303,24.414,17.557,9.5563,4.7972,3.7974,4.396,-1.7152,-9.6662,-13.001,-19.399,-27.385,3.1718,32.317,8.5743,-4.3196,3.3204,1.8156,-0.34404,-2.0665,1.6703,5.6102,3.2353,1.7524,1.2386,-0.056282,-2.5056,-3.3086,-1.7615,9.1336,13.916
"11",12.519,12.465,12.358,12.139,11.85,9.3967,5.0998,3.2926,3.9827,5.1398,6.4058,4.7315,1.4873,0.9996,1.8106,5.5115,8.8519,9.3872,15.94,22.579,26.081,28.492,28.062,26.588,23.309,19.175,9.4116,-3.8354,-10.684,-11.617,-13.843,-15.599,-16.171,-15.508,-15.512,-17.678,-20.3,-18.004,-14.99,-17.341,-18.953,-18.374,-16.743,-16.502,-18.05,-21.797,-25.356,-27.807,-28.509,-27.746,-27.562,-26.188,-23.173,-20.1,-13.895,-6.7038,3.6266,16.071,42.566,-44.548,-91.215,-29.512,-15.542,-4.7017,5.2926,16.723,23.987,24.353,22.317,23.077,19.435,15.74,16.782,17.772,18.635,15.505,12.268,12.772,9.4527,2.882,-4.2748,-25.029,-34.303,-28.685,-18.531,-10.335,-2.6905,3.683,5.3043,3.4738,2.735,2.1882,1.2981,-0.69868,-2.8539,-4.6639,-5.736,-3.5774,39.167,53.975,-5.1069,-5.0245,-4.8757,-4.7396,-4.5429,-4.2741,-2.7659,-1.3283,-0.99441,-0.5039,0.43522,2.8465,3.6804,2.787,2.9668,1.1921,-2.0009,-3.6015,-5.6342,-12.234,-17.43,-18.64,-19.601,-20.498,-30.399,-39.407,-37.851,-29.558,-20.912,-19.973,-24.047,-27.866,-27.997,-26.76,-27.29,-26.303,-21.545,-18.74,-19.345,-18.955,-16.059,-12.967,-9.954,-7.434,-6.5226,-6.5843,-6.4058,-5.421,-3.6567,-0.75571,2.109,5.481,16.581,25.575,27.512,29.017,25.121,-2.0471,6.9545,31.495,14.08,30.555,34.413,34.404,29.981,15.4,2.7638,5.223,13.567,19.246,22.194,22.456,21.727,20.91,20.727,21.207,19.167,13.681,4.8852,-2.2701,-0.34793,-0.076129,-2.3755,0.031485,1.852,-1.7948,-5.3288,-6.2323,-6.6232,-6.6428,-6.3888,-5.7007,-5.5228,-5.1155,-5.5829,-5.8498,-5.1543,-5.6533,-37.248,-52.688
"12",5.5209,5.4675,5.3596,5.1407,4.8523,3.5949,1.1626,0.07085,0.76095,1.9181,2.9127,2.1564,1.6278,4.2333,7.532,9.7123,13.492,16.754,18.637,17.256,10.438,5.216,2.6435,-0.14375,0.44572,8.3352,29.042,39.42,11.052,-6.6193,-11.509,-13.175,-14.007,-15.503,-17.109,-18.508,-16.575,-14.117,-16.321,-18.825,-21.095,-18.857,-12.213,-10.15,-14.266,-20.15,-24.025,-24.837,-22.399,-18.695,-17.924,-18.043,-16.614,-12.046,-5.2184,1.8507,10.665,19.866,16.757,-33.466,-58.309,-23.75,-14.669,-8.2529,2.1066,11.569,15.672,13.901,11.654,12.487,13.089,13.726,14.139,14.721,15.361,11.519,6.7613,6.8841,8.4741,8.1789,0.31214,-22.306,-31.265,-25.013,-14.472,-6.6042,-0.84877,2.1345,0.89748,-1.7478,-1.4188,-0.55049,-1.2484,-3.6333,-6.0105,-8.0479,-8.3247,-5.5595,59.377,84.797,-5.1681,-5.0857,-4.937,-4.8009,-4.6041,-3.9229,-2.6643,-1.9127,-1.5788,-1.0883,-0.0060662,-1.3626,-2.8015,-3.144,-5.3913,-7.1786,-7.9844,-8.5621,-8.5969,-23.75,-33.821,-25.362,-14.797,-11.299,-10.612,-16.622,-27.5,-34.946,-29.52,-18.043,-19.806,-23.254,-23.023,-20.725,-19.273,-16.696,-14.218,-13.098,-13.068,-13.269,-11.826,-8.0161,-5.4175,-5.7091,-6.3348,-7.7001,-7.6308,-5.5066,-2.2244,1.232,3.4238,5.2951,15.651,23.884,24.109,22.024,14.957,-7.3477,16.011,38.766,26.595,20.355,23.494,24.215,24.418,21.735,16.24,12.766,9.8287,9.3354,10.125,9.754,9.2878,9.8651,11.268,13.13,12.034,8.1578,4.893,1.5479,2.645,1.8877,-0.55379,1.7715,3.5503,0.17647,-3.1159,-3.8866,-3.7834,-3.2544,-3.0314,-2.6303,-4.0719,-4.6756,-4.157,-3.2374,-2.5218,-9.0534,-20.692,-22.466
